V: 150
E: 3353
Edge_Id Vi  Vj
e577    14  92
e578    14  98
e579    14  103
e580    14  115
e581    14  116
e582    14  118
e583    14  121
e584    14  125
e585    14  127
e586    14  131
e587    14  133
e588    14  135
e589    14  141
e590    14  148
e591    14  149
e592    15  16
e593    15  26
e594    15  27
e595    15  29
e596    15  32
e597    15  35
e598    15  37
e599    15  39
e600    15  44
e601    15  47
e602    15  50
e603    15  51
e604    15  54
e605    15  60
e606    15  62
e607    15  63
e608    15  69
e609    15  76
e610    15  79
e611    15  86
e612    15  91
e613    15  94
e614    15  95
e615    15  96
e616    15  98
e617    15  99
e618    15  101
e619    15  105
e620    15  109
e621    15  114
e622    15  116
e623    15  119
e624    15  122
e625    15  127
e626    15  133
e627    15  135
e628    15  136
e629    15  142
e630    15  144
e631    15  149
e632    16  17
e633    16  20
e634    16  21
e635    16  24
e636    16  28
e637    16  31
e638    16  32
e639    16  34
e640    16  35
e641    16  37
e642    16  42
e643    16  44
e644    16  46
e645    16  49
e646    16  55
e647    16  58
e648    16  60
e649    16  62
e650    16  63
e651    16  66
e652    16  69
e653    16  71
e654    16  73
e655    16  74
e656    16  77
e657    16  78
e658    16  83
e659    16  84
e660    16  88
e661    16  89
e662    16  90
e663    16  92
e664    16  95
e665    16  96
e666    16  99
e667    16  111
e668    16  112
e669    16  116
e670    16  120
e671    16  123
e672    16  125
e673    16  126
e674    16  131
e675    16  132
e676    16  133
e677    16  135
e678    16  136
e679    16  137
e680    16  138
e681    16  139
e682    16  144
e683    16  149
e684    17  18
e685    17  20
e686    17  23
e687    17  24
e688    17  27
e689    17  31
e690    17  32
e691    17  34
e692    17  38
e693    17  42
e694    17  49
e695    17  53
e696    17  59
e697    17  62
e698    17  71
e699    17  76
e700    17  83
e701    17  85
e702    17  86
e703    17  91
e704    17  95
e705    17  107
e706    17  108
e707    17  111
e708    17  112
e709    17  117
e710    17  119
e711    17  123
e712    17  125
e713    17  128
e714    17  132
e715    17  137
e716    17  138
e717    17  142
e718    17  144
e719    17  146
e720    17  147
e721    17  148
e722    18  19
e723    18  29
e724    18  31
e725    18  34
e726    18  37
e727    18  40
e728    18  41
e729    18  45
e730    18  49
e731    18  52
e732    18  54
e733    18  67
e734    18  68
e735    18  70
e736    18  72
e737    18  75
e738    18  78
e739    18  79
e740    18  84
e741    18  85
e742    18  88
e743    18  93
e744    18  98
e745    18  100
e746    18  102
e747    18  103
e748    18  105
e749    18  107
e750    18  110
e751    18  114
e752    18  119
e753    18  122
e754    18  125
e755    18  130
e756    18  131
e757    18  134
e758    18  136
e759    18  137
e760    18  138
e761    18  140
e762    18  143
e763    18  147
e764    18  148
e765    19  20
e766    19  24
e767    19  25
e768    19  27
e769    19  39
e770    19  43
e771    19  44
e772    19  48
e773    19  53
e774    19  54
e775    19  55
e776    19  71
e777    19  74
e778    19  81
e779    19  84
e780    19  91
e781    19  100
e782    19  106
e783    19  109
e784    19  110
e785    19  111
e786    19  113
e787    19  132
e788    19  134
e789    19  142
e790    19  143
e791    19  144
e792    19  147
e793    19  148
e794    19  149
e795    20  21
e796    20  24
e797    20  36
e798    20  40
e799    20  42
e800    20  44
e801    20  46
e802    20  47
e803    20  49
e804    20  56
e805    20  57
e806    20  60
e807    20  66
e808    20  77
e809    20  78
e810    20  82
e811    20  83
e812    20  86
e813    20  87
e814    20  90
e815    20  93
e816    20  95
e817    20  98
e818    20  100
e819    20  102
e820    20  107
e821    20  110
e822    20  112
e823    20  122
e824    20  124
e825    20  126
e826    20  129
e827    20  130
e828    20  134
e829    20  141
e830    20  142
e831    21  22
e832    21  27
e833    21  28
e834    21  29
e835    21  37
e836    21  39
e837    21  43
e838    21  56
e839    21  57
e840    21  58
e841    21  62
e842    21  65
e843    21  71
e844    21  78
e845    21  89
e846    21  90
e847    21  95
e848    21  96
e849    21  97
e850    21  100
e851    21  103
e852    21  106
e853    21  108
e854    21  121
e855    21  122
e856    21  124
e857    21  125
e858    21  126
e859    21  131
e860    21  139
e861    21  141
e862    22  23
e863    22  25
e864    22  27
e865    22  28
e866    22  30
e867    22  40
e868    22  43
e869    22  45
e870    22  49
e871    22  53
e872    22  57
e873    22  58
e874    22  59
e875    22  64
e876    22  65
e877    22  72
e878    22  77
e879    22  78
e880    22  79
e881    22  83
e882    22  86
e883    22  88
e884    22  89
e885    22  90
e886    22  93
e887    22  109
e888    22  113
e889    22  115
e890    22  116
e891    22  117
e892    22  125
e893    22  128
e894    22  129
e895    22  130
e896    22  140
e897    22  143
e898    22  144
e899    22  146
e900    22  149
e901    23  24
e902    23  25
e903    23  28
e904    23  30
e905    23  32
e906    23  37
e907    23  38
e908    23  42
e909    23  48
e910    23  49
e911    23  50
e912    23  51
e913    23  60
e914    23  61
e915    23  62
e916    23  66
e917    23  69
e918    23  71
e919    23  74
e920    23  79
e921    23  83
e922    23  85
e923    23  87
e924    23  100
e925    23  103
e926    23  105
e927    23  113
e928    23  114
e929    23  115
e930    23  117
e931    23  118
e932    23  119
e933    23  120
e934    23  122
e935    23  128
e936    23  129
e937    23  133
e938    23  134
e939    23  137
e940    23  140
e941    23  142
e942    23  145
e943    23  146
e944    24  25
e945    24  26
e946    24  32
e947    24  34
e948    24  35
e949    24  41
e950    24  54
e951    24  57
e952    24  60
e953    24  63
e954    24  64
e955    24  65
e956    24  68
e957    24  72
e958    24  78
e959    24  79
e960    24  81
e961    24  82
e962    24  88
e963    24  89
e964    24  92
e965    24  95
e966    24  96
e967    24  100
e968    24  105
e969    24  107
e970    24  109
e971    24  111
e972    24  112
e973    24  117
e974    24  118
e975    24  119
e976    24  122
e977    24  131
e978    24  132
e979    24  133
e980    24  144
e981    24  145
e982    24  147
e983    24  148
e984    25  26
e985    25  30
e986    25  33
e987    25  34
e988    25  36
e989    25  39
e990    25  40
e991    25  41
e992    25  43
e993    25  45
e994    25  47
e995    25  49
e996    25  51
e997    25  52
e998    25  53
e999    25  55
e1000   25  56
e1001   25  62
e1002   25  65
e1003   25  73
e1004   25  74
e1005   25  79
e1006   25  87
e1007   25  89
e1008   25  94
e1009   25  96
e1010   25  97
e1011   25  102
e1012   25  109
e1013   25  110
e1014   25  111
e1015   25  113
e1016   25  117
e1017   25  118
e1018   25  134
e1019   25  137
e1020   25  139
e1021   25  142
e1022   25  146
e1023   25  150
e1024   26  27
e1025   26  28
e1026   26  30
e1027   26  31
e1028   26  41
e1029   26  46
e1030   26  48
e1031   26  50
e1032   26  61
e1033   26  62
e1034   26  71
e1035   26  76
e1036   26  81
e1037   26  83
e1038   26  86
e1039   26  87
e1040   26  94
e1041   26  98
e1042   26  99
e1043   26  100
e1044   26  101
e1045   26  104
e1046   26  105
e1047   26  107
e1048   26  109
e1049   26  113
e1050   26  114
e1051   26  116
e1052   26  120
e1053   26  125
e1054   26  126
e1055   26  127
e1056   26  133
e1057   26  134
e1058   26  135
e1059   26  138
e1060   26  141
e1061   26  143
e1062   26  147
e1063   26  148
e1064   26  149
e1065   26  150
e1066   27  28
e1067   27  36
e1068   27  37
e1069   27  38
e1070   27  39
e1071   27  40
e1072   27  43
e1073   27  47
e1074   27  48
e1075   27  52
e1076   27  58
e1077   27  67
e1078   27  68
e1079   27  69
e1080   27  70
e1081   27  75
e1082   27  76
e1083   27  77
e1084   27  79
e1085   27  84
e1086   27  87
e1087   27  103
e1088   27  104
e1089   27  106
e1090   27  114
e1091   27  115
e1092   27  117
e1093   27  121
e1094   27  127
e1095   27  128
e1096   27  131
e1097   27  134
e1098   27  136
e1099   27  140
e1100   27  143
e1101   27  148
e1102   27  150
e1103   28  29
e1104   28  30
e1105   28  33
e1106   28  38
e1107   28  44
e1108   28  47
e1109   28  53
e1110   28  55
e1111   28  59
e1112   28  65
e1113   28  67
e1114   28  71
e1115   28  77
e1116   28  85
e1117   28  88
e1118   28  94
e1119   28  96
e1120   28  98
e1121   28  99
e1122   28  101
e1123   28  105
e1124   28  107
e1125   28  108
e1126   28  111
e1127   28  112
e1128   28  122
e1129   28  124
e1130   28  129
e1131   28  132
e1132   28  139
e1133   28  140
e1134   28  142
e1135   28  145
e1136   28  147
e1137   28  148
e1138   29  30
e1139   29  33
e1140   29  35
e1141   29  36
e1142   29  37
e1143   29  55
e1144   29  70
e1145   29  71
e1146   29  76
e1147   29  77
e1148   29  80
e1149   29  83
e1150   29  94
e1151   29  95
e1152   29  108
e1153   29  111
e1154   29  117
e1155   29  119
e1156   29  121
e1157   29  127
e1158   29  133
e1159   29  141
e1160   29  146
e1161   29  148
e1162   30  31
e1163   30  32
e1164   30  33
e1165   30  34
e1166   30  35
e1167   30  37
e1168   30  40
e1169   30  43
e1170   30  47
e1171   30  49
e1172   30  50
e1173   30  51
e1174   30  53
e1175   30  55
e1176   30  56
e1177   30  59
e1178   30  67
e1179   30  68
e1180   30  69
e1181   30  70
e1182   30  71
e1183   30  72
e1184   30  73
e1185   30  84
e1186   30  85
e1187   30  86
e1188   30  87
e1189   30  91
e1190   30  92
e1191   30  93
e1192   30  95
e1193   30  104
e1194   30  106
e1195   30  119
e1196   30  122
e1197   30  123
e1198   30  125
e1199   30  127
e1200   30  134
e1201   31  32
e1202   31  36
e1203   31  39
e1204   31  42
e1205   31  44
e1206   31  48
e1207   31  49
e1208   31  50
e1209   31  55
e1210   31  60
e1211   31  61
e1212   31  62
e1213   31  63
e1214   31  77
e1215   31  78
e1216   31  80
e1217   31  85
e1218   31  86
e1219   31  87
e1220   31  91
e1221   31  94
e1222   31  96
e1223   31  97
e1224   31  101
e1225   31  106
e1226   31  107
e1227   31  110
e1228   31  112
e1229   31  117
e1230   31  118
e1231   31  120
e1232   31  126
e1233   31  127
e1234   31  133
e1235   31  139
e1236   31  147
e1237   32  33
e1238   32  35
e1239   32  40
e1240   32  45
e1241   32  46
e1242   32  49
e1243   32  61
e1244   32  63
e1245   32  67
e1246   32  68
e1247   32  69
e1248   32  71
e1249   32  75
e1250   32  80
e1251   32  82
e1252   32  88
e1253   32  94
e1254   32  96
e1255   32  106
e1256   32  117
e1257   32  120
e1258   32  124
e1259   32  126
e1260   32  129
e1261   32  130
e1262   32  135
e1263   32  137
e1264   32  138
e1265   32  145
e1266   32  149
e1267   33  34
e1268   33  35
e1269   33  37
e1270   33  38
e1271   33  41
e1272   33  45
e1273   33  47
e1274   33  53
e1275   33  55
e1276   33  60
e1277   33  64
e1278   33  66
e1279   33  70
e1280   33  74
e1281   33  82
e1282   33  83
e1283   33  84
e1284   33  85
e1285   33  86
e1286   33  87
e1287   33  90
e1288   33  91
e1289   33  93
e1290   33  94
e1291   33  100
e1292   33  103
e1293   33  104
e1294   33  105
e1295   33  106
e1296   33  107
e1297   33  109
e1298   33  115
e1299   33  118
e1300   33  119
e1301   33  125
e1302   33  128
e1303   33  132
e1304   33  139
e1305   33  147
e1306   34  35
e1307   34  36
e1308   34  42
e1309   34  43
e1310   34  45
e1311   34  47
e1312   34  49
e1313   34  51
e1314   34  58
e1315   34  59
e1316   34  64
e1317   34  65
e1318   34  66
e1319   34  69
e1320   34  73
e1321   34  75
e1322   34  79
e1323   34  82
e1324   34  86
e1325   34  87
e1326   34  88
e1327   34  92
e1328   34  95
e1329   34  108
e1330   34  109
e1331   34  110
e1332   34  111
e1333   34  114
e1334   34  117
e1335   34  119
e1336   34  122
e1337   34  123
e1338   34  124
e1339   34  126
e1340   34  128
e1341   34  129
e1342   34  132
e1343   34  133
e1344   34  134
e1345   34  139
e1346   34  140
e1347   34  143
e1348   34  144
e1349   35  36
e1350   35  37
e1351   35  38
e1352   35  39
e1353   35  41
e1354   35  43
e1355   35  44
e1356   35  49
e1357   35  50
e1358   35  59
e1359   35  63
e1360   35  64
e1361   35  69
e1362   35  71
e1363   35  74
e1364   35  79
e1365   35  82
e1366   35  83
e1367   35  95
e1368   35  96
e1369   35  99
e1370   35  101
e1371   35  102
e1372   35  104
e1373   35  111
e1374   35  114
e1375   35  119
e1376   35  120
e1377   35  123
e1378   35  128
e1379   35  134
e1380   35  139
e1381   35  142
e1382   36  37
e1383   36  38
e1384   36  39
e1385   36  40
e1386   36  43
e1387   36  49
e1388   36  52
e1389   36  57
e1390   36  58
e1391   36  59
e1392   36  61
e1393   36  64
e1394   36  65
e1395   36  66
e1396   36  72
e1397   36  73
e1398   36  75
e1399   36  76
e1400   36  95
e1401   36  100
e1402   36  105
e1403   36  119
e1404   36  120
e1405   36  123
e1406   36  126
e1407   36  134
e1408   36  136
e1409   36  138
e1410   36  140
e1411   36  144
e1412   36  145
e1413   36  146
e1414   37  38
e1415   37  40
e1416   37  41
e1417   37  46
e1418   37  48
e1419   37  52
e1420   37  57
e1421   37  59
e1422   37  61
e1423   37  63
e1424   37  69
e1425   37  71
e1426   37  77
e1427   37  81
e1428   37  83
e1429   37  85
e1430   37  86
e1431   37  91
e1432   37  100
e1433   37  102
e1434   37  103
e1435   37  105
e1436   37  107
e1437   37  111
e1438   37  113
e1439   37  114
e1440   37  118
e1441   37  122
e1442   37  123
e1443   37  132
e1444   37  136
e1445   37  137
e1446   37  138
e1447   37  142
e1448   37  143
e1449   37  144
e1450   37  145
e1451   37  148
e1452   37  149
e1453   38  39
e1454   38  43
e1455   38  44
e1456   38  47
e1457   38  48
e1458   38  53
e1459   38  58
e1460   38  60
e1461   38  62
e1462   38  63
e1463   38  67
e1464   38  70
e1465   38  71
e1466   38  72
e1467   38  73
e1468   38  78
e1469   38  86
e1470   38  94
e1471   38  95
e1472   38  100
e1473   38  103
e1474   38  104
e1475   38  107
e1476   38  109
e1477   38  128
e1478   38  135
e1479   38  137
e1480   38  141
e1481   38  144
e1482   38  145
e1483   38  148
e1484   38  149
e1485   39  40
e1486   39  42
e1487   39  46
e1488   39  49
e1489   39  50
e1490   39  54
e1491   39  58
e1492   39  60
e1493   39  63
e1494   39  64
e1495   39  66
e1496   39  70
e1497   39  71
e1498   39  73
e1499   39  79
e1500   39  81
e1501   39  85
e1502   39  86
e1503   39  87
e1504   39  88
e1505   39  97
e1506   39  107
e1507   39  108
e1508   39  109
e1509   39  110
e1510   39  111
e1511   39  117
e1512   39  118
e1513   39  119
e1514   39  121
e1515   39  122
e1516   39  124
e1517   39  129
e1518   39  142
e1519   39  143
e1520   39  147
e1521   39  148
e1522   39  149
e1523   40  41
e1524   40  42
e1525   40  47
e1526   40  49
e1527   40  50
e1528   40  51
e1529   40  57
e1530   40  62
e1531   40  64
e1532   40  65
e1533   40  66
e1534   40  68
e1535   40  69
e1536   40  71
e1537   40  72
e1538   40  90
e1539   40  93
e1540   40  96
e1541   40  98
e1542   40  99
e1543   40  100
e1544   40  103
e1545   40  104
e1546   40  106
e1547   40  107
e1548   40  109
e1549   40  114
e1550   40  115
e1551   40  118
e1552   40  122
e1553   40  123
e1554   40  124
e1555   40  125
e1556   40  126
e1557   40  135
e1558   40  136
e1559   40  137
e1560   40  138
e1561   40  139
e1562   40  142
e1563   41  42
e1564   41  45
e1565   41  47
e1566   41  49
e1567   41  50
e1568   41  53
e1569   41  58
e1570   41  62
e1571   41  64
e1572   41  65
e1573   41  66
e1574   41  67
e1575   41  69
e1576   41  71
e1577   41  72
e1578   41  77
e1579   41  79
e1580   41  84
e1581   41  93
e1582   41  95
e1583   41  97
e1584   41  99
e1585   41  100
e1586   41  104
e1587   41  107
e1588   41  109
e1589   41  118
e1590   41  126
e1591   41  127
e1592   41  128
e1593   41  132
e1594   41  136
e1595   41  139
e1596   41  141
e1597   42  43
e1598   42  47
e1599   42  50
e1600   42  51
e1601   42  52
e1602   42  53
e1603   42  55
e1604   42  56
e1605   42  57
e1606   42  58
e1607   42  60
e1608   42  65
e1609   42  67
e1610   42  72
e1611   42  73
e1612   42  86
e1613   42  88
e1614   42  89
e1615   42  93
e1616   42  95
e1617   42  98
e1618   42  101
e1619   42  105
e1620   42  116
e1621   42  120
e1622   42  123
e1623   42  130
e1624   42  131
e1625   42  134
e1626   42  145
e1627   42  146
e1628   43  44
e1629   43  51
e1630   43  53
e1631   43  58
e1632   43  59
e1633   43  64
e1634   43  65
e1635   43  67
e1636   43  70
e1637   43  71
e1638   43  73
e1639   43  75
e1640   43  78
e1641   43  79
e1642   43  81
e1643   43  85
e1644   43  89
e1645   43  90
e1646   43  92
e1647   43  94
e1648   43  96
e1649   43  97
e1650   43  106
e1651   43  107
e1652   43  113
e1653   43  127
e1654   43  134
e1655   43  139
e1656   43  140
e1657   43  141
e1658   43  143
e1659   43  144
e1660   43  149
e1661   44  45
e1662   44  47
e1663   44  53
e1664   44  55
e1665   44  56
e1666   44  57
e1667   44  67
e1668   44  69
e1669   44  71
e1670   44  75
e1671   44  76
e1672   44  78
e1673   44  79
e1674   44  89
e1675   44  90
e1676   44  91
e1677   44  98
e1678   44  100
e1679   44  101
e1680   44  103
e1681   44  104
e1682   44  105
e1683   44  108
e1684   44  114
e1685   44  115
e1686   44  121
e1687   44  126
e1688   44  131
e1689   44  132
e1690   44  133
e1691   44  139
e1692   44  141
e1693   44  146
e1694   44  148
e1695   45  46
e1696   45  48
e1697   45  51
e1698   45  52
e1699   45  53
e1700   45  59
e1701   45  64
e1702   45  66
e1703   45  73
e1704   45  75
e1705   45  79
e1706   45  80
e1707   45  85
e1708   45  93
e1709   45  105
e1710   45  110
e1711   45  117
e1712   45  123
e1713   45  124
e1714   45  131
e1715   45  136
e1716   45  137
e1717   45  141
e1718   45  142
e1719   45  149
e1720   46  47
e1721   46  51
e1722   46  52
e1723   46  54
e1724   46  55
e1725   46  58
e1726   46  59
e1727   46  63
e1728   46  65
e1729   46  66
e1730   46  69
e1731   46  74
e1732   46  78
e1733   46  83
e1734   46  85
e1735   46  86
e1736   46  87
e1737   46  98
e1738   46  101
e1739   46  107
e1740   46  110
e1741   46  120
e1742   46  124
e1743   46  125
e1744   46  126
e1745   46  132
e1746   46  133
e1747   46  143
e1748   47  48
e1749   47  51
e1750   47  57
e1751   47  59
e1752   47  60
e1753   47  61
e1754   47  62
e1755   47  63
e1756   47  68
e1757   47  71
e1758   47  73
e1759   47  75
e1760   47  79
e1761   47  83
e1762   47  85
e1763   47  87
e1764   47  88
e1765   47  91
e1766   47  96
e1767   47  102
e1768   47  105
e1769   47  110
e1770   47  111
e1771   47  113
e1772   47  114
e1773   47  117
e1774   47  119
e1775   47  120
e1776   47  127
e1777   47  132
e1778   47  141
e1779   47  143
e1780   47  144
e1781   48  49
e1782   48  50
e1783   48  53
e1784   48  55
e1785   48  58
e1786   48  63
e1787   48  65
e1788   48  67
e1789   48  77
e1790   48  81
e1791   48  84
e1792   48  91
e1793   48  98
e1794   48  99
e1795   48  101
e1796   48  106
e1797   48  111
e1798   48  114
e1799   48  115
e1800   48  116
e1801   48  117
e1802   48  119
e1803   48  120
e1804   48  123
e1805   48  124
e1806   48  125
e1807   48  127
e1808   48  129
e1809   48  133
e1810   48  136
e1811   48  143
e1812   48  146
e1813   48  148
e1814   49  50
e1815   49  52
e1816   49  55
e1817   49  58
e1818   49  60
e1819   49  63
e1820   49  65
e1821   49  72
e1822   49  77
e1823   49  81
e1824   49  83
e1825   49  88
e1826   49  89
e1827   49  95
e1828   49  96
e1829   49  101
e1830   49  102
e1831   49  103
e1832   49  104
e1833   49  107
e1834   49  112
e1835   49  114
e1836   49  117
e1837   49  118
e1838   49  120
e1839   49  121
e1840   49  122
e1841   49  123
e1842   49  125
e1843   49  128
e1844   49  132
e1845   49  134
e1846   49  143
e1847   50  51
e1848   50  53
e1849   50  57
e1850   50  59
e1851   50  63
e1852   50  65
e1853   50  68
e1854   50  78
e1855   50  79
e1856   50  81
e1857   50  85
e1858   50  89
e1859   50  90
e1860   50  97
e1861   50  98
e1862   50  99
e1863   50  101
e1864   50  103
e1865   50  105
e1866   50  107
e1867   50  111
e1868   50  113
