V: 120
E: 1428
Edge_Id Vi  Vj
e555    29  37
e556    29  44
e557    29  54
e558    29  57
e559    29  58
e560    29  63
e561    29  64
e562    29  66
e563    29  74
e564    29  79
e565    29  86
e566    29  88
e567    29  89
e568    29  94
e569    29  96
e570    29  110
e571    30  31
e572    30  38
e573    30  47
e574    30  48
e575    30  53
e576    30  63
e577    30  73
e578    30  80
e579    30  102
e580    30  103
e581    30  110
e582    30  113
e583    31  32
e584    31  40
e585    31  42
e586    31  45
e587    31  55
e588    31  56
e589    31  62
e590    31  72
e591    31  75
e592    31  78
e593    31  79
e594    31  80
e595    31  82
e596    31  86
e597    31  89
e598    31  91
e599    31  93
e600    31  102
e601    31  112
e602    31  115
e603    32  33
e604    32  40
e605    32  44
e606    32  60
e607    32  62
e608    32  67
e609    32  69
e610    32  75
e611    32  77
e612    32  88
e613    32  90
e614    32  94
e615    32  96
e616    32  117
e617    33  34
e618    33  39
e619    33  48
e620    33  50
e621    33  52
e622    33  54
e623    33  63
e624    33  65
e625    33  68
e626    33  74
e627    33  82
e628    33  87
e629    33  89
e630    33  94
e631    33  99
e632    33  103
e633    33  107
e634    33  112
e635    33  113
e636    34  35
e637    34  36
e638    34  37
e639    34  47
e640    34  53
e641    34  55
e642    34  56
e643    34  57
e644    34  66
e645    34  72
e646    34  73
e647    34  83
e648    34  87
e649    34  88
e650    34  93
e651    34  97
e652    34  104
e653    34  111
e654    34  115
e655    35  36
e656    35  39
e657    35  43
e658    35  46
e659    35  48
e660    35  55
e661    35  59
e662    35  60
e663    35  66
e664    35  69
e665    35  72
e666    35  73
e667    35  75
e668    35  76
e669    35  77
e670    35  86
e671    35  90
e672    35  92
e673    35  95
e674    35  119
e675    35  120
e676    36  37
e677    36  38
e678    36  47
e679    36  48
e680    36  49
e681    36  52
e682    36  53
e683    36  73
e684    36  78
e685    36  79
e686    36  86
e687    36  90
e688    36  91
e689    36  98
e690    36  99
e691    36  105
e692    36  110
e693    36  117
e694    36  119
e695    37  38
e696    37  44
e697    37  46
e698    37  51
e699    37  61
e700    37  63
e701    37  64
e702    37  68
e703    37  79
e704    37  81
e705    37  82
e706    37  90
e707    37  101
e708    37  104
e709    37  111
e710    37  113
e711    37  115
e712    37  118
e713    37  120
e714    38  39
e715    38  48
e716    38  55
e717    38  56
e718    38  63
e719    38  68
e720    38  69
e721    38  76
e722    38  77
e723    38  78
e724    38  79
e725    38  80
e726    38  84
e727    38  85
e728    38  88
e729    38  89
e730    38  93
e731    38  99
e732    38  100
e733    38  108
e734    38  113
e735    39  40
e736    39  43
e737    39  45
e738    39  60
e739    39  61
e740    39  66
e741    39  72
e742    39  83
e743    39  93
e744    39  106
e745    39  107
e746    40  41
e747    40  44
e748    40  46
e749    40  49
e750    40  51
e751    40  55
e752    40  58
e753    40  62
e754    40  72
e755    40  74
e756    40  93
e757    40  102
e758    40  104
e759    40  110
e760    40  111
e761    40  112
e762    40  114
e763    41  42
e764    41  49
e765    41  56
e766    41  60
e767    41  62
e768    41  69
e769    41  78
e770    41  80
e771    41  87
e772    41  92
e773    41  98
e774    41  112
e775    42  43
e776    42  46
e777    42  47
e778    42  48
e779    42  65
e780    42  74
e781    42  90
e782    42  108
e783    42  112
e784    42  119
e785    43  44
e786    43  45
e787    43  50
e788    43  52
e789    43  53
e790    43  61
e791    43  71
e792    43  81
e793    43  82
e794    43  84
e795    43  89
e796    43  97
e797    43  103
e798    43  108
e799    43  110
e800    44  45
e801    44  50
e802    44  60
e803    44  70
e804    44  72
e805    44  80
e806    44  82
e807    44  86
e808    44  92
e809    44  96
e810    44  99
e811    44  100
e812    44  101
e813    44  103
e814    44  116
e815    44  120
e816    45  46
e817    45  48
e818    45  55
e819    45  58
e820    45  60
e821    45  63
e822    45  64
e823    45  69
e824    45  75
e825    45  78
e826    45  84
e827    45  89
e828    45  95
e829    45  99
e830    45  104
e831    45  106
e832    45  107
e833    45  117
e834    46  47
e835    46  48
e836    46  54
e837    46  63
e838    46  67
e839    46  68
e840    46  69
e841    46  87
e842    46  89
e843    46  94
e844    46  95
e845    46  102
e846    46  107
e847    46  110
e848    46  111
e849    47  48
e850    47  52
e851    47  61
e852    47  62
e853    47  63
e854    47  66
e855    47  69
e856    47  71
e857    47  74
e858    47  75
e859    47  82
e860    47  93
e861    47  96
e862    47  98
e863    47  112
e864    47  119
e865    48  49
e866    48  51
e867    48  53
e868    48  56
e869    48  70
e870    48  74
e871    48  80
e872    48  94
e873    48  96
e874    48  100
e875    48  108
e876    48  116
e877    48  117
e878    48  119
e879    49  50
e880    49  53
e881    49  57
e882    49  65
e883    49  67
e884    49  70
e885    49  83
e886    49  89
e887    49  98
e888    49  100
e889    49  101
e890    49  105
e891    49  108
e892    49  111
e893    49  114
e894    49  116
e895    50  51
e896    50  56
e897    50  61
e898    50  66
e899    50  82
e900    50  86
e901    50  91
e902    50  93
e903    50  107
e904    50  108
e905    50  112
e906    50  113
e907    50  115
e908    50  119
e909    51  52
e910    51  59
e911    51  61
e912    51  62
e913    51  71
e914    51  75
e915    51  76
e916    51  82
e917    51  84
e918    51  102
e919    51  103
e920    51  107
e921    51  110
e922    51  117
e923    52  53
e924    52  56
e925    52  63
e926    52  66
e927    52  67
e928    52  70
e929    52  78
e930    52  83
e931    52  88
e932    52  89
e933    52  95
e934    52  101
e935    52  108
e936    53  54
e937    53  56
e938    53  58
e939    53  61
e940    53  68
e941    53  77
e942    53  79
e943    53  80
e944    53  81
e945    53  87
e946    53  98
e947    53  102
e948    53  104
e949    53  109
e950    53  110
e951    53  114
e952    54  55
e953    54  56
e954    54  58
e955    54  70
e956    54  72
e957    54  73
e958    54  74
e959    54  78
e960    54  84
e961    54  95
e962    54  98
e963    54  106
e964    54  108
e965    54  113
e966    54  116
e967    55  56
e968    55  57
e969    55  69
e970    55  72
e971    55  73
e972    55  83
e973    55  87
e974    55  89
e975    55  92
e976    55  93
e977    55  96
e978    55  99
e979    56  57
e980    56  60
e981    56  70
e982    56  85
e983    56  86
e984    56  87
e985    56  103
e986    56  107
e987    56  112
e988    56  116
e989    56  119
e990    57  58
e991    57  61
e992    57  64
e993    57  74
e994    57  88
e995    57  90
e996    57  98
e997    57  99
e998    57  100
e999    57  102
e1000   57  105
e1001   57  113
e1002   57  114
e1003   57  117
e1004   58  59
e1005   58  66
e1006   58  73
e1007   58  93
e1008   58  94
e1009   58  97
e1010   58  98
e1011   58  105
e1012   58  116
e1013   58  117
e1014   59  60
e1015   59  61
e1016   59  76
e1017   59  82
e1018   59  97
e1019   59  101
e1020   59  102
e1021   59  108
e1022   60  61
e1023   60  62
e1024   60  64
e1025   60  70
e1026   60  73
e1027   60  74
e1028   60  79
e1029   60  80
e1030   60  85
e1031   60  87
e1032   60  89
e1033   60  91
e1034   60  93
e1035   60  94
e1036   60  95
e1037   60  99
e1038   60  103
e1039   60  106
e1040   60  107
e1041   60  117
e1042   60  120
e1043   61  62
e1044   61  67
e1045   61  71
e1046   61  91
e1047   61  92
e1048   61  93
e1049   61  95
e1050   61  97
e1051   61  111
e1052   61  114
e1053   62  63
e1054   62  78
e1055   62  80
e1056   62  84
e1057   62  86
e1058   62  89
e1059   62  94
e1060   62  99
e1061   62  104
e1062   62  112
e1063   63  64
e1064   63  71
e1065   63  74
e1066   63  75
e1067   63  90
e1068   63  101
e1069   63  111
e1070   63  112
e1071   63  116
e1072   64  65
e1073   64  73
e1074   64  85
e1075   64  100
e1076   64  101
e1077   64  106
e1078   64  120
e1079   65  66
e1080   65  68
e1081   65  69
e1082   65  72
e1083   65  74
e1084   65  79
e1085   65  89
e1086   65  96
e1087   65  98
e1088   65  108
e1089   65  118
e1090   66  67
e1091   66  70
e1092   66  72
e1093   66  78
e1094   66  80
e1095   66  95
e1096   66  97
e1097   66  101
e1098   66  102
e1099   66  103
e1100   66  105
e1101   66  106
e1102   66  107
e1103   66  115
e1104   67  68
e1105   67  81
e1106   67  87
e1107   67  88
e1108   67  98
e1109   67  101
e1110   67  102
e1111   67  108
e1112   67  109
e1113   68  69
e1114   68  70
e1115   68  72
e1116   68  75
e1117   68  93
e1118   68  94
e1119   68  96
e1120   68  108
e1121   68  111
e1122   69  70
e1123   69  72
e1124   69  75
e1125   69  80
e1126   69  84
e1127   69  88
e1128   69  101
e1129   69  106
e1130   69  107
e1131   69  109
e1132   69  119
e1133   70  71
e1134   70  72
e1135   70  75
e1136   70  78
e1137   70  79
e1138   70  85
e1139   70  89
e1140   70  90
e1141   70  91
e1142   70  92
e1143   70  101
e1144   70  103
e1145   70  105
e1146   70  109
e1147   70  111
e1148   71  72
e1149   71  75
e1150   71  79
e1151   71  83
e1152   71  90
e1153   71  104
e1154   71  106
e1155   71  110
e1156   71  116
e1157   71  118
e1158   71  119
e1159   72  73
e1160   72  74
e1161   72  82
e1162   72  83
e1163   72  90
e1164   72  92
e1165   72  95
e1166   72  100
e1167   72  101
e1168   72  102
e1169   72  112
e1170   73  74
e1171   73  76
e1172   73  86
e1173   73  88
e1174   73  98
e1175   73  99
e1176   73  106
e1177   73  114
e1178   74  75
e1179   74  76
e1180   74  79
e1181   74  84
e1182   74  85
e1183   74  88
e1184   74  105
e1185   74  107
e1186   74  115
e1187   74  118
e1188   74  119
e1189   75  76
e1190   75  77
e1191   75  83
e1192   75  85
e1193   75  93
e1194   75  99
e1195   75  104
e1196   76  77
e1197   76  82
e1198   76  88
e1199   76  97
e1200   76  109
e1201   76  114
e1202   76  117
e1203   77  78
e1204   77  86
e1205   77  102
e1206   77  104
e1207   77  109
e1208   77  112
e1209   77  114
e1210   78  79
e1211   78  92
e1212   78  95
e1213   78  102
e1214   78  103
e1215   78  107
e1216   78  110
e1217   78  118
e1218   78  120
e1219   79  80
e1220   79  82
e1221   79  88
e1222   79  96
e1223   79  105
e1224   79  108
e1225   79  117
e1226   79  118
e1227   79  120
e1228   80  81
e1229   80  86
e1230   80  90
e1231   80  95
e1232   80  107
e1233   80  110
e1234   80  111
e1235   80  112
e1236   81  82
e1237   81  93
e1238   81  95
e1239   81  97
e1240   81  99
e1241   81  104
e1242   81  105
e1243   81  107
e1244   81  108
e1245   81  111
e1246   81  119
e1247   82  83
e1248   82  89
e1249   82  91
e1250   82  102
e1251   82  103
e1252   83  84
e1253   83  86
e1254   83  90
e1255   83  93
e1256   83  109
e1257   84  85
e1258   84  88
e1259   84  95
e1260   84  98
e1261   84  99
e1262   84  101
e1263   84  103
e1264   84  111
e1265   85  86
e1266   85  92
e1267   85  93
e1268   85  94
e1269   85  105
e1270   85  107
e1271   85  110
e1272   86  87
e1273   86  91
e1274   86  92
e1275   86  96
e1276   86  98
e1277   86  100
e1278   86  103
e1279   86  104
e1280   86  113
e1281   86  119
e1282   87  88
e1283   87  96
e1284   87  99
e1285   87  102
e1286   87  105
e1287   87  109
e1288   87  116
e1289   87  118
e1290   88  89
e1291   88  94
e1292   88  104
e1293   88  109
e1294   88  110
e1295   88  111
e1296   88  114
e1297   88  118
e1298   89  90
e1299   89  92
e1300   89  96
e1301   89  103
e1302   89  113
e1303   90  91
e1304   90  102
e1305   90  112
e1306   90  115
e1307   91  92
e1308   91  95
e1309   91  99
e1310   91  102
e1311   91  116
e1312   91  118
e1313   91  119
e1314   92  93
e1315   92  94
e1316   92  98
e1317   92  100
e1318   92  108
e1319   92  110
e1320   92  114
e1321   92  116
e1322   93  94
e1323   93  99
e1324   93  100
e1325   93  107
e1326   94  95
e1327   94  97
e1328   94  98
e1329   94  103
e1330   94  104
e1331   94  110
e1332   94  112
e1333   94  117
e1334   94  118
e1335   95  96
e1336   95  99
e1337   95  103
e1338   95  105
e1339   95  107
e1340   95  108
e1341   95  113
e1342   96  97
e1343   96  108
e1344   96  114
e1345   96  117
e1346   96  120
e1347   97  98
e1348   97  103
e1349   97  105
e1350   97  109
e1351   97  119
e1352   98  99
e1353   98  102
e1354   98  109
e1355   98  119
e1356   99  100
e1357   99  101
e1358   99  104
e1359   99  105
e1360   99  110
e1361   99  113
e1362   99  116
e1363   100 101
e1364   100 104
e1365   100 107
e1366   100 111
e1367   101 102
e1368   101 105
e1369   101 111
e1370   101 112
e1371   101 114
e1372   101 119
e1373   102 103
e1374   102 105
e1375   102 106
e1376   102 108
e1377   102 109
e1378   102 111
e1379   102 114
e1380   102 116
e1381   102 117
e1382   103 104
e1383   103 106
e1384   103 110
e1385   103 111
e1386   103 112
e1387   103 116
e1388   103 117
e1389   103 118
e1390   104 105
e1391   104 107
e1392   104 109
e1393   104 113
e1394   104 116
e1395   105 106
e1396   105 116
e1397   106 107
e1398   106 109
e1399   107 108
e1400   107 110
e1401   107 112
e1402   107 114
e1403   107 116
e1404   108 109
e1405   108 116
e1406   109 110
e1407   109 115
e1408   110 111
e1409   110 119
e1410   111 112
e1411   111 118
e1412   111 119
e1413   112 113
e1414   112 115
e1415   112 118
e1416   112 120
e1417   113 114
e1418   113 115
e1419   113 118
e1420   114 115
e1421   114 118
e1422   115 116
e1423   115 117
e1424   116 117
e1425   117 118
e1426   118 119
e1427   118 120
e1428   119 120
