V: 150
E: 2235
Edge_Id Vi  Vj
e392    16  148
e393    17  18
e394    17  20
e395    17  21
e396    17  48
e397    17  54
e398    17  56
e399    17  62
e400    17  63
e401    17  67
e402    17  90
e403    17  92
e404    17  96
e405    17  101
e406    17  103
e407    17  105
e408    17  109
e409    17  111
e410    17  116
e411    17  121
e412    17  126
e413    17  129
e414    17  141
e415    17  149
e416    18  19
e417    18  20
e418    18  21
e419    18  25
e420    18  26
e421    18  32
e422    18  35
e423    18  38
e424    18  41
e425    18  42
e426    18  43
e427    18  49
e428    18  50
e429    18  53
e430    18  58
e431    18  60
e432    18  65
e433    18  67
e434    18  70
e435    18  71
e436    18  77
e437    18  80
e438    18  82
e439    18  91
e440    18  92
e441    18  94
e442    18  98
e443    18  103
e444    18  105
e445    18  106
e446    18  109
e447    18  110
e448    18  121
e449    18  122
e450    18  127
e451    18  138
e452    18  141
e453    18  147
e454    18  148
e455    19  20
e456    19  21
e457    19  23
e458    19  28
e459    19  33
e460    19  34
e461    19  36
e462    19  43
e463    19  48
e464    19  50
e465    19  51
e466    19  52
e467    19  63
e468    19  64
e469    19  65
e470    19  72
e471    19  75
e472    19  77
e473    19  80
e474    19  84
e475    19  89
e476    19  92
e477    19  100
e478    19  102
e479    19  120
e480    19  124
e481    19  132
e482    19  139
e483    19  150
e484    20  21
e485    20  26
e486    20  28
e487    20  35
e488    20  38
e489    20  42
e490    20  46
e491    20  52
e492    20  55
e493    20  58
e494    20  59
e495    20  75
e496    20  76
e497    20  77
e498    20  78
e499    20  79
e500    20  88
e501    20  90
e502    20  97
e503    20  100
e504    20  111
e505    20  116
e506    20  118
e507    20  119
e508    20  120
e509    20  121
e510    20  133
e511    20  136
e512    20  141
e513    21  22
e514    21  27
e515    21  30
e516    21  35
e517    21  37
e518    21  44
e519    21  46
e520    21  47
e521    21  52
e522    21  55
e523    21  57
e524    21  64
e525    21  67
e526    21  69
e527    21  76
e528    21  79
e529    21  84
e530    21  89
e531    21  93
e532    21  96
e533    21  109
e534    21  111
e535    21  115
e536    21  117
e537    21  124
e538    21  127
e539    21  131
e540    21  138
e541    21  141
e542    21  142
e543    21  143
e544    22  23
e545    22  25
e546    22  28
e547    22  33
e548    22  43
e549    22  44
e550    22  45
e551    22  49
e552    22  52
e553    22  60
e554    22  61
e555    22  65
e556    22  73
e557    22  85
e558    22  88
e559    22  91
e560    22  93
e561    22  96
e562    22  102
e563    22  111
e564    22  114
e565    22  138
e566    22  146
e567    23  24
e568    23  25
e569    23  32
e570    23  54
e571    23  55
e572    23  68
e573    23  69
e574    23  78
e575    23  84
e576    23  107
e577    23  111
e578    23  114
e579    23  116
e580    23  130
e581    23  147
e582    23  149
e583    24  25
e584    24  27
e585    24  31
e586    24  34
e587    24  35
e588    24  40
e589    24  46
e590    24  52
e591    24  53
e592    24  54
e593    24  59
e594    24  60
e595    24  66
e596    24  71
e597    24  72
e598    24  76
e599    24  79
e600    24  83
e601    24  85
e602    24  87
e603    24  92
e604    24  93
e605    24  94
e606    24  104
e607    24  105
e608    24  106
e609    24  112
e610    24  114
e611    24  117
e612    24  124
e613    24  126
e614    24  129
e615    24  141
e616    24  145
e617    24  147
e618    24  148
e619    24  150
e620    25  26
e621    25  30
e622    25  31
e623    25  44
e624    25  52
e625    25  60
e626    25  63
e627    25  79
e628    25  84
e629    25  89
e630    25  94
e631    25  98
e632    25  100
e633    25  113
e634    25  118
e635    25  130
e636    26  27
e637    26  29
e638    26  30
e639    26  34
e640    26  35
e641    26  40
e642    26  44
e643    26  49
e644    26  59
e645    26  69
e646    26  76
e647    26  79
e648    26  81
e649    26  91
e650    26  96
e651    26  107
e652    26  112
e653    26  114
e654    26  118
e655    26  130
e656    26  134
e657    26  138
e658    26  146
e659    27  28
e660    27  36
e661    27  40
e662    27  45
e663    27  48
e664    27  50
e665    27  56
e666    27  57
e667    27  61
e668    27  62
e669    27  63
e670    27  73
e671    27  76
e672    27  81
e673    27  87
e674    27  90
e675    27  92
e676    27  94
e677    27  103
e678    27  105
e679    27  107
e680    27  122
e681    27  130
e682    27  143
e683    27  147
e684    27  149
e685    28  29
e686    28  32
e687    28  33
e688    28  35
e689    28  52
e690    28  60
e691    28  67
e692    28  69
e693    28  70
e694    28  80
e695    28  82
e696    28  89
e697    28  90
e698    28  92
e699    28  97
e700    28  101
e701    28  103
e702    28  107
e703    28  112
e704    28  116
e705    28  135
e706    28  137
e707    28  139
e708    28  141
e709    28  149
e710    29  30
e711    29  36
e712    29  38
e713    29  43
e714    29  47
e715    29  48
e716    29  50
e717    29  53
e718    29  68
e719    29  70
e720    29  72
e721    29  74
e722    29  78
e723    29  84
e724    29  95
e725    29  98
e726    29  109
e727    29  110
e728    29  111
e729    29  120
e730    29  122
e731    29  125
e732    29  128
e733    29  133
e734    29  135
e735    29  136
e736    29  140
e737    29  145
e738    29  146
e739    30  31
e740    30  40
e741    30  47
e742    30  53
e743    30  55
e744    30  63
e745    30  67
e746    30  69
e747    30  70
e748    30  87
e749    30  95
e750    30  96
e751    30  97
e752    30  99
e753    30  102
e754    30  103
e755    30  109
e756    30  111
e757    30  114
e758    30  117
e759    30  126
e760    30  127
e761    30  132
e762    30  133
e763    30  134
e764    30  138
e765    30  139
e766    31  32
e767    31  39
e768    31  43
e769    31  46
e770    31  52
e771    31  57
e772    31  58
e773    31  59
e774    31  77
e775    31  79
e776    31  81
e777    31  83
e778    31  89
e779    31  91
e780    31  94
e781    31  96
e782    31  99
e783    31  107
e784    31  108
e785    31  115
e786    31  120
e787    31  125
e788    31  126
e789    31  127
e790    31  129
e791    31  132
e792    31  136
e793    31  138
e794    31  139
e795    31  141
e796    32  33
e797    32  37
e798    32  38
e799    32  55
e800    32  58
e801    32  59
e802    32  65
e803    32  73
e804    32  76
e805    32  77
e806    32  78
e807    32  81
e808    32  85
e809    32  87
e810    32  90
e811    32  94
e812    32  97
e813    32  110
e814    32  111
e815    32  112
e816    32  123
e817    32  128
e818    32  132
e819    32  134
e820    32  136
e821    32  141
e822    32  143
e823    32  146
e824    33  34
e825    33  36
e826    33  37
e827    33  50
e828    33  54
e829    33  69
e830    33  71
e831    33  74
e832    33  77
e833    33  79
e834    33  81
e835    33  86
e836    33  89
e837    33  91
e838    33  92
e839    33  96
e840    33  103
e841    33  108
e842    33  109
e843    33  110
e844    33  111
e845    33  115
e846    33  125
e847    33  133
e848    33  135
e849    33  141
e850    33  144
e851    34  35
e852    34  36
e853    34  39
e854    34  42
e855    34  48
e856    34  49
e857    34  54
e858    34  60
e859    34  65
e860    34  71
e861    34  77
e862    34  78
e863    34  80
e864    34  84
e865    34  85
e866    34  88
e867    34  92
e868    34  103
e869    34  105
e870    34  113
e871    34  117
e872    34  118
e873    34  128
e874    34  131
e875    34  139
e876    34  140
e877    34  142
e878    34  150
e879    35  36
e880    35  38
e881    35  39
e882    35  44
e883    35  46
e884    35  61
e885    35  64
e886    35  70
e887    35  71
e888    35  77
e889    35  82
e890    35  86
e891    35  90
e892    35  93
e893    35  98
e894    35  103
e895    35  104
e896    35  118
e897    35  122
e898    35  125
e899    35  138
e900    35  141
e901    35  143
e902    36  37
e903    36  44
e904    36  51
e905    36  52
e906    36  54
e907    36  58
e908    36  64
e909    36  75
e910    36  76
e911    36  78
e912    36  80
e913    36  81
e914    36  83
e915    36  87
e916    36  101
e917    36  105
e918    36  108
e919    36  113
e920    36  114
e921    36  134
e922    36  140
e923    36  143
e924    36  149
e925    37  38
e926    37  52
e927    37  53
e928    37  67
e929    37  70
e930    37  73
e931    37  74
e932    37  83
e933    37  86
e934    37  87
e935    37  88
e936    37  89
e937    37  95
e938    37  98
e939    37  102
e940    37  103
e941    37  105
e942    37  107
e943    37  126
e944    37  128
e945    37  131
e946    37  142
e947    37  144
e948    38  39
e949    38  43
e950    38  45
e951    38  61
e952    38  72
e953    38  73
e954    38  79
e955    38  81
e956    38  103
e957    38  117
e958    38  118
e959    38  124
e960    38  128
e961    38  129
e962    38  130
e963    38  141
e964    38  144
e965    39  40
e966    39  41
e967    39  53
e968    39  56
e969    39  60
e970    39  62
e971    39  66
e972    39  67
e973    39  80
e974    39  85
e975    39  101
e976    39  117
e977    39  128
e978    39  141
e979    39  142
e980    40  41
e981    40  51
e982    40  59
e983    40  77
e984    40  84
e985    40  86
e986    40  92
e987    40  97
e988    40  98
e989    40  101
e990    40  104
e991    40  112
e992    40  119
e993    40  120
e994    40  125
e995    40  131
e996    40  134
e997    40  141
e998    40  146
e999    41  42
e1000   41  44
e1001   41  48
e1002   41  50
e1003   41  53
e1004   41  54
e1005   41  57
e1006   41  58
e1007   41  63
e1008   41  65
e1009   41  79
e1010   41  85
e1011   41  86
e1012   41  91
e1013   41  99
e1014   41  104
e1015   41  110
e1016   41  111
e1017   41  125
e1018   41  132
e1019   41  133
e1020   41  136
e1021   41  137
e1022   41  147
e1023   42  43
e1024   42  44
e1025   42  48
e1026   42  58
e1027   42  59
e1028   42  60
e1029   42  61
e1030   42  70
e1031   42  71
e1032   42  78
e1033   42  86
e1034   42  90
e1035   42  91
e1036   42  93
e1037   42  97
e1038   42  100
e1039   42  107
e1040   42  108
e1041   42  109
e1042   42  118
e1043   42  121
e1044   42  135
e1045   42  137
e1046   42  139
e1047   43  44
e1048   43  55
e1049   43  63
e1050   43  65
e1051   43  71
e1052   43  76
e1053   43  78
e1054   43  85
e1055   43  93
e1056   43  105
e1057   43  110
e1058   43  128
e1059   43  131
e1060   43  134
e1061   43  136
e1062   43  137
e1063   43  138
e1064   43  140
e1065   43  141
e1066   43  143
e1067   43  147
e1068   44  45
e1069   44  46
e1070   44  52
e1071   44  62
e1072   44  65
e1073   44  70
e1074   44  74
e1075   44  75
e1076   44  78
e1077   44  82
e1078   44  88
e1079   44  98
e1080   44  112
e1081   44  124
e1082   44  134
e1083   44  135
e1084   44  141
e1085   44  147
e1086   45  46
e1087   45  47
e1088   45  49
e1089   45  64
e1090   45  65
e1091   45  67
e1092   45  70
e1093   45  76
e1094   45  80
e1095   45  81
e1096   45  91
e1097   45  92
e1098   45  101
e1099   45  126
e1100   45  135
e1101   45  136
e1102   45  145
e1103   45  147
e1104   45  149
e1105   46  47
e1106   46  56
e1107   46  57
e1108   46  60
e1109   46  63
e1110   46  67
e1111   46  84
e1112   46  94
e1113   46  102
e1114   46  103
e1115   46  110
e1116   46  113
e1117   46  141
e1118   46  149
e1119   47  48
e1120   47  58
e1121   47  63
e1122   47  65
e1123   47  67
e1124   47  71
e1125   47  75
e1126   47  81
e1127   47  82
e1128   47  87
e1129   47  95
e1130   47  98
e1131   47  102
e1132   47  104
e1133   47  109
e1134   47  111
e1135   47  112
e1136   47  121
e1137   47  125
e1138   47  127
e1139   47  130
e1140   47  134
e1141   47  142
e1142   47  145
e1143   47  146
e1144   47  148
e1145   48  49
e1146   48  51
e1147   48  53
e1148   48  55
e1149   48  61
e1150   48  63
e1151   48  69
e1152   48  72
e1153   48  75
e1154   48  83
e1155   48  84
e1156   48  86
e1157   48  91
e1158   48  95
e1159   48  98
e1160   48  119
e1161   48  133
e1162   49  50
e1163   49  52
e1164   49  61
e1165   49  64
e1166   49  68
e1167   49  75
e1168   49  84
e1169   49  90
e1170   49  94
e1171   49  102
e1172   49  103
e1173   49  104
e1174   49  108
e1175   49  118
e1176   49  119
e1177   49  120
e1178   49  123
e1179   49  126
e1180   49  137
e1181   49  140
e1182   49  141
e1183   49  145
e1184   50  51
e1185   50  56
e1186   50  57
e1187   50  63
e1188   50  64
e1189   50  69
e1190   50  71
e1191   50  72
e1192   50  75
e1193   50  80
e1194   50  86
e1195   50  90
e1196   50  95
e1197   50  97
e1198   50  99
e1199   50  104
e1200   50  114
e1201   50  115
e1202   50  120
e1203   50  122
e1204   50  125
e1205   50  131
e1206   50  139
e1207   50  148
e1208   50  149
e1209   51  52
e1210   51  54
e1211   51  55
e1212   51  57
e1213   51  61
e1214   51  65
e1215   51  69
e1216   51  73
e1217   51  85
e1218   51  96
e1219   51  99
e1220   51  104
e1221   51  105
e1222   51  106
e1223   51  117
e1224   51  119
e1225   51  126
e1226   51  128
e1227   51  130
e1228   51  138
e1229   51  141
e1230   51  145
e1231   51  149
e1232   52  53
e1233   52  54
e1234   52  55
e1235   52  56
e1236   52  70
e1237   52  77
e1238   52  88
e1239   52  99
e1240   52  102
e1241   52  113
e1242   52  119
e1243   52  120
e1244   52  126
e1245   52  127
e1246   52  130
e1247   52  142
e1248   52  143
e1249   52  146
e1250   52  147
e1251   53  54
e1252   53  56
e1253   53  61
e1254   53  71
e1255   53  76
e1256   53  77
e1257   53  88
e1258   53  89
e1259   53  99
e1260   53  102
e1261   53  105
e1262   53  106
e1263   53  114
e1264   53  124
e1265   53  127
e1266   53  128
e1267   53  133
e1268   53  137
e1269   53  138
e1270   53  141
e1271   53  146
e1272   53  148
e1273   54  55
e1274   54  58
e1275   54  61
e1276   54  68
e1277   54  79
e1278   54  80
e1279   54  82
e1280   54  88
e1281   54  92
e1282   54  93
e1283   54  94
e1284   54  99
e1285   54  103
e1286   54  109
e1287   54  113
e1288   54  114
e1289   54  118
e1290   54  119
e1291   54  125
e1292   54  126
e1293   54  129
e1294   54  142
e1295   54  144
e1296   55  56
e1297   55  61
e1298   55  62
e1299   55  63
e1300   55  76
e1301   55  77
e1302   55  79
e1303   55  89
e1304   55  91
e1305   55  92
e1306   55  94
e1307   55  95
e1308   55  98
e1309   55  99
e1310   55  105
e1311   55  109
e1312   55  119
e1313   55  123
e1314   55  133
e1315   55  137
e1316   55  140
e1317   55  141
e1318   55  143
e1319   55  146
e1320   56  57
e1321   56  60
e1322   56  66
e1323   56  73
e1324   56  79
e1325   56  82
e1326   56  83
e1327   56  91
e1328   56  92
e1329   56  94
e1330   56  96
e1331   56  98
e1332   56  100
e1333   56  103
e1334   56  104
e1335   56  113
e1336   56  119
e1337   56  124
e1338   56  126
e1339   56  135
e1340   56  136
e1341   56  148
e1342   56  149
e1343   57  58
e1344   57  62
e1345   57  68
e1346   57  87
e1347   57  93
e1348   57  109
e1349   57  111
e1350   57  112
e1351   57  117
e1352   57  119
e1353   57  122
e1354   57  125
e1355   57  127
e1356   57  130
e1357   57  138
e1358   57  141
e1359   57  142
e1360   58  59
e1361   58  69
e1362   58  78
e1363   58  82
e1364   58  85
e1365   58  86
e1366   58  87
e1367   58  89
e1368   58  94
e1369   58  97
e1370   58  101
e1371   58  102
e1372   58  103
e1373   58  109
e1374   58  111
e1375   58  112
e1376   58  127
e1377   58  130
e1378   58  137
e1379   58  138
e1380   58  143
e1381   59  60
e1382   59  63
e1383   59  64
e1384   59  68
e1385   59  73
e1386   59  74
e1387   59  75
e1388   59  85
e1389   59  87
e1390   59  91
e1391   59  92
e1392   59  100
e1393   59  113
e1394   59  114
e1395   59  116
e1396   59  120
e1397   59  124
e1398   59  127
e1399   59  136
e1400   59  137
e1401   59  141
e1402   59  143
e1403   59  149
e1404   60  61
e1405   60  62
e1406   60  63
e1407   60  66
e1408   60  68
e1409   60  69
e1410   60  78
e1411   60  79
e1412   60  80
e1413   60  94
e1414   60  100
e1415   60  105
e1416   60  107
e1417   60  113
e1418   60  139
e1419   60  144
e1420   61  62
e1421   61  66
e1422   61  76
e1423   61  79
e1424   61  81
e1425   61  82
e1426   61  92
e1427   61  97
e1428   61  107
e1429   61  112
e1430   61  114
e1431   61  115
e1432   61  124
e1433   61  127
e1434   61  131
e1435   61  132
e1436   61  133
e1437   61  141
e1438   61  142
e1439   61  148
e1440   61  149
e1441   62  63
e1442   62  66
e1443   62  68
e1444   62  72
e1445   62  85
e1446   62  89
e1447   62  90
e1448   62  93
e1449   62  99
e1450   62  100
e1451   62  103
e1452   62  111
e1453   62  113
e1454   62  118
e1455   62  125
e1456   62  126
e1457   62  135
e1458   63  64
e1459   63  69
e1460   63  74
e1461   63  77
e1462   63  84
e1463   63  87
e1464   63  92
e1465   63  93
e1466   63  95
e1467   63  96
e1468   63  97
e1469   63  99
e1470   63  104
e1471   63  106
e1472   63  109
e1473   63  111
e1474   63  120
e1475   63  131
e1476   63  138
e1477   64  65
e1478   64  68
e1479   64  79
e1480   64  83
e1481   64  90
e1482   64  106
e1483   64  108
e1484   64  113
e1485   64  115
e1486   64  119
e1487   64  120
e1488   64  127
e1489   64  130
e1490   64  139
e1491   64  148
e1492   65  66
e1493   65  69
e1494   65  82
e1495   65  85
e1496   65  102
e1497   65  106
e1498   65  108
e1499   65  110
e1500   65  113
e1501   65  115
e1502   65  125
e1503   65  126
e1504   65  128
e1505   65  138
e1506   65  140
e1507   65  142
e1508   65  147
e1509   66  67
e1510   66  75
e1511   66  79
e1512   66  81
e1513   66  85
e1514   66  94
e1515   66  96
e1516   66  104
e1517   66  110
e1518   66  111
e1519   66  115
e1520   66  127
e1521   66  130
e1522   66  131
e1523   66  132
e1524   66  137
e1525   66  140
e1526   66  144
e1527   67  68
e1528   67  73
e1529   67  75
e1530   67  77
e1531   67  84
e1532   67  85
e1533   67  88
e1534   67  89
e1535   67  101
e1536   67  102
e1537   67  103
e1538   67  106
e1539   67  107
e1540   67  111
e1541   67  121
e1542   67  125
e1543   67  126
e1544   67  128
e1545   67  129
e1546   67  130
e1547   67  139
e1548   68  69
e1549   68  72
e1550   68  74
e1551   68  83
e1552   68  86
e1553   68  87
e1554   68  88
e1555   68  94
e1556   68  97
e1557   68  111
e1558   68  115
e1559   68  117
e1560   68  121
e1561   68  122
e1562   68  123
e1563   68  126
e1564   68  138
e1565   68  144
e1566   69  70
e1567   69  71
e1568   69  76
e1569   69  77
e1570   69  95
e1571   69  96
e1572   69  98
e1573   69  105
e1574   69  115
e1575   69  117
e1576   69  126
e1577   69  134
e1578   69  135
e1579   70  71
e1580   70  72
e1581   70  75
e1582   70  84
e1583   70  85
e1584   70  107
e1585   70  121
e1586   70  130
e1587   70  133
e1588   70  147
e1589   71  72
e1590   71  86
e1591   71  87
e1592   71  89
e1593   71  96
e1594   71  97
e1595   71  102
e1596   71  107
e1597   71  109
e1598   71  110
e1599   71  112
e1600   71  115
e1601   71  116
e1602   71  128
e1603   71  146
e1604   71  148
e1605   72  73
e1606   72  76
e1607   72  79
e1608   72  80
e1609   72  82
e1610   72  87
e1611   72  91
e1612   72  92
e1613   72  101
e1614   72  106
e1615   72  126
e1616   72  129
e1617   72  133
e1618   72  134
e1619   72  138
e1620   72  141
e1621   73  74
e1622   73  75
e1623   73  82
e1624   73  89
e1625   73  90
e1626   73  91
e1627   73  92
e1628   73  97
e1629   73  98
e1630   73  110
e1631   73  111
e1632   73  113
e1633   73  124
e1634   73  127
e1635   73  130
e1636   73  139
e1637   73  141
e1638   73  144
e1639   74  75
e1640   74  77
e1641   74  78
e1642   74  86
e1643   74  99
e1644   74  101
e1645   74  102
e1646   74  111
e1647   74  115
e1648   74  125
e1649   74  129
e1650   74  141
e1651   74  148
e1652   74  149
e1653   75  76
e1654   75  77
e1655   75  84
e1656   75  91
e1657   75  94
e1658   75  97
e1659   75  99
e1660   75  105
e1661   75  109
e1662   75  111
e1663   75  119
e1664   75  134
e1665   75  143
e1666   75  144
e1667   75  147
e1668   76  77
e1669   76  80
e1670   76  84
e1671   76  86
e1672   76  88
e1673   76  91
e1674   76  92
e1675   76  101
e1676   76  102
e1677   76  105
e1678   76  113
e1679   76  125
e1680   76  127
e1681   76  128
e1682   76  129
e1683   76  131
e1684   76  132
e1685   76  133
e1686   76  135
e1687   76  136
e1688   76  145
e1689   77  78
e1690   77  83
e1691   77  84
e1692   77  85
e1693   77  86
e1694   77  106
e1695   77  108
e1696   77  109
e1697   77  112
e1698   77  121
e1699   77  123
e1700   77  134
e1701   78  79
e1702   78  80
e1703   78  87
e1704   78  90
e1705   78  95
e1706   78  97
e1707   78  100
e1708   78  102
e1709   78  105
e1710   78  106
e1711   78  107
e1712   78  108
e1713   78  117
e1714   78  121
e1715   78  130
e1716   78  132
e1717   78  141
e1718   79  80
e1719   79  90
e1720   79  92
e1721   79  93
e1722   79  99
e1723   79  116
e1724   79  119
e1725   79  123
e1726   79  125
e1727   79  126
e1728   79  128
e1729   79  130
e1730   79  139
e1731   79  143
e1732   79  145
e1733   79  150
e1734   80  81
e1735   80  82
e1736   80  84
e1737   80  107
e1738   80  112
e1739   80  122
e1740   80  127
e1741   80  134
e1742   80  138
e1743   80  147
e1744   80  150
e1745   81  82
e1746   81  94
e1747   81  95
e1748   81  100
e1749   81  101
e1750   81  108
e1751   81  112
e1752   81  116
e1753   81  117
e1754   81  123
e1755   81  128
e1756   81  135
e1757   81  139
e1758   81  144
e1759   81  145
e1760   81  147
e1761   82  83
e1762   82  86
e1763   82  93
e1764   82  94
e1765   82  102
e1766   82  104
e1767   82  110
e1768   82  127
e1769   82  130
e1770   82  135
e1771   82  143
e1772   83  84
e1773   83  91
e1774   83  92
e1775   83  93
e1776   83  97
e1777   83  105
e1778   83  113
e1779   83  115
e1780   83  117
e1781   83  129
e1782   83  134
e1783   84  85
e1784   84  86
e1785   84  91
e1786   84  106
e1787   84  111
e1788   84  116
e1789   84  126
e1790   84  132
e1791   84  135
e1792   84  138
e1793   84  146
e1794   85  86
e1795   85  89
e1796   85  101
e1797   85  104
e1798   85  113
e1799   85  121
e1800   85  128
e1801   85  135
e1802   85  139
e1803   85  149
e1804   86  87
e1805   86  88
e1806   86  93
e1807   86  94
e1808   86  99
e1809   86  109
e1810   86  117
e1811   86  118
e1812   86  125
e1813   86  132
e1814   86  138
e1815   86  147
e1816   87  88
e1817   87  94
e1818   87  95
e1819   87  98
e1820   87  100
e1821   87  101
e1822   87  102
e1823   87  104
e1824   87  110
e1825   87  111
e1826   87  123
e1827   87  124
e1828   87  127
e1829   87  134
e1830   87  135
e1831   87  143
e1832   87  148
e1833   88  89
e1834   88  107
e1835   88  108
e1836   88  117
e1837   88  119
e1838   88  123
e1839   88  126
e1840   88  148
e1841   89  90
e1842   89  98
e1843   89  101
e1844   89  102
e1845   89  105
e1846   89  115
e1847   89  117
e1848   89  130
e1849   89  144
e1850   89  147
e1851   89  148
e1852   90  91
e1853   90  93
e1854   90  99
e1855   90  101
e1856   90  103
e1857   90  105
e1858   90  106
e1859   90  107
e1860   90  117
e1861   90  134
e1862   90  136
e1863   90  138
e1864   90  140
e1865   90  144
e1866   90  146
e1867   90  147
e1868   90  148
