V: 200
E: 3980
Edge_Id Vi  Vj
e577    17  58
e578    17  62
e579    17  64
e580    17  65
e581    17  67
e582    17  71
e583    17  76
e584    17  83
e585    17  93
e586    17  107
e587    17  108
e588    17  109
e589    17  113
e590    17  117
e591    17  131
e592    17  132
e593    17  144
e594    17  145
e595    17  149
e596    17  176
e597    17  182
e598    17  184
e599    17  189
e600    17  190
e601    17  195
e602    17  198
e603    18  19
e604    18  22
e605    18  26
e606    18  27
e607    18  29
e608    18  31
e609    18  37
e610    18  45
e611    18  48
e612    18  49
e613    18  50
e614    18  58
e615    18  60
e616    18  72
e617    18  76
e618    18  84
e619    18  86
e620    18  90
e621    18  106
e622    18  110
e623    18  113
e624    18  116
e625    18  118
e626    18  125
e627    18  126
e628    18  128
e629    18  132
e630    18  138
e631    18  146
e632    18  148
e633    18  151
e634    18  160
e635    18  166
e636    18  167
e637    18  169
e638    18  172
e639    18  174
e640    18  181
e641    18  182
e642    18  183
e643    18  187
e644    18  188
e645    18  197
e646    19  20
e647    19  24
e648    19  27
e649    19  30
e650    19  44
e651    19  64
e652    19  77
e653    19  78
e654    19  82
e655    19  83
e656    19  91
e657    19  94
e658    19  103
e659    19  109
e660    19  119
e661    19  126
e662    19  145
e663    19  149
e664    19  151
e665    19  152
e666    19  153
e667    19  154
e668    19  155
e669    19  157
e670    19  161
e671    19  162
e672    19  170
e673    19  174
e674    19  179
e675    19  183
e676    19  193
e677    19  197
e678    19  200
e679    20  21
e680    20  26
e681    20  32
e682    20  34
e683    20  36
e684    20  56
e685    20  64
e686    20  71
e687    20  77
e688    20  88
e689    20  89
e690    20  90
e691    20  93
e692    20  94
e693    20  95
e694    20  105
e695    20  125
e696    20  127
e697    20  129
e698    20  131
e699    20  133
e700    20  143
e701    20  147
e702    20  148
e703    20  149
e704    20  150
e705    20  158
e706    20  170
e707    20  171
e708    20  189
e709    20  193
e710    20  197
e711    21  22
e712    21  24
e713    21  32
e714    21  36
e715    21  39
e716    21  40
e717    21  47
e718    21  50
e719    21  52
e720    21  55
e721    21  67
e722    21  69
e723    21  73
e724    21  78
e725    21  80
e726    21  88
e727    21  89
e728    21  91
e729    21  93
e730    21  94
e731    21  100
e732    21  102
e733    21  106
e734    21  110
e735    21  113
e736    21  115
e737    21  117
e738    21  119
e739    21  120
e740    21  126
e741    21  127
e742    21  131
e743    21  132
e744    21  134
e745    21  135
e746    21  136
e747    21  137
e748    21  138
e749    21  139
e750    21  144
e751    21  148
e752    21  149
e753    21  151
e754    21  154
e755    21  159
e756    21  164
e757    21  167
e758    21  169
e759    21  170
e760    21  174
e761    21  175
e762    21  177
e763    21  183
e764    21  184
e765    21  186
e766    22  23
e767    22  27
e768    22  29
e769    22  51
e770    22  52
e771    22  56
e772    22  62
e773    22  65
e774    22  66
e775    22  69
e776    22  92
e777    22  93
e778    22  96
e779    22  101
e780    22  110
e781    22  111
e782    22  113
e783    22  116
e784    22  118
e785    22  120
e786    22  122
e787    22  134
e788    22  136
e789    22  145
e790    22  146
e791    22  156
e792    22  160
e793    22  161
e794    22  165
e795    22  166
e796    22  174
e797    22  177
e798    22  190
e799    22  193
e800    22  199
e801    23  24
e802    23  36
e803    23  40
e804    23  46
e805    23  47
e806    23  52
e807    23  54
e808    23  57
e809    23  59
e810    23  64
e811    23  65
e812    23  69
e813    23  78
e814    23  83
e815    23  84
e816    23  92
e817    23  95
e818    23  105
e819    23  106
e820    23  108
e821    23  113
e822    23  117
e823    23  125
e824    23  133
e825    23  138
e826    23  139
e827    23  142
e828    23  144
e829    23  146
e830    23  153
e831    23  165
e832    23  175
e833    23  182
e834    23  187
e835    23  191
e836    23  197
e837    23  200
e838    24  25
e839    24  37
e840    24  42
e841    24  44
e842    24  45
e843    24  48
e844    24  53
e845    24  59
e846    24  64
e847    24  65
e848    24  67
e849    24  69
e850    24  76
e851    24  79
e852    24  82
e853    24  89
e854    24  93
e855    24  97
e856    24  102
e857    24  104
e858    24  106
e859    24  111
e860    24  113
e861    24  115
e862    24  116
e863    24  118
e864    24  122
e865    24  131
e866    24  136
e867    24  138
e868    24  157
e869    24  162
e870    24  170
e871    24  171
e872    24  172
e873    24  176
e874    24  177
e875    24  183
e876    24  184
e877    24  186
e878    24  193
e879    25  26
e880    25  32
e881    25  33
e882    25  34
e883    25  35
e884    25  40
e885    25  42
e886    25  43
e887    25  47
e888    25  49
e889    25  52
e890    25  57
e891    25  66
e892    25  74
e893    25  83
e894    25  84
e895    25  91
e896    25  94
e897    25  97
e898    25  99
e899    25  100
e900    25  101
e901    25  105
e902    25  109
e903    25  115
e904    25  125
e905    25  126
e906    25  133
e907    25  144
e908    25  147
e909    25  149
e910    25  155
e911    25  158
e912    25  161
e913    25  163
e914    25  182
e915    25  184
e916    25  186
e917    25  187
e918    25  190
e919    25  192
e920    25  193
e921    25  195
e922    26  27
e923    26  28
e924    26  31
e925    26  34
e926    26  40
e927    26  44
e928    26  45
e929    26  53
e930    26  56
e931    26  57
e932    26  65
e933    26  69
e934    26  72
e935    26  73
e936    26  85
e937    26  86
e938    26  87
e939    26  90
e940    26  92
e941    26  96
e942    26  99
e943    26  111
e944    26  114
e945    26  118
e946    26  122
e947    26  130
e948    26  132
e949    26  135
e950    26  148
e951    26  150
e952    26  152
e953    26  154
e954    26  155
e955    26  158
e956    26  167
e957    26  179
e958    26  181
e959    26  184
e960    26  190
e961    26  191
e962    26  193
e963    26  196
e964    26  200
e965    27  28
e966    27  33
e967    27  37
e968    27  40
e969    27  41
e970    27  43
e971    27  45
e972    27  47
e973    27  49
e974    27  54
e975    27  64
e976    27  67
e977    27  69
e978    27  71
e979    27  76
e980    27  82
e981    27  89
e982    27  90
e983    27  97
e984    27  100
e985    27  101
e986    27  107
e987    27  108
e988    27  110
e989    27  111
e990    27  113
e991    27  115
e992    27  120
e993    27  129
e994    27  135
e995    27  138
e996    27  139
e997    27  145
e998    27  150
e999    27  152
e1000   27  158
e1001   27  159
e1002   27  176
e1003   27  177
e1004   27  178
e1005   27  182
e1006   27  184
e1007   27  187
e1008   27  195
e1009   27  196
e1010   27  200
e1011   28  29
e1012   28  35
e1013   28  42
e1014   28  48
e1015   28  54
e1016   28  61
e1017   28  67
e1018   28  68
e1019   28  69
e1020   28  71
e1021   28  83
e1022   28  91
e1023   28  96
e1024   28  97
e1025   28  98
e1026   28  103
e1027   28  109
e1028   28  119
e1029   28  125
e1030   28  130
e1031   28  136
e1032   28  141
e1033   28  142
e1034   28  145
e1035   28  151
e1036   28  155
e1037   28  160
e1038   28  161
e1039   28  166
e1040   28  171
e1041   28  179
e1042   28  195
e1043   29  30
e1044   29  32
e1045   29  45
e1046   29  51
e1047   29  52
e1048   29  53
e1049   29  65
e1050   29  66
e1051   29  69
e1052   29  72
e1053   29  74
e1054   29  75
e1055   29  78
e1056   29  80
e1057   29  85
e1058   29  90
e1059   29  94
e1060   29  104
e1061   29  106
e1062   29  108
e1063   29  119
e1064   29  122
e1065   29  129
e1066   29  131
e1067   29  132
e1068   29  134
e1069   29  135
e1070   29  149
e1071   29  154
e1072   29  156
e1073   29  158
e1074   29  168
e1075   29  173
e1076   29  175
e1077   30  31
e1078   30  42
e1079   30  45
e1080   30  50
e1081   30  81
e1082   30  82
e1083   30  83
e1084   30  84
e1085   30  92
e1086   30  102
e1087   30  107
e1088   30  116
e1089   30  123
e1090   30  125
e1091   30  126
e1092   30  127
e1093   30  132
e1094   30  136
e1095   30  138
e1096   30  140
e1097   30  147
e1098   30  151
e1099   30  160
e1100   30  161
e1101   30  166
e1102   30  168
e1103   30  179
e1104   30  180
e1105   30  182
e1106   30  185
e1107   30  188
e1108   30  193
e1109   30  200
e1110   31  32
e1111   31  39
e1112   31  49
e1113   31  52
e1114   31  60
e1115   31  62
e1116   31  74
e1117   31  85
e1118   31  91
e1119   31  93
e1120   31  99
e1121   31  103
e1122   31  110
e1123   31  114
e1124   31  118
e1125   31  120
e1126   31  125
e1127   31  126
e1128   31  128
e1129   31  137
e1130   31  144
e1131   31  147
e1132   31  148
e1133   31  161
e1134   31  175
e1135   31  178
e1136   31  181
e1137   31  182
e1138   31  189
e1139   31  194
e1140   31  197
e1141   32  33
e1142   32  38
e1143   32  43
e1144   32  48
e1145   32  60
e1146   32  63
e1147   32  64
e1148   32  66
e1149   32  67
e1150   32  75
e1151   32  77
e1152   32  78
e1153   32  79
e1154   32  81
e1155   32  84
e1156   32  87
e1157   32  95
e1158   32  109
e1159   32  112
e1160   32  114
e1161   32  117
e1162   32  119
e1163   32  122
e1164   32  123
e1165   32  126
e1166   32  143
e1167   32  144
e1168   32  147
e1169   32  161
e1170   32  167
e1171   32  179
e1172   32  180
e1173   32  182
e1174   32  184
e1175   32  185
e1176   32  191
e1177   33  34
e1178   33  39
e1179   33  41
e1180   33  42
e1181   33  47
e1182   33  49
e1183   33  52
e1184   33  60
e1185   33  77
e1186   33  87
e1187   33  101
e1188   33  113
e1189   33  114
e1190   33  118
e1191   33  120
e1192   33  121
e1193   33  124
e1194   33  130
e1195   33  137
e1196   33  142
e1197   33  144
e1198   33  147
e1199   33  155
e1200   33  163
e1201   33  165
e1202   33  168
e1203   33  176
e1204   33  181
e1205   33  188
e1206   33  198
e1207   34  35
e1208   34  37
e1209   34  40
e1210   34  54
e1211   34  61
e1212   34  63
e1213   34  71
e1214   34  80
e1215   34  82
e1216   34  83
e1217   34  84
e1218   34  93
e1219   34  108
e1220   34  132
e1221   34  133
e1222   34  142
e1223   34  150
e1224   34  152
e1225   34  157
e1226   34  166
e1227   34  167
e1228   34  170
e1229   34  173
e1230   34  175
e1231   34  179
e1232   34  185
e1233   34  194
e1234   34  198
e1235   35  36
e1236   35  39
e1237   35  43
e1238   35  54
e1239   35  57
e1240   35  58
e1241   35  59
e1242   35  60
e1243   35  67
e1244   35  69
e1245   35  75
e1246   35  81
e1247   35  85
e1248   35  86
e1249   35  91
e1250   35  95
e1251   35  97
e1252   35  99
e1253   35  104
e1254   35  110
e1255   35  111
e1256   35  120
e1257   35  123
e1258   35  124
e1259   35  127
e1260   35  131
e1261   35  134
e1262   35  135
e1263   35  136
e1264   35  138
e1265   35  144
e1266   35  145
e1267   35  154
e1268   35  158
e1269   35  161
e1270   35  181
e1271   35  190
e1272   35  194
e1273   36  37
e1274   36  43
e1275   36  48
e1276   36  49
e1277   36  59
e1278   36  61
e1279   36  64
e1280   36  70
e1281   36  76
e1282   36  77
e1283   36  79
e1284   36  81
e1285   36  97
e1286   36  99
e1287   36  100
e1288   36  101
e1289   36  105
e1290   36  106
e1291   36  112
e1292   36  114
e1293   36  116
e1294   36  118
e1295   36  122
e1296   36  125
e1297   36  134
e1298   36  136
e1299   36  152
e1300   36  165
e1301   36  175
e1302   36  179
e1303   36  181
e1304   36  182
e1305   36  186
e1306   37  38
e1307   37  44
e1308   37  55
e1309   37  56
e1310   37  57
e1311   37  70
e1312   37  84
e1313   37  88
e1314   37  100
e1315   37  104
e1316   37  106
e1317   37  108
e1318   37  109
e1319   37  115
e1320   37  121
e1321   37  122
e1322   37  124
e1323   37  129
e1324   37  132
e1325   37  135
e1326   37  142
e1327   37  144
e1328   37  151
e1329   37  162
e1330   37  171
e1331   37  188
e1332   37  189
e1333   37  192
e1334   37  197
e1335   37  199
e1336   38  39
e1337   38  44
e1338   38  62
e1339   38  67
e1340   38  73
e1341   38  74
e1342   38  95
e1343   38  101
e1344   38  103
e1345   38  108
e1346   38  114
e1347   38  116
e1348   38  117
e1349   38  125
e1350   38  126
e1351   38  132
e1352   38  144
e1353   38  145
e1354   38  153
e1355   38  154
e1356   38  160
e1357   38  167
e1358   38  178
e1359   38  182
e1360   38  186
e1361   38  197
e1362   39  40
e1363   39  44
e1364   39  53
e1365   39  56
e1366   39  67
e1367   39  78
e1368   39  79
e1369   39  83
e1370   39  86
e1371   39  93
e1372   39  95
e1373   39  117
e1374   39  124
e1375   39  125
e1376   39  141
e1377   39  150
e1378   39  153
e1379   39  157
e1380   39  163
e1381   39  175
e1382   39  176
e1383   39  181
e1384   39  192
e1385   39  196
e1386   39  198
e1387   40  41
e1388   40  52
e1389   40  60
e1390   40  61
e1391   40  62
e1392   40  63
e1393   40  71
e1394   40  86
e1395   40  93
e1396   40  97
e1397   40  105
e1398   40  107
e1399   40  109
e1400   40  112
e1401   40  134
e1402   40  137
e1403   40  141
e1404   40  142
e1405   40  144
e1406   40  146
e1407   40  151
e1408   40  153
e1409   40  156
e1410   40  165
e1411   40  176
e1412   40  179
e1413   40  186
e1414   40  190
e1415   40  192
e1416   41  42
e1417   41  46
e1418   41  49
e1419   41  51
e1420   41  56
e1421   41  67
e1422   41  70
e1423   41  74
e1424   41  77
e1425   41  90
e1426   41  92
e1427   41  94
e1428   41  96
e1429   41  102
e1430   41  103
e1431   41  109
e1432   41  113
e1433   41  121
e1434   41  123
e1435   41  130
e1436   41  139
e1437   41  140
e1438   41  143
e1439   41  150
e1440   41  155
e1441   41  161
e1442   41  162
e1443   41  166
e1444   41  167
e1445   41  168
e1446   41  170
e1447   41  171
e1448   41  181
e1449   41  190
e1450   41  193
e1451   42  43
e1452   42  47
e1453   42  56
e1454   42  62
e1455   42  66
e1456   42  68
e1457   42  70
e1458   42  75
e1459   42  94
e1460   42  96
e1461   42  103
e1462   42  106
e1463   42  107
e1464   42  119
e1465   42  122
e1466   42  127
e1467   42  132
e1468   42  138
e1469   42  145
e1470   42  147
e1471   42  148
e1472   42  166
e1473   42  178
e1474   42  179
e1475   42  183
e1476   42  186
e1477   42  188
e1478   42  191
e1479   42  194
e1480   42  195
e1481   43  44
e1482   43  45
e1483   43  49
e1484   43  51
e1485   43  54
e1486   43  61
e1487   43  63
e1488   43  65
e1489   43  66
e1490   43  69
e1491   43  78
e1492   43  84
e1493   43  92
e1494   43  98
e1495   43  102
e1496   43  103
e1497   43  108
e1498   43  109
e1499   43  113
e1500   43  122
e1501   43  127
e1502   43  134
e1503   43  135
e1504   43  147
e1505   43  152
e1506   43  155
e1507   43  156
e1508   43  160
e1509   43  168
e1510   43  171
e1511   43  172
e1512   43  173
e1513   43  174
e1514   43  177
e1515   43  179
e1516   43  183
e1517   43  185
e1518   44  45
e1519   44  49
e1520   44  59
e1521   44  60
e1522   44  61
e1523   44  62
e1524   44  68
e1525   44  84
e1526   44  93
e1527   44  96
e1528   44  102
e1529   44  103
e1530   44  113
e1531   44  116
e1532   44  117
e1533   44  124
e1534   44  127
e1535   44  131
e1536   44  133
e1537   44  135
e1538   44  142
e1539   44  152
e1540   44  164
e1541   44  169
e1542   44  172
e1543   44  174
e1544   44  178
e1545   44  189
e1546   44  199
e1547   45  46
e1548   45  49
e1549   45  66
e1550   45  69
e1551   45  71
e1552   45  76
e1553   45  78
e1554   45  87
e1555   45  96
e1556   45  99
e1557   45  100
e1558   45  101
e1559   45  102
e1560   45  105
e1561   45  106
e1562   45  108
e1563   45  113
e1564   45  128
e1565   45  129
e1566   45  137
e1567   45  138
e1568   45  156
e1569   45  158
e1570   45  159
e1571   45  165
e1572   45  175
e1573   45  181
e1574   45  187
e1575   45  193
e1576   45  197
e1577   46  47
e1578   46  53
e1579   46  57
e1580   46  64
e1581   46  65
e1582   46  67
e1583   46  68
e1584   46  70
e1585   46  73
e1586   46  80
e1587   46  81
e1588   46  84
e1589   46  88
e1590   46  97
e1591   46  98
e1592   46  102
e1593   46  104
e1594   46  112
e1595   46  115
e1596   46  130
e1597   46  137
e1598   46  148
e1599   46  150
e1600   46  158
e1601   46  159
e1602   46  175
e1603   46  185
e1604   46  187
e1605   46  189
e1606   46  191
e1607   46  197
e1608   46  198
e1609   47  48
e1610   47  52
e1611   47  53
e1612   47  54
e1613   47  55
e1614   47  59
e1615   47  68
e1616   47  70
e1617   47  78
e1618   47  80
e1619   47  88
e1620   47  94
e1621   47  100
e1622   47  104
e1623   47  111
e1624   47  128
e1625   47  129
e1626   47  141
e1627   47  147
e1628   47  150
e1629   47  151
e1630   47  158
e1631   47  159
e1632   47  163
e1633   47  167
e1634   47  171
e1635   47  174
e1636   47  176
e1637   47  182
e1638   47  183
e1639   47  185
e1640   47  191
e1641   47  194
e1642   47  200
e1643   48  49
e1644   48  60
e1645   48  62
e1646   48  68
e1647   48  70
e1648   48  79
e1649   48  80
e1650   48  84
e1651   48  85
e1652   48  98
e1653   48  99
e1654   48  100
e1655   48  103
e1656   48  113
e1657   48  114
e1658   48  118
e1659   48  123
e1660   48  124
e1661   48  129
e1662   48  130
e1663   48  133
e1664   48  137
e1665   48  143
e1666   48  150
e1667   48  156
e1668   48  162
e1669   48  164
e1670   48  168
e1671   48  179
e1672   48  181
e1673   49  50
e1674   49  62
e1675   49  72
e1676   49  75
e1677   49  86
e1678   49  90
e1679   49  101
e1680   49  102
e1681   49  104
e1682   49  112
e1683   49  122
e1684   49  125
e1685   49  135
e1686   49  143
e1687   49  144
e1688   49  146
e1689   49  147
e1690   49  151
e1691   49  153
e1692   49  159
e1693   49  165
e1694   49  175
e1695   49  177
e1696   49  178
e1697   49  187
e1698   49  189
e1699   49  191
e1700   49  193
e1701   49  194
e1702   49  195
e1703   50  51
e1704   50  54
e1705   50  55
e1706   50  59
e1707   50  63
e1708   50  65
e1709   50  68
e1710   50  73
e1711   50  78
e1712   50  79
e1713   50  85
e1714   50  87
e1715   50  95
e1716   50  102
e1717   50  110
e1718   50  111
e1719   50  132
e1720   50  141
e1721   50  145
e1722   50  146
e1723   50  156
e1724   50  162
e1725   50  164
e1726   50  165
e1727   50  179
e1728   50  184
e1729   50  192
e1730   50  198
e1731   51  52
e1732   51  54
e1733   51  56
e1734   51  57
e1735   51  60
e1736   51  67
e1737   51  69
e1738   51  72
e1739   51  74
e1740   51  78
e1741   51  97
e1742   51  98
e1743   51  110
e1744   51  113
e1745   51  116
e1746   51  128
e1747   51  134
e1748   51  135
e1749   51  143
e1750   51  150
e1751   51  156
e1752   51  157
e1753   51  161
e1754   51  167
e1755   51  169
e1756   51  171
e1757   51  177
e1758   51  183
e1759   51  193
e1760   51  197
e1761   51  198
e1762   52  53
e1763   52  69
e1764   52  71
e1765   52  75
e1766   52  80
e1767   52  93
e1768   52  102
e1769   52  107
e1770   52  111
e1771   52  114
e1772   52  119
e1773   52  126
e1774   52  127
e1775   52  130
e1776   52  142
e1777   52  150
e1778   52  152
e1779   52  155
e1780   52  160
e1781   52  162
e1782   52  166
e1783   52  174
e1784   52  176
e1785   52  182
e1786   52  187
e1787   52  190
e1788   52  196
e1789   52  197
e1790   53  54
e1791   53  64
e1792   53  68
e1793   53  85
e1794   53  96
e1795   53  98
e1796   53  102
e1797   53  108
e1798   53  109
e1799   53  114
e1800   53  118
e1801   53  119
e1802   53  120
e1803   53  123
e1804   53  126
e1805   53  133
e1806   53  134
e1807   53  135
e1808   53  138
e1809   53  147
e1810   53  151
e1811   53  152
e1812   53  161
e1813   53  164
e1814   53  165
e1815   53  166
e1816   53  175
e1817   53  177
e1818   53  182
e1819   53  188
e1820   54  55
e1821   54  58
e1822   54  63
e1823   54  65
e1824   54  69
e1825   54  75
e1826   54  77
e1827   54  80
e1828   54  83
e1829   54  84
e1830   54  87
e1831   54  88
e1832   54  89
e1833   54  99
e1834   54  107
e1835   54  123
e1836   54  124
e1837   54  139
e1838   54  141
e1839   54  155
e1840   54  158
e1841   54  169
e1842   54  171
e1843   54  176
e1844   54  198
e1845   55  56
e1846   55  63
e1847   55  65
e1848   55  71
e1849   55  74
e1850   55  82
e1851   55  86
e1852   55  92
e1853   55  93
e1854   55  94
e1855   55  96
e1856   55  102
e1857   55  107
e1858   55  111
e1859   55  116
e1860   55  119
e1861   55  121
e1862   55  123
e1863   55  129
e1864   55  130
e1865   55  149
e1866   55  155
e1867   55  161
e1868   55  163
