V: 300
E: 31395
e254    156 217
e255    217 285
e256    167 285
e257    27  167
e258    27  183
e259    169 183
e260    14  169
e261    14  212
e262    102 212
e263    102 215
e264    95  215
e265    95  251
e266    47  251
e267    47  200
e268    157 200
e269    157 281
e270    153 281
e271    73  153
e272    73  209
e273    205 209
e274    152 205
e275    152 249
e276    107 249
e277    107 261
e278    71  261
e279    16  71
e280    16  104
e281    104 186
e282    186 255
e283    174 255
e284    174 228
e285    228 273
e286    41  273
e287    41  265
e288    7   265
e289    7   125
e290    92  125
e291    77  92
e292    67  77
e293    67  132
e294    75  132
e295    75  246
e296    143 246
e297    143 149
e298    149 221
e299    138 221
e300    7   139
e301    199 239
e302    10  293
e303    200 250
e304    7   197
e305    102 204
e306    263 282
e307    154 177
e308    200 234
e309    56  80
e310    129 138
e311    136 181
e312    199 298
e313    176 270
e314    231 278
e315    169 221
e316    46  197
e317    19  25
e318    82  183
e319    76  250
e320    82  234
e321    150 211
e322    149 179
e323    41  253
e324    54  234
e325    114 174
e326    73  253
e327    178 240
e328    3   58
e329    112 201
e330    118 231
e331    19  29
e332    35  277
e333    57  85
e334    135 239
e335    153 295
e336    251 281
e337    57  147
e338    218 286
e339    33  119
e340    136 247
e341    217 297
e342    48  165
e343    216 274
e344    147 258
e345    16  125
e346    138 181
e347    4   259
e348    63  183
e349    123 168
e350    102 219
e351    240 261
e352    224 272
e353    184 227
e354    18  261
e355    26  83
e356    166 283
e357    14  22
e358    165 229
e359    83  119
e360    92  128
e361    113 272
e362    23  143
e363    36  294
e364    112 220
e365    79  297
e366    34  299
e367    57  204
e368    125 245
e369    48  74
e370    187 298
e371    273 276
e372    41  291
e373    18  246
e374    40  295
e375    10  41
e376    71  99
e377    111 289
e378    84  250
e379    190 225
e380    106 207
e381    16  249
e382    261 266
e383    104 175
e384    36  54
e385    123 206
e386    71  174
e387    47  141
e388    153 254
e389    18  167
e390    226 257
e391    24  39
e392    200 287
e393    15  215
e394    264 295
e395    185 262
e396    92  294
e397    13  186
e398    28  275
e399    58  76
e400    120 142
e401    5   287
e402    105 277
e403    116 300
e404    232 237
e405    40  208
e406    130 181
e407    49  225
e408    116 279
e409    46  90
e410    73  181
e411    170 245
e412    31  78
e413    161 256
e414    20  178
e415    179 260
e416    25  107
e417    52  252
e418    220 224
e419    100 288
e420    44  91
e421    32  249
e422    52  55
e423    113 183
e424    103 137
e425    97  160
e426    13  52
e427    232 239
e428    118 161
e429    222 246
e430    16  255
e431    55  185
e432    58  248
e433    16  75
e434    178 298
e435    5   192
e436    247 292
e437    41  222
e438    190 280
e439    265 279
e440    119 218
e441    248 274
e442    21  168
e443    60  235
e444    66  279
e445    29  145
e446    207 278
e447    107 191
e448    5   139
e449    98  268
e450    67  106
e451    6   149
e452    192 196
e453    267 271
e454    257 277
e455    197 268
e456    37  277
e457    42  300
e458    158 208
e459    64  246
e460    214 226
e461    17  102
e462    64  183
e463    32  84
e464    227 243
e465    274 280
e466    51  120
e467    182 276
e468    19  268
e469    39  130
e470    12  90
e471    109 169
e472    133 240
e473    214 242
e474    108 295
e475    132 148
e476    76  153
e477    55  181
e478    265 289
e479    128 267
e480    164 188
e481    24  31
e482    4   217
e483    148 287
e484    2   119
e485    75  189
e486    25  29
e487    156 202
e488    117 234
e489    185 244
e490    249 277
e491    96  127
e492    204 268
e493    96  296
e494    217 279
e495    2   53
e496    175 203
e497    79  289
e498    166 216
e499    93  256
e500    213 289
e501    221 243
e502    52  119
e503    153 297
e504    32  64
e505    23  105
e506    6   46
e507    76  212
e508    177 235
e509    13  181
e510    207 291
e511    96  202
e512    28  137
e513    150 253
e514    39  214
e515    69  269
e516    151 168
e517    207 288
e518    28  154
e519    9   153
e520    144 271
e521    32  185
e522    30  175
e523    130 296
e524    213 292
e525    144 289
e526    204 213
e527    6   265
e528    88  125
e529    91  107
e530    44  203
e531    25  240
e532    136 264
e533    139 172
e534    140 224
e535    48  82
e536    161 169
e537    148 210
e538    17  175
e539    107 222
e540    21  32
e541    1   262
e542    80  196
e543    66  239
e544    201 203
e545    200 204
e546    48  218
e547    227 250
e548    8   204
e549    39  222
e550    68  290
e551    62  165
e552    43  121
e553    3   118
e554    71  132
e555    204 300
e556    60  183
e557    83  239
e558    130 185
e559    71  234
e560    236 240
e561    25  145
e562    35  252
e563    212 283
e564    168 244
e565    96  183
e566    174 250
e567    31  194
e568    134 136
e569    23  260
e570    85  236
e571    70  129
e572    1   48
e573    67  158
e574    145 265
e575    225 268
e576    50  222
e577    21  44
e578    28  170
e579    21  132
e580    175 264
e581    21  276
e582    51  186
e583    152 190
e584    104 296
e585    152 298
e586    171 196
e587    145 287
e588    94  145
e589    139 279
e590    59  290
e591    25  215
e592    253 282
e593    116 151
e594    192 216
e595    106 211
e596    154 280
e597    273 298
e598    216 256
e599    162 183
e600    113 220
e601    71  227
e602    149 180
e603    41  177
e604    76  288
e605    182 196
e606    218 274
e607    26  106
e608    171 234
e609    40  289
e610    135 190
e611    82  157
e612    65  241
e613    42  165
e614    121 290
e615    184 229
e616    108 118
e617    246 296
e618    99  182
e619    2   103
e620    67  239
e621    15  205
e622    15  35
e623    132 237
e624    174 273
e625    40  46
e626    174 216
e627    278 293
e628    63  146
e629    115 130
e630    12  107
e631    51  256
e632    59  299
e633    79  167
e634    111 272
e635    52  228
e636    38  69
e637    50  124
e638    121 253
e639    48  227
e640    106 233
e641    18  291
e642    82  184
e643    244 268
e644    116 269
e645    233 253
e646    53  288
e647    196 228
e648    16  60
e649    37  146
e650    236 266
e651    64  265
e652    46  289
e653    179 278
e654    125 170
e655    111 157
e656    98  203
e657    1   183
e658    21  34
e659    174 175
e660    31  135
e661    3   52
e662    179 275
e663    81  299
e664    122 142
e665    62  109
e666    268 291
e667    141 228
e668    94  273
e669    89  207
e670    120 246
e671    112 123
e672    150 155
e673    106 195
e674    207 282
e675    186 271
e676    6   102
e677    215 262
e678    71  185
e679    197 290
e680    3   38
e681    61  96
e682    4   87
e683    213 215
e684    93  160
e685    62  81
e686    242 269
e687    16  106
e688    57  192
e689    120 150
e690    247 276
e691    127 215
e692    137 177
e693    6   190
e694    54  179
e695    44  202
e696    11  104
e697    52  117
e698    16  185
e699    191 238
e700    36  115
e701    105 221
e702    3   65
e703    86  109
e704    71  129
e705    141 252
e706    91  221
e707    89  235
e708    168 220
e709    24  82
e710    162 281
e711    50  160
e712    259 277
e713    190 200
e714    176 221
e715    52  238
e716    86  212
e717    101 212
e718    72  207
e719    134 242
e720    105 245
e721    109 216
e722    251 264
e723    90  262
e724    29  251
e725    97  252
e726    215 287
e727    29  55
e728    61  65
e729    45  129
e730    175 187
e731    189 196
e732    191 200
e733    136 229
e734    179 288
e735    29  149
e736    34  141
e737    218 219
e738    135 173
e739    14  210
e740    170 229
e741    171 270
e742    80  286
e743    66  298
e744    57  158
e745    36  147
e746    90  243
e747    67  218
e748    56  214
e749    25  51
e750    35  254
e751    41  83
e752    223 248
e753    146 219
e754    112 296
e755    183 231
e756    175 246
e757    16  219
e758    117 205
e759    135 231
e760    22  80
e761    182 252
e762    206 245
e763    2   74
e764    163 260
e765    110 159
e766    216 279
e767    131 147
e768    48  132
e769    68  220
e770    3   246
e771    106 276
e772    128 296
e773    122 215
e774    137 203
e775    97  120
e776    105 217
e777    62  175
e778    41  89
e779    43  275
e780    72  295
e781    223 249
e782    122 292
e783    137 260
e784    100 185
e785    172 286
e786    138 215
e787    135 228
e788    47  147
e789    78  187
e790    30  253
e791    26  99
e792    163 290
e793    174 243
e794    42  85
e795    7   42
e796    89  93
e797    9   148
e798    53  297
e799    5   285
e800    256 291
e801    18  22
e802    112 266
e803    2   283
e804    155 265
e805    120 245
e806    196 224
e807    61  132
e808    49  264
e809    15  218
e810    144 165
e811    45  197
e812    67  219
e813    138 294
e814    163 183
e815    75  88
e816    81  231
e817    51  61
e818    8   242
e819    2   298
e820    71  100
e821    125 153
e822    29  148
e823    74  114
e824    153 293
e825    28  256
e826    8   38
e827    101 175
e828    216 238
e829    235 258
e830    21  203
e831    80  273
e832    171 178
e833    116 189
e834    10  163
e835    108 124
e836    217 267
e837    45  245
e838    12  72
e839    38  197
e840    65  106
e841    2   10
e842    60  227
e843    37  224
e844    207 260
e845    71  136
e846    7   40
e847    50  99
e848    21  181
e849    248 278
e850    141 298
e851    211 283
e852    30  148
e853    62  121
e854    63  131
e855    89  145
e856    41  197
e857    139 153
e858    19  70
e859    46  118
e860    134 265
e861    204 209
e862    53  175
e863    102 228
e864    119 195
e865    24  132
e866    125 220
e867    108 198
e868    20  154
e869    80  281
e870    217 299
e871    77  161
e872    171 291
e873    31  110
e874    187 260
e875    31  251
e876    130 136
e877    144 177
e878    8   90
e879    109 277
e880    2   168
e881    107 258
e882    21  121
e883    45  300
e884    285 300
e885    89  266
e886    120 218
e887    104 133
e888    33  184
e889    23  293
e890    41  159
e891    74  165
e892    295 296
e893    21  77
e894    19  147
e895    5   211
e896    34  165
e897    215 294
e898    214 271
e899    210 271
e900    110 143
e901    31  275
e902    162 170
e903    11  227
e904    73  257
e905    225 276
e906    54  254
e907    95  144
e908    4   33
e909    26  262
e910    45  279
e911    27  139
e912    85  89
e913    233 256
e914    3   111
e915    120 163
e916    114 213
e917    183 198
e918    134 185
e919    127 212
e920    150 284
e921    62  248
e922    171 286
e923    51  281
e924    71  72
e925    238 290
e926    245 252
e927    131 165
e928    117 136
e929    78  242
e930    56  238
e931    224 263
e932    94  156
e933    13  140
e934    172 197
e935    170 260
e936    122 136
e937    43  195
e938    31  265
e939    104 268
e940    34  253
e941    186 231
e942    121 226
e943    169 268
e944    52  249
e945    49  82
e946    135 193
e947    189 229
e948    227 286
e949    16  269
e950    211 274
e951    110 174
e952    113 121
e953    203 270
e954    101 153
e955    139 168
e956    44  286
e957    171 293
e958    142 169
e959    45  288
e960    120 192
e961    115 211
e962    278 288
e963    115 247
e964    46  269
e965    253 296
e966    123 130
e967    12  144
e968    1   119
e969    53  110
e970    230 252
e971    54  181
e972    91  204
e973    58  234
e974    100 144
e975    28  229
e976    20  290
e977    60  202
e978    129 143
e979    89  169
e980    2   55
e981    157 215
e982    10  222
e983    143 160
e984    142 175
e985    59  236
e986    213 280
e987    168 186
e988    31  224
e989    44  197
e990    36  57
e991    197 203
e992    201 226
e993    103 154
e994    217 252
e995    158 281
e996    184 277
e997    198 278
e998    74  266
e999    62  199
e1000   2   59
e1001   41  93
e1002   108 250
e1003   122 175
e1004   172 220
e1005   126 232
e1006   32  267
e1007   153 260
e1008   109 290
e1009   119 289
e1010   208 259
e1011   79  285
e1012   235 271
e1013   66  112
e1014   28  180
e1015   159 283
e1016   201 277
e1017   134 156
e1018   252 296
e1019   32  77
e1020   46  239
e1021   49  59
e1022   12  245
e1023   45  114
e1024   236 277
e1025   51  73
e1026   100 291
e1027   18  263
e1028   41  247
e1029   151 173
e1030   63  106
e1031   41  205
e1032   144 174
e1033   252 290
e1034   105 156
e1035   124 158
e1036   131 257
e1037   47  214
e1038   30  294
e1039   58  224
e1040   226 299
e1041   90  244
e1042   210 277
e1043   169 177
e1044   184 193
e1045   5   93
e1046   124 182
e1047   15  240
e1048   145 198
e1049   72  215
e1050   23  93
e1051   9   121
e1052   79  228
e1053   116 160
e1054   187 272
e1055   48  234
e1056   189 249
e1057   65  225
e1058   17  97
e1059   228 234
e1060   69  212
e1061   63  154
e1062   1   76
e1063   117 274
e1064   149 185
e1065   79  287
e1066   134 202
e1067   269 290
e1068   50  166
e1069   10  95
e1070   212 291
e1071   46  260
e1072   116 175
e1073   250 257
e1074   102 223
e1075   218 281
e1076   67  210
e1077   25  98
e1078   58  226
e1079   40  228
e1080   43  213
e1081   49  123
e1082   48  92
e1083   48  75
e1084   179 232
e1085   140 296
e1086   123 157
e1087   18  253
e1088   38  126
e1089   120 167
e1090   47  52
e1091   220 292
e1092   109 193
e1093   212 241
e1094   55  122
e1095   78  267
e1096   90  211
e1097   77  214
e1098   127 165
e1099   39  170
e1100   71  142
e1101   88  168
e1102   41  146
e1103   102 188
e1104   176 220
e1105   76  162
e1106   82  172
e1107   56  284
e1108   183 283
e1109   137 292
e1110   57  86
e1111   30  45
e1112   42  68
e1113   125 242
e1114   256 299
e1115   177 292
e1116   177 229
e1117   149 257
e1118   204 242
e1119   47  172
e1120   20  53
e1121   91  135
e1122   14  217
e1123   130 205
e1124   72  230
e1125   182 293
e1126   40  179
e1127   56  283
e1128   42  44
e1129   100 105
e1130   64  100
e1131   104 265
e1132   185 286
e1133   153 199
e1134   135 216
e1135   42  152
e1136   136 265
e1137   38  239
e1138   239 251
e1139   55  129
e1140   37  212
e1141   195 228
e1142   75  299
e1143   137 299
e1144   201 247
e1145   108 161
e1146   142 243
e1147   73  289
e1148   170 217
e1149   207 231
e1150   115 278
e1151   96  290
e1152   140 220
e1153   75  157
e1154   240 245
e1155   103 105
e1156   46  215
e1157   63  193
e1158   170 176
e1159   186 191
e1160   149 201
e1161   15  206
e1162   28  291
e1163   193 200
e1164   193 251
e1165   33  199
e1166   235 241
e1167   47  100
e1168   8   235
e1169   63  142
e1170   5   97
e1171   97  247
e1172   10  51
e1173   41  120
e1174   22  280
e1175   82  214
e1176   68  230
e1177   241 264
e1178   182 290
e1179   24  124
e1180   17  71
e1181   106 258
e1182   169 257
e1183   44  87
e1184   143 204
e1185   24  218
e1186   45  104
e1187   143 184
e1188   81  132
e1189   11  102
e1190   27  117
e1191   71  163
e1192   32  79
e1193   178 295
e1194   70  182
e1195   73  178
e1196   231 234
e1197   93  291
e1198   49  293
e1199   24  173
e1200   278 296
e1201   45  58
e1202   137 186
e1203   122 298
e1204   44  159
e1205   60  222
e1206   79  201
e1207   95  246
e1208   40  90
e1209   166 263
e1210   74  206
e1211   27  146
e1212   90  114
e1213   50  113
e1214   83  192
e1215   79  209
e1216   34  121
e1217   256 296
e1218   14  288
e1219   158 194
e1220   57  184
e1221   135 211
e1222   151 174
e1223   30  213
e1224   47  298
e1225   10  83
e1226   61  112
e1227   91  299
e1228   142 213
e1229   72  255
e1230   24  72
e1231   76  107
e1232   136 144
e1233   27  81
e1234   100 124
e1235   52  233
e1236   105 197
e1237   22  110
e1238   163 192
e1239   216 295
e1240   85  201
e1241   53  145
e1242   74  126
e1243   18  222
e1244   30  258
e1245   101 154
e1246   33  123
e1247   134 286
e1248   77  136
e1249   8   299
e1250   148 250
e1251   89  198
e1252   115 258
e1253   186 257
e1254   3   69
e1255   136 250
e1256   39  218
e1257   124 288
e1258   20  263
e1259   3   10
e1260   106 126
e1261   51  167
e1262   132 247
e1263   20  75
e1264   125 272
e1265   28  246
e1266   193 288
e1267   69  135
e1268   112 155
e1269   31  116
e1270   62  240
e1271   219 261
e1272   122 204
e1273   183 294
e1274   10  136
e1275   115 266
e1276   133 289
e1277   42  182
e1278   200 223
e1279   252 283
e1280   112 239
e1281   179 286
e1282   109 124
e1283   57  231
e1284   153 271
e1285   12  165
e1286   188 233
e1287   65  71
e1288   91  187
e1289   43  45
e1290   26  250
e1291   240 262
e1292   132 159
e1293   195 205
e1294   27  106
e1295   190 236
e1296   48  203
e1297   128 177
e1298   40  77
e1299   13  137
e1300   147 252
e1301   24  283
e1302   102 299
e1303   183 246
e1304   117 219
e1305   109 155
e1306   178 210
e1307   34  213
e1308   25  173
e1309   21  293
e1310   153 215
e1311   126 244
e1312   123 218
e1313   185 263
e1314   11  243
e1315   148 289
e1316   32  254
e1317   197 298
e1318   2   257
e1319   58  263
e1320   286 289
e1321   127 173
e1322   12  294
e1323   15  264
e1324   52  256
e1325   20  145
e1326   99  294
e1327   81  127
e1328   65  176
e1329   139 298
e1330   8   129
e1331   146 156
e1332   14  37
e1333   212 217
e1334   62  264
e1335   44  266
e1336   137 168
e1337   71  92
e1338   111 269
e1339   47  171
e1340   237 287
e1341   110 129
e1342   203 234
e1343   171 222
e1344   88  193
e1345   219 252
e1346   9   14
e1347   161 165
e1348   166 271
e1349   279 281
e1350   40  53
e1351   56  291
e1352   101 133
e1353   126 291
e1354   10  274
e1355   65  171
e1356   128 189
e1357   192 290
e1358   47  180
e1359   111 213
e1360   166 290
e1361   24  274
e1362   46  93
e1363   160 252
e1364   207 276
e1365   121 246
e1366   192 289
e1367   248 294
e1368   73  246
e1369   9   102
e1370   77  181
e1371   212 220
e1372   23  49
e1373   124 126
e1374   19  270
e1375   225 286
e1376   170 254
e1377   64  113
e1378   16  18
e1379   181 267
e1380   15  104
e1381   120 153
e1382   183 236
e1383   108 246
e1384   39  112
e1385   34  286
e1386   79  105
e1387   252 298
e1388   127 269
e1389   7   141
e1390   196 222
e1391   119 292
e1392   79  231
e1393   229 233
e1394   62  300
e1395   111 221
e1396   109 166
e1397   67  203
e1398   166 188
e1399   231 277
e1400   24  178
e1401   143 187
e1402   128 137
e1403   211 285
e1404   14  66
e1405   41  54
e1406   9   126
e1407   182 257
e1408   65  129
e1409   158 265
e1410   17  110
e1411   39  46
e1412   191 224
e1413   120 271
e1414   39  49
e1415   165 197
e1416   44  283
e1417   10  150
e1418   251 283
e1419   22  246
e1420   48  164
e1421   167 260
e1422   157 285
e1423   111 227
e1424   75  102
e1425   31  266
e1426   8   167
e1427   133 149
e1428   213 252
e1429   9   15
e1430   17  173
e1431   183 260
e1432   158 262
e1433   248 279
e1434   83  207
e1435   19  89
e1436   154 299
e1437   25  80
e1438   240 263
e1439   44  229
e1440   30  275
e1441   276 298
e1442   162 212
e1443   70  198
e1444   232 243
e1445   147 150
e1446   165 300
e1447   10  23
e1448   88  131
e1449   96  163
e1450   20  125
e1451   79  248
e1452   134 154
e1453   70  228
e1454   46  273
e1455   244 271
e1456   43  154
e1457   210 227
e1458   52  265
e1459   87  228
e1460   13  82
e1461   87  264
e1462   7   239
e1463   80  134
e1464   133 257
e1465   66  179
e1466   10  227
e1467   219 283
e1468   78  122
e1469   93  271
e1470   97  197
e1471   206 261
e1472   12  104
e1473   83  91
e1474   58  80
e1475   8   15
e1476   141 147
e1477   1   290
e1478   56  213
e1479   15  214
e1480   164 179
e1481   144 283
e1482   46  244
e1483   150 230
e1484   112 295
e1485   67  216
e1486   233 289
e1487   53  160
e1488   97  289
e1489   3   165
e1490   67  123
e1491   79  275
e1492   77  103
e1493   42  58
e1494   247 284
e1495   28  240
e1496   108 169
e1497   12  139
e1498   11  150
e1499   83  203
e1500   92  94
e1501   35  108
e1502   180 244
e1503   2   280
e1504   162 196
e1505   190 219
e1506   141 300
e1507   122 217
e1508   256 268
e1509   73  192
e1510   54  174
e1511   84  180
e1512   6   264
e1513   181 253
e1514   95  149
e1515   86  203
e1516   207 262
e1517   211 273
e1518   88  272
e1519   31  198
e1520   79  102
e1521   123 147
e1522   29  138
e1523   28  241
e1524   17  191
e1525   45  195
e1526   150 219
e1527   10  156
e1528   102 281
e1529   121 227
e1530   48  186
e1531   133 259
e1532   38  283
e1533   231 244
e1534   35  296
e1535   176 225
e1536   91  276
e1537   28  262
e1538   151 169
e1539   23  226
e1540   78  290
e1541   9   105
e1542   17  149
e1543   113 293
e1544   232 264
e1545   51  171
e1546   272 281
e1547   100 193
e1548   155 203
e1549   98  247
e1550   49  283
e1551   63  270
e1552   100 175
e1553   49  191
e1554   6   233
e1555   1   258
e1556   108 131
e1557   243 250
e1558   267 285
e1559   226 238
e1560   103 281
e1561   126 175
e1562   111 204
e1563   83  229
e1564   97  255
e1565   14  120
e1566   43  128
e1567   56  96
e1568   39  86
e1569   217 239
e1570   103 215
e1571   227 238
e1572   85  151
e1573   188 212
e1574   161 278
e1575   180 267
e1576   95  223
e1577   159 289
e1578   92  263
e1579   139 220
e1580   88  173
e1581   13  188
e1582   199 211
e1583   50  288
e1584   67  136
e1585   177 189
e1586   83  233
e1587   261 298
e1588   73  183
e1589   43  126
e1590   143 268
e1591   77  217
e1592   134 244
e1593   175 263
e1594   19  254
e1595   63  98
e1596   73  270
e1597   4   14
e1598   139 290
e1599   25  200
e1600   3   35
e1601   13  227
e1602   29  94
e1603   70  190
e1604   9   94
e1605   206 296
e1606   11  97
e1607   54  267
e1608   122 272
e1609   141 296
e1610   3   104
e1611   129 170
e1612   135 198
e1613   104 226
e1614   29  179
e1615   178 244
e1616   99  214
e1617   1   232
e1618   54  200
e1619   194 251
e1620   166 226
e1621   193 259
e1622   52  277
e1623   38  216
e1624   17  43
e1625   30  149
e1626   1   96
e1627   165 184
e1628   92  132
e1629   87  168
e1630   192 281
e1631   106 142
e1632   134 263
e1633   183 256
e1634   36  271
e1635   88  223
e1636   45  211
e1637   137 245
e1638   170 242
e1639   146 249
e1640   142 188
e1641   271 287
e1642   6   214
e1643   69  210
e1644   164 186
e1645   3   186
e1646   118 120
e1647   219 231
e1648   95  261
e1649   2   72
e1650   61  95
e1651   186 285
e1652   164 221
e1653   14  150
e1654   219 286
e1655   50  200
e1656   135 294
e1657   49  137
e1658   52  269
e1659   22  288
e1660   62  155
e1661   182 202
e1662   209 251
e1663   53  125
e1664   12  228
e1665   155 228
e1666   140 216
e1667   177 245
e1668   197 229
e1669   14  51
e1670   35  60
e1671   84  267
e1672   253 265
e1673   193 285
e1674   182 281
e1675   126 167
e1676   15  239
e1677   11  240
e1678   104 160
e1679   213 277
e1680   96  262
e1681   58  139
e1682   65  272
e1683   78  211
e1684   120 156
e1685   9   219
e1686   2   254
e1687   72  236
e1688   217 257
e1689   59  141
e1690   73  130
e1691   30  61
e1692   125 289
e1693   205 237
e1694   86  126
e1695   138 220
e1696   73  218
e1697   26  222
e1698   203 293
e1699   42  115
e1700   27  89
e1701   12  63
e1702   208 231
e1703   9   62
e1704   169 225
e1705   21  187
e1706   155 256
e1707   9   190
e1708   36  297
e1709   87  284
e1710   22  173
e1711   82  236
e1712   91  181
e1713   46  81
e1714   33  225
e1715   215 244
e1716   114 284
e1717   50  68
e1718   59  122
e1719   64  197
e1720   69  161
e1721   200 239
e1722   262 283
e1723   184 213
e1724   29  168
e1725   10  256
e1726   6   242
e1727   68  281
e1728   76  126
e1729   140 181
e1730   123 229
e1731   192 263
e1732   106 212
e1733   142 206
e1734   242 248
e1735   23  277
e1736   247 253
e1737   37  56
e1738   100 130
e1739   168 297
e1740   18  165
e1741   215 260
e1742   2   109
e1743   4   300
e1744   275 297
e1745   183 219
e1746   246 268
e1747   270 277
e1748   72  94
e1749   120 279
e1750   82  271
e1751   85  255
e1752   233 265
e1753   35  53
e1754   13  39
e1755   11  27
e1756   61  185
e1757   28  106
e1758   48  147
e1759   34  210
e1760   203 243
e1761   218 273
e1762   8   10
e1763   80  278
e1764   28  244
e1765   10  19
e1766   198 236
e1767   131 211
e1768   27  37
e1769   56  269
e1770   237 288
e1771   209 270
e1772   208 299
e1773   141 242
e1774   229 247
e1775   87  162
e1776   29  77
e1777   38  109
e1778   78  93
e1779   46  256
e1780   58  233
e1781   95  299
e1782   1   166
e1783   164 170
e1784   118 218
e1785   121 173
e1786   234 278
e1787   37  255
e1788   98  248
e1789   102 143
e1790   36  168
e1791   151 298
e1792   167 224
e1793   169 243
e1794   53  235
e1795   11  82
e1796   55  212
e1797   142 271
e1798   133 208
e1799   44  271
e1800   12  125
e1801   127 290
e1802   109 143
e1803   73  75
e1804   90  281
e1805   155 251
e1806   22  179
e1807   82  98
e1808   78  133
e1809   224 296
e1810   44  245
e1811   165 186
e1812   92  268
e1813   22  200
e1814   195 278
e1815   10  191
e1816   58  198
e1817   140 211
e1818   171 177
e1819   100 116
e1820   55  94
e1821   73  83
e1822   228 285
e1823   133 191
e1824   45  274
e1825   131 138
e1826   49  210
e1827   181 227
e1828   148 241
e1829   141 199
e1830   113 178
e1831   90  241
e1832   97  282
e1833   112 243
e1834   228 256
e1835   124 263
e1836   202 289
e1837   92  162
e1838   164 202
e1839   132 136
e1840   151 227
e1841   61  140
e1842   10  100
e1843   31  271
e1844   230 293
e1845   275 279
e1846   220 279
e1847   177 271
e1848   132 151
e1849   117 183
e1850   148 239
e1851   19  56
e1852   35  39
e1853   6   290
e1854   27  249
e1855   30  273
e1856   87  142
e1857   12  81
e1858   250 298
e1859   278 289
e1860   145 283
e1861   112 191
e1862   109 159
e1863   33  285
e1864   53  195
e1865   34  258
e1866   14  193
e1867   32  163
e1868   12  237
e1869   192 245
e1870   151 271
