V: 600
E: 8985
e262    386 440
e263    386 463
e264    356 463
e265    210 356
e266    210 585
e267    426 585
e268    9   426
e269    9   453
e270    220 453
e271    220 296
e272    182 296
e273    77  182
e274    77  102
e275    102 170
e276    170 433
e277    433 534
e278    107 534
e279    107 460
e280    279 460
e281    31  279
e282    31  583
e283    543 583
e284    355 543
e285    84  355
e286    84  169
e287    169 423
e288    423 505
e289    505 558
e290    416 558
e291    416 598
e292    304 598
e293    304 535
e294    75  535
e295    75  452
e296    452 591
e297    259 591
e298    171 259
e299    171 244
e300    244 367
e301    367 424
e302    424 464
e303    268 464
e304    268 392
e305    392 445
e306    235 445
e307    190 235
e308    190 263
e309    43  263
e310    43  417
e311    16  417
e312    16  141
e313    105 141
e314    105 162
e315    147 162
e316    147 348
e317    348 370
e318    370 394
e319    394 486
e320    477 486
e321    55  477
e322    55  262
e323    191 262
e324    91  191
e325    91  232
e326    207 232
e327    207 536
e328    189 536
e329    76  189
e330    76  595
e331    234 595
e332    234 342
e333    52  342
e334    52  200
e335    200 247
e336    247 418
e337    140 418
e338    135 140
e339    97  135
e340    97  468
e341    468 471
e342    132 471
e343    132 456
e344    2   456
e345    2   378
e346    48  378
e347    48  148
e348    45  148
e349    45  431
e350    431 528
e351    253 528
e352    253 407
e353    407 600
e354    363 600
e355    209 363
e356    209 290
e357    290 538
e358    494 538
e359    62  494
e360    62  457
e361    47  457
e362    47  354
e363    354 360
e364    360 469
e365    167 469
e366    167 239
e367    239 442
e368    224 442
e369    224 362
e370    316 362
e371    23  316
e372    23  93
e373    93  353
e374    309 353
e375    309 576
e376    151 576
e377    151 164
e378    164 177
e379    177 183
e380    183 208
e381    208 594
e382    413 594
e383    8   413
e384    8   393
e385    273 393
e386    273 574
e387    3   574
e388    3   203
e389    197 203
e390    197 459
e391    459 519
e392    94  519
e393    94  450
e394    68  450
e395    68  303
e396    78  303
e397    78  520
e398    371 520
e399    92  371
e400    92  318
e401    256 318
e402    56  256
e403    56  301
e404    188 301
e405    54  188
e406    54  159
e407    159 328
e408    193 328
e409    15  193
e410    15  50
e411    50  79
e412    79  490
e413    82  490
e414    82  161
e415    12  161
e416    12  379
e417    379 478
e418    46  478
e419    46  586
e420    586 592
e421    515 592
e422    38  515
e423    38  541
e424    335 541
e425    335 441
e426    298 441
e427    280 298
e428    219 280
e429    219 475
e430    229 475
e431    24  229
e432    24  430
e433    430 547
e434    546 547
e435    546 584
e436    467 584
e437    467 565
e438    529 565
e439    246 529
e440    246 562
e441    350 562
e442    350 419
e443    278 419
e444    154 278
e445    154 375
e446    375 570
e447    307 570
e448    307 503
e449    115 503
e450    115 560
e451    559 560
e452    381 559
e453    322 381
e454    322 532
e455    496 532
e456    223 496
e457    145 223
e458    145 510
e459    306 510
e460    293 306
e461    293 359
e462    6   359
e463    6   388
e464    388 404
e465    373 404
e466    21  373
e467    21  498
e468    226 498
e469    134 226
e470    134 544
e471    129 544
e472    57  129
e473    57  561
e474    481 561
e475    481 590
e476    285 590
e477    118 285
e478    118 554
e479    106 554
e480    106 311
e481    284 311
e482    284 300
e483    254 300
e484    254 571
e485    237 571
e486    61  237
e487    61  225
e488    152 225
e489    152 221
e490    221 516
e491    95  516
e492    95  427
e493    414 427
e494    414 458
e495    310 458
e496    310 556
e497    346 556
e498    346 349
e499    349 521
e500    390 521
e501    39  390
e502    39  509
e503    358 509
e504    357 358
e505    352 357
e506    352 551
e507    327 551
e508    131 327
e509    131 205
e510    205 323
e511    60  323
e512    60  448
e513    448 599
e514    511 599
e515    511 513
e516    255 513
e517    158 255
e518    74  158
e519    74  297
e520    297 435
e521    435 443
e522    137 443
e523    137 410
e524    176 410
e525    176 408
e526    408 593
e527    114 593
e528    114 228
e529    228 261
e530    22  261
e531    22  243
e532    243 487
e533    28  487
e534    28  429
e535    1   429
e536    1   32
e537    32  341
e538    73  341
e539    73  553
e540    64  553
e541    41  64
e542    41  337
e543    149 337
e544    149 397
e545    383 397
e546    315 383
e547    217 315
e548    217 446
e549    446 517
e550    101 517
e551    101 122
e552    58  122
e553    58  597
e554    317 597
e555    231 317
e556    231 339
e557    339 539
e558    4   539
e559    4   308
e560    308 385
e561    70  385
e562    70  264
e563    264 465
e564    126 465
e565    126 432
e566    198 432
e567    14  198
e568    14  391
e569    11  391
e570    11  537
e571    267 537
e572    130 267
e573    130 455
e574    455 462
e575    365 462
e576    146 365
e577    146 525
e578    326 525
e579    326 398
e580    174 398
e581    44  174
e582    44  181
e583    123 181
e584    123 157
e585    157 439
e586    439 527
e587    49  527
e588    49  514
e589    250 514
e590    250 567
e591    230 567
e592    230 540
e593    71  540
e594    71  136
e595    136 271
e596    271 319
e597    319 524
e598    428 524
e599    428 596
e600    215 442
e601    504 561
e602    186 416
e603    371 429
e604    239 317
e605    135 177
e606    52  534
e607    56  363
e608    7   450
e609    208 355
e610    12  572
e611    155 238
e612    197 366
e613    314 432
e614    59  443
e615    26  567
e616    307 328
e617    244 265
e618    163 191
e619    46  51
e620    294 437
e621    9   50
e622    78  316
e623    423 435
e624    223 279
e625    373 410
e626    505 575
e627    189 204
e628    266 287
e629    196 590
e630    102 597
e631    180 528
e632    109 351
e633    325 470
e634    99  290
e635    444 465
e636    305 404
e637    278 372
e638    147 562
e639    50  161
e640    374 480
e641    153 221
e642    195 249
e643    52  403
e644    41  140
e645    526 578
e646    57  567
e647    440 550
e648    367 470
e649    259 569
e650    99  446
e651    145 181
e652    358 566
e653    271 569
e654    133 511
e655    141 242
e656    106 146
e657    217 223
e658    308 445
e659    156 531
e660    58  68
e661    186 250
e662    121 540
e663    348 477
e664    356 532
e665    93  512
e666    193 488
e667    205 276
e668    335 573
e669    284 463
e670    227 382
e671    229 270
e672    399 438
e673    420 422
e674    327 441
e675    60  596
e676    103 539
e677    378 511
e678    495 514
e679    61  419
e680    89  221
e681    202 516
e682    149 599
e683    253 514
e684    541 542
e685    473 488
e686    248 446
e687    277 530
e688    399 557
e689    283 451
e690    56  120
e691    29  508
e692    453 537
e693    155 386
e694    282 427
e695    363 441
e696    44  512
e697    6   195
e698    68  467
e699    230 250
e700    186 507
e701    481 500
e702    123 439
e703    214 291
e704    173 235
e705    557 580
e706    45  378
e707    34  299
e708    314 487
e709    147 265
e710    467 595
e711    115 232
e712    48  179
e713    402 561
e714    53  525
e715    331 410
e716    201 327
e717    98  214
e718    8   176
e719    191 414
e720    239 464
e721    47  213
e722    406 448
e723    134 396
e724    162 346
e725    293 580
e726    84  404
e727    256 319
e728    275 366
e729    321 391
e730    163 413
e731    239 249
e732    249 425
e733    230 444
e734    86  281
e735    306 458
e736    297 451
e737    132 508
e738    186 255
e739    268 374
e740    252 427
e741    57  491
e742    232 431
e743    244 528
e744    379 546
e745    410 539
e746    288 400
e747    225 564
e748    199 222
e749    176 553
e750    260 454
e751    305 588
e752    284 553
e753    124 176
e754    65  90
e755    98  548
e756    139 336
e757    348 356
e758    18  595
e759    322 587
e760    498 503
e761    49  148
e762    18  497
e763    82  200
e764    291 507
e765    70  564
e766    198 300
e767    397 574
e768    187 245
e769    147 575
e770    68  423
e771    315 449
e772    312 341
e773    261 516
e774    71  478
e775    228 547
e776    190 477
e777    55  552
e778    113 256
e779    387 570
e780    95  353
e781    217 375
e782    29  127
e783    350 440
e784    363 560
e785    162 373
e786    347 448
e787    76  519
e788    188 299
e789    278 337
e790    236 285
e791    11  30
e792    337 344
e793    8   193
e794    23  245
e795    285 531
e796    275 361
e797    223 574
e798    206 541
e799    284 323
e800    422 591
e801    112 154
e802    175 316
e803    131 380
e804    272 580
e805    364 414
e806    292 520
e807    69  151
e808    85  188
e809    31  390
e810    342 437
e811    195 340
e812    231 275
e813    88  99
e814    125 546
e815    248 471
e816    54  577
e817    131 500
e818    170 314
e819    62  557
e820    266 337
e821    259 472
e822    12  583
e823    154 210
e824    18  489
e825    510 533
e826    249 447
e827    227 414
e828    86  438
e829    76  293
e830    6   327
e831    109 117
e832    438 466
e833    5   336
e834    186 538
e835    462 474
e836    375 434
e837    6   530
e838    82  404
e839    116 219
e840    478 572
e841    57  453
e842    44  338
e843    39  207
e844    189 318
e845    62  228
e846    94  265
e847    11  57
e848    143 157
e849    34  147
e850    475 579
e851    216 304
e852    49  144
e853    73  100
e854    244 297
e855    34  333
e856    467 561
e857    35  416
e858    256 271
e859    379 394
e860    259 566
e861    148 221
e862    124 246
e863    169 369
e864    319 596
e865    373 539
e866    73  370
e867    4   137
e868    353 356
e869    290 310
e870    135 545
e871    396 492
e872    29  586
e873    133 362
e874    22  450
e875    341 502
e876    241 364
e877    13  488
e878    327 596
e879    181 498
e880    281 531
e881    248 355
e882    394 524
e883    265 395
e884    412 425
e885    279 518
e886    90  547
e887    125 450
e888    171 257
e889    95  236
e890    236 485
e891    297 320
e892    256 472
e893    130 176
e894    125 186
e895    277 361
e896    172 412
e897    10  15
e898    148 381
e899    192 568
e900    365 568
e901    38  309
e902    343 423
e903    274 555
e904    363 391
e905    71  442
e906    86  361
e907    14  45
e908    58  211
e909    53  593
e910    135 219
e911    209 300
e912    135 519
e913    136 346
e914    81  436
e915    23  345
e916    44  289
e917    331 518
e918    283 528
e919    433 554
e920    502 518
e921    339 423
e922    207 283
e923    1   87
e924    399 565
e925    323 404
e926    156 516
e927    230 574
e928    9   359
e929    425 503
e930    77  420
e931    194 556
e932    19  420
e933    317 382
e934    96  355
e935    117 529
e936    105 160
e937    136 317
e938    387 397
e939    17  529
e940    260 519
e941    116 337
e942    22  32
e943    374 467
e944    71  102
e945    160 519
e946    130 380
e947    98  356
e948    309 383
e949    404 464
e950    284 426
e951    303 332
e952    448 475
e953    219 597
e954    257 380
e955    433 573
e956    575 593
e957    418 507
e958    78  83
e959    524 597
e960    8   553
e961    247 254
e962    199 537
e963    149 575
e964    38  404
e965    9   14
e966    154 583
e967    103 235
e968    34  529
e969    157 268
e970    404 471
e971    414 594
e972    187 269
e973    406 527
e974    224 539
e975    15  231
e976    407 459
e977    418 511
e978    38  78
e979    250 367
e980    244 326
e981    193 343
e982    249 420
e983    439 590
e984    272 472
e985    49  489
e986    368 410
e987    82  194
e988    14  433
e989    350 585
e990    273 344
e991    352 465
e992    23  378
e993    155 176
e994    243 285
e995    197 451
e996    19  268
e997    160 431
e998    252 279
e999    166 450
e1000   88  198
e1001   534 552
e1002   50  567
e1003   92  422
e1004   214 430
e1005   206 404
e1006   18  94
e1007   577 583
e1008   328 492
e1009   320 472
e1010   265 414
e1011   187 197
e1012   39  76
e1013   382 391
e1014   34  537
e1015   363 404
e1016   135 268
e1017   153 185
e1018   401 411
e1019   57  416
e1020   64  556
e1021   414 563
e1022   481 592
e1023   251 357
e1024   42  449
e1025   269 551
e1026   294 532
e1027   186 384
e1028   347 492
e1029   12  476
e1030   31  186
e1031   156 180
e1032   26  42
e1033   538 560
e1034   393 465
e1035   92  172
e1036   264 513
e1037   383 452
e1038   84  307
e1039   131 282
e1040   88  350
e1041   366 454
e1042   431 574
e1043   369 549
e1044   65  294
e1045   404 525
e1046   472 526
e1047   383 508
e1048   388 440
e1049   55  398
e1050   250 386
e1051   177 278
e1052   38  269
e1053   379 585
e1054   109 532
e1055   41  392
e1056   55  330
e1057   68  282
e1058   173 415
e1059   211 564
e1060   11  96
e1061   100 108
e1062   110 167
e1063   393 591
e1064   69  294
e1065   467 596
e1066   30  484
e1067   100 346
e1068   189 411
e1069   163 417
e1070   196 565
e1071   185 438
e1072   24  133
e1073   74  417
e1074   244 440
e1075   215 569
e1076   91  229
e1077   290 388
e1078   151 171
e1079   11  529
e1080   389 476
e1081   292 463
e1082   113 174
e1083   363 447
e1084   182 310
e1085   226 258
e1086   48  357
e1087   47  369
e1088   259 515
e1089   34  84
e1090   36  576
e1091   347 454
e1092   101 381
e1093   238 540
e1094   56  97
e1095   241 550
e1096   178 488
e1097   288 408
e1098   274 575
e1099   72  451
e1100   228 371
e1101   62  108
e1102   183 344
e1103   182 459
e1104   323 341
e1105   31  236
e1106   87  578
e1107   493 501
e1108   42  438
e1109   332 363
e1110   424 537
e1111   254 350
e1112   18  233
e1113   48  469
e1114   361 562
e1115   285 374
e1116   234 443
e1117   263 408
e1118   286 469
e1119   272 358
e1120   57  523
e1121   217 356
e1122   25  314
e1123   154 201
e1124   388 595
e1125   366 436
e1126   213 340
e1127   515 548
e1128   454 478
e1129   165 429
e1130   296 590
e1131   362 421
e1132   347 568
e1133   393 454
e1134   85  315
e1135   33  357
e1136   6   167
e1137   410 480
e1138   207 595
e1139   230 520
e1140   448 465
e1141   474 574
e1142   196 538
e1143   73  104
e1144   316 320
e1145   15  531
e1146   107 457
e1147   62  534
e1148   236 456
e1149   278 388
e1150   300 521
e1151   486 511
e1152   10  356
e1153   207 270
e1154   35  531
e1155   341 484
e1156   225 510
e1157   301 449
e1158   116 448
e1159   30  166
e1160   275 290
e1161   135 599
e1162   18  155
e1163   60  501
e1164   477 545
e1165   245 352
e1166   207 552
e1167   165 599
e1168   562 564
e1169   186 218
e1170   269 466
e1171   173 285
e1172   48  576
e1173   390 547
e1174   213 407
e1175   388 418
e1176   290 359
e1177   4   231
e1178   166 488
e1179   338 356
e1180   110 211
e1181   55  263
e1182   391 590
e1183   274 277
e1184   137 512
e1185   153 488
e1186   231 581
e1187   362 410
e1188   118 450
e1189   24  108
e1190   229 555
e1191   254 332
e1192   59  457
e1193   62  449
e1194   368 549
e1195   74  599
e1196   208 481
e1197   59  77
e1198   119 203
e1199   495 586
e1200   117 371
e1201   35  270
e1202   266 325
e1203   158 310
e1204   194 597
e1205   114 317
e1206   249 464
e1207   110 155
e1208   532 558
e1209   534 596
e1210   429 528
e1211   144 326
e1212   139 414
e1213   350 545
e1214   304 504
e1215   208 600
e1216   38  556
e1217   113 337
e1218   520 584
e1219   7   394
e1220   300 353
e1221   355 452
e1222   255 283
e1223   211 560
e1224   372 522
e1225   102 271
e1226   123 561
e1227   59  542
e1228   391 492
e1229   132 512
e1230   321 408
e1231   294 407
e1232   115 587
e1233   361 426
e1234   512 598
e1235   236 574
e1236   203 525
e1237   176 235
e1238   572 578
e1239   456 490
e1240   204 585
e1241   579 582
e1242   202 537
e1243   477 595
e1244   396 580
e1245   29  322
e1246   96  452
e1247   73  492
e1248   158 546
e1249   141 368
e1250   385 522
e1251   48  375
e1252   128 287
e1253   347 521
e1254   327 483
e1255   420 565
e1256   2   276
e1257   308 337
e1258   426 429
e1259   51  92
e1260   238 367
e1261   117 447
e1262   208 276
e1263   122 430
e1264   130 343
e1265   230 420
e1266   204 350
e1267   419 535
e1268   205 537
e1269   75  295
e1270   191 557
e1271   98  269
e1272   431 502
e1273   27  177
e1274   337 388
e1275   63  121
e1276   67  318
e1277   156 504
e1278   532 539
e1279   80  99
e1280   6   517
e1281   392 584
e1282   146 254
e1283   217 253
e1284   342 489
e1285   225 400
e1286   18  131
e1287   281 461
e1288   98  350
e1289   287 374
e1290   181 546
e1291   42  393
e1292   109 280
e1293   354 487
e1294   380 447
e1295   6   481
e1296   107 216
e1297   69  274
e1298   166 286
e1299   286 444
e1300   286 375
e1301   435 499
e1302   439 538
e1303   50  591
e1304   223 457
e1305   58  190
e1306   245 325
e1307   61  499
e1308   475 599
e1309   145 304
e1310   331 393
e1311   407 563
e1312   9   394
e1313   119 515
e1314   187 549
e1315   116 413
e1316   1   506
e1317   89  407
e1318   111 143
e1319   442 456
e1320   119 305
e1321   30  224
e1322   291 322
e1323   361 382
e1324   8   317
e1325   168 399
e1326   300 582
e1327   494 556
e1328   473 568
e1329   145 491
e1330   76  321
e1331   101 270
e1332   108 246
e1333   244 285
e1334   93  236
e1335   332 550
e1336   144 462
e1337   27  89
e1338   184 302
e1339   241 318
e1340   33  337
e1341   199 541
e1342   389 548
e1343   206 431
e1344   108 134
e1345   239 440
e1346   253 312
e1347   43  122
e1348   204 360
e1349   77  116
e1350   7   117
e1351   146 225
e1352   59  67
e1353   25  120
e1354   274 405
e1355   254 385
e1356   173 232
e1357   112 584
e1358   160 478
e1359   160 482
e1360   79  415
e1361   103 137
e1362   254 312
e1363   80  432
e1364   341 584
e1365   485 543
e1366   68  165
e1367   312 516
e1368   191 574
e1369   322 483
e1370   311 524
e1371   303 533
e1372   55  480
e1373   7   81
e1374   139 200
e1375   45  166
e1376   478 557
e1377   262 528
e1378   44  581
e1379   347 572
e1380   193 588
e1381   290 380
e1382   312 521
e1383   68  318
e1384   197 461
e1385   393 505
e1386   161 277
e1387   104 236
e1388   147 434
e1389   199 223
e1390   306 600
e1391   203 233
e1392   419 440
e1393   65  111
e1394   385 504
e1395   148 535
e1396   2   137
e1397   332 334
e1398   243 532
e1399   168 383
e1400   338 540
e1401   4   220
e1402   262 346
e1403   317 369
e1404   159 321
e1405   148 382
e1406   374 421
e1407   41  588
e1408   177 561
e1409   82  472
e1410   207 248
e1411   77  165
e1412   246 262
e1413   140 503
e1414   427 505
e1415   172 504
e1416   51  55
e1417   367 462
e1418   229 380
e1419   157 457
e1420   72  349
e1421   345 390
e1422   4   388
e1423   229 327
e1424   96  346
e1425   355 372
e1426   302 372
e1427   131 521
e1428   144 376
e1429   101 343
e1430   229 359
e1431   417 490
e1432   479 587
e1433   97  367
e1434   275 513
e1435   209 332
e1436   315 320
e1437   10  499
e1438   417 420
e1439   73  475
e1440   274 519
e1441   44  82
e1442   133 417
e1443   132 350
e1444   134 331
e1445   237 591
e1446   357 487
e1447   399 443
e1448   459 574
e1449   125 359
e1450   291 561
e1451   317 421
e1452   40  138
e1453   35  57
e1454   23  292
e1455   315 557
e1456   71  468
e1457   85  183
e1458   185 409
e1459   170 284
e1460   347 348
e1461   183 233
e1462   284 572
e1463   446 564
e1464   168 517
e1465   41  444
e1466   61  548
e1467   185 558
e1468   224 558
e1469   94  544
e1470   76  382
e1471   59  112
e1472   16  35
e1473   19  166
e1474   175 314
e1475   50  258
e1476   190 290
e1477   379 544
e1478   135 329
e1479   138 167
e1480   72  195
e1481   125 140
e1482   472 582
e1483   123 496
e1484   225 284
e1485   128 562
e1486   191 466
e1487   271 388
e1488   121 289
e1489   167 249
e1490   406 427
e1491   204 390
e1492   510 591
e1493   154 471
e1494   170 241
e1495   230 424
e1496   87  378
e1497   311 499
e1498   535 536
e1499   130 145
e1500   44  140
e1501   336 550
e1502   186 297
e1503   100 185
e1504   108 403
e1505   208 255
e1506   489 568
e1507   361 369
e1508   282 537
e1509   215 592
e1510   25  318
e1511   43  554
e1512   304 595
e1513   89  476
e1514   77  292
e1515   336 355
e1516   22  591
e1517   110 363
e1518   91  440
e1519   18  214
e1520   54  406
e1521   62  69
e1522   23  587
e1523   198 456
e1524   17  131
e1525   29  600
e1526   139 320
e1527   115 427
e1528   90  293
e1529   482 556
e1530   97  421
e1531   326 409
e1532   373 500
e1533   217 547
e1534   379 598
e1535   278 443
e1536   1   519
e1537   186 264
e1538   493 557
e1539   57  572
e1540   278 449
e1541   72  161
e1542   48  337
e1543   35  453
e1544   195 596
e1545   273 398
e1546   136 485
e1547   310 394
e1548   246 344
e1549   87  290
e1550   407 510
e1551   187 454
e1552   81  320
e1553   164 554
e1554   159 198
e1555   237 584
e1556   34  143
e1557   26  248
e1558   36  278
e1559   364 466
e1560   352 384
e1561   325 480
e1562   383 558
e1563   208 477
e1564   19  214
e1565   203 570
e1566   166 539
e1567   53  459
e1568   308 462
e1569   257 316
e1570   32  500
e1571   76  437
e1572   162 501
e1573   102 251
e1574   285 599
e1575   66  254
e1576   43  222
e1577   36  159
e1578   294 574
e1579   230 298
e1580   77  112
e1581   145 545
e1582   267 595
e1583   96  419
e1584   285 573
e1585   417 541
e1586   150 380
e1587   320 465
e1588   250 547
e1589   57  318
e1590   282 558
e1591   21  193
e1592   148 550
e1593   123 349
e1594   381 423
e1595   334 360
e1596   233 559
e1597   205 423
e1598   487 493
e1599   81  495
e1600   7   83
e1601   312 566
e1602   58  249
e1603   72  474
e1604   179 439
e1605   45  90
e1606   173 256
e1607   17  155
e1608   125 485
e1609   46  398
e1610   296 518
e1611   316 463
e1612   207 214
e1613   185 421
e1614   43  546
e1615   55  433
e1616   169 424
e1617   275 575
e1618   499 563
e1619   76  278
e1620   542 545
e1621   315 333
e1622   60  79
e1623   51  543
e1624   362 538
e1625   36  95
e1626   387 578
e1627   103 292
e1628   99  452
e1629   53  65
e1630   127 136
e1631   7   35
e1632   433 476
e1633   199 342
e1634   5   163
e1635   163 499
e1636   241 570
e1637   352 374
e1638   130 499
e1639   125 129
e1640   479 496
e1641   71  105
e1642   134 560
e1643   188 447
e1644   489 583
e1645   111 382
e1646   23  435
e1647   152 409
e1648   298 536
e1649   246 440
e1650   201 462
e1651   488 533
e1652   197 200
e1653   67  337
e1654   35  518
e1655   201 574
e1656   324 540
e1657   175 231
e1658   32  536
e1659   76  343
e1660   11  587
e1661   274 359
e1662   53  224
e1663   64  547
e1664   90  544
e1665   432 439
e1666   59  484
e1667   264 278
e1668   8   173
e1669   363 472
e1670   68  110
e1671   66  153
e1672   182 516
e1673   388 495
e1674   449 521
e1675   378 600
e1676   98  223
e1677   259 451
e1678   147 310
e1679   120 134
e1680   92  247
e1681   80  142
e1682   142 441
e1683   277 497
e1684   224 459
e1685   64  313
e1686   276 477
e1687   294 458
e1688   43  358
e1689   170 266
e1690   99  170
e1691   166 440
e1692   210 562
e1693   225 413
e1694   394 436
e1695   326 464
e1696   230 548
e1697   62  463
e1698   375 586
e1699   40  548
e1700   218 552
e1701   298 519
e1702   510 536
e1703   382 423
e1704   148 593
e1705   267 457
e1706   482 565
e1707   22  78
e1708   241 526
e1709   180 532
e1710   216 465
e1711   61  430
e1712   339 596
e1713   84  328
e1714   15  397
e1715   309 584
e1716   3   318
e1717   147 552
e1718   248 473
e1719   300 504
e1720   140 443
e1721   289 420
e1722   197 537
e1723   266 444
e1724   386 527
e1725   443 460
e1726   332 354
e1727   468 491
e1728   198 524
e1729   197 368
e1730   440 474
e1731   164 265
e1732   14  475
e1733   206 279
e1734   232 337
e1735   41  374
e1736   45  373
e1737   400 494
e1738   419 495
e1739   229 402
e1740   262 563
e1741   141 143
e1742   198 587
e1743   5   257
e1744   306 325
e1745   45  474
e1746   75  224
e1747   64  449
e1748   280 533
e1749   52  253
e1750   181 458
e1751   9   212
e1752   419 559
e1753   119 310
e1754   124 575
e1755   9   303
e1756   140 294
e1757   478 535
e1758   122 334
e1759   178 416
e1760   201 219
e1761   31  555
e1762   358 597
e1763   299 422
e1764   431 525
e1765   216 468
e1766   166 350
e1767   49  405
e1768   529 554
e1769   29  324
e1770   138 489
e1771   31  201
e1772   4   466
e1773   352 536
e1774   289 572
e1775   330 411
e1776   103 437
e1777   434 581
e1778   503 578
e1779   423 454
e1780   260 489
e1781   144 194
e1782   88  257
e1783   443 544
e1784   92  131
e1785   405 524
e1786   150 398
e1787   81  528
e1788   170 354
e1789   28  493
e1790   246 363
e1791   133 554
e1792   57  101
e1793   113 330
e1794   68  516
e1795   502 576
e1796   76  502
e1797   1   369
e1798   488 544
e1799   517 544
e1800   23  408
e1801   159 445
e1802   48  526
e1803   14  554
e1804   354 509
e1805   150 411
e1806   551 561
e1807   178 498
e1808   241 356
e1809   44  201
e1810   113 575
e1811   24  29
e1812   229 549
e1813   329 497
e1814   381 528
e1815   137 283
e1816   111 411
e1817   439 470
e1818   519 574
e1819   175 506
e1820   43  159
e1821   163 421
e1822   258 353
e1823   26  115
e1824   324 471
e1825   245 304
e1826   343 444
e1827   511 542
e1828   380 422
e1829   100 530
e1830   118 197
e1831   173 582
e1832   129 217
e1833   339 440
e1834   91  340
e1835   383 580
e1836   335 469
e1837   159 417
e1838   292 466
e1839   367 477
e1840   214 524
e1841   173 510
e1842   284 434
e1843   68  439
e1844   170 560
e1845   60  98
e1846   44  407
e1847   526 579
e1848   440 586
e1849   129 546
e1850   14  186
e1851   25  585
e1852   462 492
e1853   569 576
e1854   126 185
e1855   219 514
e1856   54  55
e1857   176 584
e1858   263 545
e1859   299 384
e1860   272 290
e1861   132 271
e1862   281 483
e1863   340 528
e1864   233 491
e1865   431 453
e1866   238 520
e1867   338 463
e1868   189 190
e1869   19  422
e1870   464 466
