V: 900
E: 40455
e469    72  427
e470    72  418
e471    418 543
e472    543 696
e473    696 783
e474    783 884
e475    480 884
e476    480 720
e477    495 720
e478    275 495
e479    275 524
e480    524 598
e481    598 792
e482    759 792
e483    299 759
e484    299 645
e485    373 645
e486    373 518
e487    330 518
e488    330 542
e489    542 899
e490    273 899
e491    273 506
e492    506 780
e493    469 780
e494    469 486
e495    486 521
e496    355 521
e497    257 355
e498    257 387
e499    387 673
e500    243 673
e501    133 243
e502    133 212
e503    212 481
e504    216 481
e505    216 708
e506    606 708
e507    606 688
e508    296 688
e509    296 399
e510    399 501
e511    501 785
e512    25  785
e513    25  490
e514    490 583
e515    166 583
e516    166 693
e517    238 693
e518    238 334
e519    334 828
e520    738 828
e521    192 738
e522    192 473
e523    359 473
e524    283 359
e525    283 816
e526    816 835
e527    835 869
e528    312 869
e529    312 744
e530    639 744
e531    134 639
e532    100 134
e533    100 463
e534    463 584
e535    129 584
e536    129 342
e537    342 743
e538    430 743
e539    430 825
e540    151 825
e541    122 151
e542    122 343
e543    321 343
e544    108 321
e545    108 420
e546    420 531
e547    529 531
e548    40  529
e549    40  559
e550    124 559
e551    124 261
e552    261 589
e553    589 856
e554    752 856
e555    15  752
e556    15  285
e557    111 285
e558    21  111
e559    21  576
e560    576 580
e561    500 580
e562    500 776
e563    289 776
e564    34  289
e565    34  788
e566    502 788
e567    443 502
e568    443 880
e569    236 880
e570    236 762
e571    627 762
e572    169 627
e573    169 357
e574    352 357
e575    161 352
e576    161 437
e577    437 608
e578    553 608
e579    522 553
e580    331 522
e581    89  331
e582    89  822
e583    59  822
e584    59  110
e585    78  110
e586    78  782
e587    414 782
e588    414 709
e589    709 794
e590    448 794
e591    291 448
e592    195 291
e593    195 426
e594    253 426
e595    2   253
e596    2   866
e597    839 866
e598    839 851
e599    532 851
e600    284 532
e601    284 626
e602    617 626
e603    294 617
e604    294 376
e605    376 677
e606    603 677
e607    361 603
e608    361 714
e609    714 881
e610    200 881
e611    200 475
e612    475 523
e613    449 523
e614    293 449
e615    18  293
e616    18  890
e617    104 890
e618    104 458
e619    458 733
e620    672 733
e621    395 672
e622    183 395
e623    183 775
e624    775 838
e625    30  838
e626    30  444
e627    99  444
e628    99  631
e629    631 716
e630    433 716
e631    3   433
e632    3   879
e633    644 879
e634    10  644
e635    10  777
e636    367 777
e637    33  367
e638    33  615
e639    286 615
e640    286 769
e641    564 769
e642    536 564
e643    95  536
e644    95  848
e645    834 848
e646    118 834
e647    118 462
e648    228 462
e649    228 582
e650    48  582
e651    48  106
e652    27  106
e653    27  314
e654    314 650
e655    650 865
e656    566 865
e657    213 566
e658    213 242
e659    242 658
e660    632 658
e661    385 632
e662    159 385
e663    159 229
e664    229 555
e665    555 657
e666    364 657
e667    364 571
e668    497 571
e669    497 670
e670    152 670
e671    94  152
e672    94  793
e673    398 793
e674    398 683
e675    683 770
e676    37  770
e677    37  891
e678    513 891
e679    513 619
e680    442 619
e681    442 787
e682    186 787
e683    103 186
e684    103 859
e685    307 859
e686    256 307
e687    256 508
e688    165 508
e689    165 191
e690    191 402
e691    204 402
e692    68  204
e693    68  585
e694    372 585
e695    372 767
e696    628 767
e697    306 628
e698    196 306
e699    196 813
e700    298 813
e701    181 298
e702    181 668
e703    249 668
e704    81  249
e705    81  188
e706    188 546
e707    381 546
e708    381 676
e709    156 676
e710    156 276
e711    276 412
e712    98  412
e713    98  800
e714    404 800
e715    404 587
e716    145 587
e717    145 208
e718    208 270
e719    270 685
e720    685 860
e721    241 860
e722    241 478
e723    478 593
e724    593 842
e725    130 842
e726    24  130
e727    24  87
e728    87  817
e729    817 818
e730    620 818
e731    620 832
e732    11  832
e733    11  779
e734    164 779
e735    164 641
e736    454 641
e737    32  454
e738    32  567
e739    567 667
e740    547 667
e741    36  547
e742    36  760
e743    1   760
e744    1   49
e745    49  318
e746    318 465
e747    465 512
e748    512 678
e749    255 678
e750    255 586
e751    586 874
e752    573 874
e753    460 573
e754    460 471
e755    471 886
e756    804 886
e757    54  804
e758    54  537
e759    394 537
e760    394 634
e761    634 841
e762    525 841
e763    525 805
e764    805 878
e765    107 878
e766    107 140
e767    46  140
e768    46  629
e769    483 629
e770    483 487
e771    487 515
e772    515 885
e773    819 885
e774    715 819
e775    240 715
e776    143 240
e777    143 210
e778    137 210
e779    137 893
e780    568 893
e781    447 568
e782    132 447
e783    119 132
e784    119 653
e785    201 653
e786    90  201
e787    90  125
e788    125 413
e789    85  413
e790    85  102
e791    102 235
e792    235 815
e793    519 815
e794    388 519
e795    259 388
e796    79  259
e797    79  535
e798    112 535
e799    112 855
e800    695 855
e801    695 742
e802    76  742
e803    76  849
e804    554 849
e805    554 750
e806    139 750
e807    139 456
e808    185 456
e809    185 239
e810    239 701
e811    203 701
e812    203 409
e813    363 409
e814    220 363
e815    220 749
e816    749 892
e817    887 892
e818    226 887
e819    226 440
e820    358 440
e821    358 763
e822    22  763
e823    22  62
e824    62  267
e825    267 719
e826    600 719
e827    595 600
e828    432 595
e829    432 665
e830    665 703
e831    301 703
e832    252 301
e833    252 503
e834    55  503
e835    55  747
e836    477 747
e837    383 477
e838    277 383
e839    277 466
e840    466 697
e841    637 697
e842    496 637
e843    189 496
e844    189 852
e845    801 852
e846    569 801
e847    569 717
e848    717 781
e849    704 781
e850    282 704
e851    120 282
e852    120 167
e853    138 167
e854    138 647
e855    63  647
e856    63  66
e857    38  66
e858    38  346
e859    346 610
e860    370 610
e861    370 602
e862    602 823
e863    431 823
e864    431 648
e865    265 648
e866    264 265
e867    264 729
e868    729 894
e869    803 894
e870    202 803
e871    202 596
e872    596 867
e873    244 867
e874    244 758
e875    545 758
e876    545 622
e877    389 622
e878    389 401
e879    80  401
e880    80  572
e881    422 572
e882    245 422
e883    245 875
e884    278 875
e885    182 278
e886    182 624
e887    624 827
e888    707 827
e889    476 707
e890    476 722
e891    96  722
e892    96  303
e893    303 379
e894    56  379
e895    56  739
e896    311 739
e897    311 633
e898    351 633
e899    274 351
e900    88  243
e901    275 322
e902    90  147
e903    607 666
e904    96  248
e905    89  550
e906    364 543
e907    63  161
e908    342 802
e909    335 760
e910    44  656
e911    3   750
e912    299 666
e913    440 863
e914    60  704
e915    132 533
e916    25  635
e917    766 801
e918    493 801
e919    346 584
e920    504 870
e921    21  376
e922    443 500
e923    551 719
e924    288 380
e925    477 485
e926    360 457
e927    488 556
e928    239 319
e929    509 691
e930    184 226
e931    18  865
e932    354 518
e933    260 499
e934    1   471
e935    177 896
e936    75  731
e937    167 461
e938    145 648
e939    61  672
e940    227 547
e941    173 179
e942    278 370
e943    174 562
e944    293 556
e945    279 400
e946    323 477
e947    412 426
e948    34  146
e949    120 221
e950    476 718
e951    183 489
e952    481 626
e953    754 765
e954    343 759
e955    40  44
e956    165 776
e957    218 318
e958    176 746
e959    148 221
e960    297 598
e961    341 609
e962    453 678
e963    158 653
e964    36  863
e965    21  615
e966    824 842
e967    652 854
e968    59  890
e969    454 790
e970    425 698
e971    316 851
e972    361 512
e973    114 447
e974    94  260
e975    580 871
e976    1   787
e977    148 768
e978    173 406
e979    596 729
e980    724 803
e981    322 329
e982    117 224
e983    466 822
e984    260 756
e985    259 622
e986    697 801
e987    658 882
e988    318 729
e989    206 339
e990    770 798
e991    50  356
e992    729 824
e993    420 433
e994    785 811
e995    282 485
e996    61  729
e997    492 795
e998    183 529
e999    244 791
e1000   526 694
e1001   725 734
e1002   250 528
e1003   205 521
e1004   110 440
e1005   89  319
e1006   524 734
e1007   34  699
e1008   273 368
e1009   194 501
e1010   389 704
e1011   350 582
e1012   272 340
e1013   198 868
e1014   6   390
e1015   130 546
e1016   74  449
e1017   105 581
e1018   36  531
e1019   201 701
e1020   619 799
e1021   675 894
e1022   396 492
e1023   438 448
e1024   31  762
e1025   124 257
e1026   51  582
e1027   88  137
e1028   112 385
e1029   454 810
e1030   237 330
e1031   50  516
e1032   673 880
e1033   16  286
e1034   594 844
e1035   738 898
e1036   301 472
e1037   475 805
e1038   396 808
e1039   758 776
e1040   661 792
e1041   144 838
e1042   266 773
e1043   23  864
e1044   362 444
e1045   552 893
e1046   77  791
e1047   383 771
e1048   284 844
e1049   695 719
e1050   163 381
e1051   337 494
e1052   287 765
e1053   282 685
e1054   183 477
e1055   205 641
e1056   527 579
e1057   18  570
e1058   299 372
e1059   108 684
e1060   709 893
e1061   400 824
e1062   347 601
e1063   582 661
e1064   92  431
e1065   453 521
e1066   40  113
e1067   395 630
e1068   167 501
e1069   280 880
e1070   89  583
e1071   179 446
e1072   689 704
e1073   25  399
e1074   202 774
e1075   85  813
e1076   160 588
e1077   10  389
e1078   95  240
e1079   419 636
e1080   104 526
e1081   386 752
e1082   189 563
e1083   93  488
e1084   184 289
e1085   403 698
e1086   92  705
e1087   19  127
e1088   448 646
e1089   597 813
e1090   263 322
e1091   230 709
e1092   7   609
e1093   293 425
e1094   7   30
e1095   73  390
e1096   762 766
e1097   354 885
e1098   60  732
e1099   515 517
e1100   438 596
e1101   215 485
e1102   287 699
e1103   356 721
e1104   570 784
e1105   494 841
e1106   399 724
e1107   97  264
e1108   296 522
e1109   379 855
e1110   568 796
e1111   178 458
e1112   331 799
e1113   231 833
e1114   34  351
e1115   295 388
e1116   82  129
e1117   217 784
e1118   48  224
e1119   431 620
e1120   788 838
e1121   147 756
e1122   66  796
e1123   43  575
e1124   91  665
e1125   210 590
e1126   563 581
e1127   29  620
e1128   38  881
e1129   369 586
e1130   355 490
e1131   5   536
e1132   454 489
e1133   317 366
e1134   214 507
e1135   72  216
e1136   92  659
e1137   67  858
e1138   311 713
e1139   3   112
e1140   657 791
e1141   261 467
e1142   86  345
e1143   467 707
e1144   189 362
e1145   11  804
e1146   62  538
e1147   266 298
e1148   221 834
e1149   513 559
e1150   258 431
e1151   436 451
e1152   518 775
e1153   118 822
e1154   496 662
e1155   216 570
e1156   584 826
e1157   465 613
e1158   24  645
e1159   192 404
e1160   648 800
e1161   318 855
e1162   206 311
e1163   31  435
e1164   394 670
e1165   25  492
e1166   500 653
e1167   399 473
e1168   16  355
e1169   386 727
e1170   785 868
e1171   600 871
e1172   234 873
e1173   85  855
e1174   349 702
e1175   189 275
e1176   29  155
e1177   532 766
e1178   119 303
e1179   141 570
e1180   84  88
e1181   429 727
e1182   624 638
e1183   327 818
e1184   111 215
e1185   8   110
e1186   260 366
e1187   437 763
e1188   255 829
e1189   77  345
e1190   121 481
e1191   582 593
e1192   395 736
e1193   464 498
e1194   635 841
e1195   97  237
e1196   716 776
e1197   643 780
e1198   144 357
e1199   250 863
e1200   317 659
e1201   135 744
e1202   268 592
e1203   564 830
e1204   3   619
e1205   48  604
e1206   64  674
e1207   450 504
e1208   406 737
e1209   333 803
e1210   161 320
e1211   171 593
e1212   118 774
e1213   133 444
e1214   557 623
e1215   407 685
e1216   96  293
e1217   362 661
e1218   448 637
e1219   1   128
e1220   800 806
e1221   632 780
e1222   49  238
e1223   463 712
e1224   140 267
e1225   375 520
e1226   60  712
e1227   89  898
e1228   67  574
e1229   17  719
e1230   135 387
e1231   63  842
e1232   497 819
e1233   579 656
e1234   88  304
e1235   767 859
e1236   205 737
e1237   262 897
e1238   440 861
e1239   70  833
e1240   311 321
e1241   177 484
e1242   183 787
e1243   233 874
e1244   8   664
e1245   64  296
e1246   182 431
e1247   420 893
e1248   718 858
e1249   136 320
e1250   294 784
e1251   180 409
e1252   273 416
e1253   507 684
e1254   64  727
e1255   106 458
e1256   641 848
e1257   408 715
e1258   210 359
e1259   610 780
e1260   423 846
e1261   540 572
e1262   692 704
e1263   428 555
e1264   213 477
e1265   305 623
e1266   514 726
e1267   428 677
e1268   813 898
e1269   211 667
e1270   103 367
e1271   170 181
e1272   191 207
e1273   324 484
e1274   179 674
e1275   211 499
e1276   426 838
e1277   374 772
e1278   213 769
e1279   389 470
e1280   130 889
e1281   295 487
e1282   423 735
e1283   127 280
e1284   172 881
e1285   212 802
e1286   114 149
e1287   480 508
e1288   253 392
e1289   334 502
e1290   380 845
e1291   34  781
e1292   266 706
e1293   301 685
e1294   140 806
e1295   45  215
e1296   510 641
e1297   679 874
e1298   72  583
e1299   372 659
e1300   198 811
e1301   313 694
e1302   278 899
e1303   351 725
e1304   795 818
e1305   519 722
e1306   435 788
e1307   45  90
e1308   249 262
e1309   221 617
e1310   51  879
e1311   267 887
e1312   666 758
e1313   408 603
e1314   335 535
e1315   408 571
e1316   633 863
e1317   183 591
e1318   88  532
e1319   268 657
e1320   355 861
e1321   246 384
e1322   287 394
e1323   510 623
e1324   552 635
e1325   625 710
e1326   42  362
e1327   322 832
e1328   47  211
e1329   28  420
e1330   296 844
e1331   284 391
e1332   387 848
e1333   89  473
e1334   197 808
e1335   161 413
e1336   505 854
e1337   91  263
e1338   496 642
e1339   272 880
e1340   249 881
e1341   601 757
e1342   598 810
e1343   209 592
e1344   542 659
e1345   486 872
e1346   61  237
e1347   412 872
e1348   100 471
e1349   339 759
e1350   37  306
e1351   426 644
e1352   223 464
e1353   206 409
e1354   232 680
e1355   336 469
e1356   68  656
e1357   172 316
e1358   88  690
e1359   374 690
e1360   398 640
e1361   438 832
e1362   827 836
e1363   101 268
e1364   752 882
e1365   397 520
e1366   541 784
e1367   212 867
e1368   113 456
e1369   346 378
e1370   393 701
e1371   311 813
e1372   323 403
e1373   306 419
e1374   66  557
e1375   324 681
e1376   70  627
e1377   600 809
e1378   105 888
e1379   296 708
e1380   364 838
e1381   427 829
e1382   612 840
e1383   427 586
e1384   689 860
e1385   760 875
e1386   28  313
e1387   297 840
e1388   485 522
e1389   116 433
e1390   409 696
e1391   203 326
e1392   428 740
e1393   671 715
e1394   59  842
e1395   107 468
e1396   83  305
e1397   456 883
e1398   274 884
e1399   383 599
e1400   718 892
e1401   106 517
e1402   350 697
e1403   369 599
e1404   661 673
e1405   276 773
e1406   569 787
e1407   101 635
e1408   401 772
e1409   170 772
e1410   486 631
e1411   293 753
e1412   230 571
e1413   46  742
e1414   501 566
e1415   633 823
e1416   417 616
e1417   97  180
e1418   79  529
e1419   72  372
e1420   42  182
e1421   524 636
e1422   30  595
e1423   197 315
e1424   174 721
e1425   484 728
e1426   214 847
e1427   407 787
e1428   253 405
e1429   139 679
e1430   553 832
e1431   95  723
e1432   141 561
e1433   370 560
e1434   389 539
e1435   323 473
e1436   98  400
e1437   305 730
e1438   230 896
e1439   541 598
e1440   34  631
e1441   22  393
e1442   18  95
e1443   419 670
e1444   11  294
e1445   125 744
e1446   233 300
e1447   111 419
e1448   87  813
e1449   455 863
e1450   370 727
e1451   182 826
e1452   161 602
e1453   116 329
e1454   103 117
e1455   24  792
e1456   139 707
e1457   106 823
e1458   603 811
e1459   466 705
e1460   622 791
e1461   96  360
e1462   348 695
e1463   24  167
e1464   579 620
e1465   83  219
e1466   144 267
e1467   171 207
e1468   706 740
e1469   691 758
e1470   304 667
e1471   553 809
e1472   402 721
e1473   161 318
e1474   128 497
e1475   201 384
e1476   109 397
e1477   480 733
e1478   368 730
e1479   254 388
e1480   137 162
e1481   398 437
e1482   709 784
e1483   564 657
e1484   799 868
e1485   72  117
e1486   812 847
e1487   318 700
e1488   238 451
e1489   594 875
e1490   30  763
e1491   40  83
e1492   419 735
e1493   770 874
e1494   311 592
e1495   740 876
e1496   352 438
e1497   506 621
e1498   156 768
e1499   25  594
e1500   64  654
e1501   194 229
e1502   129 381
e1503   162 472
e1504   416 598
e1505   242 818
e1506   136 413
e1507   224 274
e1508   123 355
e1509   50  879
e1510   735 788
e1511   254 277
e1512   60  142
e1513   375 620
e1514   194 226
e1515   83  451
e1516   1   426
e1517   276 812
e1518   570 711
e1519   291 602
e1520   263 713
e1521   173 796
e1522   351 822
e1523   741 839
e1524   214 347
e1525   383 414
e1526   177 876
e1527   177 759
e1528   401 818
e1529   169 240
e1530   98  410
e1531   405 836
e1532   159 865
e1533   136 392
e1534   502 848
e1535   312 605
e1536   589 653
e1537   23  687
e1538   359 616
e1539   138 826
e1540   302 681
e1541   161 780
e1542   38  711
e1543   451 807
e1544   143 636
e1545   653 776
e1546   363 543
e1547   166 781
e1548   668 777
e1549   192 831
e1550   431 606
e1551   266 338
e1552   72  643
e1553   488 662
e1554   189 737
e1555   43  461
e1556   31  892
e1557   630 839
e1558   57  837
e1559   594 828
e1560   252 841
e1561   767 893
e1562   73  852
e1563   290 670
e1564   521 709
e1565   146 848
e1566   428 634
e1567   597 608
e1568   344 795
e1569   137 640
e1570   276 319
e1571   262 306
e1572   175 734
e1573   512 662
e1574   152 425
e1575   230 721
e1576   4   75
e1577   490 841
e1578   471 613
e1579   194 691
e1580   302 372
e1581   569 680
e1582   514 591
e1583   258 515
e1584   243 324
e1585   42  287
e1586   821 854
e1587   552 834
e1588   580 587
e1589   240 593
e1590   158 191
e1591   557 765
e1592   292 325
e1593   425 773
e1594   118 694
e1595   773 884
e1596   346 602
e1597   339 805
e1598   540 594
e1599   561 616
e1600   219 404
e1601   183 189
e1602   188 766
e1603   122 801
e1604   7   352
e1605   26  811
e1606   779 855
e1607   144 501
e1608   123 508
e1609   266 277
e1610   91  642
e1611   206 465
e1612   259 415
e1613   341 475
e1614   516 648
e1615   295 886
e1616   32  872
e1617   21  688
e1618   582 870
e1619   104 692
e1620   425 652
e1621   73  687
e1622   208 859
e1623   648 894
e1624   195 746
e1625   297 417
e1626   318 350
e1627   129 819
e1628   840 884
e1629   352 825
e1630   326 748
e1631   506 605
e1632   613 825
e1633   54  748
e1634   713 834
e1635   175 826
e1636   173 331
e1637   742 891
e1638   18  678
e1639   300 899
e1640   421 593
e1641   322 630
e1642   351 778
e1643   523 569
e1644   113 793
e1645   749 887
e1646   341 658
e1647   99  257
e1648   146 369
e1649   74  283
e1650   147 805
e1651   33  714
e1652   20  372
e1653   86  145
e1654   508 829
e1655   111 162
e1656   525 886
e1657   155 831
e1658   185 597
e1659   254 736
e1660   257 432
e1661   41  635
e1662   189 865
e1663   169 891
e1664   643 817
e1665   549 746
e1666   605 616
e1667   275 395
e1668   597 780
e1669   302 880
e1670   425 693
e1671   15  185
e1672   588 682
e1673   2   133
e1674   102 411
e1675   403 861
e1676   116 239
e1677   27  374
e1678   412 674
e1679   69  731
e1680   96  203
e1681   228 766
e1682   84  462
e1683   270 458
e1684   130 556
e1685   276 900
e1686   274 783
e1687   44  733
e1688   417 451
e1689   259 278
e1690   36  188
e1691   480 716
e1692   240 785
e1693   366 434
e1694   22  590
e1695   107 764
e1696   472 529
e1697   597 678
e1698   150 197
e1699   102 221
e1700   130 632
e1701   3   755
e1702   404 726
e1703   78  742
e1704   195 196
e1705   858 862
e1706   415 691
e1707   167 544
e1708   413 516
e1709   199 526
e1710   28  92
e1711   109 581
e1712   170 693
e1713   312 371
e1714   347 497
e1715   267 536
e1716   39  350
e1717   148 457
e1718   33  625
e1719   737 891
e1720   593 707
e1721   171 396
e1722   64  802
e1723   592 739
e1724   511 829
e1725   82  685
e1726   525 803
e1727   39  193
e1728   52  795
e1729   63  556
e1730   33  667
e1731   245 749
e1732   559 591
e1733   376 513
e1734   88  544
e1735   134 791
e1736   423 689
e1737   336 392
e1738   186 821
e1739   45  791
e1740   478 533
e1741   384 887
e1742   266 751
e1743   447 643
e1744   109 747
e1745   139 405
e1746   335 563
e1747   41  705
e1748   322 349
e1749   373 737
e1750   217 290
e1751   195 741
e1752   191 377
e1753   263 736
e1754   412 758
e1755   118 767
e1756   173 750
e1757   78  400
e1758   259 284
e1759   484 709
e1760   66  849
e1761   435 529
e1762   583 896
e1763   88  229
e1764   352 885
e1765   499 887
e1766   350 572
e1767   262 501
e1768   338 543
e1769   75  510
e1770   489 807
e1771   36  890
e1772   539 891
e1773   290 391
e1774   257 305
e1775   90  658
e1776   28  739
e1777   225 425
e1778   588 661
e1779   159 382
e1780   175 863
e1781   60  752
e1782   519 771
e1783   178 418
e1784   572 717
e1785   63  641
e1786   410 649
e1787   42  221
e1788   31  540
e1789   45  444
e1790   607 738
e1791   581 732
e1792   595 798
e1793   322 661
e1794   148 277
e1795   574 578
e1796   129 384
e1797   113 314
e1798   56  876
e1799   120 372
e1800   112 122
e1801   440 719
e1802   17  243
e1803   329 342
e1804   383 708
e1805   49  195
e1806   115 218
e1807   125 676
e1808   172 344
e1809   366 874
e1810   97  759
e1811   30  296
e1812   144 386
e1813   257 521
e1814   297 808
e1815   55  887
e1816   72  420
e1817   495 824
e1818   20  292
e1819   338 579
e1820   332 456
e1821   514 666
e1822   83  525
e1823   270 360
e1824   353 888
e1825   785 870
e1826   147 511
e1827   25  514
e1828   82  424
e1829   297 758
e1830   660 721
e1831   32  801
e1832   140 397
e1833   146 529
e1834   181 192
e1835   53  106
e1836   688 734
e1837   418 427
e1838   265 483
e1839   214 519
e1840   168 310
e1841   103 838
e1842   274 444
e1843   458 799
e1844   413 497
e1845   481 895
e1846   635 820
e1847   300 614
e1848   269 843
e1849   215 896
e1850   79  173
e1851   783 818
e1852   51  724
e1853   88  630
e1854   443 717
e1855   210 678
e1856   672 732
e1857   554 623
e1858   295 863
e1859   256 597
e1860   293 589
e1861   510 668
e1862   58  253
e1863   683 768
e1864   127 769
e1865   272 897
e1866   523 712
e1867   809 896
e1868   21  427
e1869   52  621
e1870   370 545
