V: 900
E: 121365
e374    35  206
e375    206 828
e376    828 875
e377    579 875
e378    91  579
e379    91  506
e380    506 613
e381    34  613
e382    34  691
e383    691 886
e384    3   886
e385    3   757
e386    210 757
e387    210 546
e388    420 546
e389    355 420
e390    216 355
e391    68  216
e392    68  689
e393    543 689
e394    219 543
e395    219 648
e396    648 837
e397    714 837
e398    489 714
e399    147 489
e400    147 177
e401    138 177
e402    96  138
e403    96  704
e404    704 852
e405    574 852
e406    331 574
e407    128 331
e408    128 614
e409    255 614
e410    127 255
e411    127 846
e412    388 846
e413    388 861
e414    677 861
e415    413 677
e416    57  413
e417    57  165
e418    165 667
e419    404 667
e420    404 900
e421    806 900
e422    638 806
e423    29  638
e424    29  240
e425    65  240
e426    65  149
e427    149 160
e428    160 594
e429    491 594
e430    360 491
e431    175 360
e432    175 370
e433    370 507
e434    507 508
e435    336 508
e436    72  336
e437    72  795
e438    26  795
e439    26  367
e440    367 412
e441    208 412
e442    208 368
e443    368 810
e444    786 810
e445    179 786
e446    179 557
e447    556 557
e448    556 629
e449    22  629
e450    22  234
e451    234 462
e452    462 755
e453    440 755
e454    132 440
e455    132 340
e456    340 564
e457    243 564
e458    243 264
e459    264 749
e460    625 749
e461    625 652
e462    37  652
e463    37  337
e464    151 337
e465    151 864
e466    69  864
e467    69  352
e468    111 352
e469    111 572
e470    572 695
e471    695 897
e472    818 897
e473    92  818
e474    92  784
e475    62  784
e476    62  610
e477    610 776
e478    31  776
e479    31  87
e480    87  309
e481    309 385
e482    129 385
e483    129 133
e484    133 631
e485    271 631
e486    271 344
e487    344 758
e488    551 758
e489    158 551
e490    158 771
e491    16  771
e492    16  155
e493    155 663
e494    50  663
e495    50  636
e496    636 694
e497    515 694
e498    217 515
e499    217 407
e500    407 726
e501    535 726
e502    48  535
e503    48  209
e504    209 670
e505    670 823
e506    494 823
e507    494 533
e508    533 867
e509    717 867
e510    708 717
e511    708 849
e512    501 849
e513    229 501
e514    229 884
e515    627 884
e516    627 653
e517    99  653
e518    27  99
e519    27  298
e520    125 298
e521    125 683
e522    45  683
e523    45  898
e524    640 898
e525    167 640
e526    167 432
e527    432 899
e528    221 899
e529    56  221
e530    56  672
e531    139 672
e532    139 671
e533    195 671
e534    195 430
e535    430 472
e536    303 472
e537    303 814
e538    805 814
e539    38  805
e540    38  277
e541    277 744
e542    664 744
e543    455 664
e544    455 820
e545    174 820
e546    174 641
e547    641 781
e548    236 781
e549    75  236
e550    75  109
e551    109 654
e552    654 832
e553    616 832
e554    616 844
e555    422 844
e556    422 885
e557    560 885
e558    451 560
e559    180 451
e560    81  180
e561    81  759
e562    669 759
e563    152 669
e564    152 184
e565    184 304
e566    304 794
e567    607 794
e568    592 607
e569    592 836
e570    534 836
e571    527 534
e572    238 527
e573    58  238
e574    58  693
e575    428 693
e576    428 741
e577    279 741
e578    223 279
e579    223 493
e580    493 645
e581    562 645
e582    410 562
e583    410 480
e584    254 480
e585    254 731
e586    554 731
e587    554 813
e588    715 813
e589    715 848
e590    581 848
e591    581 655
e592    467 655
e593    463 467
e594    421 463
e595    421 539
e596    516 539
e597    516 548
e598    146 548
e599    146 334
e600    334 342
e601    342 511
e602    511 553
e603    121 553
e604    121 424
e605    424 452
e606    452 700
e607    84  700
e608    84  894
e609    205 894
e610    46  205
e611    46  471
e612    299 471
e613    299 737
e614    191 737
e615    161 191
e616    157 161
e617    157 871
e618    580 871
e619    118 580
e620    118 509
e621    509 740
e622    478 740
e623    478 721
e624    436 721
e625    436 773
e626    719 773
e627    415 719
e628    415 838
e629    568 838
e630    568 858
e631    339 858
e632    339 748
e633    251 748
e634    251 591
e635    80  591
e636    80  372
e637    71  372
e638    71  393
e639    393 869
e640    701 869
e641    183 701
e642    43  183
e643    43  575
e644    547 575
e645    442 547
e646    59  442
e647    59  537
e648    353 537
e649    259 353
e650    215 259
e651    215 333
e652    287 333
e653    74  287
e654    74  840
e655    524 840
e656    49  524
e657    49  500
e658    500 729
e659    317 729
e660    317 750
e661    750 841
e662    713 841
e663    294 713
e664    242 294
e665    198 242
e666    198 558
e667    107 558
e668    47  107
e669    47  666
e670    98  666
e671    98  709
e672    330 709
e673    330 376
e674    159 376
e675    159 778
e676    249 778
e677    1   249
e678    1   660
e679    603 660
e680    603 760
e681    760 812
e682    800 812
e683    505 800
e684    311 505
e685    311 609
e686    609 680
e687    437 680
e688    437 882
e689    335 882
e690    323 335
e691    308 323
e692    308 366
e693    200 366
e694    200 284
e695    284 761
e696    289 761
e697    289 684
e698    684 807
e699    55  807
e700    55  328
e701    328 763
e702    411 763
e703    325 411
e704    325 764
e705    764 887
e706    665 887
e707    549 665
e708    549 770
e709    606 770
e710    220 606
e711    220 401
e712    117 401
e713    117 498
e714    498 706
e715    389 706
e716    389 449
e717    449 819
e718    597 819
e719    597 623
e720    623 796
e721    796 865
e722    392 865
e723    196 392
e724    196 650
e725    60  650
e726    32  60
e727    32  834
e728    112 834
e729    112 490
e730    281 490
e731    281 435
e732    435 825
e733    678 825
e734    51  678
e735    25  51
e736    25  283
e737    101 283
e738    101 108
e739    66  108
e740    66  260
e741    103 260
e742    103 427
e743    427 880
e744    347 880
e745    347 469
e746    199 469
e747    199 576
e748    194 576
e749    194 883
e750    628 883
e751    605 628
e752    528 605
e753    204 528
e754    204 632
e755    632 725
e756    536 725
e757    8   536
e758    8   801
e759    552 801
e760    201 552
e761    201 891
e762    396 891
e763    86  396
e764    86  269
e765    269 314
e766    314 685
e767    14  685
e768    14  171
e769    67  171
e770    67  297
e771    297 710
e772    679 710
e773    348 679
e774    348 877
e775    438 877
e776    78  438
e777    78  343
e778    343 522
e779    439 522
e780    113 439
e781    113 705
e782    699 705
e783    475 699
e784    475 590
e785    590 662
e786    97  662
e787    97  788
e788    170 788
e789    170 596
e790    596 647
e791    647 830
e792    354 830
e793    354 584
e794    387 584
e795    387 808
e796    585 808
e797    585 842
e798    815 842
e799    468 815
e800    468 470
e801    282 470
e802    188 282
e803    188 797
e804    316 797
e805    316 599
e806    589 599
e807    378 589
e808    378 735
e809    306 735
e810    306 707
e811    519 707
e812    519 856
e813    718 856
e814    587 718
e815    192 587
e816    192 408
e817    408 739
e818    320 739
e819    320 646
e820    214 646
e821    214 878
e822    458 878
e823    458 890
e824    857 890
e825    792 857
e826    105 792
e827    105 313
e828    134 313
e829    134 688
e830    479 688
e831    197 479
e832    197 817
e833    85  817
e834    85  619
e835    114 619
e836    93  114
e837    93  615
e838    457 615
e839    457 567
e840    373 567
e841    373 474
e842    115 474
e843    115 258
e844    94  258
e845    94  358
e846    358 656
e847    530 656
e848    145 530
e849    4   145
e850    4   384
e851    384 831
e852    329 831
e853    329 727
e854    617 727
e855    193 617
e856    193 604
e857    588 604
e858    588 593
e859    90  593
e860    90  569
e861    459 569
e862    446 459
e863    446 643
e864    17  643
e865    17  39
e866    39  833
e867    642 833
e868    185 642
e869    185 630
e870    273 630
e871    273 433
e872    433 504
e873    349 504
e874    2   349
e875    2   397
e876    397 774
e877    510 774
e878    230 510
e879    230 791
e880    742 791
e881    224 742
e882    224 448
e883    310 448
e884    275 310
e885    275 855
e886    772 855
e887    327 772
e888    327 751
e889    738 751
e890    738 874
e891    377 874
e892    79  377
e893    79  595
e894    577 595
e895    10  577
e896    10  426
e897    172 426
e898    172 226
e899    226 529
e900    104 656
e901    356 385
e902    221 665
e903    295 723
e904    406 582
e905    261 894
e906    42  108
e907    254 823
e908    26  604
e909    141 723
e910    206 512
e911    435 726
e912    187 808
e913    135 512
e914    670 784
e915    205 550
e916    252 879
e917    280 792
e918    257 351
e919    246 499
e920    206 444
e921    786 806
e922    44  803
e923    5   197
e924    49  133
e925    87  850
e926    69  255
e927    493 851
e928    222 560
e929    35  449
e930    153 161
e931    53  522
e932    345 378
e933    9   129
e934    150 875
e935    566 576
e936    106 477
e937    1   597
e938    529 626
e939    764 823
e940    508 891
e941    2   622
e942    118 835
e943    184 295
e944    29  300
e945    58  598
e946    464 802
e947    93  284
e948    153 264
e949    429 459
e950    36  68
e951    159 756
e952    275 383
e953    679 881
e954    373 850
e955    594 767
e956    585 637
e957    45  546
e958    159 331
e959    260 588
e960    50  726
e961    101 751
e962    817 869
e963    543 674
e964    314 384
e965    362 748
e966    101 364
e967    729 823
e968    653 744
e969    239 560
e970    137 517
e971    79  711
e972    365 433
e973    218 861
e974    419 447
e975    125 722
e976    169 577
e977    211 409
e978    5   867
e979    242 415
e980    339 502
e981    59  295
e982    102 405
e983    273 494
e984    122 757
e985    316 794
e986    28  93
e987    123 434
e988    15  23
e989    318 452
e990    8   457
e991    124 837
e992    26  190
e993    686 832
e994    648 857
e995    502 725
e996    59  699
e997    222 653
e998    29  877
e999    588 772
e1000   297 362
e1001   553 710
e1002   550 630
e1003   46  876
e1004   197 845
e1005   587 690
e1006   45  407
e1007   216 359
e1008   76  770
e1009   562 620
e1010   238 318
e1011   147 166
e1012   268 714
e1013   325 869
e1014   213 263
e1015   46  290
e1016   320 581
e1017   96  727
e1018   284 381
e1019   137 297
e1020   786 880
e1021   12  323
e1022   61  712
e1023   14  318
e1024   484 763
e1025   783 801
e1026   210 310
e1027   124 271
e1028   132 407
e1029   362 896
e1030   581 621
e1031   663 834
e1032   298 799
e1033   87  110
e1034   389 850
e1035   75  390
e1036   484 680
e1037   338 676
e1038   155 816
e1039   2   86
e1040   851 855
e1041   350 742
e1042   146 380
e1043   371 881
e1044   50  872
e1045   596 777
e1046   385 835
e1047   166 456
e1048   218 389
e1049   114 664
e1050   231 603
e1051   65  96
e1052   393 688
e1053   121 726
e1054   435 833
e1055   208 877
e1056   322 894
e1057   412 627
e1058   313 780
e1059   455 654
e1060   318 640
e1061   38  878
e1062   198 693
e1063   5   745
e1064   28  511
e1065   121 428
e1066   42  323
e1067   300 620
e1068   647 791
e1069   563 887
e1070   25  155
e1071   118 837
e1072   619 665
e1073   392 456
e1074   424 730
e1075   286 805
e1076   360 835
e1077   347 864
e1078   87  194
e1079   303 490
e1080   277 389
e1081   698 824
e1082   681 712
e1083   836 899
e1084   594 692
e1085   134 736
e1086   468 651
e1087   163 629
e1088   704 821
e1089   74  214
e1090   514 643
e1091   199 322
e1092   217 225
e1093   493 582
e1094   337 876
e1095   427 705
e1096   73  344
e1097   499 649
e1098   13  357
e1099   306 884
e1100   458 684
e1101   632 698
e1102   153 894
e1103   154 368
e1104   184 632
e1105   161 274
e1106   230 773
e1107   748 775
e1108   500 855
e1109   496 600
e1110   188 255
e1111   23  258
e1112   32  266
e1113   579 690
e1114   869 881
e1115   692 706
e1116   230 515
e1117   185 291
e1118   590 716
e1119   73  205
e1120   63  126
e1121   692 851
e1122   154 177
e1123   115 832
e1124   225 624
e1125   694 758
e1126   313 711
e1127   429 697
e1128   435 441
e1129   367 863
e1130   364 476
e1131   399 652
e1132   370 378
e1133   543 659
e1134   563 839
e1135   60  265
e1136   295 527
e1137   63  433
e1138   231 305
e1139   81  113
e1140   100 575
e1141   246 354
e1142   187 849
e1143   379 705
e1144   434 762
e1145   276 651
e1146   224 243
e1147   487 610
e1148   199 627
e1149   315 708
e1150   290 395
e1151   176 562
e1152   430 565
e1153   463 687
e1154   278 634
e1155   125 204
e1156   254 360
e1157   689 763
e1158   123 154
e1159   430 465
e1160   854 891
e1161   78  109
e1162   684 813
e1163   42  53
e1164   818 846
e1165   106 336
e1166   274 817
e1167   399 692
e1168   581 657
e1169   387 592
e1170   427 700
e1171   448 637
e1172   817 870
e1173   380 822
e1174   365 474
e1175   634 785
e1176   442 717
e1177   99  181
e1178   650 781
e1179   389 411
e1180   333 770
e1181   20  299
e1182   86  287
e1183   53  537
e1184   290 332
e1185   473 709
e1186   43  300
e1187   309 427
e1188   341 365
e1189   72  768
e1190   573 897
e1191   482 762
e1192   33  372
e1193   177 457
e1194   301 530
e1195   42  701
e1196   269 876
e1197   95  723
e1198   402 618
e1199   162 731
e1200   328 334
e1201   34  532
e1202   2   826
e1203   418 743
e1204   15  772
e1205   286 658
e1206   14  317
e1207   739 773
e1208   438 751
e1209   255 548
e1210   361 529
e1211   424 889
e1212   290 673
e1213   67  440
e1214   333 477
e1215   624 808
e1216   37  204
e1217   246 639
e1218   365 448
e1219   446 761
e1220   40  191
e1221   162 658
e1222   544 657
e1223   687 853
e1224   138 850
e1225   244 864
e1226   70  807
e1227   202 873
e1228   544 804
e1229   230 644
e1230   387 676
e1231   583 842
e1232   34  865
e1233   82  877
e1234   493 579
e1235   304 409
e1236   103 577
e1237   65  490
e1238   199 666
e1239   346 534
e1240   488 886
e1241   527 829
e1242   89  844
e1243   297 554
e1244   666 736
e1245   342 722
e1246   532 705
e1247   59  415
e1248   99  480
e1249   510 694
e1250   575 711
e1251   274 546
e1252   442 841
e1253   288 868
e1254   613 743
e1255   139 674
e1256   111 198
e1257   244 800
e1258   315 747
e1259   21  494
e1260   381 686
e1261   142 813
e1262   152 588
e1263   46  499
e1264   44  550
e1265   391 620
e1266   736 873
e1267   176 859
e1268   214 284
e1269   86  148
e1270   557 586
e1271   124 454
e1272   204 893
e1273   524 594
e1274   160 288
e1275   569 684
e1276   674 887
e1277   130 790
e1278   362 569
e1279   394 754
e1280   242 342
e1281   194 825
e1282   55  222
e1283   167 363
e1284   69  152
e1285   463 587
e1286   230 346
e1287   364 695
e1288   19  232
e1289   821 849
e1290   64  805
e1291   659 785
e1292   608 881
e1293   199 634
e1294   70  606
e1295   507 753
e1296   232 791
e1297   316 706
e1298   261 662
e1299   802 839
e1300   37  161
e1301   219 443
e1302   107 473
e1303   455 541
e1304   310 336
e1305   551 558
e1306   442 445
e1307   437 691
e1308   41  483
e1309   214 514
e1310   322 868
e1311   82  658
e1312   462 735
e1313   572 898
e1314   49  540
e1315   33  872
e1316   117 883
e1317   804 812
e1318   363 440
e1319   312 775
e1320   93  153
e1321   271 790
e1322   413 856
e1323   311 346
e1324   269 442
e1325   622 734
e1326   47  288
e1327   70  517
e1328   361 404
e1329   639 657
e1330   435 457
e1331   1   262
e1332   303 586
e1333   435 460
e1334   534 787
e1335   43  75
e1336   340 629
e1337   229 362
e1338   78  388
e1339   506 570
e1340   227 424
e1341   272 457
e1342   216 312
e1343   729 825
e1344   366 742
e1345   2   400
e1346   574 683
e1347   340 597
e1348   93  529
e1349   727 868
e1350   422 752
e1351   555 713
e1352   195 691
e1353   608 894
e1354   289 827
e1355   17  893
e1356   152 692
e1357   209 215
e1358   630 900
e1359   47  892
e1360   606 662
e1361   94  692
e1362   73  387
e1363   55  260
e1364   665 900
e1365   136 450
e1366   420 744
e1367   85  572
e1368   415 803
e1369   77  425
e1370   218 319
e1371   77  802
e1372   384 750
e1373   211 532
e1374   132 359
e1375   364 597
e1376   482 876
e1377   66  716
e1378   21  659
e1379   122 168
e1380   431 839
e1381   163 609
e1382   153 443
e1383   497 848
e1384   67  544
e1385   98  695
e1386   522 553
e1387   445 574
e1388   18  705
e1389   3   843
e1390   629 762
e1391   597 769
e1392   69  673
e1393   445 868
e1394   269 679
e1395   394 814
e1396   635 855
e1397   380 895
e1398   509 640
e1399   307 825
e1400   264 788
e1401   466 716
e1402   338 500
e1403   711 861
e1404   303 521
e1405   12  641
e1406   79  166
e1407   261 703
e1408   243 741
e1409   95  380
e1410   53  475
e1411   170 699
e1412   301 630
e1413   364 598
e1414   194 528
e1415   66  836
e1416   94  536
e1417   116 499
e1418   164 781
e1419   431 470
e1420   8   863
e1421   143 158
e1422   173 258
e1423   316 470
e1424   193 595
e1425   138 669
e1426   445 546
e1427   94  667
e1428   37  86
e1429   114 136
e1430   109 334
e1431   586 847
e1432   443 548
e1433   50  662
e1434   362 540
e1435   310 525
e1436   418 468
e1437   12  810
e1438   441 458
e1439   795 885
e1440   3   335
e1441   57  167
e1442   420 549
e1443   281 704
e1444   397 405
e1445   395 695
e1446   334 749
e1447   34  575
e1448   312 473
e1449   525 774
e1450   420 834
e1451   554 677
e1452   21  360
e1453   27  265
e1454   83  826
e1455   227 529
e1456   53  242
e1457   111 899
e1458   53  419
e1459   427 899
e1460   639 670
e1461   143 257
e1462   567 816
e1463   192 569
e1464   777 794
e1465   130 440
e1466   112 833
e1467   70  376
e1468   280 682
e1469   400 708
e1470   440 523
e1471   323 355
e1472   166 170
e1473   93  342
e1474   577 639
e1475   54  882
e1476   527 786
e1477   135 650
e1478   411 577
e1479   110 445
e1480   358 730
e1481   50  372
e1482   97  543
e1483   597 841
e1484   42  767
e1485   217 673
e1486   28  612
e1487   200 377
e1488   315 835
e1489   401 873
e1490   99  474
e1491   218 831
e1492   387 795
e1493   245 307
e1494   626 878
e1495   272 394
e1496   170 264
e1497   165 571
e1498   69  306
e1499   74  680
e1500   401 470
e1501   227 598
e1502   209 360
e1503   343 759
e1504   150 835
e1505   335 642
e1506   438 610
e1507   631 871
e1508   155 428
e1509   155 157
e1510   291 753
e1511   141 864
e1512   549 846
e1513   348 504
e1514   212 357
e1515   10  132
e1516   155 800
e1517   73  832
e1518   233 773
e1519   586 758
e1520   44  387
e1521   43  157
e1522   291 652
e1523   461 734
e1524   293 840
e1525   637 815
e1526   151 524
e1527   180 221
e1528   86  437
e1529   50  415
e1530   606 895
e1531   402 838
e1532   326 704
e1533   487 538
e1534   679 798
e1535   195 758
e1536   297 470
e1537   114 367
e1538   134 822
e1539   751 797
e1540   43  112
e1541   56  417
e1542   217 475
e1543   532 760
e1544   580 653
e1545   536 687
e1546   184 343
e1547   49  880
e1548   219 886
e1549   239 866
e1550   165 197
e1551   395 682
e1552   82  443
e1553   518 582
e1554   410 755
e1555   46  516
e1556   153 236
e1557   304 564
e1558   840 885
e1559   363 487
e1560   467 855
e1561   27  858
e1562   72  263
e1563   12  854
e1564   382 815
e1565   583 786
e1566   633 815
e1567   261 561
e1568   33  336
e1569   178 600
e1570   122 726
e1571   21  607
e1572   32  452
e1573   40  317
e1574   1   110
e1575   653 757
e1576   210 399
e1577   239 656
e1578   11  133
e1579   431 564
e1580   92  346
e1581   131 373
e1582   350 833
e1583   389 420
e1584   280 303
e1585   330 550
e1586   289 788
e1587   133 734
e1588   242 320
e1589   520 881
e1590   173 815
e1591   381 856
e1592   59  831
e1593   387 424
e1594   506 577
e1595   325 428
e1596   36  502
e1597   86  677
e1598   353 477
e1599   88  102
e1600   512 552
e1601   15  730
e1602   352 427
e1603   111 765
e1604   106 377
e1605   337 792
e1606   391 451
e1607   650 820
e1608   391 893
e1609   3   72
e1610   864 897
e1611   698 713
e1612   225 752
e1613   728 752
e1614   57  203
e1615   680 744
e1616   155 418
e1617   263 369
e1618   126 159
e1619   30  533
e1620   66  277
e1621   47  471
e1622   169 537
e1623   52  834
e1624   167 287
e1625   287 361
e1626   86  405
e1627   139 515
e1628   218 739
e1629   127 878
e1630   14  599
e1631   320 808
e1632   326 494
e1633   638 874
e1634   82  387
e1635   265 661
e1636   440 864
e1637   587 837
e1638   243 851
e1639   216 529
e1640   292 677
e1641   36  465
e1642   320 671
e1643   69  339
e1644   279 755
e1645   425 842
e1646   148 803
e1647   369 628
e1648   145 576
e1649   800 861
e1650   800 870
e1651   22  407
e1652   398 865
e1653   150 453
e1654   497 565
e1655   589 663
e1656   736 822
e1657   450 772
e1658   7   550
e1659   155 569
e1660   228 595
e1661   720 863
e1662   61  117
e1663   507 785
e1664   219 224
e1665   98  853
e1666   316 332
e1667   566 708
e1668   530 649
e1669   375 823
e1670   727 820
e1671   191 828
e1672   253 385
e1673   12  68
e1674   497 503
e1675   79  138
e1676   231 422
e1677   266 642
e1678   337 806
e1679   265 359
e1680   234 341
e1681   399 636
e1682   348 404
e1683   115 784
e1684   243 801
e1685   84  681
e1686   649 768
e1687   36  37
e1688   467 632
e1689   495 894
e1690   282 622
e1691   146 861
e1692   85  432
e1693   629 843
e1694   487 744
e1695   16  556
e1696   493 750
e1697   429 517
e1698   38  564
e1699   620 798
e1700   178 255
e1701   54  641
e1702   398 483
e1703   606 802
e1704   121 174
e1705   343 765
e1706   513 883
e1707   196 439
e1708   204 263
e1709   49  339
e1710   156 300
e1711   57  498
e1712   94  665
e1713   188 275
e1714   507 851
e1715   331 594
e1716   563 597
e1717   367 868
e1718   691 807
e1719   503 568
e1720   361 727
e1721   571 723
e1722   144 152
e1723   573 881
e1724   554 891
e1725   313 676
e1726   225 750
e1727   464 856
e1728   121 457
e1729   389 877
e1730   124 419
e1731   170 296
e1732   12  480
e1733   168 321
e1734   147 229
e1735   414 533
e1736   660 671
e1737   329 588
e1738   387 477
e1739   355 513
e1740   295 422
e1741   517 534
e1742   538 819
e1743   107 747
e1744   99  411
e1745   351 747
e1746   115 715
e1747   445 843
e1748   432 553
e1749   92  133
e1750   253 885
e1751   326 734
e1752   359 800
e1753   16  455
e1754   136 162
e1755   379 635
e1756   102 365
e1757   729 867
e1758   680 785
e1759   533 561
e1760   321 806
e1761   222 636
e1762   183 382
e1763   546 599
e1764   227 646
e1765   797 824
e1766   223 296
e1767   170 529
e1768   208 461
e1769   158 638
e1770   553 803
e1771   585 863
e1772   32  112
e1773   249 350
e1774   148 616
e1775   58  653
e1776   21  431
e1777   227 564
e1778   31  99
e1779   176 844
e1780   201 371
e1781   228 417
e1782   240 455
e1783   340 780
e1784   698 737
e1785   269 578
e1786   522 795
e1787   254 659
e1788   259 636
e1789   271 604
e1790   250 834
e1791   398 511
e1792   144 588
e1793   765 804
e1794   865 896
e1795   139 363
e1796   265 883
e1797   432 437
e1798   169 325
e1799   477 624
e1800   369 673
e1801   351 514
e1802   348 381
e1803   126 132
e1804   672 874
e1805   673 828
e1806   395 574
e1807   242 852
e1808   618 874
e1809   96  730
e1810   475 552
e1811   772 785
e1812   559 806
e1813   314 539
e1814   227 358
e1815   468 829
e1816   127 535
e1817   466 498
e1818   47  636
e1819   163 208
e1820   12  678
e1821   22  94
e1822   37  367
e1823   591 868
e1824   485 641
e1825   459 607
e1826   339 528
e1827   198 826
e1828   484 642
e1829   442 692
e1830   68  493
e1831   445 668
e1832   45  360
e1833   138 268
e1834   76  677
e1835   217 827
e1836   455 522
e1837   85  774
e1838   382 763
e1839   192 735
e1840   623 839
e1841   773 799
e1842   223 669
e1843   8   130
e1844   202 301
e1845   882 895
e1846   255 621
e1847   141 419
e1848   11  549
e1849   578 878
e1850   230 600
e1851   516 864
e1852   269 532
e1853   153 717
e1854   53  444
e1855   622 717
e1856   500 807
e1857   345 504
e1858   594 796
e1859   676 723
e1860   131 231
e1861   67  676
e1862   223 695
e1863   572 735
e1864   382 566
e1865   733 764
e1866   158 785
e1867   239 863
e1868   108 836
e1869   138 505
e1870   70  313
