V: 400
E: 55860
e540    109 253
e541    113 383
e542    113 267
e543    36  142
e544    177 300
e545    185 391
e546    265 316
e547    53  214
e548    15  286
e549    125 240
e550    48  224
e551    293 393
e552    6   251
e553    148 331
e554    43  294
e555    132 350
e556    104 355
e557    57  163
e558    65  159
e559    360 371
e560    75  279
e561    298 384
e562    170 287
e563    133 283
e564    130 307
e565    67  266
e566    100 345
e567    286 346
e568    91  261
e569    261 263
e570    106 365
e571    135 249
e572    260 351
e573    82  362
e574    102 397
e575    55  222
e576    44  280
e577    51  169
e578    9   327
e579    123 364
e580    265 273
e581    25  164
e582    85  376
e583    4   187
e584    9   278
e585    69  196
e586    110 203
e587    370 395
e588    31  164
e589    34  311
e590    172 206
e591    182 310
e592    75  246
e593    66  222
e594    50  177
e595    252 360
e596    300 368
e597    101 389
e598    81  85
e599    159 267
e600    73  79
e601    225 353
e602    201 387
e603    20  334
e604    82  286
e605    139 164
e606    213 376
e607    102 158
e608    84  116
e609    89  131
e610    122 263
e611    232 354
e612    318 345
e613    101 304
e614    122 295
e615    289 346
e616    5   168
e617    128 238
e618    219 357
e619    88  109
e620    227 288
e621    180 369
e622    39  197
e623    156 276
e624    142 287
e625    17  366
e626    28  396
e627    4   352
e628    122 125
e629    256 307
e630    117 287
e631    213 391
e632    193 194
e633    159 209
e634    31  375
e635    128 284
e636    1   7
e637    305 376
e638    342 386
e639    122 194
e640    70  345
e641    162 236
e642    278 323
e643    350 378
e644    165 287
e645    3   97
e646    50  253
e647    111 202
e648    76  190
e649    176 246
e650    38  68
e651    111 182
e652    3   290
e653    360 395
e654    28  123
e655    11  140
e656    186 329
e657    187 342
e658    355 377
e659    113 271
e660    182 244
e661    45  89
e662    29  188
e663    78  154
e664    195 200
e665    153 301
e666    210 349
e667    2   84
e668    51  164
e669    234 389
e670    355 364
e671    137 255
e672    264 277
e673    169 265
e674    67  260
e675    99  156
e676    77  306
e677    2   257
e678    24  94
e679    83  216
e680    206 213
e681    196 329
e682    128 258
e683    330 380
e684    102 185
e685    179 304
e686    125 144
e687    290 307
e688    308 327
e689    165 212
e690    19  213
e691    88  340
e692    40  202
e693    77  305
e694    227 348
e695    70  379
e696    19  368
e697    158 177
e698    159 326
e699    9   19
e700    189 335
e701    163 282
e702    82  252
e703    353 356
e704    113 399
e705    116 330
e706    282 319
e707    197 400
e708    119 257
e709    290 327
e710    25  182
e711    33  276
e712    109 206
e713    126 336
e714    149 348
e715    1   131
e716    194 300
e717    230 231
e718    50  206
e719    188 259
e720    124 247
e721    236 306
e722    264 297
e723    50  189
e724    178 222
e725    40  303
e726    37  83
e727    238 310
e728    157 288
e729    76  373
e730    231 316
e731    5   251
e732    329 382
e733    89  217
e734    88  367
e735    313 350
e736    102 398
e737    58  81
e738    119 198
e739    343 379
e740    287 321
e741    171 304
e742    110 228
e743    217 365
e744    322 357
e745    74  163
e746    131 286
e747    17  272
e748    56  120
e749    254 369
e750    48  100
e751    256 363
e752    128 228
e753    305 336
e754    3   180
e755    191 359
e756    133 310
e757    30  52
e758    234 327
e759    142 154
e760    365 400
e761    133 167
e762    188 293
e763    112 183
e764    65  231
e765    64  339
e766    11  345
e767    222 296
e768    49  324
e769    344 382
e770    30  323
e771    177 215
e772    116 131
e773    253 398
e774    235 242
e775    90  286
e776    100 315
e777    4   49
e778    197 368
e779    41  363
e780    193 346
e781    105 339
e782    128 241
e783    15  300
e784    231 238
e785    106 279
e786    160 291
e787    231 336
e788    185 356
e789    36  177
e790    185 335
e791    278 389
e792    53  375
e793    149 245
e794    7   248
e795    128 254
e796    86  303
e797    37  131
e798    277 325
e799    4   336
e800    102 354
e801    4   160
e802    137 211
e803    156 396
e804    68  269
e805    12  264
e806    162 187
e807    106 161
e808    117 316
e809    189 364
e810    170 379
e811    293 391
e812    377 379
e813    194 388
e814    101 123
e815    12  308
e816    20  32
e817    76  382
e818    26  274
e819    164 253
e820    58  394
e821    339 377
e822    242 384
e823    300 367
e824    197 277
e825    208 215
e826    148 314
e827    25  333
e828    61  170
e829    27  158
e830    8   18
e831    33  168
e832    57  357
e833    111 125
e834    42  136
e835    200 265
e836    132 385
e837    194 354
e838    8   136
e839    13  294
e840    192 247
e841    204 287
e842    272 395
e843    7   144
e844    256 322
e845    95  248
e846    50  147
e847    209 362
e848    27  283
e849    238 250
e850    73  189
e851    141 174
e852    114 343
e853    17  41
e854    107 139
e855    162 292
e856    124 146
e857    186 217
e858    253 282
e859    121 362
e860    123 368
e861    204 280
e862    170 195
e863    54  82
e864    24  385
e865    72  381
e866    176 286
e867    106 120
e868    106 113
e869    261 281
e870    256 367
e871    5   215
e872    94  356
e873    23  350
e874    176 234
e875    31  328
e876    66  129
e877    116 221
e878    261 269
e879    174 380
e880    61  336
e881    17  155
e882    35  182
e883    6   370
e884    19  98
e885    81  169
e886    82  392
e887    156 266
e888    364 389
e889    186 239
e890    31  221
e891    248 249
e892    42  58
e893    158 316
e894    61  285
e895    245 251
e896    88  133
e897    221 320
e898    250 351
e899    180 313
e900    350 380
e901    5   137
e902    96  159
e903    39  384
e904    264 360
e905    258 280
e906    76  141
e907    30  353
e908    89  168
e909    97  394
e910    249 267
e911    134 310
e912    236 247
e913    36  304
e914    261 346
e915    114 205
e916    209 274
e917    241 290
e918    27  111
e919    154 300
e920    3   332
e921    101 295
e922    27  371
e923    170 393
e924    136 191
e925    183 232
e926    153 187
e927    47  102
e928    70  271
e929    260 291
e930    123 135
e931    124 318
e932    144 156
e933    71  203
e934    112 252
e935    4   378
e936    15  198
e937    335 392
e938    210 355
e939    107 277
e940    44  66
e941    71  169
e942    23  115
e943    23  361
e944    188 227
e945    156 171
e946    221 294
e947    177 268
e948    209 378
e949    284 346
e950    24  141
e951    187 254
e952    169 356
e953    112 195
e954    147 261
e955    14  164
e956    79  195
e957    54  367
e958    134 203
e959    49  183
e960    64  376
e961    249 341
e962    121 158
e963    21  124
e964    127 378
e965    224 265
e966    99  377
e967    146 304
e968    262 284
e969    6   254
e970    115 229
e971    42  311
e972    207 392
e973    99  100
e974    155 302
e975    175 213
e976    101 252
e977    77  393
e978    83  339
e979    49  97
e980    72  335
e981    170 386
e982    341 397
e983    38  97
e984    176 222
e985    170 341
e986    177 280
e987    220 261
e988    23  31
e989    257 351
e990    21  323
e991    223 372
e992    52  203
e993    124 126
e994    107 228
e995    63  346
e996    165 206
e997    72  157
e998    130 272
e999    52  315
e1000   4   170
e1001   80  324
e1002   234 386
e1003   324 333
e1004   32  132
e1005   53  54
e1006   82  146
e1007   12  28
e1008   15  249
e1009   345 367
e1010   217 313
e1011   348 390
e1012   159 225
e1013   75  177
e1014   64  106
e1015   132 151
e1016   117 206
e1017   18  181
e1018   144 400
e1019   369 387
e1020   120 200
e1021   94  375
e1022   11  174
e1023   20  264
e1024   61  178
e1025   116 309
e1026   306 370
e1027   235 258
e1028   14  376
e1029   161 321
e1030   58  259
e1031   219 369
e1032   304 400
e1033   277 337
e1034   11  366
e1035   13  106
e1036   28  399
e1037   17  226
e1038   16  219
e1039   149 175
e1040   157 361
e1041   45  297
e1042   147 246
e1043   324 371
e1044   4   24
e1045   223 226
e1046   262 311
e1047   126 382
e1048   270 376
e1049   75  388
e1050   55  168
e1051   49  203
e1052   88  307
e1053   145 219
e1054   39  399
e1055   172 201
e1056   200 301
e1057   174 363
e1058   214 384
e1059   59  190
e1060   42  306
e1061   7   389
e1062   203 284
e1063   88  365
e1064   36  94
e1065   40  305
e1066   75  374
e1067   103 129
e1068   353 397
e1069   330 339
e1070   2   153
e1071   5   285
e1072   51  224
e1073   11  26
e1074   208 300
e1075   312 393
e1076   212 285
e1077   13  82
e1078   61  162
e1079   286 320
e1080   181 220
e1081   183 346
e1082   296 359
e1083   98  227
e1084   198 234
e1085   178 262
e1086   54  120
e1087   154 188
e1088   2   157
e1089   165 233
e1090   78  177
e1091   66  228
e1092   48  183
e1093   94  190
e1094   91  292
e1095   337 368
e1096   33  45
e1097   119 222
e1098   340 370
e1099   46  328
e1100   200 354
e1101   66  213
e1102   31  51
e1103   93  339
e1104   97  328
e1105   160 256
e1106   87  296
e1107   109 143
e1108   116 355
e1109   163 312
e1110   203 308
e1111   108 335
e1112   242 267
e1113   10  229
e1114   2   367
e1115   184 217
e1116   238 357
e1117   280 378
e1118   266 400
e1119   132 198
e1120   2   109
e1121   94  364
e1122   209 235
e1123   41  347
e1124   336 377
e1125   15  106
e1126   135 177
e1127   46  125
e1128   105 265
e1129   189 200
e1130   222 329
e1131   92  130
e1132   40  145
e1133   59  204
e1134   131 208
e1135   116 278
e1136   31  157
e1137   202 203
e1138   215 371
e1139   58  274
e1140   201 283
e1141   25  74
e1142   169 262
e1143   40  222
e1144   113 235
e1145   114 161
e1146   9   201
e1147   181 311
e1148   310 364
e1149   196 220
e1150   6   383
e1151   139 205
e1152   99  390
e1153   146 259
e1154   324 332
e1155   231 294
e1156   142 232
e1157   340 389
e1158   67  255
e1159   269 376
e1160   382 400
e1161   346 374
e1162   18  117
e1163   149 316
e1164   23  121
e1165   252 292
e1166   78  152
e1167   53  218
e1168   144 269
e1169   272 326
e1170   295 311
e1171   190 291
e1172   4   220
e1173   59  329
e1174   21  371
e1175   244 326
e1176   95  245
e1177   24  196
e1178   37  165
e1179   188 383
e1180   74  110
e1181   25  309
e1182   32  380
e1183   143 154
e1184   89  171
e1185   196 387
e1186   141 398
e1187   65  106
e1188   92  157
e1189   198 371
e1190   188 258
e1191   128 151
e1192   48  98
e1193   158 307
e1194   30  283
e1195   181 379
e1196   82  344
e1197   198 202
e1198   270 382
e1199   25  158
e1200   78  176
e1201   250 370
e1202   175 340
e1203   98  104
e1204   91  181
e1205   281 333
e1206   195 390
e1207   195 217
e1208   275 383
e1209   212 384
e1210   222 236
e1211   60  272
e1212   217 390
e1213   197 305
e1214   200 264
e1215   110 237
e1216   346 399
e1217   13  120
e1218   278 288
e1219   159 376
e1220   61  345
e1221   127 192
e1222   97  301
e1223   92  184
e1224   150 381
e1225   219 395
e1226   170 175
e1227   203 243
e1228   304 311
e1229   261 358
e1230   35  308
e1231   298 318
e1232   223 255
e1233   249 282
e1234   182 270
e1235   105 330
e1236   54  299
e1237   40  162
e1238   81  110
e1239   90  363
e1240   34  213
e1241   47  219
e1242   45  242
e1243   225 340
e1244   144 278
e1245   109 377
e1246   18  19
e1247   38  124
e1248   163 209
e1249   274 337
e1250   19  336
e1251   223 369
e1252   52  114
e1253   97  117
e1254   41  136
e1255   133 224
e1256   172 348
e1257   223 325
e1258   79  261
e1259   14  273
e1260   58  284
e1261   106 393
e1262   73  353
e1263   88  281
e1264   2   330
e1265   301 400
e1266   89  144
e1267   71  99
e1268   79  391
e1269   168 331
e1270   146 223
e1271   90  103
e1272   145 286
e1273   29  247
e1274   94  302
e1275   84  177
e1276   324 336
e1277   362 391
e1278   99  296
e1279   27  216
e1280   134 188
e1281   42  233
e1282   80  260
e1283   102 227
e1284   312 343
e1285   61  269
e1286   3   368
e1287   188 248
e1288   242 325
e1289   28  187
e1290   226 316
e1291   221 366
e1292   98  109
e1293   161 269
e1294   69  183
e1295   304 330
e1296   36  357
e1297   62  313
e1298   170 206
e1299   146 267
e1300   70  395
e1301   173 394
e1302   56  331
e1303   228 395
e1304   108 383
e1305   175 186
e1306   30  161
e1307   127 309
e1308   260 267
e1309   162 393
e1310   72  359
e1311   244 400
e1312   39  340
e1313   12  25
e1314   335 341
e1315   155 383
e1316   97  320
e1317   231 358
e1318   143 373
e1319   166 168
e1320   42  115
e1321   75  178
e1322   119 294
e1323   276 301
e1324   48  335
e1325   46  346
e1326   9   153
e1327   309 399
e1328   330 395
e1329   117 355
e1330   306 383
e1331   48  287
e1332   21  126
e1333   90  110
e1334   78  203
e1335   295 384
e1336   95  395
e1337   279 318
e1338   294 325
e1339   321 350
e1340   39  150
e1341   7   364
e1342   37  290
e1343   146 344
e1344   12  359
e1345   214 237
e1346   18  50
e1347   132 262
e1348   131 155
e1349   274 350
e1350   30  191
e1351   73  371
e1352   151 352
e1353   15  252
e1354   275 392
e1355   70  106
e1356   35  380
e1357   78  157
e1358   19  281
e1359   90  159
e1360   146 275
e1361   170 241
e1362   46  278
e1363   134 147
e1364   163 164
e1365   76  376
e1366   249 292
e1367   77  394
e1368   55  139
e1369   132 186
e1370   20  70
e1371   167 254
e1372   235 384
e1373   106 373
e1374   114 275
e1375   260 372
e1376   284 400
e1377   93  230
e1378   130 182
e1379   207 274
e1380   128 282
e1381   230 343
e1382   94  304
e1383   143 230
e1384   26  80
e1385   21  226
e1386   143 305
e1387   77  80
e1388   74  390
e1389   295 336
e1390   28  74
e1391   34  288
e1392   117 192
e1393   8   77
e1394   156 248
e1395   265 274
e1396   265 380
e1397   251 343
e1398   190 312
e1399   74  331
e1400   143 241
e1401   27  89
e1402   50  352
e1403   257 356
e1404   14  208
e1405   56  240
e1406   246 380
e1407   133 254
e1408   94  343
e1409   151 378
e1410   136 228
e1411   74  232
e1412   161 352
e1413   156 326
e1414   134 293
e1415   79  290
e1416   1   6
e1417   54  331
e1418   2   346
e1419   239 241
e1420   161 221
e1421   142 201
e1422   9   209
e1423   28  286
e1424   247 398
e1425   96  162
e1426   104 106
e1427   70  195
e1428   98  328
e1429   31  196
e1430   74  364
e1431   125 161
e1432   55  240
e1433   203 326
e1434   148 252
e1435   104 310
e1436   7   217
e1437   332 335
e1438   223 352
e1439   271 324
e1440   79  296
e1441   42  285
e1442   305 318
e1443   303 349
e1444   207 262
e1445   19  141
e1446   46  131
e1447   127 257
e1448   18  248
e1449   155 189
e1450   44  360
e1451   102 146
e1452   144 252
e1453   97  280
e1454   138 171
e1455   372 376
e1456   174 325
e1457   69  352
e1458   83  189
e1459   151 244
e1460   338 378
e1461   45  342
e1462   130 364
e1463   87  265
e1464   150 208
e1465   314 376
e1466   136 198
e1467   36  311
e1468   150 184
e1469   67  299
e1470   26  206
e1471   124 178
e1472   43  236
e1473   121 368
e1474   179 189
e1475   336 339
e1476   251 383
e1477   102 103
e1478   181 372
e1479   193 388
e1480   348 364
e1481   224 397
e1482   14  317
e1483   5   320
e1484   178 185
e1485   125 133
e1486   200 218
e1487   87  210
e1488   144 396
e1489   309 362
e1490   270 379
e1491   194 371
e1492   286 329
e1493   49  333
e1494   118 213
e1495   80  233
e1496   215 259
e1497   239 301
e1498   266 331
e1499   108 262
e1500   270 334
e1501   152 228
e1502   119 280
e1503   184 285
e1504   286 292
e1505   186 244
e1506   285 386
e1507   94  245
e1508   26  385
e1509   86  152
e1510   271 384
e1511   67  193
e1512   99  292
e1513   274 385
e1514   318 372
e1515   37  47
e1516   93  337
e1517   144 228
e1518   168 314
e1519   49  146
e1520   158 327
e1521   236 333
e1522   274 349
e1523   56  121
e1524   213 281
e1525   22  179
e1526   278 399
e1527   85  141
e1528   129 389
e1529   199 245
e1530   321 367
e1531   64  120
e1532   208 238
e1533   158 293
e1534   18  283
e1535   71  385
e1536   336 341
e1537   114 266
e1538   135 263
e1539   1   343
e1540   263 264
e1541   159 341
e1542   15  287
e1543   95  169
e1544   143 196
e1545   15  326
e1546   323 347
e1547   83  237
e1548   213 264
e1549   29  111
e1550   364 381
e1551   38  331
e1552   195 211
e1553   82  343
e1554   275 286
e1555   267 351
e1556   46  244
e1557   104 336
e1558   124 162
e1559   193 234
e1560   70  199
e1561   275 362
e1562   145 268
e1563   62  394
e1564   254 277
e1565   3   322
e1566   233 235
e1567   20  301
e1568   225 229
e1569   93  130
e1570   227 334
e1571   209 322
e1572   149 193
e1573   80  281
e1574   12  379
e1575   76  140
e1576   237 380
e1577   42  183
e1578   2   164
e1579   64  66
e1580   10  90
e1581   29  272
e1582   32  213
e1583   35  224
e1584   279 334
e1585   141 394
e1586   244 260
e1587   41  390
e1588   83  119
e1589   264 383
e1590   202 264
e1591   343 399
e1592   191 238
e1593   62  300
e1594   65  165
e1595   246 361
e1596   137 200
e1597   50  164
e1598   68  117
e1599   256 377
e1600   146 239
e1601   199 377
e1602   193 361
e1603   81  345
e1604   151 202
e1605   106 215
e1606   9   208
e1607   34  87
e1608   23  387
e1609   136 218
e1610   170 330
e1611   15  181
e1612   107 191
e1613   320 392
e1614   2   197
e1615   6   128
e1616   60  176
e1617   104 118
e1618   22  393
e1619   46  339
e1620   220 382
e1621   210 263
e1622   140 322
e1623   42  392
e1624   77  83
e1625   46  269
e1626   242 283
e1627   217 373
e1628   59  363
e1629   3   93
e1630   162 370
e1631   6   343
e1632   24  100
e1633   40  149
e1634   292 384
e1635   13  30
e1636   197 341
e1637   237 350
e1638   68  371
e1639   185 275
e1640   199 350
e1641   243 320
e1642   151 259
e1643   165 293
e1644   88  302
e1645   45  59
e1646   44  301
e1647   220 370
e1648   257 278
e1649   41  187
e1650   244 283
e1651   94  151
e1652   17  70
e1653   45  329
e1654   24  47
e1655   89  149
e1656   89  308
e1657   20  205
e1658   24  320
e1659   165 256
e1660   147 335
e1661   61  390
e1662   339 355
e1663   130 298
e1664   17  228
e1665   72  212
e1666   184 234
e1667   303 355
e1668   150 200
e1669   135 250
e1670   120 331
e1671   64  247
e1672   153 357
e1673   370 393
e1674   239 350
e1675   254 301
e1676   1   22
e1677   106 136
e1678   161 184
e1679   116 155
e1680   31  287
e1681   30  218
e1682   338 352
e1683   255 305
e1684   5   250
e1685   171 220
e1686   122 175
e1687   216 235
e1688   300 397
e1689   238 382
e1690   137 386
e1691   59  278
e1692   117 219
e1693   163 211
e1694   129 168
e1695   40  172
e1696   134 395
e1697   248 300
e1698   217 303
e1699   113 215
e1700   53  115
e1701   389 390
e1702   130 131
e1703   80  280
e1704   187 291
e1705   187 236
e1706   173 323
e1707   131 150
e1708   340 372
e1709   134 314
e1710   127 142
e1711   127 238
e1712   79  180
e1713   41  176
e1714   274 335
e1715   83  313
e1716   23  285
e1717   271 330
e1718   70  149
e1719   148 387
e1720   139 332
e1721   239 376
e1722   332 385
e1723   118 222
e1724   4   99
e1725   329 363
e1726   304 380
e1727   89  311
e1728   151 389
e1729   311 351
e1730   40  355
e1731   7   253
e1732   153 378
e1733   300 303
e1734   2   302
e1735   192 328
e1736   196 395
e1737   167 289
e1738   94  306
e1739   63  354
e1740   37  176
e1741   7   351
e1742   180 306
e1743   19  335
e1744   283 398
e1745   160 198
e1746   32  100
e1747   123 326
e1748   180 261
e1749   83  218
e1750   144 379
e1751   28  97
e1752   171 377
e1753   293 385
e1754   100 144
e1755   217 246
e1756   2   288
e1757   4   231
e1758   28  247
e1759   374 397
e1760   225 366
e1761   143 395
e1762   44  271
e1763   28  127
e1764   12  246
e1765   293 375
e1766   79  379
e1767   180 203
e1768   42  321
e1769   183 275
e1770   153 343
e1771   31  311
e1772   95  96
e1773   234 277
e1774   86  207
e1775   155 253
e1776   94  167
e1777   177 285
e1778   81  89
e1779   23  101
e1780   72  119
e1781   43  206
e1782   153 268
e1783   171 248
e1784   77  324
e1785   196 350
e1786   201 252
e1787   85  265
e1788   177 200
e1789   167 195
e1790   321 326
e1791   221 393
e1792   127 386
e1793   3   95
e1794   122 233
e1795   20  175
e1796   34  111
e1797   137 268
e1798   5   386
e1799   10  343
e1800   36  386
e1801   10  329
e1802   205 372
e1803   85  243
e1804   93  216
e1805   247 289
e1806   278 334
e1807   199 281
e1808   167 384
e1809   173 245
e1810   49  244
e1811   175 304
e1812   85  218
e1813   65  217
e1814   215 261
e1815   158 234
e1816   209 285
e1817   65  316
e1818   16  156
e1819   11  144
e1820   306 311
e1821   174 344
e1822   233 242
e1823   236 256
e1824   199 218
e1825   3   176
e1826   142 237
e1827   167 388
e1828   25  30
e1829   25  287
e1830   21  276
e1831   75  356
e1832   13  176
e1833   70  314
e1834   365 386
e1835   191 228
e1836   24  163
e1837   143 335
e1838   131 300
e1839   252 334
e1840   209 382
e1841   63  400
e1842   58  212
e1843   67  322
e1844   150 298
e1845   40  386
e1846   119 269
e1847   35  390
e1848   270 351
e1849   66  161
e1850   163 322
e1851   232 292
e1852   8   175
e1853   74  153
e1854   207 245
e1855   267 295
e1856   35  97
e1857   44  213
e1858   277 293
e1859   263 355
e1860   3   255
e1861   17  216
e1862   205 347
e1863   305 360
e1864   174 300
e1865   31  192
e1866   268 370
e1867   60  89
e1868   168 317
e1869   38  55
e1870   248 306
