V: 700
E: 122325
e441    17  530
e442    148 530
e443    148 568
e444    457 568
e445    457 468
e446    11  468
e447    11  407
e448    407 585
e449    48  585
e450    48  86
e451    86  534
e452    335 534
e453    335 464
e454    464 678
e455    483 678
e456    2   483
e457    2   583
e458    253 583
e459    253 330
e460    306 330
e461    306 658
e462    595 658
e463    336 595
e464    336 425
e465    294 425
e466    294 304
e467    304 508
e468    246 508
e469    246 626
e470    240 626
e471    144 240
e472    144 273
e473    273 432
e474    222 432
e475    222 482
e476    309 482
e477    309 643
e478    232 643
e479    232 686
e480    588 686
e481    438 588
e482    438 655
e483    504 655
e484    404 504
e485    404 609
e486    337 609
e487    337 493
e488    84  493
e489    84  255
e490    255 688
e491    395 688
e492    172 395
e493    172 455
e494    55  455
e495    55  699
e496    71  699
e497    21  71
e498    21  103
e499    103 367
e500    367 697
e501    333 697
e502    181 333
e503    68  181
e504    68  634
e505    634 644
e506    59  644
e507    59  680
e508    257 680
e509    215 257
e510    215 401
e511    278 401
e512    3   278
e513    3   7
e514    7   30
e515    30  150
e516    150 436
e517    436 449
e518    449 453
e519    453 621
e520    206 621
e521    206 616
e522    368 616
e523    368 497
e524    200 497
e525    182 200
e526    182 676
e527    447 676
e528    133 447
e529    133 670
e530    60  670
e531    60  630
e532    159 630
e533    159 450
e534    262 450
e535    115 262
e536    115 127
e537    127 689
e538    594 689
e539    282 594
e540    29  282
e541    29  136
e542    136 238
e543    238 418
e544    376 418
e545    334 376
e546    334 546
e547    102 546
e548    102 308
e549    166 308
e550    166 213
e551    213 589
e552    589 604
e553    19  604
e554    19  292
e555    292 696
e556    201 696
e557    201 267
e558    267 291
e559    291 361
e560    361 636
e561    480 636
e562    146 480
e563    146 314
e564    46  314
e565    46  227
e566    227 396
e567    396 414
e568    94  414
e569    94  581
e570    518 581
e571    121 518
e572    121 474
e573    473 474
e574    473 537
e575    514 537
e576    514 650
e577    62  650
e578    62  242
e579    242 428
e580    428 467
e581    467 507
e582    247 507
e583    231 247
e584    231 566
e585    566 684
e586    170 684
e587    170 409
e588    397 409
e589    357 397
e590    140 357
e591    140 563
e592    151 563
e593    151 487
e594    147 487
e595    147 434
e596    434 476
e597    106 476
e598    106 668
e599    412 668
e600    281 412
e601    281 289
e602    289 603
e603    52  603
e604    33  52
e605    33  511
e606    223 511
e607    110 223
e608    110 188
e609    188 461
e610    461 489
e611    489 542
e612    56  542
e613    56  364
e614    196 364
e615    78  196
e616    78  498
e617    498 567
e618    567 633
e619    633 654
e620    375 654
e621    28  375
e622    28  484
e623    484 606
e624    318 606
e625    12  318
e626    12  522
e627    503 522
e628    331 503
e629    331 344
e630    250 344
e631    13  250
e632    13  114
e633    76  114
e634    76  524
e635    310 524
e636    310 649
e637    521 649
e638    36  521
e639    36  379
e640    230 379
e641    149 230
e642    149 205
e643    205 297
e644    297 558
e645    359 558
e646    359 592
e647    168 592
e648    168 573
e649    555 573
e650    220 555
e651    220 556
e652    499 556
e653    499 629
e654    629 648
e655    99  648
e656    99  358
e657    351 358
e658    351 602
e659    269 602
e660    269 413
e661    210 413
e662    210 469
e663    284 469
e664    89  284
e665    89  209
e666    57  209
e667    37  57
e668    37  198
e669    198 549
e670    139 549
e671    104 139
e672    104 244
e673    244 547
e674    311 547
e675    173 311
e676    173 235
e677    235 470
e678    185 470
e679    185 628
e680    142 628
e681    142 252
e682    252 280
e683    154 280
e684    154 174
e685    174 236
e686    236 307
e687    307 363
e688    363 479
e689    424 479
e690    424 564
e691    388 564
e692    327 388
e693    327 329
e694    26  329
e695    26  505
e696    505 600
e697    600 698
e698    390 698
e699    332 390
e700    109 368
e701    165 362
e702    466 694
e703    91  483
e704    82  630
e705    233 576
e706    234 334
e707    406 654
e708    105 201
e709    178 248
e710    529 623
e711    124 625
e712    275 686
e713    359 501
e714    90  437
e715    230 499
e716    86  538
e717    268 397
e718    158 491
e719    108 544
e720    154 688
e721    52  82
e722    497 588
e723    393 669
e724    452 465
e725    101 632
e726    242 539
e727    342 437
e728    106 419
e729    125 129
e730    83  346
e731    45  342
e732    3   436
e733    320 496
e734    386 504
e735    457 647
e736    70  686
e737    472 636
e738    43  224
e739    189 472
e740    109 468
e741    80  326
e742    299 431
e743    296 661
e744    350 626
e745    53  679
e746    367 680
e747    198 605
e748    38  512
e749    49  62
e750    73  92
e751    284 661
e752    345 506
e753    553 562
e754    307 665
e755    195 300
e756    353 617
e757    21  579
e758    262 458
e759    315 404
e760    201 475
e761    461 671
e762    525 594
e763    32  489
e764    6   660
e765    128 175
e766    36  380
e767    185 365
e768    86  275
e769    108 438
e770    385 690
e771    326 485
e772    14  137
e773    320 660
e774    147 251
e775    346 423
e776    287 592
e777    103 523
e778    136 612
e779    255 472
e780    65  275
e781    6   295
e782    20  489
e783    673 685
e784    94  394
e785    229 688
e786    368 667
e787    212 286
e788    41  135
e789    77  457
e790    132 170
e791    410 585
e792    283 530
e793    362 634
e794    230 363
e795    532 666
e796    44  415
e797    32  380
e798    349 465
e799    41  675
e800    54  626
e801    195 263
e802    380 620
e803    380 517
e804    95  389
e805    155 178
e806    341 596
e807    296 391
e808    13  191
e809    185 648
e810    33  51
e811    325 564
e812    1   397
e813    324 497
e814    104 607
e815    109 277
e816    36  157
e817    244 532
e818    88  148
e819    151 622
e820    109 118
e821    135 674
e822    208 355
e823    149 326
e824    25  85
e825    20  274
e826    401 557
e827    593 625
e828    190 638
e829    379 499
e830    297 584
e831    285 610
e832    47  519
e833    142 185
e834    352 559
e835    149 625
e836    26  41
e837    76  633
e838    60  430
e839    43  117
e840    175 376
e841    473 523
e842    3   85
e843    180 409
e844    232 352
e845    210 342
e846    290 472
e847    226 326
e848    208 389
e849    162 317
e850    141 213
e851    166 498
e852    95  636
e853    234 375
e854    482 692
e855    461 534
e856    456 522
e857    4   122
e858    88  111
e859    201 516
e860    338 663
e861    1   653
e862    218 640
e863    269 335
e864    401 550
e865    372 426
e866    113 655
e867    235 530
e868    308 378
e869    587 690
e870    34  469
e871    241 398
e872    519 582
e873    388 534
e874    205 469
e875    116 121
e876    188 501
e877    251 525
e878    189 498
e879    648 697
e880    460 665
e881    632 675
e882    162 267
e883    348 567
e884    469 627
e885    444 503
e886    201 211
e887    47  305
e888    265 413
e889    183 337
e890    252 501
e891    196 501
e892    305 434
e893    184 313
e894    131 280
e895    47  581
e896    360 591
e897    231 504
e898    59  466
e899    357 674
e900    234 522
e901    608 700
e902    313 461
e903    621 677
e904    220 454
e905    477 686
e906    312 316
e907    446 659
e908    165 480
e909    199 663
e910    36  678
e911    348 436
e912    423 564
e913    143 311
e914    243 681
e915    247 499
e916    439 526
e917    103 430
e918    501 594
e919    121 436
e920    208 385
e921    559 612
e922    270 294
e923    49  266
e924    145 272
e925    280 340
e926    12  268
e927    199 380
e928    87  261
e929    278 597
e930    171 310
e931    211 697
e932    188 674
e933    38  490
e934    16  209
e935    66  365
e936    44  78
e937    279 471
e938    178 525
e939    54  153
e940    95  298
e941    166 410
e942    604 667
e943    231 428
e944    147 605
e945    334 344
e946    223 539
e947    75  651
e948    211 348
e949    106 638
e950    233 476
e951    130 540
e952    207 675
e953    191 236
e954    434 609
e955    22  263
e956    125 207
e957    76  300
e958    145 287
e959    7   308
e960    311 657
e961    305 344
e962    373 432
e963    142 206
e964    127 204
e965    260 530
e966    587 648
e967    523 621
e968    37  255
e969    204 630
e970    41  432
e971    238 694
e972    81  584
e973    99  128
e974    240 575
e975    624 630
e976    41  632
e977    150 622
e978    133 236
e979    457 475
e980    31  533
e981    64  230
e982    192 349
e983    259 377
e984    205 478
e985    109 521
e986    84  379
e987    276 617
e988    106 317
e989    292 421
e990    44  305
e991    253 666
e992    274 336
e993    490 656
e994    499 699
e995    20  390
e996    280 429
e997    97  401
e998    465 677
e999    393 590
e1000   405 569
e1001   463 594
e1002   54  522
e1003   362 541
e1004   234 356
e1005   28  305
e1006   165 515
e1007   170 490
e1008   65  512
e1009   14  656
e1010   403 421
e1011   206 460
e1012   88  502
e1013   356 529
e1014   282 576
e1015   553 640
e1016   29  217
e1017   436 588
e1018   150 204
e1019   199 453
e1020   266 300
e1021   363 394
e1022   116 205
e1023   259 307
e1024   166 336
e1025   509 576
e1026   684 690
e1027   110 389
e1028   253 375
e1029   186 694
e1030   80  481
e1031   294 453
e1032   487 511
e1033   278 435
e1034   340 562
e1035   204 314
e1036   218 275
e1037   122 195
e1038   426 513
e1039   297 413
e1040   97  676
e1041   240 475
e1042   45  341
e1043   39  604
e1044   327 462
e1045   529 646
e1046   311 459
e1047   48  520
e1048   642 673
e1049   419 552
e1050   525 539
e1051   474 667
e1052   305 553
e1053   359 416
e1054   563 616
e1055   577 650
e1056   281 657
e1057   90  105
e1058   241 520
e1059   171 408
e1060   375 448
e1061   109 579
e1062   34  368
e1063   445 608
e1064   228 303
e1065   222 571
e1066   574 578
e1067   272 575
e1068   9   467
e1069   440 622
e1070   324 682
e1071   41  411
e1072   579 586
e1073   178 690
e1074   222 643
e1075   153 279
e1076   235 381
e1077   164 672
e1078   89  417
e1079   185 441
e1080   451 561
e1081   189 261
e1082   6   394
e1083   76  80
e1084   407 518
e1085   97  475
e1086   598 668
e1087   125 189
e1088   334 398
e1089   155 694
e1090   267 379
e1091   285 387
e1092   24  70
e1093   194 337
e1094   411 606
e1095   556 620
e1096   26  438
e1097   232 580
e1098   135 481
e1099   18  580
e1100   504 611
e1101   404 472
e1102   505 546
e1103   256 267
e1104   192 548
e1105   20  531
e1106   95  287
e1107   294 507
e1108   65  604
e1109   238 325
e1110   370 583
e1111   174 696
e1112   177 663
e1113   161 449
e1114   89  658
e1115   554 690
e1116   115 380
e1117   352 469
e1118   496 683
e1119   219 439
e1120   71  515
e1121   2   59
e1122   536 581
e1123   440 526
e1124   287 631
e1125   167 232
e1126   244 394
e1127   211 621
e1128   437 476
e1129   370 441
e1130   56  96
e1131   178 235
e1132   558 678
e1133   340 681
e1134   39  635
e1135   82  498
e1136   19  166
e1137   299 510
e1138   115 581
e1139   116 127
e1140   10  352
e1141   230 503
e1142   459 491
e1143   310 687
e1144   431 605
e1145   20  32
e1146   70  242
e1147   163 420
e1148   467 593
e1149   201 603
e1150   197 545
e1151   505 593
e1152   85  489
e1153   66  225
e1154   584 612
e1155   40  323
e1156   315 361
e1157   18  47
e1158   376 566
e1159   100 444
e1160   354 368
e1161   77  205
e1162   7   479
e1163   97  540
e1164   91  556
e1165   114 407
e1166   213 615
e1167   508 631
e1168   205 337
e1169   14  407
e1170   86  393
e1171   103 694
e1172   391 410
e1173   359 628
e1174   53  117
e1175   218 554
e1176   24  101
e1177   236 543
e1178   301 469
e1179   10  586
e1180   245 670
e1181   369 493
e1182   205 626
e1183   148 409
e1184   210 384
e1185   230 543
e1186   38  362
e1187   283 407
e1188   84  251
e1189   298 514
e1190   120 613
e1191   44  440
e1192   189 238
e1193   91  514
e1194   89  678
e1195   39  605
e1196   5   451
e1197   162 424
e1198   311 417
e1199   465 489
e1200   2   212
e1201   245 543
e1202   275 325
e1203   557 687
e1204   394 653
e1205   293 386
e1206   289 487
e1207   333 591
e1208   626 630
e1209   16  256
e1210   536 595
e1211   170 296
e1212   171 638
e1213   358 479
e1214   577 684
e1215   566 641
e1216   50  295
e1217   297 609
e1218   202 368
e1219   166 614
e1220   105 333
e1221   26  120
e1222   354 496
e1223   119 163
e1224   114 529
e1225   487 499
e1226   55  473
e1227   107 630
e1228   42  650
e1229   337 372
e1230   199 547
e1231   111 411
e1232   88  352
e1233   91  437
e1234   683 692
e1235   424 665
e1236   342 465
e1237   384 432
e1238   145 476
e1239   500 518
e1240   316 520
e1241   48  244
e1242   79  186
e1243   523 586
e1244   121 191
e1245   419 567
e1246   529 531
e1247   68  135
e1248   409 695
e1249   145 639
e1250   264 382
e1251   132 171
e1252   75  565
e1253   23  413
e1254   90  198
e1255   331 598
e1256   150 555
e1257   231 518
e1258   63  656
e1259   9   225
e1260   268 466
e1261   317 502
e1262   117 246
e1263   594 636
e1264   250 275
e1265   67  438
e1266   207 356
e1267   138 254
e1268   112 145
e1269   112 184
e1270   57  173
e1271   434 623
e1272   560 669
e1273   270 676
e1274   12  537
e1275   179 632
e1276   184 631
e1277   379 697
e1278   66  370
e1279   16  319
e1280   88  181
e1281   139 541
e1282   264 461
e1283   392 495
e1284   302 380
e1285   86  545
e1286   114 580
e1287   293 652
e1288   394 535
e1289   148 643
e1290   618 677
e1291   439 625
e1292   71  506
e1293   277 583
e1294   258 677
e1295   73  476
e1296   96  565
e1297   631 670
e1298   35  594
e1299   162 296
e1300   278 475
e1301   333 375
e1302   335 452
e1303   52  71
e1304   87  679
e1305   163 372
e1306   427 569
e1307   263 342
e1308   163 400
e1309   470 655
e1310   115 381
e1311   45  519
e1312   307 310
e1313   15  449
e1314   184 683
e1315   258 641
e1316   232 347
e1317   202 571
e1318   244 292
e1319   437 688
e1320   454 513
e1321   299 591
e1322   95  402
e1323   49  228
e1324   224 368
e1325   336 507
e1326   124 207
e1327   163 615
e1328   331 657
e1329   26  142
e1330   38  587
e1331   587 697
e1332   222 529
e1333   81  140
e1334   141 699
e1335   20  571
e1336   34  413
e1337   202 569
e1338   517 629
e1339   606 650
e1340   221 261
e1341   492 516
e1342   176 623
e1343   25  518
e1344   408 432
e1345   246 613
e1346   267 546
e1347   417 550
e1348   302 626
e1349   62  574
e1350   262 669
e1351   84  230
e1352   348 636
e1353   90  623
e1354   6   47
e1355   29  347
e1356   121 382
e1357   366 581
e1358   72  246
e1359   521 606
e1360   115 405
e1361   291 350
e1362   108 595
e1363   305 568
e1364   184 485
e1365   215 643
e1366   76  567
e1367   293 344
e1368   409 691
e1369   169 241
e1370   1   428
e1371   20  385
e1372   62  217
e1373   146 231
e1374   185 665
e1375   171 555
e1376   157 482
e1377   147 170
e1378   319 639
e1379   189 241
e1380   56  331
e1381   222 607
e1382   104 132
e1383   163 307
e1384   289 478
e1385   375 538
e1386   280 603
e1387   606 677
e1388   96  665
e1389   230 378
e1390   159 577
e1391   603 700
e1392   89  314
e1393   410 433
e1394   197 606
e1395   53  674
e1396   221 628
e1397   610 645
e1398   498 522
e1399   282 631
e1400   55  625
e1401   369 377
e1402   333 510
e1403   203 652
e1404   193 252
e1405   52  355
e1406   410 511
e1407   173 364
e1408   154 607
e1409   16  608
e1410   399 453
e1411   281 401
e1412   316 323
e1413   318 676
e1414   371 661
e1415   156 299
e1416   300 384
e1417   324 652
e1418   227 491
e1419   191 681
e1420   137 231
e1421   159 413
e1422   146 319
e1423   343 410
e1424   265 438
e1425   492 616
e1426   266 591
e1427   232 303
e1428   88  225
e1429   62  187
e1430   16  677
e1431   291 533
e1432   38  454
e1433   110 672
e1434   188 412
e1435   382 627
e1436   416 627
e1437   168 580
e1438   295 688
e1439   136 697
e1440   608 680
e1441   411 633
e1442   118 408
e1443   22  68
e1444   403 428
e1445   4   166
e1446   160 666
e1447   399 568
e1448   376 392
e1449   233 348
e1450   223 553
e1451   56  565
e1452   200 664
e1453   64  386
e1454   8   237
e1455   65  653
e1456   108 207
e1457   266 600
e1458   123 498
e1459   46  554
e1460   43  167
e1461   680 685
e1462   412 462
e1463   420 661
e1464   427 470
e1465   313 444
e1466   350 447
e1467   386 559
e1468   304 577
e1469   41  444
e1470   5   433
e1471   14  191
e1472   101 451
e1473   497 559
e1474   499 594
e1475   445 579
e1476   347 494
e1477   57  191
e1478   77  568
e1479   103 488
e1480   4   666
e1481   281 295
e1482   209 625
e1483   416 460
e1484   407 423
e1485   24  519
e1486   302 457
e1487   38  122
e1488   153 494
e1489   230 362
e1490   103 615
e1491   527 671
e1492   434 683
e1493   98  556
e1494   257 329
e1495   501 692
e1496   201 253
e1497   441 467
e1498   242 266
e1499   37  386
e1500   136 187
e1501   476 626
e1502   46  122
e1503   153 373
e1504   74  604
e1505   442 548
e1506   573 601
e1507   140 324
e1508   191 299
e1509   112 560
e1510   94  204
e1511   223 416
e1512   204 319
e1513   356 561
e1514   329 421
e1515   578 677
e1516   340 668
e1517   57  195
e1518   52  313
e1519   104 184
e1520   425 618
e1521   459 653
e1522   380 541
e1523   86  327
e1524   75  134
e1525   131 526
e1526   42  534
e1527   253 472
e1528   308 618
e1529   18  185
e1530   183 525
e1531   546 561
e1532   466 696
e1533   501 634
e1534   129 243
e1535   60  579
e1536   101 377
e1537   370 498
e1538   271 560
e1539   20  525
e1540   29  243
e1541   154 288
e1542   151 558
e1543   45  626
e1544   569 643
e1545   396 449
e1546   167 568
e1547   243 280
e1548   73  93
e1549   385 694
e1550   527 608
e1551   591 657
e1552   71  197
e1553   149 434
e1554   373 674
e1555   449 683
e1556   94  165
e1557   283 689
e1558   393 596
e1559   3   316
e1560   8   651
e1561   187 633
e1562   184 494
e1563   193 211
e1564   127 522
e1565   178 426
e1566   140 567
e1567   113 203
e1568   286 397
e1569   487 657
e1570   2   312
e1571   253 595
e1572   1   660
e1573   302 403
e1574   178 697
e1575   347 381
e1576   90  379
e1577   435 600
e1578   470 594
e1579   14  97
e1580   579 639
e1581   246 612
e1582   248 505
e1583   583 655
e1584   53  486
e1585   199 697
e1586   216 436
e1587   314 339
e1588   38  455
e1589   228 494
e1590   490 582
e1591   33  525
e1592   46  481
e1593   89  188
e1594   213 406
e1595   309 516
e1596   300 644
e1597   64  609
e1598   8   400
e1599   156 347
e1600   119 348
e1601   351 392
e1602   149 700
e1603   574 645
e1604   65  96
e1605   145 557
e1606   243 304
e1607   89  132
e1608   88  606
e1609   203 466
e1610   395 417
e1611   250 540
e1612   178 182
e1613   492 599
e1614   250 308
e1615   448 640
e1616   73  392
e1617   235 376
e1618   140 341
e1619   332 525
e1620   101 215
e1621   124 310
e1622   69  453
e1623   273 697
e1624   513 521
e1625   159 313
e1626   145 242
e1627   425 439
e1628   99  512
e1629   215 519
e1630   154 250
e1631   267 516
e1632   157 398
e1633   166 171
e1634   597 629
e1635   265 649
e1636   134 263
e1637   103 203
e1638   272 640
e1639   426 472
e1640   603 609
e1641   487 680
e1642   92  327
e1643   206 248
e1644   334 651
e1645   137 329
e1646   7   127
e1647   83  648
e1648   308 648
e1649   154 371
e1650   103 287
e1651   68  616
e1652   572 594
e1653   50  109
e1654   42  237
e1655   154 159
e1656   41  489
e1657   348 610
e1658   174 481
e1659   424 530
e1660   192 619
e1661   537 678
e1662   321 461
e1663   139 257
e1664   52  156
e1665   255 664
e1666   101 487
e1667   139 507
e1668   65  535
e1669   199 615
e1670   98  278
e1671   98  206
e1672   498 678
e1673   289 338
e1674   98  436
e1675   168 474
e1676   324 584
e1677   180 369
e1678   91  267
e1679   155 252
e1680   456 494
e1681   58  587
e1682   190 683
e1683   373 641
e1684   103 351
e1685   109 513
e1686   226 566
e1687   95  253
e1688   413 440
e1689   181 483
e1690   33  501
e1691   159 317
e1692   87  382
e1693   80  163
e1694   470 621
e1695   241 445
e1696   364 611
e1697   444 485
e1698   40  319
e1699   116 308
e1700   306 349
e1701   688 695
e1702   366 623
e1703   302 359
e1704   72  85
e1705   528 657
e1706   372 611
e1707   220 655
e1708   335 442
e1709   206 596
e1710   111 211
e1711   20  581
e1712   69  563
e1713   199 203
e1714   468 483
e1715   55  94
e1716   325 573
e1717   178 385
e1718   165 513
e1719   17  394
e1720   422 486
e1721   91  537
e1722   413 514
e1723   239 535
e1724   144 489
e1725   151 299
e1726   114 220
e1727   95  198
e1728   108 329
e1729   133 554
e1730   99  167
e1731   30  563
e1732   38  204
e1733   195 535
e1734   143 170
e1735   48  189
e1736   111 389
e1737   120 183
e1738   68  150
e1739   235 661
e1740   59  694
e1741   318 457
e1742   105 681
e1743   83  375
e1744   56  406
e1745   33  541
e1746   387 550
e1747   487 546
e1748   507 651
e1749   210 497
e1750   45  310
e1751   347 681
e1752   251 625
e1753   110 509
e1754   146 676
e1755   40  683
e1756   207 319
e1757   40  583
e1758   273 687
e1759   99  583
e1760   112 363
e1761   437 480
e1762   138 207
e1763   340 424
e1764   333 544
e1765   117 377
e1766   439 640
e1767   450 617
e1768   338 348
e1769   56  207
e1770   567 695
e1771   108 610
e1772   50  366
e1773   223 344
e1774   347 663
e1775   234 501
e1776   69  112
e1777   134 634
e1778   531 610
e1779   44  543
e1780   286 387
e1781   343 665
e1782   470 623
e1783   43  581
e1784   235 349
e1785   67  528
e1786   104 497
e1787   4   570
e1788   71  89
e1789   685 697
e1790   77  582
e1791   143 533
e1792   49  529
e1793   305 683
e1794   439 620
e1795   163 495
e1796   309 470
e1797   466 602
e1798   141 443
e1799   7   343
e1800   53  57
e1801   152 429
e1802   167 241
e1803   8   338
e1804   630 661
e1805   454 539
e1806   59  290
e1807   84  310
e1808   327 511
e1809   215 575
e1810   276 308
e1811   372 497
e1812   58  496
e1813   238 595
e1814   329 430
e1815   82  343
e1816   21  644
e1817   153 381
e1818   508 676
e1819   522 668
e1820   54  659
e1821   41  601
e1822   104 181
e1823   518 700
e1824   514 656
e1825   493 569
e1826   67  446
e1827   385 633
e1828   263 298
e1829   184 212
e1830   393 443
e1831   211 232
e1832   373 416
e1833   289 347
e1834   130 631
e1835   68  352
e1836   309 393
e1837   255 413
e1838   514 596
e1839   501 577
e1840   78  496
e1841   283 617
e1842   290 460
e1843   198 277
e1844   221 336
e1845   83  414
e1846   310 324
e1847   226 362
e1848   390 428
e1849   369 388
e1850   412 535
e1851   526 588
e1852   162 502
e1853   100 459
e1854   192 673
e1855   37  485
e1856   307 462
e1857   366 417
e1858   110 315
e1859   83  451
e1860   140 149
e1861   411 653
e1862   48  639
e1863   83  444
e1864   83  594
e1865   206 686
e1866   114 145
e1867   43  85
e1868   190 457
e1869   455 659
e1870   190 518
