V: 1000
E: 149850
Edge_Id Vi   Vj
e684    75   428
e685    75   928
e686    635  928
e687    108  635
e688    108  494
e689    494  513
e690    513  589
e691    344  589
e692    344  496
e693    387  496
e694    129  387
e695    129  828
e696    29   828
e697    29   810
e698    545  810
e699    545  770
e700    184  770
e701    184  990
e702    802  990
e703    802  989
e704    832  989
e705    388  832
e706    388  736
e707    736  776
e708    776  788
e709    788  819
e710    120  819
e711    120  934
e712    188  934
e713    188  365
e714    365  760
e715    665  760
e716    665  853
e717    518  853
e718    518  620
e719    16   620
e720    16   607
e721    466  607
e722    151  466
e723    151  865
e724    214  865
e725    214  389
e726    236  389
e727    236  738
e728    738  961
e729    741  961
e730    46   741
e731    44   46
e732    44   345
e733    277  345
e734    277  651
e735    651  848
e736    66   848
e737    64   66
e738    64   287
e739    287  657
e740    217  657
e741    217  946
e742    693  946
e743    603  693
e744    603  628
e745    174  628
e746    24   174
e747    24   510
e748    81   510
e749    8    81
e750    8    705
e751    705  816
e752    271  816
e753    271  652
e754    586  652
e755    586  633
e756    216  633
e757    56   216
e758    56   993
e759    729  993
e760    729  794
e761    751  794
e762    751  811
e763    644  811
e764    133  644
e765    133  234
e766    22   234
e767    22   845
e768    41   845
e769    17   41
e770    17   313
e771    313  630
e772    299  630
e773    299  616
e774    616  874
e775    264  874
e776    264  726
e777    546  726
e778    95   546
e779    95   771
e780    771  844
e781    844  970
e782    743  970
e783    348  743
e784    348  754
e785    547  754
e786    547  775
e787    407  775
e788    407  835
e789    592  835
e790    115  592
e791    115  774
e792    774  797
e793    797  947
e794    450  947
e795    450  908
e796    254  908
e797    254  692
e798    590  692
e799    13   590
e800    13   691
e801    308  691
e802    200  308
e803    200  650
e804    473  650
e805    473  725
e806    482  725
e807    482  640
e808    374  640
e809    374  954
e810    131  954
e811    131  992
e812    778  992
e813    261  778
e814    261  728
e815    84   728
e816    84   875
e817    631  875
e818    631  703
e819    263  703
e820    263  894
e821    36   894
e822    36   391
e823    391  430
e824    310  430
e825    310  457
e826    457  813
e827    646  813
e828    646  899
e829    440  899
e830    118  440
e831    118  433
e832    433  663
e833    397  663
e834    114  397
e835    114  686
e836    176  686
e837    176  619
e838    619  920
e839    225  920
e840    225  798
e841    438  798
e842    438  485
e843    485  998
e844    761  998
e845    155  761
e846    155  772
e847    12   772
e848    12   269
e849    269  435
e850    379  435
e851    78   379
e852    78   647
e853    192  647
e854    192  658
e855    658  912
e856    74   912
e857    74   622
e858    83   622
e859    83   821
e860    462  821
e861    80   462
e862    80   89
e863    89   719
e864    719  866
e865    343  866
e866    343  925
e867    195  925
e868    195  535
e869    535  708
e870    469  708
e871    270  469
e872    227  270
e873    102  227
e874    102  584
e875    487  584
e876    112  487
e877    112  399
e878    218  399
e879    218  814
e880    796  814
e881    59   796
e882    59   295
e883    295  932
e884    14   932
e885    14   45
e886    45   757
e887    757  847
e888    442  847
e889    191  442
e890    191  917
e891    508  917
e892    317  508
e893    317  711
e894    711  887
e895    887  918
e896    636  918
e897    25   636
e898    25   556
e899    556  999
e900    307  999
e901    307  767
e902    767  941
e903    941  948
e904    72   948
e905    72   610
e906    610  706
e907    600  706
e908    39   600
e909    39   97
e910    97   857
e911    173  857
e912    40   173
e913    40   350
e914    350  872
e915    455  872
e916    455  886
e917    886  892
e918    443  892
e919    15   443
e920    15   43
e921    43   122
e922    122  548
e923    158  548
e924    158  563
e925    563  898
e926    207  898
e927    207  785
e928    785  833
e929    358  833
e930    358  511
e931    210  511
e932    210  257
e933    257  953
e934    683  953
e935    73   683
e936    73   448
e937    357  448
e938    357  744
e939    744  824
e940    824  901
e941    901  956
e942    105  956
e943    105  384
e944    99   384
e945    99   298
e946    298  461
e947    461  838
e948    608  838
e949    608  969
e950    47   969
e951    47   396
e952    396  827
e953    282  827
e954    282  804
e955    804  937
e956    937  964
e957    964  966
e958    219  966
e959    211  219
e960    211  777
e961    523  777
e962    523  730
e963    730  1000
e964    878  1000
e965    69   878
e966    69   422
e967    422  585
e968    110  585
e969    21   110
e970    21   400
e971    400  550
e972    550  704
e973    314  704
e974    314  769
e975    237  769
e976    237  454
e977    248  454
e978    248  972
e979    486  972
e980    360  486
e981    360  456
e982    369  456
e983    369  722
e984    611  722
e985    611  695
e986    695  768
e987    768  859
e988    664  859
e989    664  839
e990    82   839
e991    49   82
e992    11   49
e993    11   766
e994    578  766
e995    468  578
e996    468  536
e997    536  750
e998    459  750
e999    459  629
e1000   554  734
e1001   389  424
e1002   252  808
e1003   532  690
e1004   344  514
e1005   475  773
e1006   115  237
e1007   559  565
e1008   123  516
e1009   193  441
e1010   63   714
e1011   703  934
e1012   673  682
e1013   487  564
e1014   457  825
e1015   757  818
e1016   135  339
e1017   300  847
e1018   173  430
e1019   514  803
e1020   443  604
e1021   45   416
e1022   232  757
e1023   465  615
e1024   687  818
e1025   810  964
e1026   706  820
e1027   649  671
e1028   621  687
e1029   135  742
e1030   45   688
e1031   234  689
e1032   587  658
e1033   638  776
e1034   266  390
e1035   86   387
e1036   321  928
e1037   110  751
e1038   647  889
e1039   472  926
e1040   208  950
e1041   639  801
e1042   862  947
e1043   112  316
e1044   176  690
e1045   487  679
e1046   668  689
e1047   398  827
e1048   371  728
e1049   458  574
e1050   119  689
e1051   225  421
e1052   432  878
e1053   490  779
e1054   69   540
e1055   25   732
e1056   215  816
e1057   738  927
e1058   244  595
e1059   641  828
e1060   322  547
e1061   86   214
e1062   587  900
e1063   398  653
e1064   102  353
e1065   740  920
e1066   432  898
e1067   519  807
e1068   381  726
e1069   208  984
e1070   333  458
e1071   151  248
e1072   152  948
e1073   272  873
e1074   89   741
e1075   154  776
e1076   818  900
e1077   28   798
e1078   11   604
e1079   532  834
e1080   481  837
e1081   678  716
e1082   105  800
e1083   301  318
e1084   9    409
e1085   13   864
e1086   388  845
e1087   183  214
e1088   75   936
e1089   63   640
e1090   525  629
e1091   13   913
e1092   200  965
e1093   21   614
e1094   10   870
e1095   715  916
e1096   547  676
e1097   503  622
e1098   532  656
e1099   48   352
e1100   648  955
e1101   333  864
e1102   77   291
e1103   55   388
e1104   636  815
e1105   669  723
e1106   195  949
e1107   904  956
e1108   665  925
e1109   517  836
e1110   85   687
e1111   448  999
e1112   298  493
e1113   317  712
e1114   343  562
e1115   543  558
e1116   16   584
e1117   674  993
e1118   581  661
e1119   909  937
e1120   577  966
e1121   56   979
e1122   248  287
e1123   353  767
e1124   547  773
e1125   698  992
e1126   16   517
e1127   961  963
e1128   508  866
e1129   779  840
e1130   677  974
e1131   74   713
e1132   181  258
e1133   85   934
e1134   203  230
e1135   295  344
e1136   608  729
e1137   120  259
e1138   393  709
e1139   245  713
e1140   532  965
e1141   796  939
e1142   567  865
e1143   68   528
e1144   32   53
e1145   167  796
e1146   159  741
e1147   901  935
e1148   253  905
e1149   107  799
e1150   164  834
e1151   150  543
e1152   253  354
e1153   263  408
e1154   258  844
e1155   116  253
e1156   153  596
e1157   10   247
e1158   738  918
e1159   210  691
e1160   17   654
e1161   171  881
e1162   64   499
e1163   571  604
e1164   358  674
e1165   804  867
e1166   594  606
e1167   82   699
e1168   397  815
e1169   511  544
e1170   121  304
e1171   210  811
e1172   51   779
e1173   146  643
e1174   912  926
e1175   164  335
e1176   108  695
e1177   147  454
e1178   953  979
e1179   480  754
e1180   693  750
e1181   735  900
e1182   449  977
e1183   522  548
e1184   514  549
e1185   195  342
e1186   375  699
e1187   388  534
e1188   207  672
e1189   13   392
e1190   459  857
e1191   659  748
e1192   195  533
e1193   109  487
e1194   153  935
e1195   746  836
e1196   791  917
e1197   611  762
e1198   386  911
e1199   233  331
e1200   96   530
e1201   364  632
e1202   732  823
e1203   961  997
e1204   720  921
e1205   282  941
e1206   467  587
e1207   292  897
e1208   35   988
e1209   445  706
e1210   35   340
e1211   396  579
e1212   359  803
e1213   425  585
e1214   777  938
e1215   148  296
e1216   62   439
e1217   483  761
e1218   296  827
e1219   16   372
e1220   113  572
e1221   232  767
e1222   465  995
e1223   249  450
e1224   470  894
e1225   399  577
e1226   205  789
e1227   495  991
e1228   53   701
e1229   374  561
e1230   377  398
e1231   59   944
e1232   645  774
e1233   526  844
e1234   137  985
e1235   466  739
e1236   334  972
e1237   228  873
e1238   164  269
e1239   339  585
e1240   110  975
e1241   469  692
e1242   201  749
e1243   92   650
e1244   72   988
e1245   61   774
e1246   642  735
e1247   196  974
e1248   55   824
e1249   350  459
e1250   622  724
e1251   466  757
e1252   5    838
e1253   427  872
e1254   763  916
e1255   227  537
e1256   223  469
e1257   265  423
e1258   591  686
e1259   25   743
e1260   194  554
e1261   454  997
e1262   77   692
e1263   5    330
e1264   360  678
e1265   174  445
e1266   236  705
e1267   386  718
e1268   510  935
e1269   364  465
e1270   220  322
e1271   309  734
e1272   524  762
e1273   306  513
e1274   378  552
e1275   464  511
e1276   81   435
e1277   428  796
e1278   271  470
e1279   313  681
e1280   98   834
e1281   239  512
e1282   590  783
e1283   234  833
e1284   506  879
e1285   751  914
e1286   127  380
e1287   334  703
e1288   145  460
e1289   236  553
e1290   387  493
e1291   809  953
e1292   167  710
e1293   271  364
e1294   290  440
e1295   41   116
e1296   152  254
e1297   225  531
e1298   495  709
e1299   720  980
e1300   73   691
e1301   8    500
e1302   638  760
e1303   338  702
e1304   462  732
e1305   126  969
e1306   128  235
e1307   342  927
e1308   145  703
e1309   73   881
e1310   419  562
e1311   216  794
e1312   764  874
e1313   498  975
e1314   479  850
e1315   626  965
e1316   257  426
e1317   314  862
e1318   453  485
e1319   171  408
e1320   372  662
e1321   540  978
e1322   322  991
e1323   126  807
e1324   190  226
e1325   6    80
e1326   423  839
e1327   130  561
e1328   279  792
e1329   737  765
e1330   262  364
e1331   254  853
e1332   4    837
e1333   700  979
e1334   267  613
e1335   692  857
e1336   532  666
e1337   509  757
e1338   23   816
e1339   773  895
e1340   67   373
e1341   661  749
e1342   399  620
e1343   542  587
e1344   696  733
e1345   36   694
e1346   407  717
e1347   9    146
e1348   287  810
e1349   142  318
e1350   291  829
e1351   614  860
e1352   333  388
e1353   474  758
e1354   331  805
e1355   107  463
e1356   898  964
e1357   698  890
e1358   193  615
e1359   217  855
e1360   113  463
e1361   283  534
e1362   163  577
e1363   126  976
e1364   501  520
e1365   737  947
e1366   578  675
e1367   239  482
e1368   135  513
e1369   11   328
e1370   147  785
e1371   257  892
e1372   573  627
e1373   754  797
e1374   256  709
e1375   394  618
e1376   432  925
e1377   179  856
e1378   326  546
e1379   37   171
e1380   349  413
e1381   239  830
e1382   371  858
e1383   320  788
e1384   459  482
e1385   377  481
e1386   845  866
e1387   71   679
e1388   392  857
e1389   5    908
e1390   222  367
e1391   264  417
e1392   108  330
e1393   305  751
e1394   304  723
e1395   188  694
e1396   99   157
e1397   598  798
e1398   427  546
e1399   34   256
e1400   477  785
e1401   250  273
e1402   880  914
e1403   588  752
e1404   177  854
e1405   154  322
e1406   33   419
e1407   192  805
e1408   932  975
e1409   528  723
e1410   38   66
e1411   178  598
e1412   190  766
e1413   382  709
e1414   247  273
e1415   133  430
e1416   358  652
e1417   221  890
e1418   167  950
e1419   195  385
e1420   579  718
e1421   546  897
e1422   540  982
e1423   67   769
e1424   353  407
e1425   572  867
e1426   507  704
e1427   191  748
e1428   95   879
e1429   485  690
e1430   44   532
e1431   341  582
e1432   45   892
e1433   768  797
e1434   813  915
e1435   243  766
e1436   529  590
e1437   348  950
e1438   53   141
e1439   197  227
e1440   316  422
e1441   356  841
e1442   407  561
e1443   727  852
e1444   461  474
e1445   12   856
e1446   683  696
e1447   535  663
e1448   316  378
e1449   90   501
e1450   2    744
e1451   255  439
e1452   102  165
e1453   176  982
e1454   558  844
e1455   607  827
e1456   259  899
e1457   216  269
e1458   501  689
e1459   175  484
e1460   166  945
e1461   307  340
e1462   387  903
e1463   83   895
e1464   415  866
e1465   826  971
e1466   107  552
e1467   420  483
e1468   62   917
e1469   306  677
e1470   552  579
e1471   294  618
e1472   186  867
e1473   424  957
e1474   428  447
e1475   847  877
e1476   17   141
e1477   799  925
e1478   695  916
e1479   536  778
e1480   19   88
e1481   143  310
e1482   782  873
e1483   275  793
e1484   776  849
e1485   825  870
e1486   615  906
e1487   651  690
e1488   473  718
e1489   430  660
e1490   420  467
e1491   94   568
e1492   535  685
e1493   182  685
e1494   147  726
e1495   381  899
e1496   288  492
e1497   152  242
e1498   86   745
e1499   165  911
e1500   580  649
e1501   76   292
e1502   53   272
e1503   112  310
e1504   6    148
e1505   443  819
e1506   348  360
e1507   621  891
e1508   575  780
e1509   97   740
e1510   92   611
e1511   9    123
e1512   391  926
e1513   414  583
e1514   373  500
e1515   387  945
e1516   265  808
e1517   11   888
e1518   128  493
e1519   41   413
e1520   423  873
e1521   537  720
e1522   563  704
e1523   552  929
e1524   352  871
e1525   171  989
e1526   555  558
e1527   284  457
e1528   128  686
e1529   690  699
e1530   648  938
e1531   57   61
e1532   11   83
e1533   349  734
e1534   83   763
e1535   684  739
e1536   318  738
e1537   404  555
e1538   306  828
e1539   374  655
e1540   21   544
e1541   924  980
e1542   399  637
e1543   454  711
e1544   432  844
e1545   808  914
e1546   724  725
e1547   890  935
e1548   648  659
e1549   469  552
e1550   138  580
e1551   495  590
e1552   228  306
e1553   817  854
e1554   3    54
e1555   858  978
e1556   36   754
e1557   155  917
e1558   82   725
e1559   375  659
e1560   373  896
e1561   303  919
e1562   275  825
e1563   593  961
e1564   666  803
e1565   659  745
e1566   276  906
e1567   75   407
e1568   430  432
e1569   93   752
e1570   783  894
e1571   378  451
e1572   867  950
e1573   160  689
e1574   19   570
e1575   166  577
e1576   178  990
e1577   97   685
e1578   671  836
e1579   220  403
e1580   262  346
e1581   14   338
e1582   309  320
e1583   583  849
e1584   749  961
e1585   296  486
e1586   331  566
e1587   480  592
e1588   445  925
e1589   53   325
e1590   272  666
e1591   23   785
e1592   168  500
e1593   98   670
e1594   391  810
e1595   572  762
e1596   210  349
e1597   522  748
e1598   113  880
e1599   70   548
e1600   312  368
e1601   729  822
e1602   534  870
e1603   247  424
e1604   586  617
e1605   240  911
e1606   618  895
e1607   74   738
e1608   230  239
e1609   141  838
e1610   485  650
e1611   40   571
e1612   178  724
e1613   86   982
e1614   71   818
e1615   332  601
e1616   506  855
e1617   354  958
e1618   202  544
e1619   252  631
e1620   246  922
e1621   193  513
e1622   151  661
e1623   144  315
e1624   612  675
e1625   284  650
e1626   275  929
e1627   884  898
e1628   158  272
e1629   645  810
e1630   265  785
e1631   516  607
e1632   17   908
e1633   57   113
e1634   384  938
e1635   38   531
e1636   208  978
e1637   220  405
e1638   847  973
e1639   420  517
e1640   581  771
e1641   144  371
e1642   787  951
e1643   58   927
e1644   74   609
e1645   83   386
e1646   442  557
e1647   658  846
e1648   639  997
e1649   177  243
e1650   32   605
e1651   228  378
e1652   145  246
e1653   67   673
e1654   493  710
e1655   426  912
e1656   128  739
e1657   14   230
e1658   464  894
e1659   67   729
e1660   130  851
e1661   505  864
e1662   145  302
e1663   481  536
e1664   363  563
e1665   766  976
e1666   178  671
e1667   549  913
e1668   144  394
e1669   541  999
e1670   279  991
e1671   116  217
e1672   163  658
e1673   430  648
e1674   213  833
e1675   176  764
e1676   111  268
e1677   393  475
e1678   514  527
e1679   926  1000
e1680   137  766
e1681   148  705
e1682   727  936
e1683   561  755
e1684   215  681
e1685   621  751
e1686   189  465
e1687   788  860
e1688   390  914
e1689   645  701
e1690   51   497
e1691   324  530
e1692   591  799
e1693   561  709
e1694   439  786
e1695   23   880
e1696   218  1000
e1697   143  776
e1698   70   286
e1699   227  389
e1700   87   903
e1701   216  533
e1702   13   212
e1703   80   711
e1704   323  533
e1705   138  561
e1706   282  813
e1707   503  716
e1708   175  813
e1709   137  349
e1710   195  228
e1711   659  742
e1712   466  533
e1713   413  646
e1714   575  844
e1715   1    474
e1716   411  742
e1717   791  836
e1718   319  786
e1719   629  881
e1720   239  253
e1721   878  885
e1722   67   937
e1723   61   497
e1724   112  330
e1725   253  722
e1726   709  1000
e1727   311  440
e1728   471  875
e1729   245  481
e1730   667  677
e1731   718  959
e1732   137  339
e1733   93   540
e1734   22   880
e1735   563  857
e1736   256  600
e1737   523  956
e1738   774  898
e1739   597  675
e1740   353  969
e1741   317  464
e1742   123  749
e1743   34   475
e1744   100  396
e1745   848  917
e1746   306  636
e1747   562  962
e1748   161  295
e1749   728  748
e1750   397  405
e1751   181  308
e1752   159  255
e1753   401  997
e1754   753  788
e1755   101  542
e1756   797  884
e1757   277  315
e1758   361  495
e1759   388  595
e1760   507  865
e1761   485  993
e1762   10   105
e1763   257  621
e1764   394  638
e1765   229  738
e1766   27   948
e1767   200  565
e1768   9    173
e1769   209  964
e1770   75   753
e1771   281  312
e1772   52   422
e1773   360  648
e1774   202  800
e1775   360  567
e1776   864  891
e1777   412  697
e1778   203  246
e1779   377  903
e1780   360  763
e1781   560  805
e1782   75   849
e1783   685  713
e1784   142  353
e1785   287  631
e1786   636  790
e1787   227  681
e1788   289  631
e1789   835  958
e1790   261  990
e1791   193  429
e1792   172  667
e1793   85   310
e1794   153  476
e1795   806  964
e1796   62   377
e1797   312  922
e1798   50   752
e1799   203  743
e1800   648  738
e1801   506  850
e1802   514  936
e1803   74   725
e1804   665  731
e1805   67   915
e1806   68   288
e1807   116  773
e1808   132  167
e1809   409  634
e1810   375  765
e1811   560  666
e1812   323  547
e1813   260  569
e1814   305  478
e1815   581  930
e1816   547  755
e1817   97   614
e1818   343  485
e1819   236  915
e1820   11   942
e1821   422  645
e1822   410  892
e1823   676  995
e1824   261  539
e1825   621  755
e1826   334  416
e1827   364  439
e1828   88   840
e1829   191  303
e1830   367  466
e1831   360  596
e1832   486  802
e1833   368  534
e1834   502  971
e1835   289  824
e1836   218  398
e1837   467  755
e1838   139  730
e1839   257  656
e1840   575  648
e1841   939  999
e1842   309  551
e1843   166  213
e1844   317  734
e1845   527  645
e1846   40   724
e1847   477  869
e1848   286  416
e1849   620  925
e1850   142  524
e1851   24   760
e1852   251  931
e1853   18   403
e1854   684  868
e1855   634  950
e1856   584  648
e1857   544  793
e1858   467  657
e1859   493  810
e1860   156  321
e1861   217  238
e1862   645  975
e1863   494  785
e1864   530  991
e1865   340  445
e1866   332  519
e1867   132  506
