V: 400
E: 15960
e190    64  88
e191    64  148
e192    91  148
e193    91  292
e194    292 325
e195    325 340
e196    9   340
e197    9   96
e198    96  326
e199    326 389
e200    6   389
e201    6   66
e202    66  367
e203    290 367
e204    290 395
e205    300 395
e206    103 300
e207    103 305
e208    241 305
e209    229 241
e210    220 229
e211    220 274
e212    274 392
e213    13  392
e214    13  364
e215    149 364
e216    29  149
e217    29  319
e218    259 319
e219    157 259
e220    157 206
e221    10  206
e222    10  132
e223    132 214
e224    214 247
e225    75  247
e226    75  146
e227    146 205
e228    205 280
e229    2   280
e230    2   239
e231    239 277
e232    277 345
e233    51  345
e234    51  297
e235    296 297
e236    163 296
e237    163 307
e238    106 307
e239    106 136
e240    136 155
e241    14  155
e242    14  257
e243    257 379
e244    379 380
e245    7   380
e246    7   61
e247    61  143
e248    143 200
e249    23  200
e250    23  43
e251    43  266
e252    101 266
e253    101 159
e254    159 283
e255    269 283
e256    269 273
e257    273 285
e258    209 285
e259    209 258
e260    152 258
e261    152 304
e262    41  304
e263    1   41
e264    1   11
e265    11  390
e266    5   390
e267    5   302
e268    302 376
e269    183 376
e270    121 183
e271    121 396
e272    314 396
e273    314 335
e274    213 335
e275    213 234
e276    97  234
e277    19  97
e278    19  355
e279    222 355
e280    222 284
e281    284 308
e282    3   308
e283    3   95
e284    95  100
e285    100 315
e286    315 387
e287    231 387
e288    81  231
e289    81  170
e290    170 320
e291    90  320
e292    90  368
e293    120 368
e294    120 172
e295    45  172
e296    44  45
e297    44  250
e298    232 250
e299    230 232
e300    230 264
e301    129 264
e302    129 279
e303    279 331
e304    324 331
e305    324 362
e306    310 362
e307    164 310
e308    71  164
e309    71  156
e310    156 293
e311    93  293
e312    93  363
e313    47  363
e314    47  137
e315    137 351
e316    140 351
e317    140 150
e318    150 381
e319    365 381
e320    349 365
e321    349 394
e322    135 394
e323    135 271
e324    240 271
e325    82  240
e326    22  82
e327    22  221
e328    221 233
e329    4   233
e330    4   348
e331    117 348
e332    117 287
e333    287 294
e334    275 294
e335    207 275
e336    28  207
e337    28  360
e338    282 360
e339    184 282
e340    184 190
e341    190 313
e342    313 386
e343    253 386
e344    253 369
e345    158 369
e346    158 204
e347    204 385
e348    225 385
e349    176 225
e350    123 176
e351    123 197
e352    197 212
e353    167 212
e354    167 344
e355    173 344
e356    115 173
e357    115 174
e358    35  174
e359    35  256
e360    256 286
e361    286 383
e362    65  383
e363    65  338
e364    17  338
e365    17  334
e366    124 334
e367    124 128
e368    128 291
e369    48  291
e370    31  48
e371    31  63
e372    63  263
e373    263 373
e374    99  373
e375    99  227
e376    125 227
e377    125 366
e378    228 366
e379    228 235
e380    194 235
e381    194 397
e382    179 397
e383    179 332
e384    332 384
e385    147 384
e386    147 223
e387    36  223
e388    36  361
e389    268 361
e390    104 268
e391    104 177
e392    55  177
e393    55  154
e394    46  154
e395    46  352
e396    118 352
e397    118 342
e398    181 342
e399    50  181
e400    22  378
e401    55  172
e402    5   394
e403    95  262
e404    44  65
e405    82  116
e406    90  361
e407    87  372
e408    221 382
e409    33  269
e410    185 388
e411    48  372
e412    24  168
e413    231 340
e414    150 355
e415    239 308
e416    352 368
e417    203 325
e418    319 367
e419    146 347
e420    109 357
e421    76  251
e422    18  225
e423    22  332
e424    85  149
e425    106 312
e426    62  140
e427    35  134
e428    83  330
e429    4   370
e430    31  66
e431    141 315
e432    136 243
e433    9   149
e434    163 287
e435    6   63
e436    75  323
e437    197 313
e438    344 355
e439    2   9
e440    83  271
e441    202 238
e442    100 306
e443    169 219
e444    284 395
e445    177 316
e446    282 326
e447    161 368
e448    115 175
e449    14  76
e450    45  387
e451    79  250
e452    32  218
e453    58  386
e454    122 133
e455    61  129
e456    57  369
e457    271 349
e458    78  335
e459    144 243
e460    119 191
e461    123 168
e462    147 299
e463    41  151
e464    109 153
e465    82  180
e466    268 389
e467    96  365
e468    192 388
e469    170 282
e470    161 321
e471    47  262
e472    155 256
e473    208 225
e474    98  378
e475    83  181
e476    32  234
e477    223 327
e478    219 356
e479    103 134
e480    177 235
e481    349 370
e482    52  349
e483    193 380
e484    93  253
e485    79  91
e486    165 263
e487    30  322
e488    72  306
e489    292 368
e490    91  217
e491    12  173
e492    70  302
e493    35  149
e494    38  166
e495    236 278
e496    37  285
e497    86  105
e498    78  213
e499    207 211
e500    63  229
e501    126 133
e502    20  393
e503    17  170
e504    193 312
e505    255 313
e506    212 389
e507    43  361
e508    63  338
e509    150 300
e510    159 200
e511    55  214
e512    243 376
e513    128 206
e514    158 237
e515    218 394
e516    96  162
e517    229 263
e518    48  85
e519    78  393
e520    286 380
e521    124 374
e522    184 365
e523    74  248
e524    144 395
e525    24  275
e526    61  179
e527    7   305
e528    15  78
e529    150 177
e530    187 289
e531    12  76
e532    262 376
e533    218 228
e534    180 384
e535    15  277
e536    222 346
e537    221 265
e538    35  241
e539    12  272
e540    133 396
e541    14  133
e542    213 343
e543    35  216
e544    155 324
e545    7   249
e546    216 299
e547    291 397
e548    49  369
e549    322 398
e550    21  147
e551    91  215
e552    10  268
e553    330 357
e554    186 197
e555    174 270
e556    139 207
e557    55  182
e558    156 398
e559    33  263
e560    46  183
e561    60  73
e562    271 332
e563    117 130
e564    268 331
e565    253 387
e566    244 350
e567    265 375
e568    42  318
e569    147 203
e570    13  259
e571    239 369
e572    54  75
e573    160 200
e574    35  236
e575    241 371
e576    186 366
e577    277 365
e578    31  348
e579    284 398
e580    201 294
e581    26  329
e582    284 334
e583    257 331
e584    13  238
e585    61  252
e586    20  187
e587    104 345
e588    6   257
e589    71  357
e590    28  283
e591    202 278
e592    74  301
e593    11  28
e594    35  150
e595    213 310
e596    234 310
e597    36  171
e598    145 344
e599    229 286
e600    3   224
e601    119 126
e602    90  346
e603    20  245
e604    26  28
e605    327 337
e606    106 331
e607    52  302
e608    53  82
e609    184 375
e610    3   180
e611    103 204
e612    151 208
e613    36  354
e614    68  235
e615    112 128
e616    72  267
e617    25  272
e618    77  164
e619    333 385
e620    183 281
e621    8   386
e622    223 374
e623    108 303
e624    9   385
e625    90  93
e626    160 311
e627    50  222
e628    17  200
e629    139 375
e630    136 384
e631    177 191
e632    200 316
e633    239 265
e634    60  277
e635    6   288
e636    121 200
e637    94  397
e638    17  197
e639    177 281
e640    52  101
e641    27  84
e642    20  146
e643    51  218
e644    148 226
e645    102 195
e646    249 298
e647    7   195
e648    23  92
e649    109 269
e650    133 244
e651    84  98
e652    361 372
e653    54  218
e654    3   205
e655    136 199
e656    39  85
e657    93  358
e658    46  296
e659    104 233
e660    9   22
e661    51  140
e662    305 327
e663    197 352
e664    222 390
e665    105 258
e666    68  232
e667    208 295
e668    62  387
e669    8   48
e670    165 343
e671    223 247
e672    12  304
e673    157 164
e674    314 341
e675    150 197
e676    6   190
e677    236 248
e678    82  358
e679    46  180
e680    10  22
e681    64  383
e682    278 299
e683    131 207
e684    63  277
e685    107 384
e686    226 248
e687    161 257
e688    162 228
e689    1   129
e690    170 188
e691    76  257
e692    73  308
e693    63  69
e694    373 385
e695    30  213
e696    3   283
e697    101 264
e698    134 325
e699    174 350
e700    278 288
e701    166 208
e702    245 391
e703    74  255
e704    179 230
e705    222 276
e706    166 389
e707    311 391
e708    68  210
e709    222 304
e710    78  250
e711    102 246
e712    228 240
e713    157 299
e714    304 395
e715    221 228
e716    300 379
e717    269 308
e718    104 360
e719    219 395
e720    300 359
e721    104 200
e722    127 176
e723    113 157
e724    334 354
e725    106 325
e726    129 384
e727    28  131
e728    64  104
e729    5   137
e730    175 235
e731    236 351
e732    56  352
e733    187 323
e734    4   121
e735    32  106
e736    228 249
e737    5   292
e738    278 399
e739    52  120
e740    44  84
e741    346 371
e742    70  123
e743    93  317
e744    138 352
e745    244 257
e746    215 368
e747    125 161
e748    9   365
e749    71  153
e750    254 370
e751    351 393
e752    219 302
e753    257 301
e754    137 380
e755    66  254
e756    85  384
e757    191 322
e758    230 381
e759    166 229
e760    6   364
e761    236 383
e762    160 176
e763    35  139
e764    68  280
e765    284 313
e766    50  247
e767    114 198
e768    52  395
e769    69  252
e770    192 266
e771    215 337
e772    178 285
e773    273 283
e774    293 370
e775    28  295
e776    200 324
e777    107 249
e778    11  134
e779    127 191
e780    80  223
e781    100 234
e782    254 341
e783    219 335
e784    208 288
e785    140 235
e786    313 315
e787    173 364
e788    22  69
e789    98  382
e790    257 303
e791    98  142
e792    256 385
e793    114 323
e794    343 350
e795    41  381
e796    205 342
e797    44  172
e798    237 359
e799    344 362
e800    338 360
e801    86  396
e802    60  231
e803    116 286
e804    335 361
e805    113 180
e806    209 313
e807    81  136
e808    115 398
e809    228 297
e810    338 393
e811    31  371
e812    144 320
e813    215 232
e814    60  155
e815    23  365
e816    57  262
e817    268 326
e818    140 228
e819    8   363
e820    171 268
e821    129 397
e822    118 348
e823    223 364
e824    123 364
e825    63  116
e826    58  346
e827    132 259
e828    30  146
e829    41  143
e830    121 348
e831    53  159
e832    186 260
e833    24  363
e834    190 269
e835    259 400
e836    334 385
e837    167 360
e838    34  371
e839    196 253
e840    357 392
e841    97  110
e842    39  361
e843    19  204
e844    136 198
e845    296 395
e846    86  323
e847    224 288
e848    215 371
e849    212 259
e850    340 386
e851    333 354
e852    106 116
e853    130 362
e854    291 300
e855    162 397
e856    293 347
e857    84  129
e858    238 357
e859    120 226
e860    159 241
e861    134 226
e862    264 295
e863    11  315
e864    98  344
e865    145 400
e866    222 395
e867    17  211
e868    39  178
e869    323 392
e870    58  231
e871    299 313
e872    299 375
e873    102 139
e874    159 239
e875    259 387
e876    251 387
e877    19  227
e878    114 221
e879    38  242
e880    119 202
e881    265 347
e882    155 162
e883    175 299
e884    67  137
e885    60  91
e886    198 366
e887    183 395
e888    246 328
e889    160 396
e890    162 176
e891    172 339
e892    287 358
e893    150 236
e894    377 385
e895    219 303
e896    112 121
e897    194 367
e898    144 213
e899    125 204
e900    3   173
e901    69  327
e902    54  294
e903    236 392
e904    187 381
e905    43  61
e906    27  80
e907    326 348
e908    269 390
e909    13  339
e910    153 323
e911    164 273
e912    216 320
e913    77  284
e914    280 390
e915    184 347
e916    271 359
e917    173 400
e918    32  271
e919    96  393
e920    141 245
e921    4   117
e922    98  158
e923    71  95
e924    165 268
e925    276 377
e926    186 201
e927    251 282
e928    9   197
e929    7   79
e930    109 377
e931    101 246
e932    3   114
e933    122 172
e934    254 348
e935    56  358
e936    276 317
e937    95  182
e938    48  149
e939    115 223
e940    146 383
e941    120 123
e942    304 309
e943    86  147
e944    78  323
e945    74  392
e946    25  315
e947    119 136
e948    295 304
e949    44  114
e950    326 349
e951    217 241
e952    19  212
e953    284 400
e954    91  100
e955    102 361
e956    82  184
e957    333 395
e958    124 389
e959    95  198
e960    87  368
e961    45  332
e962    357 382
e963    334 361
e964    198 359
e965    246 287
e966    71  334
e967    197 297
e968    142 303
e969    285 311
e970    264 309
e971    378 395
e972    31  221
e973    241 393
e974    124 382
e975    148 172
e976    20  106
e977    77  240
e978    305 309
e979    230 260
e980    39  86
e981    86  132
e982    214 257
e983    137 288
e984    86  254
e985    213 314
e986    104 186
e987    68  92
e988    112 326
e989    93  390
e990    74  379
e991    116 212
e992    140 315
e993    58  395
e994    233 293
e995    44  82
e996    199 271
e997    178 263
e998    165 364
e999    4   383
e1000   246 354
e1001   62  271
e1002   193 359
e1003   234 373
e1004   149 238
e1005   198 335
e1006   240 394
e1007   12  60
e1008   99  321
e1009   114 118
e1010   17  230
e1011   21  245
e1012   43  132
e1013   115 316
e1014   229 327
e1015   149 304
e1016   8   323
e1017   134 139
e1018   151 204
e1019   157 347
e1020   22  81
e1021   56  310
e1022   36  110
e1023   205 242
e1024   166 211
e1025   66  343
e1026   247 290
e1027   124 366
e1028   2   250
e1029   78  319
e1030   47  320
e1031   50  335
e1032   12  233
e1033   255 327
e1034   170 209
e1035   171 342
e1036   34  395
e1037   190 321
e1038   334 386
e1039   291 310
e1040   105 161
e1041   238 287
e1042   33  303
e1043   16  42
e1044   132 354
e1045   133 330
e1046   162 270
e1047   375 391
e1048   121 387
e1049   9   98
e1050   285 351
e1051   173 358
e1052   76  125
e1053   257 372
e1054   204 213
e1055   85  265
e1056   168 337
e1057   215 286
e1058   33  98
e1059   148 379
e1060   192 240
e1061   195 255
e1062   12  37
e1063   272 301
e1064   20  331
e1065   69  400
e1066   237 282
e1067   221 360
e1068   114 204
e1069   113 227
e1070   71  176
e1071   213 319
e1072   49  90
e1073   102 393
e1074   89  348
e1075   24  358
e1076   119 240
e1077   111 218
e1078   90  103
e1079   114 137
e1080   175 386
e1081   273 352
e1082   145 266
e1083   56  248
e1084   209 395
e1085   83  319
e1086   321 385
e1087   28  276
e1088   19  200
e1089   325 331
e1090   45  373
e1091   118 160
e1092   64  249
e1093   102 131
e1094   378 400
e1095   52  191
e1096   119 340
e1097   175 224
e1098   201 338
e1099   294 354
e1100   7   39
e1101   39  319
e1102   97  317
e1103   84  214
e1104   148 337
e1105   95  376
e1106   21  61
e1107   100 300
e1108   106 131
e1109   360 393
e1110   264 381
e1111   342 386
e1112   13  270
e1113   3   89
e1114   102 342
e1115   82  188
e1116   307 372
e1117   325 335
e1118   7   242
e1119   202 367
e1120   166 317
e1121   166 230
e1122   76  305
e1123   98  131
e1124   40  75
e1125   70  119
e1126   334 345
e1127   27  90
e1128   53  98
e1129   49  304
e1130   94  396
e1131   113 395
e1132   14  360
e1133   70  90
e1134   97  366
e1135   94  265
e1136   26  330
e1137   195 347
e1138   112 216
e1139   82  194
e1140   283 306
e1141   27  49
e1142   119 224
e1143   137 373
e1144   282 298
e1145   237 354
e1146   193 298
e1147   171 274
e1148   171 205
e1149   270 291
e1150   7   41
e1151   1   74
e1152   254 382
e1153   141 320
e1154   140 144
e1155   211 386
e1156   256 372
e1157   22  189
e1158   87  347
e1159   172 242
e1160   97  278
e1161   199 208
e1162   129 141
e1163   33  73
e1164   24  153
e1165   46  143
e1166   191 243
e1167   188 242
e1168   305 375
e1169   45  370
e1170   217 378
e1171   139 233
e1172   88  252
e1173   338 382
e1174   85  276
e1175   29  399
e1176   14  310
e1177   203 234
e1178   241 346
e1179   108 182
e1180   2   165
e1181   144 182
e1182   68  181
e1183   285 373
e1184   42  203
e1185   61  264
e1186   69  265
e1187   112 277
e1188   135 160
e1189   69  157
e1190   24  201
e1191   48  215
e1192   177 278
e1193   8   103
e1194   30  205
e1195   188 270
e1196   50  117
e1197   138 323
e1198   109 201
e1199   96  270
e1200   200 251
e1201   77  196
e1202   165 354
e1203   46  166
e1204   69  91
e1205   47  82
e1206   100 352
e1207   316 378
e1208   118 330
e1209   5   191
e1210   173 183
e1211   238 344
e1212   15  394
e1213   11  148
e1214   189 331
e1215   62  266
e1216   269 350
e1217   252 348
e1218   50  223
e1219   233 243
e1220   12  362
e1221   123 141
e1222   319 351
e1223   161 202
e1224   180 205
e1225   80  196
e1226   18  323
e1227   240 308
e1228   171 182
e1229   299 344
e1230   235 303
e1231   124 300
e1232   182 290
e1233   231 366
e1234   30  267
e1235   182 280
e1236   331 359
e1237   172 383
e1238   115 275
e1239   61  75
e1240   171 346
e1241   384 389
e1242   163 186
e1243   140 252
e1244   43  108
e1245   71  280
e1246   280 334
e1247   9   110
e1248   62  400
e1249   30  359
e1250   120 237
e1251   131 339
e1252   15  301
e1253   122 392
e1254   246 326
e1255   125 307
e1256   96  283
e1257   64  353
e1258   312 319
e1259   361 396
e1260   150 380
e1261   197 400
e1262   25  303
e1263   62  323
e1264   116 322
e1265   46  316
e1266   110 341
e1267   40  46
e1268   89  149
e1269   65  148
e1270   6   118
e1271   164 384
e1272   185 397
e1273   345 381
e1274   150 191
e1275   39  363
e1276   141 281
e1277   209 314
e1278   143 301
e1279   98  113
e1280   70  185
e1281   5   9
e1282   51  392
e1283   244 343
e1284   25  274
e1285   213 224
e1286   2   332
e1287   206 374
e1288   33  339
e1289   216 306
e1290   44  378
e1291   172 271
e1292   78  353
e1293   165 201
e1294   196 232
e1295   188 303
e1296   36  368
e1297   79  222
e1298   114 375
e1299   135 173
e1300   55  138
e1301   318 321
e1302   226 327
e1303   32  279
e1304   108 167
e1305   110 270
e1306   86  208
e1307   54  93
e1308   233 314
e1309   39  332
e1310   143 286
e1311   49  194
e1312   36  371
e1313   177 365
e1314   153 324
e1315   93  365
e1316   82  261
e1317   251 306
e1318   58  354
e1319   245 252
e1320   286 322
e1321   34  88
e1322   194 362
e1323   102 229
e1324   314 386
e1325   281 308
e1326   43  134
e1327   249 313
e1328   90  128
e1329   291 348
e1330   50  68
e1331   15  356
e1332   16  306
e1333   4   250
e1334   148 357
e1335   81  389
e1336   118 400
e1337   109 361
e1338   178 232
e1339   334 348
e1340   51  338
e1341   212 245
e1342   127 322
e1343   233 338
e1344   217 330
e1345   7   355
e1346   202 254
e1347   19  331
e1348   56  72
e1349   166 273
e1350   348 351
e1351   293 363
e1352   17  249
e1353   129 204
e1354   170 296
e1355   102 357
e1356   17  18
e1357   170 204
e1358   123 384
e1359   19  172
e1360   106 332
e1361   34  355
e1362   264 279
e1363   70  91
e1364   177 289
e1365   234 237
e1366   76  285
e1367   298 388
e1368   320 360
e1369   111 384
e1370   89  135
e1371   35  237
e1372   101 398
e1373   237 313
e1374   249 269
e1375   73  221
e1376   254 327
e1377   235 246
e1378   259 393
e1379   84  153
e1380   114 180
e1381   120 240
e1382   121 336
e1383   27  132
e1384   31  273
e1385   25  285
e1386   13  188
e1387   243 285
e1388   72  118
e1389   37  179
e1390   28  157
e1391   21  242
e1392   14  105
e1393   222 310
e1394   51  142
e1395   62  305
e1396   276 358
e1397   22  205
e1398   249 315
e1399   277 301
e1400   75  105
e1401   282 377
e1402   48  385
e1403   140 209
e1404   370 392
e1405   174 275
e1406   222 306
e1407   23  125
e1408   220 272
e1409   16  323
e1410   205 212
e1411   82  289
e1412   223 368
e1413   55  149
e1414   263 384
e1415   157 394
e1416   160 218
e1417   105 323
e1418   266 275
e1419   37  57
e1420   170 205
e1421   59  253
e1422   30  369
e1423   240 371
e1424   182 234
e1425   30  150
e1426   66  270
e1427   24  394
e1428   9   162
e1429   154 300
e1430   107 157
e1431   18  399
e1432   58  63
e1433   202 203
e1434   6   148
e1435   184 359
e1436   42  118
e1437   24  352
e1438   321 339
e1439   179 384
e1440   202 222
e1441   114 365
e1442   240 258
e1443   95  235
e1444   282 300
e1445   258 275
e1446   52  158
e1447   14  147
e1448   61  352
e1449   178 373
e1450   31  169
e1451   34  145
e1452   247 341
e1453   24  261
e1454   319 400
e1455   71  73
e1456   121 178
e1457   332 355
e1458   34  394
e1459   160 219
e1460   267 303
e1461   149 309
e1462   67  202
e1463   28  206
e1464   363 370
e1465   207 367
e1466   10  191
e1467   168 370
e1468   118 318
e1469   71  379
e1470   300 316
e1471   188 209
e1472   37  98
e1473   60  120
e1474   27  154
e1475   154 192
e1476   202 210
e1477   129 168
e1478   339 396
e1479   139 195
e1480   114 397
e1481   38  104
e1482   104 372
e1483   112 142
e1484   25  188
e1485   243 316
e1486   240 297
e1487   3   52
e1488   58  362
e1489   166 212
e1490   347 369
e1491   53  336
e1492   179 213
e1493   208 397
e1494   63  400
e1495   180 374
e1496   179 185
e1497   75  203
e1498   106 263
e1499   84  126
e1500   326 379
e1501   129 273
e1502   112 349
e1503   126 151
e1504   35  111
e1505   128 374
e1506   28  248
e1507   62  102
e1508   292 326
e1509   304 375
e1510   79  188
e1511   51  137
e1512   55  65
e1513   223 249
e1514   141 353
e1515   86  278
e1516   240 368
e1517   97  324
e1518   225 230
e1519   84  299
e1520   58  337
e1521   290 340
e1522   53  205
e1523   47  338
e1524   142 162
e1525   180 192
e1526   23  152
e1527   85  300
e1528   79  375
e1529   260 285
e1530   91  302
e1531   159 386
e1532   43  157
e1533   134 280
e1534   138 332
e1535   96  277
e1536   292 393
e1537   142 246
e1538   112 298
e1539   85  260
e1540   118 176
e1541   108 380
e1542   86  173
e1543   218 335
e1544   12  69
e1545   246 251
e1546   40  346
e1547   157 393
e1548   132 352
e1549   11  183
e1550   58  72
e1551   4   116
e1552   84  285
e1553   200 260
e1554   158 178
e1555   188 367
e1556   25  291
e1557   142 316
e1558   71  386
e1559   109 317
e1560   212 320
e1561   27  293
e1562   151 354
e1563   90  299
e1564   166 191
e1565   75  329
e1566   61  189
e1567   60  104
e1568   89  95
e1569   75  287
e1570   40  311
e1571   225 279
e1572   321 360
e1573   77  299
e1574   345 363
e1575   113 146
e1576   155 303
e1577   197 247
e1578   112 259
e1579   246 333
e1580   89  362
e1581   22  368
e1582   38  217
e1583   82  237
e1584   91  257
e1585   298 312
e1586   34  184
e1587   277 302
e1588   15  96
e1589   67  231
e1590   56  222
e1591   127 246
e1592   21  217
e1593   34  173
e1594   215 264
e1595   237 393
e1596   42  156
e1597   113 352
e1598   203 344
e1599   144 241
e1600   84  217
e1601   221 272
e1602   34  249
e1603   269 329
e1604   278 345
e1605   98  101
e1606   103 192
e1607   140 191
e1608   122 362
e1609   2   221
e1610   45  204
e1611   268 393
e1612   76  99
e1613   142 143
e1614   322 326
e1615   293 359
e1616   174 324
e1617   148 239
e1618   1   256
e1619   172 213
e1620   289 304
e1621   157 270
e1622   46  54
e1623   252 373
e1624   222 391
e1625   20  202
e1626   99  281
e1627   229 350
e1628   174 358
e1629   107 187
e1630   347 353
e1631   209 387
e1632   268 324
e1633   353 355
e1634   106 140
e1635   230 309
e1636   141 333
e1637   47  399
e1638   203 231
e1639   31  89
e1640   292 349
e1641   137 335
e1642   91  154
e1643   226 268
e1644   173 289
e1645   82  256
e1646   65  102
e1647   204 358
e1648   283 355
e1649   178 372
e1650   99  300
e1651   234 285
e1652   313 373
e1653   88  359
e1654   234 352
e1655   372 399
e1656   19  328
e1657   296 399
e1658   18  251
e1659   118 171
e1660   43  88
e1661   64  367
e1662   25  54
e1663   165 231
e1664   184 243
e1665   116 277
e1666   231 253
e1667   390 393
e1668   50  115
e1669   67  268
e1670   34  337
e1671   111 175
e1672   47  329
e1673   207 359
e1674   33  187
e1675   202 237
e1676   11  136
e1677   236 267
e1678   260 261
e1679   208 257
e1680   175 391
e1681   123 237
e1682   75  141
e1683   29  303
e1684   284 368
e1685   27  399
e1686   104 175
e1687   55  127
e1688   193 314
e1689   24  225
e1690   57  84
e1691   30  40
e1692   117 380
e1693   157 248
e1694   190 365
e1695   211 312
e1696   43  93
e1697   53  101
e1698   254 371
e1699   18  304
e1700   6   238
e1701   99  362
e1702   75  347
e1703   233 351
e1704   153 335
e1705   83  111
e1706   50  358
e1707   36  147
e1708   63  179
e1709   88  294
e1710   12  83
e1711   27  141
e1712   272 344
e1713   101 120
e1714   149 239
e1715   78  202
e1716   156 332
e1717   23  49
e1718   174 243
e1719   223 230
e1720   142 378
e1721   109 348
e1722   260 370
e1723   296 369
e1724   41  158
e1725   40  344
e1726   151 205
e1727   279 346
e1728   83  334
e1729   4   263
e1730   113 388
e1731   96  202
e1732   76  281
e1733   180 203
e1734   27  99
e1735   262 336
e1736   233 265
e1737   316 341
e1738   79  303
e1739   84  171
e1740   133 376
e1741   109 363
e1742   135 199
e1743   52  127
e1744   78  277
e1745   240 367
e1746   235 266
e1747   13  341
e1748   89  273
e1749   80  94
e1750   60  342
e1751   105 179
e1752   111 287
e1753   290 339
e1754   4   43
e1755   164 320
e1756   256 287
e1757   93  151
e1758   298 341
e1759   54  230
e1760   326 350
e1761   23  133
e1762   96  266
e1763   30  51
e1764   1   291
e1765   83  207
e1766   5   283
e1767   191 303
e1768   95  331
e1769   24  166
e1770   238 339
e1771   36  364
e1772   77  321
e1773   81  380
e1774   115 248
e1775   116 332
e1776   26  260
e1777   168 393
e1778   156 328
e1779   9   245
e1780   239 257
e1781   152 338
e1782   82  197
e1783   5   315
e1784   65  248
e1785   163 203
e1786   65  318
e1787   217 387
e1788   170 314
e1789   176 346
e1790   51  186
e1791   153 336
e1792   175 275
e1793   223 379
e1794   115 199
e1795   175 376
e1796   87  179
e1797   309 399
e1798   2   284
e1799   167 396
e1800   6   76
e1801   267 315
e1802   86  314
e1803   15  195
e1804   182 210
e1805   79  159
e1806   210 234
e1807   60  207
e1808   185 303
e1809   322 378
e1810   259 337
e1811   267 290
e1812   273 388
e1813   117 139
e1814   156 219
e1815   31  386
e1816   3   351
e1817   110 170
e1818   70  136
e1819   68  262
e1820   29  261
e1821   170 334
e1822   120 217
e1823   254 366
e1824   102 120
e1825   96  217
e1826   246 307
e1827   70  138
e1828   48  187
e1829   99  395
e1830   198 277
e1831   39  392
e1832   49  196
e1833   157 260
e1834   64  350
e1835   71  234
e1836   117 118
e1837   62  230
e1838   168 357
e1839   57  147
e1840   22  263
e1841   19  54
e1842   123 170
e1843   125 158
e1844   101 214
e1845   88  324
e1846   75  370
e1847   64  385
e1848   178 390
e1849   72  138
e1850   61  107
e1851   171 190
e1852   32  263
e1853   99  190
e1854   184 308
e1855   231 302
e1856   301 338
e1857   77  335
e1858   258 386
e1859   27  270
e1860   324 399
e1861   46  364
e1862   26  384
e1863   149 159
e1864   53  77
e1865   241 390
e1866   316 396
e1867   74  249
e1868   23  260
e1869   71  335
e1870   306 374
