V: 800
E: 223720
e483    156 309
e484    156 316
e485    316 700
e486    47  700
e487    47  369
e488    369 448
e489    448 736
e490    148 736
e491    148 423
e492    403 423
e493    403 579
e494    141 579
e495    141 463
e496    457 463
e497    456 457
e498    111 456
e499    111 674
e500    569 674
e501    498 569
e502    498 593
e503    517 593
e504    474 517
e505    416 474
e506    351 416
e507    330 351
e508    150 330
e509    129 150
e510    70  129
e511    70  467
e512    467 766
e513    673 766
e514    673 687
e515    422 687
e516    101 422
e517    101 219
e518    219 488
e519    199 488
e520    38  199
e521    38  592
e522    8   592
e523    8   754
e524    357 754
e525    357 549
e526    142 549
e527    142 506
e528    114 506
e529    114 525
e530    5   525
e531    5   522
e532    522 716
e533    205 716
e534    205 267
e535    267 524
e536    476 524
e537    476 596
e538    211 596
e539    211 664
e540    361 664
e541    31  361
e542    31  709
e543    553 709
e544    32  553
e545    32  325
e546    325 621
e547    26  621
e548    26  711
e549    89  711
e550    89  306
e551    306 532
e552    532 602
e553    283 602
e554    283 781
e555    531 781
e556    503 531
e557    269 503
e558    269 479
e559    461 479
e560    54  461
e561    54  765
e562    335 765
e563    149 335
e564    60  149
e565    60  756
e566    290 756
e567    290 383
e568    242 383
e569    113 242
e570    91  113
e571    91  663
e572    546 663
e573    546 556
e574    256 556
e575    256 388
e576    388 733
e577    175 733
e578    175 339
e579    182 339
e580    158 182
e581    1   158
e582    1   98
e583    98  690
e584    253 690
e585    139 253
e586    139 566
e587    494 566
e588    462 494
e589    64  462
e590    64  523
e591    523 598
e592    454 598
e593    454 578
e594    331 578
e595    331 547
e596    236 547
e597    236 346
e598    132 346
e599    132 301
e600    301 620
e601    583 620
e602    412 583
e603    412 668
e604    147 668
e605    97  147
e606    97  271
e607    258 271
e608    258 492
e609    217 492
e610    48  217
e611    48  421
e612    266 421
e613    266 535
e614    535 772
e615    764 772
e616    619 764
e617    173 619
e618    173 565
e619    565 799
e620    303 799
e621    303 315
e622    315 740
e623    394 740
e624    394 624
e625    127 624
e626    127 355
e627    355 745
e628    255 745
e629    56  255
e630    56  379
e631    379 692
e632    374 692
e633    294 374
e634    294 637
e635    443 637
e636    77  443
e637    77  341
e638    341 499
e639    261 499
e640    157 261
e641    157 654
e642    577 654
e643    185 577
e644    185 298
e645    57  298
e646    57  180
e647    180 436
e648    418 436
e649    305 418
e650    305 675
e651    550 675
e652    550 671
e653    406 671
e654    406 647
e655    581 647
e656    239 581
e657    239 399
e658    399 486
e659    424 486
e660    216 424
e661    216 227
e662    227 701
e663    207 701
e664    176 207
e665    176 485
e666    485 513
e667    513 705
e668    589 705
e669    589 788
e670    468 788
e671    434 468
e672    434 720
e673    251 720
e674    251 391
e675    391 507
e676    507 713
e677    260 713
e678    260 707
e679    393 707
e680    393 408
e681    408 473
e682    323 473
e683    183 323
e684    183 599
e685    599 653
e686    80  653
e687    80  800
e688    497 800
e689    497 641
e690    204 641
e691    171 204
e692    171 292
e693    292 622
e694    268 622
e695    169 268
e696    169 336
e697    336 432
e698    432 651
e699    36  651
e700    36  482
e701    225 482
e702    225 527
e703    527 762
e704    515 762
e705    515 681
e706    270 681
e707    270 731
e708    96  731
e709    96  428
e710    284 428
e711    284 770
e712    591 770
e713    564 591
e714    466 564
e715    445 466
e716    445 686
e717    415 686
e718    415 465
e719    135 465
e720    135 371
e721    371 797
e722    197 797
e723    197 793
e724    310 793
e725    310 697
e726    380 697
e727    105 380
e728    105 778
e729    650 778
e730    353 650
e731    218 353
e732    218 625
e733    354 625
e734    354 627
e735    419 627
e736    419 753
e737    570 753
e738    313 570
e739    313 320
e740    320 658
e741    365 658
e742    119 365
e743    119 191
e744    191 349
e745    131 349
e746    131 617
e747    340 617
e748    340 437
e749    437 584
e750    584 742
e751    279 742
e752    228 279
e753    228 259
e754    159 259
e755    159 656
e756    481 656
e757    481 786
e758    670 786
e759    659 670
e760    252 659
e761    252 262
e762    262 706
e763    395 706
e764    272 395
e765    272 300
e766    300 334
e767    334 580
e768    441 580
e769    45  441
e770    45  748
e771    347 748
e772    347 407
e773    407 573
e774    82  573
e775    40  82
e776    40  192
e777    192 487
e778    487 536
e779    536 749
e780    747 749
e781    568 747
e782    568 724
e783    193 724
e784    16  193
e785    16  37
e786    37  86
e787    86  603
e788    603 644
e789    433 644
e790    232 433
e791    10  232
e792    10  640
e793    640 665
e794    15  665
e795    15  615
e796    295 615
e797    27  295
e798    22  27
e799    22  87
e800    560 752
e801    33  190
e802    308 778
e803    38  238
e804    398 567
e805    333 765
e806    428 784
e807    411 657
e808    447 716
e809    298 304
e810    367 753
e811    365 532
e812    363 494
e813    86  91
e814    190 358
e815    286 577
e816    490 494
e817    462 692
e818    82  470
e819    68  589
e820    181 797
e821    315 477
e822    551 555
e823    753 786
e824    390 658
e825    174 204
e826    493 546
e827    385 789
e828    195 302
e829    615 628
e830    147 693
e831    378 480
e832    112 188
e833    639 739
e834    92  195
e835    330 777
e836    515 649
e837    118 756
e838    52  688
e839    612 777
e840    133 509
e841    113 786
e842    85  748
e843    308 501
e844    267 580
e845    254 643
e846    34  696
e847    318 738
e848    365 367
e849    48  713
e850    196 662
e851    228 329
e852    325 778
e853    33  429
e854    307 333
e855    17  325
e856    106 561
e857    447 780
e858    392 800
e859    104 691
e860    238 585
e861    551 728
e862    135 396
e863    84  619
e864    115 439
e865    324 411
e866    461 700
e867    271 306
e868    172 559
e869    107 588
e870    319 469
e871    760 775
e872    256 627
e873    136 148
e874    338 388
e875    346 366
e876    22  263
e877    77  611
e878    268 579
e879    94  730
e880    159 346
e881    218 394
e882    714 784
e883    118 446
e884    141 290
e885    608 634
e886    212 798
e887    373 569
e888    611 769
e889    295 309
e890    249 484
e891    102 497
e892    570 759
e893    148 678
e894    195 651
e895    39  394
e896    466 659
e897    748 774
e898    76  557
e899    342 777
e900    502 510
e901    247 646
e902    513 531
e903    154 266
e904    42  450
e905    267 299
e906    284 585
e907    476 481
e908    293 649
e909    25  449
e910    240 567
e911    96  595
e912    103 214
e913    169 353
e914    50  399
e915    54  494
e916    754 793
e917    547 600
e918    251 638
e919    58  372
e920    605 683
e921    229 609
e922    540 728
e923    111 681
e924    178 272
e925    126 584
e926    108 752
e927    270 576
e928    551 707
e929    144 317
e930    344 602
e931    51  216
e932    213 349
e933    307 330
e934    735 786
e935    399 639
e936    391 722
e937    221 684
e938    11  787
e939    169 364
e940    104 288
e941    175 578
e942    274 711
e943    41  746
e944    179 330
e945    88  640
e946    55  107
e947    4   514
e948    179 468
e949    261 515
e950    233 581
e951    244 696
e952    434 527
e953    518 662
e954    531 692
e955    260 721
e956    383 581
e957    57  214
e958    427 438
e959    439 578
e960    152 457
e961    96  552
e962    292 667
e963    217 678
e964    217 632
e965    454 526
e966    131 323
e967    393 732
e968    145 547
e969    49  229
e970    287 310
e971    70  719
e972    326 505
e973    458 642
e974    30  378
e975    401 622
e976    248 767
e977    240 429
e978    148 683
e979    235 796
e980    315 640
e981    428 476
e982    195 729
e983    450 691
e984    465 495
e985    32  294
e986    39  391
e987    666 757
e988    177 387
e989    47  767
e990    26  221
e991    187 640
e992    232 704
e993    165 206
e994    154 695
e995    262 585
e996    53  312
e997    390 796
e998    442 612
e999    524 577
e1000   677 752
e1001   684 794
e1002   370 537
e1003   210 232
e1004   10  564
e1005   653 772
e1006   269 637
e1007   420 771
e1008   289 476
e1009   197 292
e1010   286 523
e1011   311 797
e1012   33  711
e1013   338 520
e1014   450 761
e1015   55  745
e1016   270 454
e1017   74  90
e1018   227 756
e1019   451 662
e1020   473 797
e1021   132 155
e1022   301 614
e1023   43  425
e1024   83  770
e1025   321 323
e1026   233 246
e1027   54  391
e1028   483 756
e1029   505 774
e1030   651 694
e1031   50  561
e1032   509 708
e1033   318 367
e1034   180 697
e1035   193 520
e1036   336 638
e1037   527 619
e1038   131 665
e1039   11  97
e1040   408 477
e1041   256 480
e1042   441 532
e1043   221 500
e1044   217 500
e1045   119 545
e1046   747 783
e1047   11  579
e1048   106 236
e1049   393 423
e1050   58  296
e1051   187 664
e1052   577 601
e1053   485 710
e1054   327 415
e1055   91  261
e1056   473 677
e1057   97  174
e1058   81  439
e1059   409 777
e1060   98  209
e1061   151 480
e1062   449 578
e1063   538 692
e1064   40  325
e1065   26  291
e1066   243 418
e1067   350 602
e1068   69  614
e1069   640 704
e1070   47  591
e1071   607 690
e1072   29  239
e1073   73  106
e1074   638 650
e1075   140 155
e1076   446 497
e1077   185 198
e1078   184 708
e1079   128 409
e1080   64  594
e1081   375 385
e1082   37  235
e1083   55  648
e1084   75  548
e1085   360 370
e1086   178 570
e1087   418 731
e1088   261 291
e1089   242 549
e1090   377 432
e1091   42  488
e1092   136 701
e1093   330 597
e1094   234 404
e1095   430 442
e1096   460 576
e1097   254 577
e1098   207 233
e1099   5   654
e1100   18  182
e1101   32  103
e1102   278 570
e1103   728 778
e1104   516 567
e1105   447 708
e1106   661 743
e1107   432 552
e1108   553 697
e1109   474 701
e1110   51  706
e1111   471 622
e1112   106 731
e1113   403 711
e1114   477 793
e1115   59  212
e1116   237 408
e1117   359 368
e1118   401 739
e1119   131 211
e1120   159 403
e1121   82  467
e1122   497 796
e1123   488 600
e1124   24  146
e1125   310 502
e1126   559 753
e1127   100 131
e1128   197 361
e1129   348 798
e1130   376 660
e1131   39  735
e1132   355 649
e1133   39  507
e1134   193 294
e1135   31  614
e1136   344 487
e1137   304 542
e1138   155 769
e1139   111 774
e1140   111 243
e1141   379 648
e1142   703 776
e1143   300 455
e1144   138 237
e1145   41  163
e1146   663 742
e1147   271 584
e1148   44  468
e1149   113 648
e1150   757 782
e1151   306 632
e1152   115 689
e1153   215 623
e1154   212 597
e1155   42  162
e1156   387 688
e1157   105 550
e1158   88  797
e1159   63  452
e1160   350 384
e1161   58  369
e1162   30  791
e1163   624 672
e1164   74  759
e1165   636 726
e1166   43  127
e1167   154 262
e1168   548 605
e1169   88  533
e1170   80  85
e1171   244 341
e1172   75  122
e1173   55  454
e1174   522 559
e1175   381 587
e1176   461 781
e1177   299 373
e1178   249 413
e1179   125 602
e1180   17  800
e1181   142 253
e1182   237 761
e1183   261 800
e1184   534 644
e1185   250 745
e1186   355 775
e1187   265 372
e1188   29  140
e1189   709 783
e1190   337 617
e1191   66  353
e1192   172 255
e1193   382 745
e1194   582 628
e1195   357 649
e1196   408 746
e1197   71  81
e1198   744 792
e1199   381 639
e1200   123 194
e1201   322 715
e1202   338 577
e1203   6   26
e1204   34  89
e1205   233 385
e1206   267 694
e1207   201 589
e1208   590 734
e1209   82  506
e1210   292 418
e1211   433 752
e1212   389 795
e1213   304 747
e1214   292 705
e1215   149 322
e1216   144 449
e1217   143 587
e1218   151 295
e1219   576 634
e1220   230 739
e1221   294 595
e1222   265 349
e1223   53  90
e1224   620 671
e1225   148 154
e1226   675 710
e1227   348 506
e1228   370 561
e1229   189 721
e1230   35  80
e1231   102 598
e1232   84  512
e1233   123 737
e1234   108 446
e1235   583 706
e1236   15  248
e1237   277 353
e1238   124 639
e1239   403 531
e1240   251 299
e1241   35  128
e1242   144 169
e1243   239 574
e1244   382 725
e1245   231 387
e1246   150 600
e1247   497 638
e1248   83  266
e1249   329 768
e1250   174 746
e1251   365 765
e1252   140 463
e1253   398 795
e1254   382 723
e1255   191 768
e1256   584 691
e1257   68  753
e1258   344 454
e1259   163 645
e1260   27  326
e1261   65  781
e1262   352 428
e1263   128 448
e1264   428 516
e1265   138 557
e1266   202 332
e1267   306 754
e1268   71  579
e1269   29  577
e1270   177 603
e1271   460 500
e1272   17  497
e1273   198 571
e1274   43  539
e1275   167 421
e1276   442 720
e1277   110 784
e1278   14  513
e1279   15  271
e1280   280 754
e1281   166 630
e1282   359 789
e1283   278 799
e1284   676 797
e1285   69  316
e1286   524 786
e1287   327 405
e1288   23  311
e1289   432 731
e1290   731 745
e1291   18  386
e1292   36  517
e1293   386 691
e1294   87  644
e1295   317 566
e1296   563 707
e1297   324 546
e1298   129 295
e1299   53  138
e1300   199 539
e1301   167 574
e1302   224 353
e1303   181 718
e1304   393 506
e1305   503 761
e1306   384 582
e1307   335 340
e1308   148 369
e1309   113 753
e1310   469 693
e1311   156 711
e1312   111 800
e1313   80  306
e1314   201 582
e1315   111 695
e1316   259 593
e1317   532 693
e1318   172 219
e1319   165 595
e1320   656 773
e1321   139 794
e1322   63  127
e1323   180 535
e1324   367 789
e1325   147 177
e1326   16  100
e1327   470 647
e1328   44  664
e1329   57  225
e1330   47  102
e1331   518 612
e1332   66  395
e1333   245 789
e1334   491 609
e1335   150 163
e1336   354 749
e1337   98  496
e1338   17  700
e1339   48  584
e1340   127 265
e1341   212 513
e1342   405 765
e1343   159 679
e1344   47  124
e1345   308 489
e1346   162 371
e1347   119 555
e1348   182 255
e1349   61  544
e1350   547 619
e1351   489 559
e1352   27  626
e1353   68  593
e1354   3   774
e1355   27  748
e1356   10  80
e1357   720 761
e1358   307 389
e1359   207 431
e1360   86  187
e1361   444 666
e1362   120 656
e1363   784 789
e1364   344 630
e1365   242 518
e1366   273 524
e1367   229 518
e1368   438 755
e1369   378 386
e1370   172 612
e1371   150 157
e1372   100 462
e1373   153 229
e1374   199 411
e1375   166 748
e1376   113 776
e1377   534 674
e1378   46  681
e1379   440 771
e1380   39  610
e1381   238 460
e1382   230 533
e1383   357 555
e1384   243 581
e1385   283 435
e1386   630 722
e1387   260 376
e1388   517 730
e1389   345 458
e1390   427 636
e1391   373 432
e1392   178 294
e1393   160 543
e1394   496 650
e1395   393 637
e1396   315 415
e1397   339 363
e1398   374 498
e1399   417 670
e1400   672 708
e1401   168 372
e1402   531 716
e1403   27  146
e1404   298 654
e1405   165 604
e1406   501 782
e1407   203 345
e1408   237 606
e1409   240 282
e1410   395 488
e1411   86  507
e1412   406 690
e1413   120 307
e1414   291 698
e1415   3   233
e1416   100 475
e1417   550 555
e1418   205 265
e1419   447 517
e1420   267 397
e1421   307 352
e1422   472 693
e1423   334 692
e1424   71  136
e1425   126 568
e1426   178 216
e1427   183 314
e1428   166 287
e1429   26  563
e1430   412 520
e1431   656 757
e1432   296 372
e1433   27  66
e1434   232 590
e1435   32  739
e1436   90  635
e1437   91  773
e1438   89  155
e1439   194 734
e1440   587 799
e1441   155 237
e1442   235 572
e1443   17  722
e1444   237 292
e1445   390 779
e1446   443 491
e1447   36  547
e1448   350 542
e1449   57  321
e1450   407 666
e1451   102 282
e1452   94  198
e1453   382 478
e1454   93  206
e1455   11  226
e1456   94  630
e1457   28  625
e1458   284 501
e1459   61  185
e1460   145 356
e1461   535 796
e1462   200 761
e1463   390 400
e1464   226 599
e1465   350 539
e1466   99  673
e1467   133 328
e1468   485 755
e1469   478 758
e1470   436 558
e1471   200 516
e1472   12  380
e1473   614 685
e1474   212 463
e1475   41  263
e1476   165 797
e1477   262 766
e1478   107 131
e1479   83  238
e1480   79  505
e1481   583 780
e1482   487 544
e1483   221 713
e1484   302 696
e1485   140 329
e1486   508 544
e1487   304 721
e1488   336 429
e1489   620 785
e1490   76  577
e1491   388 737
e1492   309 763
e1493   102 374
e1494   66  707
e1495   2   379
e1496   521 673
e1497   479 773
e1498   537 653
e1499   325 456
e1500   465 468
e1501   312 568
e1502   72  735
e1503   297 458
e1504   46  493
e1505   596 633
e1506   123 263
e1507   162 729
e1508   142 196
e1509   17  235
e1510   113 611
e1511   237 314
e1512   562 694
e1513   24  456
e1514   535 625
e1515   68  693
e1516   460 680
e1517   153 412
e1518   170 266
e1519   29  317
e1520   13  717
e1521   409 662
e1522   207 234
e1523   257 411
e1524   45  359
e1525   338 457
e1526   222 520
e1527   212 658
e1528   75  151
e1529   311 674
e1530   274 279
e1531   669 724
e1532   741 778
e1533   463 717
e1534   110 551
e1535   464 772
e1536   680 789
e1537   197 223
e1538   202 453
e1539   3   488
e1540   46  305
e1541   466 491
e1542   288 412
e1543   174 458
e1544   249 296
e1545   191 261
e1546   6   297
e1547   539 550
e1548   541 794
e1549   294 684
e1550   290 595
e1551   301 608
e1552   366 381
e1553   532 578
e1554   15  800
e1555   456 499
e1556   72  186
e1557   6   234
e1558   233 608
e1559   367 382
e1560   259 568
e1561   215 615
e1562   274 291
e1563   476 674
e1564   239 484
e1565   204 461
e1566   510 569
e1567   198 511
e1568   545 659
e1569   110 722
e1570   442 635
e1571   234 459
e1572   563 640
e1573   111 119
e1574   1   317
e1575   561 731
e1576   160 318
e1577   32  527
e1578   381 486
e1579   107 317
e1580   690 704
e1581   293 317
e1582   612 795
e1583   363 730
e1584   296 789
e1585   489 750
e1586   123 460
e1587   601 781
e1588   528 776
e1589   156 366
e1590   674 722
e1591   443 553
e1592   251 302
e1593   167 784
e1594   59  131
e1595   3   342
e1596   33  731
e1597   143 149
e1598   423 645
e1599   556 633
e1600   123 506
e1601   628 782
e1602   438 500
e1603   401 586
e1604   232 400
e1605   511 590
e1606   325 752
e1607   31  372
e1608   169 564
e1609   479 494
e1610   379 622
e1611   166 431
e1612   121 409
e1613   428 602
e1614   459 777
e1615   131 359
e1616   400 696
e1617   168 244
e1618   95  572
e1619   6   602
e1620   384 466
e1621   531 735
e1622   348 553
e1623   52  508
e1624   578 700
e1625   254 379
e1626   152 154
e1627   178 301
e1628   198 341
e1629   318 374
e1630   73  784
e1631   425 574
e1632   42  381
e1633   353 695
e1634   82  663
e1635   277 793
e1636   163 692
e1637   14  796
e1638   435 687
e1639   83  656
e1640   69  720
e1641   199 703
e1642   80  105
e1643   542 780
e1644   222 743
e1645   628 697
e1646   198 489
e1647   483 529
e1648   162 759
e1649   490 768
e1650   500 658
e1651   38  427
e1652   302 387
e1653   91  260
e1654   141 183
e1655   414 706
e1656   115 518
e1657   154 249
e1658   82  226
e1659   494 737
e1660   131 139
e1661   36  380
e1662   475 595
e1663   163 331
e1664   37  526
e1665   115 746
e1666   370 798
e1667   294 665
e1668   494 698
e1669   14  520
e1670   40  401
e1671   329 722
e1672   481 582
e1673   240 376
e1674   402 533
e1675   468 553
e1676   368 505
e1677   288 370
e1678   3   722
e1679   417 592
e1680   97  611
e1681   147 689
e1682   1   761
e1683   520 679
e1684   217 660
e1685   1   329
e1686   681 724
e1687   91  553
e1688   114 611
e1689   115 599
e1690   236 587
e1691   304 729
e1692   58  193
e1693   294 548
e1694   1   7
e1695   663 777
e1696   398 702
e1697   423 591
e1698   441 694
e1699   582 762
e1700   362 761
e1701   186 517
e1702   205 468
e1703   487 630
e1704   279 753
e1705   477 689
e1706   124 477
e1707   182 311
e1708   643 682
e1709   569 632
e1710   227 253
e1711   653 678
e1712   353 354
e1713   99  326
e1714   258 763
e1715   171 198
e1716   17  153
e1717   154 674
e1718   71  544
e1719   99  391
e1720   62  364
e1721   341 523
e1722   330 775
e1723   226 654
e1724   113 217
e1725   51  709
e1726   194 609
e1727   329 535
e1728   484 664
e1729   632 653
e1730   304 369
e1731   229 790
e1732   81  307
e1733   107 537
e1734   308 324
e1735   138 240
e1736   242 544
e1737   192 205
e1738   156 686
e1739   324 380
e1740   499 674
e1741   110 145
e1742   54  148
e1743   362 759
e1744   419 489
e1745   191 207
e1746   247 713
e1747   22  60
e1748   23  443
e1749   238 547
e1750   702 709
e1751   572 674
e1752   307 368
e1753   137 789
e1754   329 650
e1755   253 341
e1756   154 496
e1757   84  195
e1758   733 736
e1759   578 746
e1760   419 705
e1761   34  118
e1762   226 298
e1763   146 220
e1764   335 360
e1765   301 513
e1766   143 753
e1767   201 772
e1768   272 283
e1769   641 794
e1770   352 771
e1771   570 662
e1772   461 667
e1773   549 666
e1774   416 510
e1775   78  460
e1776   129 798
e1777   592 640
e1778   10  346
e1779   149 643
e1780   315 577
e1781   40  616
e1782   110 202
e1783   524 794
e1784   453 612
e1785   93  752
e1786   67  607
e1787   135 256
e1788   167 566
e1789   205 694
e1790   281 611
e1791   4   720
e1792   223 483
e1793   624 775
e1794   410 432
e1795   632 738
e1796   129 646
e1797   256 575
e1798   47  627
e1799   351 692
e1800   604 673
e1801   737 763
e1802   127 418
e1803   62  653
e1804   337 664
e1805   474 581
e1806   255 606
e1807   363 767
e1808   396 613
e1809   428 618
e1810   378 550
e1811   181 385
e1812   261 516
e1813   107 479
e1814   293 679
e1815   209 341
e1816   216 313
e1817   91  409
e1818   675 757
e1819   97  386
e1820   563 630
e1821   73  112
e1822   157 759
e1823   26  391
e1824   567 609
e1825   234 660
e1826   9   723
e1827   54  315
e1828   289 557
e1829   157 247
e1830   21  175
e1831   570 785
e1832   128 133
e1833   294 366
e1834   165 754
e1835   93  439
e1836   227 521
e1837   599 616
e1838   312 439
e1839   222 359
e1840   236 516
e1841   484 713
e1842   20  775
e1843   293 332
e1844   37  798
e1845   118 121
e1846   230 511
e1847   77  455
e1848   128 793
e1849   626 745
e1850   533 592
e1851   226 613
e1852   222 517
e1853   8   289
e1854   125 499
e1855   416 777
e1856   335 688
e1857   305 722
e1858   86  263
e1859   153 765
e1860   73  602
e1861   129 296
e1862   634 775
e1863   729 798
e1864   144 445
e1865   311 623
e1866   367 396
e1867   503 567
e1868   101 290
e1869   598 768
e1870   44  768
