V: 800
E: 95880
e218    170 454
e219    170 607
e220    375 607
e221    375 768
e222    444 768
e223    366 444
e224    366 506
e225    307 506
e226    183 307
e227    183 755
e228    586 755
e229    132 586
e230    132 341
e231    341 651
e232    591 651
e233    591 602
e234    602 726
e235    581 726
e236    465 581
e237    246 465
e238    29  246
e239    10  29
e240    10  639
e241    357 639
e242    231 357
e243    231 752
e244    752 774
e245    589 774
e246    260 589
e247    260 431
e248    43  431
e249    43  117
e250    117 751
e251    664 751
e252    373 664
e253    244 373
e254    9   244
e255    9   30
e256    30  456
e257    456 676
e258    368 676
e259    53  368
e260    53  464
e261    209 464
e262    209 476
e263    266 476
e264    266 369
e265    105 369
e266    105 415
e267    392 415
e268    392 546
e269    546 739
e270    353 739
e271    346 353
e272    259 346
e273    259 314
e274    314 762
e275    213 762
e276    213 637
e277    38  637
e278    38  722
e279    435 722
e280    435 507
e281    507 754
e282    500 754
e283    185 500
e284    185 647
e285    647 799
e286    74  799
e287    44  74
e288    44  254
e289    230 254
e290    230 255
e291    75  255
e292    75  223
e293    223 498
e294    21  498
e295    21  612
e296    306 612
e297    306 354
e298    348 354
e299    348 453
e300    302 453
e301    73  302
e302    73  791
e303    528 791
e304    360 528
e305    33  360
e306    33  333
e307    226 333
e308    216 226
e309    216 335
e310    64  335
e311    64  304
e312    304 683
e313    683 724
e314    111 724
e315    111 186
e316    186 708
e317    224 708
e318    220 224
e319    220 291
e320    291 557
e321    557 588
e322    26  588
e323    26  645
e324    645 759
e325    87  759
e326    87  686
e327    686 750
e328    750 785
e329    401 785
e330    401 669
e331    669 787
e332    483 787
e333    483 770
e334    504 770
e335    84  504
e336    84  789
e337    789 797
e338    411 797
e339    382 411
e340    382 721
e341    171 721
e342    171 633
e343    372 633
e344    372 780
e345    567 780
e346    509 567
e347    326 509
e348    39  326
e349    39  79
e350    79  725
e351    153 725
e352    153 640
e353    472 640
e354    472 582
e355    311 582
e356    311 322
e357    322 701
e358    467 701
e359    212 467
e360    212 573
e361    573 659
e362    253 659
e363    253 271
e364    271 523
e365    497 523
e366    497 757
e367    313 757
e368    313 438
e369    438 767
e370    481 767
e371    481 603
e372    95  603
e373    95  723
e374    682 723
e375    583 682
e376    47  583
e377    47  534
e378    279 534
e379    279 355
e380    355 391
e381    391 397
e382    397 761
e383    490 761
e384    490 749
e385    519 749
e386    48  519
e387    48  200
e388    200 374
e389    263 374
e390    42  263
e391    42  521
e392    445 521
e393    445 555
e394    555 709
e395    529 709
e396    364 529
e397    315 364
e398    261 315
e399    261 680
e400    680 772
e401    389 772
e402    389 734
e403    629 734
e404    119 629
e405    119 198
e406    160 198
e407    160 596
e408    319 596
e409    282 319
e410    282 594
e411    594 693
e412    211 693
e413    211 280
e414    100 280
e415    100 561
e416    553 561
e417    17  553
e418    17  217
e419    217 299
e420    299 782
e421    85  782
e422    85  559
e423    162 559
e424    162 675
e425    285 675
e426    12  285
e427    12  184
e428    14  184
e429    14  778
e430    127 778
e431    127 237
e432    237 710
e433    548 710
e434    126 548
e435    126 737
e436    362 737
e437    362 717
e438    195 717
e439    120 195
e440    120 566
e441    268 566
e442    173 268
e443    32  173
e444    32  532
e445    416 532
e446    416 604
e447    466 604
e448    208 466
e449    208 595
e450    595 661
e451    536 661
e452    387 536
e453    60  387
e454    60  65
e455    65  359
e456    359 556
e457    535 556
e458    332 535
e459    218 332
e460    218 518
e461    139 518
e462    139 515
e463    238 515
e464    238 240
e465    240 324
e466    310 324
e467    310 696
e468    164 696
e469    164 626
e470    329 626
e471    150 329
e472    150 565
e473    72  565
e474    72  222
e475    54  222
e476    54  569
e477    399 569
e478    399 552
e479    426 552
e480    426 685
e481    658 685
e482    295 658
e483    295 407
e484    407 650
e485    172 650
e486    172 439
e487    439 564
e488    470 564
e489    6   470
e490    6   248
e491    169 248
e492    169 262
e493    262 432
e494    149 432
e495    20  149
e496    20  446
e497    264 446
e498    264 544
e499    544 656
e500    68  656
e501    68  133
e502    133 174
e503    174 741
e504    197 741
e505    197 531
e506    97  531
e507    97  144
e508    144 733
e509    493 733
e510    493 714
e511    113 714
e512    113 408
e513    405 408
e514    3   405
e515    3   309
e516    16  309
e517    16  383
e518    383 494
e519    494 514
e520    514 798
e521    706 798
e522    597 706
e523    406 597
e524    406 695
e525    424 695
e526    424 455
e527    205 455
e528    205 484
e529    484 794
e530    201 794
e531    93  201
e532    93  137
e533    137 599
e534    112 599
e535    112 385
e536    385 394
e537    67  394
e538    67  356
e539    356 527
e540    328 527
e541    308 328
e542    308 343
e543    343 468
e544    336 468
e545    202 336
e546    202 641
e547    547 641
e548    298 547
e549    298 379
e550    277 379
e551    277 792
e552    459 792
e553    331 459
e554    252 331
e555    252 503
e556    430 503
e557    327 430
e558    199 327
e559    199 662
e560    83  662
e561    83  118
e562    118 241
e563    241 728
e564    728 783
e565    687 783
e566    190 687
e567    190 303
e568    303 450
e569    450 551
e570    538 551
e571    167 538
e572    167 522
e573    495 522
e574    495 793
e575    421 793
e576    196 421
e577    196 520
e578    124 520
e579    124 419
e580    419 428
e581    283 428
e582    283 585
e583    158 585
e584    158 478
e585    168 478
e586    168 381
e587    131 381
e588    131 423
e589    290 423
e590    290 671
e591    671 764
e592    764 777
e593    41  777
e594    41  615
e595    615 691
e596    524 691
e597    66  524
e598    66  228
e599    228 577
e600    577 643
e601    502 643
e602    81  502
e603    81  161
e604    161 278
e605    278 296
e606    296 779
e607    155 779
e608    155 361
e609    361 575
e610    482 575
e611    482 579
e612    474 579
e613    339 474
e614    62  339
e615    62  289
e616    289 560
e617    188 560
e618    58  188
e619    58  610
e620    610 766
e621    598 766
e622    452 598
e623    390 452
e624    145 390
e625    24  145
e626    24  679
e627    624 679
e628    18  624
e629    18  135
e630    135 788
e631    276 788
e632    276 460
e633    293 460
e634    293 758
e635    178 758
e636    178 638
e637    638 670
e638    234 670
e639    210 234
e640    210 480
e641    480 486
e642    257 486
e643    257 542
e644    269 542
e645    269 281
e646    281 576
e647    191 576
e648    191 786
e649    776 786
e650    159 776
e651    159 321
e652    96  321
e653    96  288
e654    288 418
e655    418 550
e656    35  550
e657    35  760
e658    245 760
e659    245 388
e660    388 697
e661    697 743
e662    711 743
e663    166 711
e664    166 541
e665    541 655
e666    267 655
e667    267 563
e668    4   563
e669    4   700
e670    109 700
e671    109 660
e672    660 677
e673    227 677
e674    227 631
e675    114 631
e676    114 125
e677    125 790
e678    731 790
e679    143 731
e680    143 316
e681    316 347
e682    347 501
e683    501 587
e684    13  587
e685    13  350
e686    103 350
e687    103 441
e688    441 763
e689    674 763
e690    207 674
e691    207 545
e692    491 545
e693    138 491
e694    138 265
e695    265 632
e696    632 649
e697    37  649
e698    37  414
e699    414 619
e700    78  619
e701    78  179
e702    34  179
e703    34  384
e704    384 630
e705    175 630
e706    175 487
e707    487 689
e708    609 689
e709    558 609
e710    543 558
e711    410 543
e712    410 663
e713    235 663
e714    165 235
e715    165 305
e716    305 613
e717    102 613
e718    99  102
e719    99  705
e720    705 744
e721    378 744
e722    378 572
e723    82  572
e724    82  214
e725    80  214
e726    80  330
e727    330 477
e728    225 477
e729    7   225
e730    7   635
e731    31  635
e732    31  592
e733    215 592
e734    215 243
e735    104 243
e736    104 156
e737    27  156
e738    27  525
e739    489 525
e740    489 747
e741    320 747
e742    320 719
e743    116 719
e744    116 251
e745    251 668
e746    121 668
e747    121 729
e748    204 729
e749    5   204
e750    5   718
e751    463 718
e752    463 616
e753    512 616
e754    512 738
e755    55  738
e756    55  363
e757    250 363
e758    250 358
e759    123 358
e760    123 756
e761    69  756
e762    69  443
e763    443 530
e764    1   530
e765    1   46
e766    46  646
e767    646 730
e768    608 730
e769    286 608
e770    286 323
e771    323 617
e772    189 617
e773    189 654
e774    386 654
e775    270 386
e776    270 678
e777    340 678
e778    340 539
e779    88  539
e780    88  485
e781    485 593
e782    593 781
e783    365 781
e784    365 784
e785    614 784
e786    614 703
e787    163 703
e788    163 458
e789    352 458
e790    56  352
e791    56  147
e792    147 510
e793    510 720
e794    622 720
e795    77  622
e796    77  666
e797    666 716
e798    508 716
e799    508 590
e800    196 216
e801    180 376
e802    173 291
e803    495 681
e804    495 696
e805    166 602
e806    2   682
e807    115 389
e808    211 725
e809    82  681
e810    70  490
e811    256 492
e812    352 769
e813    205 220
e814    443 780
e815    317 659
e816    234 740
e817    133 473
e818    397 686
e819    11  204
e820    161 491
e821    288 552
e822    295 650
e823    124 155
e824    377 788
e825    198 427
e826    21  604
e827    506 656
e828    120 524
e829    212 622
e830    72  477
e831    253 515
e832    179 744
e833    227 569
e834    443 550
e835    328 503
e836    8   671
e837    391 710
e838    204 738
e839    120 761
e840    96  197
e841    629 793
e842    17  119
e843    136 639
e844    378 427
e845    566 749
e846    186 383
e847    15  739
e848    300 446
e849    110 352
e850    387 423
e851    375 734
e852    100 285
e853    150 191
e854    213 747
e855    321 569
e856    92  160
e857    425 777
e858    523 648
e859    60  237
e860    91  105
e861    123 191
e862    494 738
e863    142 425
e864    377 732
e865    264 439
e866    94  410
e867    497 611
e868    522 695
e869    508 717
e870    489 729
e871    432 723
e872    429 659
e873    95  407
e874    758 762
e875    167 723
e876    51  63
e877    247 332
e878    196 252
e879    241 348
e880    566 758
e881    219 637
e882    130 483
e883    227 551
e884    395 614
e885    256 754
e886    15  320
e887    131 417
e888    169 559
e889    65  264
e890    48  331
e891    468 771
e892    210 341
e893    44  377
e894    163 165
e895    270 415
e896    161 454
e897    163 760
e898    86  271
e899    530 749
e900    203 657
e901    145 500
e902    214 507
e903    543 709
e904    631 720
e905    164 438
e906    176 788
e907    17  710
e908    99  248
e909    142 428
e910    184 554
e911    230 389
e912    199 787
e913    300 654
e914    361 768
e915    83  147
e916    535 610
e917    475 663
e918    323 348
e919    265 796
e920    433 634
e921    124 332
e922    2   778
e923    279 282
e924    50  145
e925    23  65
e926    458 608
e927    20  777
e928    269 270
e929    520 746
e930    55  715
e931    183 752
e932    82  485
e933    254 628
e934    314 343
e935    363 576
e936    433 784
e937    510 721
e938    57  60
e939    221 229
e940    22  505
e941    312 510
e942    124 704
e943    3   425
e944    559 643
e945    79  207
e946    378 545
e947    82  378
e948    172 451
e949    648 720
e950    29  151
e951    603 766
e952    289 488
e953    26  39
e954    56  98
e955    212 760
e956    41  525
e957    15  694
e958    345 672
e959    49  361
e960    458 625
e961    471 495
e962    136 284
e963    199 240
e964    132 351
e965    270 689
e966    209 310
e967    71  477
e968    56  708
e969    416 625
e970    85  399
e971    503 706
e972    684 795
e973    38  653
e974    189 530
e975    34  580
e976    124 287
e977    263 326
e978    295 334
e979    204 467
e980    90  600
e981    476 767
e982    72  587
e983    3   532
e984    339 455
e985    438 638
e986    47  434
e987    59  276
e988    720 793
e989    142 588
e990    247 347
e991    163 511
e992    99  490
e993    566 723
e994    48  545
e995    143 562
e996    242 421
e997    286 326
e998    724 740
e999    612 716
e1000   306 792
e1001   191 199
e1002   352 396
e1003   490 533
e1004   342 407
e1005   325 508
e1006   544 757
e1007   90  313
e1008   97  668
e1009   81  307
e1010   485 710
e1011   76  196
e1012   197 426
e1013   108 791
e1014   136 781
e1015   77  776
e1016   151 742
e1017   149 320
e1018   503 611
e1019   76  758
e1020   644 712
e1021   139 602
e1022   54  717
e1023   465 582
e1024   197 411
e1025   72  620
e1026   306 711
e1027   289 621
e1028   276 796
e1029   107 200
e1030   21  383
e1031   69  427
e1032   266 532
e1033   16  175
e1034   396 571
e1035   166 503
e1036   140 232
e1037   169 642
e1038   395 572
e1039   22  280
e1040   327 762
e1041   525 594
e1042   257 709
e1043   240 471
e1044   121 660
e1045   325 336
e1046   304 651
e1047   494 692
e1048   512 575
e1049   322 337
e1050   449 542
e1051   187 427
e1052   707 709
e1053   75  480
e1054   542 780
e1055   401 518
e1056   254 720
e1057   56  145
e1058   227 344
e1059   9   519
e1060   62  736
e1061   536 696
e1062   168 246
e1063   290 663
e1064   278 538
e1065   60  67
e1066   58  501
e1067   314 538
e1068   140 168
e1069   2   617
e1070   397 578
e1071   141 498
e1072   143 724
e1073   82  384
e1074   438 506
e1075   232 465
e1076   329 794
e1077   261 607
e1078   452 553
e1079   181 542
e1080   45  191
e1081   265 337
e1082   458 714
e1083   344 554
e1084   182 632
e1085   60  717
e1086   517 528
e1087   231 466
e1088   238 555
e1089   323 394
e1090   86  279
e1091   101 585
e1092   614 635
e1093   67  530
e1094   241 732
e1095   489 561
e1096   76  788
e1097   387 758
e1098   60  234
e1099   228 486
e1100   329 381
e1101   202 674
e1102   406 521
e1103   278 505
e1104   98  595
e1105   370 799
e1106   59  659
e1107   456 566
e1108   236 407
e1109   79  451
e1110   392 614
e1111   251 314
e1112   71  229
e1113   73  452
e1114   559 644
e1115   5   406
e1116   328 709
e1117   558 743
e1118   78  711
e1119   208 381
e1120   131 589
e1121   432 446
e1122   362 563
e1123   130 430
e1124   192 420
e1125   625 781
e1126   149 583
e1127   94  567
e1128   15  751
e1129   293 603
e1130   53  334
e1131   254 519
e1132   189 365
e1133   151 471
e1134   699 716
e1135   489 496
e1136   243 656
e1137   603 748
e1138   183 668
e1139   309 689
e1140   599 744
e1141   33  368
e1142   582 664
e1143   179 223
e1144   176 615
e1145   127 543
e1146   89  108
e1147   79  675
e1148   70  178
e1149   258 798
e1150   92  280
e1151   214 522
e1152   285 503
e1153   340 770
e1154   202 291
e1155   147 385
e1156   63  295
e1157   391 494
e1158   21  152
e1159   391 408
e1160   143 292
e1161   336 541
e1162   156 363
e1163   389 568
e1164   369 670
e1165   5   533
e1166   411 692
e1167   217 319
e1168   311 530
e1169   379 665
e1170   613 683
e1171   324 778
e1172   396 592
e1173   65  614
e1174   285 395
e1175   58  719
e1176   588 651
e1177   600 655
e1178   473 745
e1179   141 367
e1180   202 697
e1181   332 772
e1182   381 558
e1183   171 537
e1184   78  175
e1185   510 661
e1186   13  288
e1187   260 595
e1188   13  315
e1189   560 749
e1190   299 576
e1191   84  173
e1192   612 615
e1193   218 561
e1194   38  417
e1195   58  375
e1196   524 745
e1197   411 482
e1198   446 712
e1199   212 566
e1200   660 694
e1201   220 536
e1202   349 425
e1203   431 575
e1204   56  395
e1205   286 732
e1206   524 608
e1207   121 643
e1208   30  688
e1209   520 743
e1210   164 776
e1211   134 461
e1212   601 603
e1213   565 566
e1214   185 331
e1215   349 669
e1216   247 538
e1217   405 700
e1218   41  753
e1219   264 459
e1220   185 443
e1221   443 505
e1222   132 443
e1223   138 334
e1224   361 681
e1225   24  382
e1226   623 727
e1227   49  684
e1228   75  561
e1229   420 622
e1230   583 667
e1231   244 672
e1232   47  417
e1233   486 787
e1234   239 708
e1235   78  81
e1236   229 256
e1237   521 559
e1238   271 491
e1239   158 330
e1240   270 429
e1241   684 770
e1242   325 603
e1243   424 743
e1244   16  490
e1245   644 766
e1246   333 638
e1247   319 482
e1248   199 634
e1249   397 515
e1250   348 758
e1251   230 443
e1252   281 304
e1253   471 596
e1254   65  328
e1255   71  414
e1256   263 546
e1257   155 352
e1258   274 783
e1259   69  523
e1260   62  475
e1261   297 692
e1262   116 396
e1263   392 545
e1264   240 575
e1265   322 438
e1266   95  615
e1267   200 723
e1268   199 241
e1269   300 490
e1270   273 530
e1271   163 360
e1272   403 574
e1273   70  221
e1274   286 327
e1275   336 725
e1276   565 675
e1277   41  697
e1278   51  339
e1279   48  165
e1280   204 560
e1281   625 696
e1282   6   776
e1283   731 777
e1284   63  430
e1285   543 757
e1286   570 584
e1287   202 794
e1288   134 502
e1289   289 622
e1290   475 695
e1291   107 249
e1292   398 705
e1293   221 673
e1294   304 575
e1295   660 672
e1296   194 326
e1297   327 540
e1298   378 536
e1299   158 428
e1300   291 598
e1301   7   657
e1302   371 594
e1303   141 796
e1304   640 681
e1305   195 718
e1306   50  226
e1307   85  271
e1308   97  448
e1309   409 720
e1310   104 556
e1311   157 560
e1312   97  558
e1313   259 349
e1314   30  468
e1315   625 767
e1316   662 777
e1317   25  405
e1318   251 468
e1319   112 678
e1320   257 678
e1321   340 735
e1322   109 755
e1323   611 768
e1324   56  455
e1325   230 731
e1326   549 616
e1327   42  325
e1328   135 248
e1329   100 274
e1330   245 683
e1331   214 766
e1332   16  228
e1333   188 741
e1334   201 666
e1335   417 646
e1336   570 609
e1337   153 226
e1338   217 222
e1339   451 603
e1340   286 382
e1341   204 375
e1342   238 694
e1343   152 229
e1344   338 784
e1345   221 271
e1346   152 405
e1347   374 667
e1348   126 712
e1349   682 720
e1350   14  424
e1351   190 568
e1352   39  384
e1353   7   162
e1354   99  397
e1355   625 714
e1356   297 597
e1357   664 788
e1358   391 479
e1359   122 777
e1360   76  513
e1361   218 650
e1362   197 396
e1363   166 495
e1364   579 742
e1365   92  315
e1366   302 570
e1367   589 663
e1368   15  614
e1369   337 654
e1370   145 533
e1371   240 632
e1372   159 358
e1373   424 656
e1374   4   417
e1375   321 696
e1376   149 599
e1377   302 606
e1378   351 574
e1379   594 642
e1380   690 796
e1381   65  619
e1382   534 584
e1383   28  412
e1384   125 508
e1385   50  465
e1386   55  124
e1387   389 732
e1388   411 682
e1389   39  59
e1390   573 640
e1391   549 739
e1392   683 794
e1393   504 743
e1394   288 764
e1395   90  264
e1396   221 496
e1397   537 764
e1398   14  80
e1399   425 456
e1400   397 746
e1401   148 292
e1402   232 754
e1403   26  267
e1404   210 675
e1405   163 421
e1406   292 556
e1407   51  69
e1408   127 248
e1409   591 736
e1410   592 709
e1411   64  221
e1412   36  586
e1413   244 359
e1414   160 653
e1415   652 668
e1416   434 755
e1417   93  177
e1418   258 492
e1419   452 785
e1420   527 717
e1421   90  295
e1422   668 727
e1423   465 773
e1424   427 714
e1425   290 754
e1426   79  666
e1427   38  634
e1428   333 728
e1429   169 257
e1430   708 788
e1431   357 666
e1432   24  553
e1433   209 659
e1434   464 693
e1435   359 790
e1436   143 284
e1437   64  675
e1438   415 775
e1439   109 353
e1440   580 614
e1441   247 733
e1442   363 698
e1443   90  590
e1444   56  601
e1445   565 645
e1446   465 619
e1447   51  738
e1448   67  115
e1449   115 519
e1450   2   535
e1451   300 355
e1452   595 611
e1453   602 759
e1454   358 424
e1455   149 375
e1456   209 355
e1457   420 776
e1458   126 794
e1459   120 764
e1460   59  408
e1461   48  594
e1462   327 789
e1463   245 620
e1464   477 624
e1465   239 709
e1466   390 500
e1467   198 578
e1468   64  693
e1469   88  795
e1470   288 642
e1471   287 432
e1472   191 653
e1473   256 262
e1474   432 644
e1475   741 744
e1476   151 400
e1477   57  394
e1478   487 561
e1479   285 312
e1480   358 776
e1481   135 747
e1482   137 450
e1483   559 656
e1484   431 579
e1485   528 731
e1486   39  770
e1487   217 632
e1488   562 776
e1489   136 404
e1490   66  364
e1491   193 402
e1492   534 768
e1493   88  791
e1494   184 444
e1495   132 512
e1496   553 603
e1497   20  730
e1498   486 507
e1499   55  637
e1500   95  406
e1501   66  625
e1502   14  705
e1503   182 703
e1504   568 640
e1505   418 725
e1506   158 176
e1507   220 412
e1508   743 757
e1509   214 482
e1510   49  569
e1511   213 248
e1512   67  396
e1513   179 236
e1514   703 751
e1515   291 510
e1516   349 726
e1517   42  461
e1518   337 540
e1519   288 521
e1520   66  706
e1521   223 604
e1522   566 587
e1523   377 775
e1524   384 409
e1525   564 774
e1526   155 273
e1527   6   326
e1528   193 378
e1529   310 799
e1530   467 635
e1531   232 666
e1532   128 130
e1533   609 800
e1534   134 560
e1535   420 673
e1536   456 494
e1537   143 417
e1538   347 410
e1539   281 482
e1540   422 602
e1541   343 653
e1542   729 747
e1543   19  571
e1544   344 516
e1545   162 268
e1546   338 779
e1547   399 686
e1548   357 475
e1549   439 475
e1550   166 588
e1551   244 625
e1552   354 536
e1553   109 580
e1554   538 663
e1555   584 780
e1556   519 696
e1557   34  688
e1558   615 690
e1559   184 737
e1560   110 229
e1561   266 419
e1562   292 511
e1563   82  478
e1564   19  608
e1565   469 790
e1566   44  736
e1567   256 493
e1568   29  359
e1569   240 638
e1570   34  481
e1571   484 537
e1572   267 620
e1573   91  653
e1574   585 586
e1575   291 421
e1576   330 359
e1577   626 701
e1578   26  333
e1579   272 432
e1580   520 772
e1581   195 791
e1582   649 653
e1583   26  432
e1584   476 587
e1585   84  362
e1586   346 671
e1587   196 585
e1588   608 682
e1589   245 263
e1590   387 756
e1591   235 684
e1592   370 445
e1593   135 515
e1594   356 534
e1595   496 581
e1596   104 207
e1597   268 314
e1598   287 546
e1599   415 636
e1600   460 595
e1601   178 799
e1602   59  503
e1603   460 746
e1604   116 164
e1605   525 744
e1606   10  582
e1607   17  46
e1608   286 312
e1609   205 422
e1610   138 692
e1611   77  743
e1612   91  303
e1613   139 259
e1614   403 682
e1615   137 299
e1616   631 773
e1617   468 728
e1618   236 579
e1619   181 311
e1620   56  500
e1621   241 771
e1622   590 772
e1623   94  800
e1624   162 252
e1625   29  775
e1626   125 432
e1627   277 704
e1628   235 383
e1629   200 709
e1630   600 607
e1631   57  282
e1632   608 617
e1633   552 752
e1634   118 343
e1635   50  239
e1636   111 131
e1637   82  506
e1638   637 721
e1639   119 153
e1640   166 304
e1641   152 778
e1642   324 654
e1643   12  342
e1644   354 564
e1645   344 345
e1646   328 781
e1647   512 693
e1648   490 799
e1649   424 783
e1650   48  220
e1651   44  552
e1652   14  779
e1653   14  645
e1654   195 727
e1655   547 784
e1656   83  590
e1657   435 697
e1658   630 706
e1659   294 428
e1660   211 596
e1661   398 579
e1662   574 695
e1663   150 522
e1664   400 613
e1665   84  231
e1666   171 213
e1667   256 699
e1668   414 734
e1669   139 676
e1670   480 798
e1671   160 416
e1672   581 598
e1673   261 539
e1674   77  85
e1675   64  94
e1676   62  130
e1677   10  187
e1678   450 773
e1679   119 271
e1680   257 495
e1681   114 415
e1682   112 553
e1683   334 713
e1684   441 692
e1685   21  696
e1686   553 568
e1687   598 614
e1688   239 596
e1689   777 799
e1690   435 784
e1691   66  323
e1692   550 790
e1693   83  170
e1694   689 784
e1695   441 606
e1696   20  464
e1697   419 785
e1698   302 384
e1699   28  48
e1700   264 349
e1701   444 647
e1702   57  168
e1703   310 327
e1704   317 389
e1705   212 215
e1706   294 775
e1707   273 485
e1708   92  430
e1709   123 364
e1710   251 384
e1711   3   729
e1712   380 635
e1713   233 548
e1714   134 630
e1715   215 294
e1716   191 771
e1717   86  513
e1718   138 422
e1719   267 383
e1720   464 660
e1721   395 567
e1722   395 475
e1723   170 467
e1724   147 336
e1725   292 356
e1726   726 739
e1727   13  445
e1728   420 645
e1729   477 609
e1730   579 735
e1731   177 487
e1732   175 722
e1733   5   21
e1734   399 581
e1735   9   136
e1736   626 782
e1737   459 525
e1738   335 484
e1739   241 328
e1740   63  714
e1741   213 788
e1742   275 724
e1743   266 356
e1744   327 501
e1745   293 466
e1746   591 613
e1747   448 685
e1748   81  483
e1749   221 554
e1750   374 463
e1751   389 737
e1752   11  348
e1753   466 757
e1754   267 721
e1755   86  329
e1756   317 369
e1757   563 672
e1758   190 367
e1759   213 251
e1760   366 556
e1761   81  479
e1762   644 733
e1763   35  196
e1764   334 575
e1765   42  404
e1766   114 575
e1767   252 667
e1768   276 475
e1769   728 777
e1770   258 399
e1771   406 799
e1772   172 381
e1773   245 776
e1774   28  577
e1775   294 319
e1776   668 771
e1777   188 619
e1778   309 785
e1779   5   168
e1780   152 432
e1781   424 493
e1782   679 725
e1783   543 773
e1784   312 502
e1785   92  198
e1786   213 286
e1787   768 794
e1788   73  557
e1789   353 710
e1790   668 752
e1791   8   558
e1792   256 549
e1793   144 537
e1794   48  387
e1795   166 268
e1796   271 610
e1797   576 627
e1798   306 776
e1799   247 528
e1800   234 409
e1801   516 543
e1802   228 379
e1803   81  382
e1804   220 777
e1805   63  712
e1806   399 453
e1807   201 300
e1808   424 666
e1809   130 238
e1810   189 629
e1811   156 455
e1812   32  45
e1813   404 621
e1814   167 511
e1815   251 793
e1816   345 463
e1817   435 744
e1818   209 292
e1819   29  179
e1820   155 469
e1821   356 786
e1822   568 619
e1823   310 375
e1824   110 203
e1825   69  398
e1826   59  580
e1827   78  89
e1828   347 472
e1829   407 478
e1830   610 672
e1831   228 612
e1832   368 737
e1833   509 666
e1834   133 793
e1835   209 487
e1836   34  462
e1837   463 790
e1838   470 490
e1839   2   265
e1840   94  136
e1841   683 765
e1842   183 748
e1843   165 405
e1844   120 357
e1845   621 632
e1846   422 792
e1847   283 357
e1848   174 739
e1849   632 789
e1850   111 444
e1851   71  383
e1852   423 661
e1853   25  737
e1854   89  118
e1855   420 782
e1856   83  406
e1857   384 537
e1858   346 646
e1859   420 430
e1860   332 344
e1861   310 673
e1862   312 655
e1863   471 587
e1864   106 551
e1865   51  296
e1866   434 502
e1867   450 692
e1868   553 694
e1869   260 322
e1870   12  380
