V: 1000
E: 24975
Edge_Id Vi   Vj
e175    222  545
e176    103  222
e177    60   103
e178    60   127
e179    127  289
e180    289  517
e181    517  649
e182    649  651
e183    50   651
e184    50   494
e185    494  785
e186    52   785
e187    52   240
e188    240  903
e189    882  903
e190    516  882
e191    516  804
e192    622  804
e193    622  662
e194    652  662
e195    652  855
e196    840  855
e197    678  840
e198    135  678
e199    135  473
e200    41   473
e201    41   257
e202    257  749
e203    749  912
e204    604  912
e205    228  604
e206    228  619
e207    619  987
e208    547  987
e209    248  547
e210    248  731
e211    731  753
e212    295  753
e213    117  295
e214    117  842
e215    139  842
e216    139  271
e217    271  570
e218    466  570
e219    466  952
e220    348  952
e221    348  900
e222    452  900
e223    193  452
e224    193  958
e225    876  958
e226    675  876
e227    675  859
e228    859  897
e229    874  897
e230    172  874
e231    172  772
e232    14   772
e233    14   820
e234    229  820
e235    229  578
e236    578  761
e237    439  761
e238    439  817
e239    356  817
e240    263  356
e241    263  333
e242    333  819
e243    173  819
e244    92   173
e245    92   738
e246    656  738
e247    656  742
e248    728  742
e249    61   728
e250    61   902
e251    30   902
e252    30   814
e253    131  814
e254    131  490
e255    490  557
e256    207  557
e257    207  491
e258    491  896
e259    650  896
e260    650  867
e261    174  867
e262    174  411
e263    411  917
e264    780  917
e265    640  780
e266    118  640
e267    118  660
e268    660  733
e269    354  733
e270    354  573
e271    18   573
e272    18   592
e273    385  592
e274    85   385
e275    85   544
e276    51   544
e277    51   535
e278    274  535
e279    274  676
e280    309  676
e281    309  435
e282    435  603
e283    603  784
e284    778  784
e285    219  778
e286    219  942
e287    942  948
e288    252  948
e289    252  442
e290    442  940
e291    305  940
e292    305  568
e293    19   568
e294    19   833
e295    638  833
e296    638  973
e297    775  973
e298    318  775
e299    318  459
e300    459  963
e301    301  963
e302    301  849
e303    267  849
e304    267  476
e305    476  589
e306    589  999
e307    689  999
e308    689  690
e309    690  790
e310    790  839
e311    839  925
e312    564  925
e313    273  564
e314    273  500
e315    500  754
e316    546  754
e317    546  668
e318    434  668
e319    434  898
e320    216  898
e321    216  413
e322    237  413
e323    237  786
e324    148  786
e325    148  450
e326    152  450
e327    104  152
e328    104  291
e329    291  853
e330    661  853
e331    636  661
e332    196  636
e333    196  513
e334    126  513
e335    126  180
e336    15   180
e337    15   150
e338    150  769
e339    187  769
e340    187  239
e341    239  565
e342    266  565
e343    266  558
e344    558  834
e345    834  976
e346    357  976
e347    357  862
e348    862  969
e349    39   969
e350    39   393
e351    393  658
e352    428  658
e353    86   428
e354    86   566
e355    566  990
e356    63   990
e357    63   684
e358    346  684
e359    300  346
e360    300  723
e361    130  723
e362    130  711
e363    159  711
e364    137  159
e365    137  691
e366    577  691
e367    353  577
e368    42   353
e369    42   811
e370    533  811
e371    505  533
e372    151  505
e373    151  726
e374    394  726
e375    115  394
e376    115  510
e377    510  613
e378    319  613
e379    319  575
e380    575  797
e381    4    797
e382    4    612
e383    170  612
e384    170  873
e385    431  873
e386    431  872
e387    838  872
e388    722  838
e389    236  722
e390    76   236
e391    76   338
e392    338  554
e393    470  554
e394    470  532
e395    532  936
e396    188  936
e397    125  188
e398    95   125
e399    91   95
e400    91   507
e401    315  507
e402    145  315
e403    145  486
e404    486  737
e405    372  737
e406    372  671
e407    288  671
e408    288  861
e409    243  861
e410    243  539
e411    28   539
e412    28   499
e413    499  740
e414    162  740
e415    162  455
e416    455  927
e417    927  966
e418    392  966
e419    392  412
e420    403  412
e421    403  467
e422    292  467
e423    292  550
e424    164  550
e425    164  739
e426    715  739
e427    630  715
e428    256  630
e429    214  256
e430    165  214
e431    165  176
e432    176  716
e433    232  716
e434    232  381
e435    381  629
e436    458  629
e437    458  611
e438    260  611
e439    88   260
e440    88   350
e441    350  665
e442    233  665
e443    233  618
e444    591  618
e445    591  697
e446    697  850
e447    826  850
e448    670  826
e449    498  670
e450    314  498
e451    314  996
e452    386  996
e453    374  386
e454    374  561
e455    548  561
e456    531  548
e457    210  531
e458    210  934
e459    934  964
e460    27   964
e461    27   71
e462    71   310
e463    310  416
e464    416  615
e465    461  615
e466    81   461
e467    24   81
e468    24   326
e469    326  421
e470    13   421
e471    13   877
e472    472  877
e473    168  472
e474    20   168
e475    20   328
e476    328  567
e477    109  567
e478    109  673
e479    77   673
e480    77   608
e481    608  705
e482    441  705
e483    441  907
e484    521  907
e485    90   521
e486    57   90
e487    57   198
e488    198  538
e489    538  685
e490    475  685
e491    475  885
e492    259  885
e493    259  841
e494    692  841
e495    643  692
e496    208  643
e497    208  931
e498    805  931
e499    805  845
e500    296  845
e501    296  425
e502    425  693
e503    693  824
e504    717  824
e505    183  717
e506    183  506
e507    306  506
e508    306  606
e509    580  606
e510    241  580
e511    119  241
e512    119  422
e513    44   422
e514    44   991
e515    988  991
e516    203  988
e517    203  463
e518    365  463
e519    365  534
e520    534  621
e521    362  621
e522    362  923
e523    616  923
e524    33   616
e525    33   601
e526    29   601
e527    29   215
e528    215  986
e529    803  986
e530    132  803
e531    132  471
e532    471  732
e533    518  732
e534    298  518
e535    298  975
e536    576  975
e537    22   576
e538    22   114
e539    114  141
e540    141  311
e541    311  485
e542    485  939
e543    327  939
e544    278  327
e545    277  278
e546    277  607
e547    607  653
e548    451  653
e549    451  1000
e550    49   1000
e551    49   879
e552    596  879
e553    276  596
e554    276  808
e555    456  808
e556    143  456
e557    143  835
e558    835  893
e559    893  965
e560    522  965
e561    522  832
e562    523  832
e563    449  523
e564    449  701
e565    205  701
e566    205  209
e567    209  366
e568    334  366
e569    334  719
e570    427  719
e571    427  933
e572    677  933
e573    560  677
e574    379  560
e575    82   379
e576    82   317
e577    317  614
e578    457  614
e579    283  457
e580    283  895
e581    707  895
e582    707  758
e583    625  758
e584    245  625
e585    199  245
e586    199  409
e587    37   409
e588    37   777
e589    388  777
e590    275  388
e591    275  299
e592    299  530
e593    378  530
e594    378  489
e595    349  489
e596    349  509
e597    402  509
e598    344  402
e599    344  593
e600    106  593
e601    106  272
e602    59   272
e603    59   680
e604    224  680
e605    224  447
e606    447  745
e607    745  766
e608    482  766
e609    482  881
e610    370  881
e611    370  955
e612    361  955
e613    361  664
e614    664  795
e615    795  922
e616    837  922
e617    837  919
e618    96   919
e619    96   525
e620    525  734
e621    212  734
e622    212  235
e623    235  387
e624    261  387
e625    261  646
e626    646  718
e627    194  718
e628    194  358
e629    358  600
e630    496  600
e631    304  496
e632    297  304
e633    297  773
e634    524  773
e635    437  524
e636    437  710
e637    710  994
e638    153  994
e639    153  303
e640    303  308
e641    308  730
e642    730  752
e643    744  752
e644    744  847
e645    21   847
e646    21   950
e647    9    950
e648    9    828
e649    828  909
e650    909  918
e651    725  918
e652    663  725
e653    185  663
e654    185  916
e655    836  916
e656    443  836
e657    443  762
e658    762  816
e659    12   816
e660    12   382
e661    382  645
e662    364  645
e663    223  364
e664    83   223
e665    53   83
e666    53   979
e667    406  979
e668    100  406
e669    100  794
e670    123  794
e671    123  781
e672    201  781
e673    201  926
e674    657  926
e675    253  657
e676    253  865
e677    508  865
e678    221  508
e679    221  800
e680    788  800
e681    627  788
e682    623  627
e683    587  623
e684    191  587
e685    191  572
e686    572  857
e687    290  857
e688    290  371
e689    175  371
e690    175  639
e691    639  997
e692    121  997
e693    32   121
e694    32   238
e695    238  982
e696    286  982
e697    286  985
e698    167  985
e699    167  721
e700    721  944
e701    113  944
e702    113  399
e703    154  399
e704    65   154
e705    65   520
e706    99   520
e707    99   351
e708    351  514
e709    177  514
e710    177  552
e711    468  552
e712    468  821
e713    810  821
e714    320  810
e715    320  418
e716    418  674
e717    674  894
e718    894  959
e719    169  959
e720    169  843
e721    843  883
e722    863  883
e723    672  863
e724    563  672
e725    391  563
e726    144  391
e727    144  384
e728    384  904
e729    598  904
e730    396  598
e731    396  809
e732    102  809
e733    102  946
e734    683  946
e735    231  683
e736    231  281
e737    40   281
e738    40   866
e739    866  970
e740    633  970
e741    78   633
e742    78   555
e743    80   555
e744    80   493
e745    493  770
e746    477  770
e747    477  632
e748    192  632
e749    124  192
e750    124  827
e751    827  886
e752    694  886
e753    352  694
e754    246  352
e755    11   246
e756    11   426
e757    426  495
e758    45   495
e759    45   398
e760    6    398
e761    6    64
e762    64   852
e763    206  852
e764    206  829
e765    438  829
e766    438  875
e767    16   875
e768    16   195
e769    166  195
e770    166  818
e771    488  818
e772    488  968
e773    324  968
e774    251  324
e775    251  774
e776    774  864
e777    511  864
e778    511  830
e779    771  830
e780    771  851
e781    851  954
e782    746  954
e783    746  905
e784    543  905
e785    454  543
e786    147  454
e787    147  462
e788    462  540
e789    146  540
e790    146  363
e791    107  363
e792    107  779
e793    779  915
e794    157  915
e795    75   157
e796    75   94
e797    94   549
e798    397  549
e799    397  569
e800    322  569
e801    67   322
e802    67   331
e803    294  331
e804    111  294
e805    111  871
e806    720  871
e807    35   720
e808    35   56
e809    56   978
e810    542  978
e811    542  792
e812    282  792
e813    282  679
e814    679  767
e815    682  767
e816    682  935
e817    200  935
e818    200  812
e819    812  992
e820    888  992
e821    478  888
e822    478  519
e823    519  856
e824    380  856
e825    72   380
e826    72   436
e827    436  586
e828    218  586
e829    218  764
e830    138  764
e831    98   138
e832    98   329
e833    329  377
e834    68   377
e835    68   307
e836    307  574
e837    38   574
e838    38   108
e839    108  914
e840    280  914
e841    265  280
e842    142  265
e843    142  410
e844    400  410
e845    400  432
e846    432  515
e847    355  515
e848    247  355
e849    55   247
e850    55   330
e851    330  644
e852    69   644
e853    69   369
e854    321  369
e855    321  702
e856    594  702
e857    465  594
e858    465  846
e859    429  846
e860    429  571
e861    226  571
e862    226  748
e863    497  748
e864    497  729
e865    217  729
e866    217  858
e867    798  858
e868    755  798
e869    332  755
e870    332  825
e871    453  825
e872    453  686
e873    686  961
e874    504  961
e875    415  504
e876    134  415
e877    134  848
e878    492  848
e879    492  981
e880    1    981
e881    1    204
e882    204  634
e883    383  634
e884    7    383
e885    7    10
e886    10   782
e887    287  782
e888    287  642
e889    186  642
e890    186  559
e891    559  789
e892    340  789
e893    340  579
e894    551  579
e895    179  551
e896    179  655
e897    655  993
e898    343  993
e899    89   343
e900    89   527
e901    73   527
e902    73   943
e903    97   943
e904    97   474
e905    474  537
e906    537  708
e907    698  708
e908    637  698
e909    624  637
e910    541  624
e911    390  541
e912    390  951
e913    951  998
e914    588  998
e915    182  588
e916    182  313
e917    313  420
e918    101  420
e919    101  368
e920    54   368
e921    54   878
e922    87   878
e923    87   335
e924    335  584
e925    584  930
e926    759  930
e927    654  759
e928    654  924
e929    34   924
e930    34   641
e931    528  641
e932    158  528
e933    158  713
e934    110  713
e935    110  136
e936    136  284
e937    2    284
e938    2    631
e939    189  631
e940    189  799
e941    681  799
e942    681  791
e943    512  791
e944    512  757
e945    553  757
e946    359  553
e947    359  483
e948    483  913
e949    293  913
e950    255  293
e951    202  255
e952    202  687
e953    562  687
e954    178  562
e955    178  269
e956    66   269
e957    66   712
e958    712  920
e959    920  956
e960    258  956
e961    258  444
e962    444  989
e963    595  989
e964    595  813
e965    342  813
e966    342  424
e967    48   424
e968    48   628
e969    47   628
e970    47   921
e971    227  921
e972    227  908
e973    765  908
e974    763  765
e975    440  763
e976    440  704
e977    197  704
e978    5    197
e979    5    268
e980    234  268
e981    234  884
e982    884  932
e983    647  932
e984    316  647
e985    316  750
e986    43   750
e987    43   264
e988    264  484
e989    184  484
e990    184  597
e991    339  597
e992    339  667
e993    417  667
e994    230  417
e995    230  899
e996    74   899
e997    74   373
e998    373  822
e999    695  822
e1000   53   839
e1001   467  512
e1002   630  812
e1003   417  733
e1004   47   285
e1005   817  941
e1006   482  541
e1007   684  869
e1008   433  548
e1009   270  908
e1010   37   405
e1011   807  855
e1012   28   640
e1013   342  611
e1014   508  720
e1015   845  863
e1016   163  414
e1017   918  986
e1018   362  586
e1019   429  451
e1020   421  610
e1021   440  842
e1022   102  468
e1023   724  777
e1024   143  608
e1025   785  996
e1026   428  883
e1027   598  649
e1028   705  984
e1029   603  827
e1030   123  471
e1031   539  697
e1032   441  954
e1033   319  527
e1034   623  698
e1035   507  963
e1036   5    457
e1037   616  660
e1038   14   965
e1039   173  706
e1040   251  618
e1041   4    577
e1042   724  849
e1043   436  531
e1044   270  566
e1045   2    658
e1046   759  826
e1047   488  981
e1048   725  901
e1049   148  402
e1050   459  941
e1051   102  911
e1052   637  823
e1053   971  991
e1054   223  983
e1055   684  971
e1056   655  999
e1057   353  853
e1058   119  121
e1059   592  816
e1060   519  996
e1061   353  753
e1062   696  850
e1063   179  205
e1064   172  477
e1065   65   892
e1066   558  612
e1067   232  792
e1068   94   517
e1069   901  941
e1070   465  858
e1071   309  584
e1072   32   586
e1073   104  659
e1074   129  474
e1075   369  605
e1076   85   810
e1077   629  946
e1078   706  749
e1079   215  787
e1080   619  813
e1081   51   495
e1082   91   620
e1083   359  442
e1084   424  561
e1085   26   337
e1086   180  915
e1087   55   734
e1088   170  688
e1089   665  768
e1090   101  192
e1091   348  705
e1092   288  803
e1093   803  980
e1094   286  930
e1095   87   768
e1096   154  879
e1097   46   283
e1098   258  970
e1099   493  967
e1100   218  673
e1101   681  914
e1102   344  792
e1103   170  425
e1104   77   575
e1105   258  537
e1106   551  982
e1107   519  596
e1108   108  148
e1109   249  804
e1110   557  641
e1111   138  513
e1112   475  569
e1113   27   148
e1114   633  689
e1115   86   431
e1116   678  801
e1117   974  992
e1118   420  792
e1119   460  557
e1120   810  864
e1121   355  727
e1122   28   551
e1123   329  787
e1124   558  765
e1125   823  938
e1126   10   689
e1127   117  326
e1128   543  706
e1129   224  439
e1130   196  398
e1131   388  538
e1132   490  828
e1133   181  859
e1134   560  622
e1135   99   316
e1136   591  789
e1137   832  941
e1138   158  830
e1139   110  925
e1140   783  820
e1141   469  869
e1142   263  751
e1143   422  989
e1144   476  875
e1145   269  878
e1146   333  353
e1147   265  466
e1148   272  339
e1149   201  866
e1150   606  692
e1151   769  936
e1152   622  667
e1153   221  232
e1154   495  749
e1155   287  548
e1156   433  515
e1157   377  442
e1158   670  930
e1159   227  638
e1160   406  870
e1161   685  706
e1162   221  354
e1163   259  964
e1164   476  525
e1165   492  560
e1166   292  910
e1167   177  233
e1168   51   533
e1169   129  202
e1170   32   201
e1171   241  981
e1172   589  722
e1173   445  839
e1174   888  892
e1175   536  603
e1176   640  702
e1177   795  822
e1178   85   901
e1179   446  583
e1180   659  974
e1181   274  697
e1182   796  935
e1183   257  524
e1184   265  282
e1185   327  397
e1186   468  509
e1187   195  206
e1188   630  725
e1189   96   632
e1190   125  776
e1191   367  637
e1192   940  958
e1193   652  790
e1194   115  412
e1195   277  966
e1196   757  950
e1197   59   471
e1198   504  968
e1199   46   794
e1200   465  922
e1201   557  628
e1202   140  562
e1203   135  194
e1204   445  590
e1205   176  193
e1206   951  990
e1207   535  670
e1208   61   607
e1209   334  978
e1210   6    605
e1211   409  871
e1212   361  988
e1213   447  712
e1214   39   137
e1215   662  702
e1216   303  680
e1217   168  855
e1218   569  740
e1219   76   800
e1220   597  823
e1221   208  525
e1222   102  219
e1223   977  999
e1224   87   937
e1225   444  453
e1226   68   634
e1227   789  861
e1228   513  687
e1229   201  640
e1230   424  693
e1231   156  309
e1232   531  889
e1233   497  687
e1234   784  816
e1235   867  966
e1236   534  986
e1237   156  409
e1238   398  885
e1239   652  887
e1240   384  449
e1241   103  626
e1242   258  685
e1243   29   612
e1244   307  514
e1245   342  882
e1246   101  875
e1247   108  400
e1248   442  899
e1249   637  688
e1250   290  605
e1251   216  271
e1252   586  971
e1253   100  459
e1254   380  913
e1255   464  629
e1256   35   753
e1257   245  818
e1258   54   799
e1259   625  631
e1260   503  886
e1261   174  477
e1262   85   475
e1263   111  767
e1264   427  757
e1265   499  968
e1266   248  964
e1267   95   282
e1268   233  355
e1269   99   132
e1270   800  929
e1271   135  699
e1272   714  844
e1273   348  848
e1274   58   864
e1275   389  601
e1276   6    275
e1277   186  720
e1278   117  739
e1279   797  887
e1280   348  820
e1281   157  674
e1282   413  965
e1283   71   381
e1284   471  723
e1285   12   444
e1286   526  922
e1287   575  832
e1288   39   187
e1289   633  762
e1290   237  419
e1291   54   563
e1292   156  579
e1293   225  243
e1294   563  779
e1295   495  978
e1296   246  559
e1297   280  452
e1298   255  543
e1299   722  880
e1300   333  778
e1301   335  878
e1302   158  852
e1303   468  749
e1304   175  611
e1305   78   534
e1306   35   106
e1307   401  650
e1308   111  295
e1309   1    834
e1310   139  740
e1311   292  909
e1312   518  746
e1313   676  885
e1314   247  381
e1315   320  644
e1316   318  754
e1317   429  460
e1318   542  720
e1319   712  999
e1320   112  476
e1321   68   168
e1322   30   900
e1323   389  524
e1324   597  879
e1325   145  158
e1326   543  888
e1327   140  194
e1328   486  969
e1329   335  589
e1330   273  793
e1331   503  794
e1332   292  890
e1333   353  761
e1334   191  607
e1335   575  860
e1336   3    400
e1337   265  723
e1338   71   125
e1339   846  880
e1340   130  361
e1341   79   368
e1342   175  224
e1343   102  430
e1344   235  614
e1345   573  975
e1346   131  377
e1347   320  726
e1348   275  974
e1349   140  877
e1350   36   140
e1351   407  918
e1352   20   583
e1353   541  746
e1354   166  876
e1355   124  361
e1356   90   744
e1357   206  912
e1358   136  714
e1359   117  571
e1360   331  788
e1361   372  740
e1362   217  287
e1363   23   444
e1364   277  403
e1365   291  797
e1366   248  740
e1367   94   707
e1368   443  673
e1369   348  641
e1370   430  562
e1371   264  738
e1372   112  614
e1373   388  484
e1374   172  814
e1375   607  839
e1376   704  760
e1377   353  809
e1378   297  547
e1379   191  734
e1380   139  724
e1381   264  764
e1382   327  585
e1383   113  350
e1384   38   113
e1385   41   469
e1386   788  930
e1387   227  688
e1388   2    68
e1389   260  603
e1390   57   803
e1391   463  851
e1392   453  797
e1393   93   489
e1394   388  898
e1395   797  897
e1396   483  614
e1397   503  707
e1398   299  501
e1399   153  785
e1400   134  501
e1401   60   351
e1402   345  566
e1403   51   775
e1404   73   126
e1405   295  742
e1406   287  588
e1407   83   932
e1408   801  873
e1409   133  967
e1410   235  625
e1411   140  963
e1412   316  573
e1413   174  558
e1414   428  981
e1415   567  929
e1416   476  849
e1417   103  669
e1418   707  792
e1419   118  231
e1420   319  403
e1421   262  416
e1422   157  502
e1423   610  896
e1424   420  683
e1425   498  835
e1426   21   534
e1427   551  876
e1428   172  211
e1429   744  773
e1430   9    878
e1431   92   347
e1432   175  198
e1433   447  812
e1434   263  485
e1435   81   376
e1436   684  737
e1437   731  917
e1438   209  701
e1439   814  984
e1440   663  964
e1441   8    491
e1442   147  431
e1443   33   829
e1444   227  926
e1445   496  498
e1446   48   346
e1447   223  525
e1448   324  972
e1449   64   982
e1450   56   799
e1451   411  421
e1452   44   754
e1453   797  815
e1454   291  634
e1455   471  667
e1456   227  931
e1457   346  809
e1458   340  387
e1459   767  946
e1460   142  619
e1461   258  886
e1462   765  881
e1463   34   338
e1464   206  515
e1465   886  945
e1466   3    638
e1467   165  759
e1468   70   252
e1469   394  964
e1470   236  617
e1471   292  538
e1472   28   561
e1473   118  269
e1474   537  877
e1475   139  632
e1476   297  379
e1477   438  840
e1478   154  913
e1479   164  657
e1480   477  720
e1481   86   283
e1482   690  782
e1483   225  834
e1484   173  645
e1485   95   317
e1486   377  552
e1487   151  907
e1488   81   595
e1489   698  738
e1490   612  917
e1491   639  801
e1492   67   314
e1493   341  507
e1494   163  321
e1495   99   253
e1496   414  800
e1497   141  674
e1498   453  954
e1499   603  779
e1500   44   194
e1501   893  945
e1502   783  823
e1503   256  827
e1504   147  934
e1505   319  358
e1506   456  919
e1507   553  804
e1508   644  676
e1509   19   377
e1510   276  494
e1511   63   852
e1512   392  996
e1513   577  903
e1514   11   878
e1515   628  953
e1516   920  992
e1517   544  568
e1518   908  972
e1519   245  857
e1520   58   680
e1521   194  230
e1522   496  643
e1523   248  871
e1524   310  465
e1525   227  435
e1526   504  701
e1527   94   982
e1528   501  787
e1529   679  920
e1530   137  949
e1531   730  981
e1532   328  537
e1533   375  986
e1534   769  832
e1535   775  788
e1536   319  596
e1537   300  834
e1538   459  889
e1539   353  408
e1540   7    330
e1541   547  643
e1542   193  766
e1543   416  844
e1544   586  879
e1545   70   408
e1546   325  379
e1547   58   731
e1548   234  249
e1549   107  607
e1550   121  262
e1551   40   697
e1552   522  661
e1553   149  402
e1554   43   206
e1555   434  513
e1556   350  943
e1557   338  591
e1558   538  562
e1559   121  532
e1560   400  953
e1561   361  718
e1562   450  940
e1563   242  866
e1564   585  655
e1565   247  853
e1566   68   288
e1567   850  968
e1568   121  533
e1569   509  858
e1570   438  442
e1571   366  674
e1572   637  813
e1573   30   789
e1574   468  911
e1575   45   697
e1576   590  986
e1577   87   863
e1578   336  804
e1579   211  969
e1580   43   160
e1581   551  564
e1582   188  190
e1583   225  282
e1584   741  975
e1585   5    218
e1586   613  705
e1587   90   963
e1588   280  996
e1589   82   637
e1590   77   911
e1591   675  775
e1592   808  959
e1593   261  698
e1594   206  881
e1595   318  515
e1596   323  890
e1597   283  467
e1598   124  874
e1599   176  449
e1600   588  749
e1601   727  814
e1602   693  694
e1603   341  374
e1604   500  901
e1605   340  808
e1606   574  723
e1607   59   967
e1608   386  889
e1609   383  592
e1610   528  927
e1611   77   95
e1612   226  901
e1613   683  815
e1614   146  807
e1615   89   157
e1616   634  821
e1617   50   163
e1618   48   263
e1619   267  982
e1620   468  887
e1621   198  305
e1622   74   176
e1623   595  749
e1624   501  832
e1625   898  985
e1626   532  794
e1627   61   523
e1628   672  720
e1629   502  794
e1630   11   526
e1631   228  693
e1632   651  813
e1633   89   519
e1634   525  897
e1635   338  704
e1636   326  908
e1637   40   916
e1638   330  772
e1639   22   50
e1640   306  934
e1641   646  984
e1642   104  910
e1643   28   626
e1644   111  989
e1645   491  544
e1646   189  547
e1647   257  942
e1648   505  659
e1649   423  493
e1650   506  657
e1651   224  936
e1652   560  797
e1653   78   206
e1654   483  879
e1655   732  900
e1656   452  699
e1657   77   489
e1658   543  583
e1659   709  784
e1660   26   492
e1661   537  979
e1662   161  406
e1663   720  791
e1664   70   974
e1665   381  825
e1666   280  599
e1667   394  800
e1668   49   711
e1669   350  850
e1670   27   420
e1671   150  629
e1672   258  591
e1673   96   845
e1674   181  700
e1675   77   400
e1676   722  784
e1677   166  397
e1678   528  688
e1679   530  637
e1680   358  770
e1681   137  905
e1682   102  908
e1683   100  621
e1684   59   690
e1685   366  494
e1686   434  734
e1687   607  683
e1688   342  350
e1689   280  816
e1690   316  696
e1691   20   890
e1692   305  575
e1693   103  496
e1694   203  228
e1695   24   272
e1696   213  519
e1697   581  669
e1698   246  283
e1699   351  527
e1700   746  970
e1701   11   38
e1702   815  906
e1703   289  344
e1704   102  791
e1705   178  824
e1706   408  715
e1707   75   321
e1708   248  339
e1709   330  798
e1710   126  805
e1711   831  897
e1712   342  418
e1713   521  975
e1714   15   853
e1715   97   324
e1716   824  930
e1717   571  846
e1718   9    658
e1719   75   670
e1720   814  961
e1721   395  413
e1722   94   405
e1723   616  805
e1724   507  893
e1725   36   331
e1726   729  916
e1727   546  845
e1728   207  849
e1729   473  594
e1730   824  931
e1731   87   436
e1732   467  727
e1733   355  479
e1734   750  869
e1735   330  417
e1736   173  661
e1737   838  991
e1738   485  731
e1739   325  427
e1740   171  727
e1741   347  628
e1742   288  684
e1743   95   182
e1744   1    384
e1745   452  723
e1746   416  602
e1747   138  739
e1748   308  379
e1749   678  946
e1750   137  739
e1751   143  936
e1752   2    91
e1753   255  863
e1754   555  892
e1755   115  364
e1756   270  781
e1757   747  761
e1758   90   196
e1759   179  404
e1760   261  546
e1761   96   868
e1762   28   966
e1763   572  914
e1764   701  923
e1765   423  613
e1766   539  749
e1767   586  590
e1768   235  485
e1769   257  683
e1770   426  927
e1771   203  830
e1772   359  887
e1773   147  671
e1774   855  979
e1775   289  942
e1776   767  905
e1777   133  479
e1778   42   69
e1779   115  126
e1780   88   292
e1781   192  333
e1782   692  942
e1783   32   825
e1784   158  684
e1785   526  711
e1786   722  834
e1787   619  754
e1788   58   266
e1789   670  982
e1790   295  768
e1791   717  944
e1792   325  759
e1793   519  773
e1794   107  617
e1795   167  548
e1796   132  370
e1797   134  595
e1798   11   595
e1799   195  888
e1800   534  639
e1801   463  698
e1802   231  453
e1803   184  456
e1804   13   514
e1805   421  777
e1806   88   446
e1807   320  831
e1808   390  575
e1809   433  618
e1810   53   174
e1811   416  578
e1812   360  611
e1813   341  703
e1814   127  620
e1815   25   48
e1816   379  787
e1817   137  656
e1818   20   306
e1819   491  529
e1820   336  869
e1821   103  760
e1822   686  772
e1823   80   925
e1824   276  301
e1825   205  560
e1826   270  578
e1827   22   481
e1828   223  885
e1829   88   94
e1830   754  890
e1831   57   393
e1832   374  490
e1833   301  398
e1834   175  310
e1835   15   556
e1836   899  905
e1837   750  838
e1838   294  314
e1839   839  893
e1840   280  417
e1841   402  852
e1842   61   820
e1843   110  470
e1844   656  765
e1845   421  433
e1846   397  933
e1847   116  640
e1848   279  367
e1849   312  613
e1850   374  779
e1851   126  616
e1852   5    261
e1853   307  674
e1854   185  521
e1855   188  910
e1856   249  993
e1857   473  815
e1858   206  352
e1859   333  671
e1860   289  905
e1861   537  654
e1862   595  742
e1863   502  624
e1864   265  635
e1865   560  927
e1866   581  701
e1867   466  502
e1868   277  801
