V: 700
E: 171255
e248    500 692
e249    598 692
e250    385 598
e251    385 638
e252    126 638
e253    126 186
e254    186 379
e255    379 468
e256    284 468
e257    8   284
e258    8   515
e259    515 576
e260    441 576
e261    319 441
e262    319 540
e263    540 620
e264    161 620
e265    161 590
e266    131 590
e267    131 486
e268    459 486
e269    247 459
e270    61  247
e271    61  411
e272    411 630
e273    32  630
e274    32  44
e275    44  212
e276    212 237
e277    237 378
e278    378 612
e279    330 612
e280    292 330
e281    292 641
e282    285 641
e283    285 331
e284    331 642
e285    182 642
e286    182 439
e287    253 439
e288    231 253
e289    231 346
e290    264 346
e291    85  264
e292    85  375
e293    375 425
e294    114 425
e295    114 520
e296    75  520
e297    75  250
e298    250 312
e299    217 312
e300    177 217
e301    177 636
e302    289 636
e303    289 523
e304    282 523
e305    27  282
e306    27  529
e307    322 529
e308    322 381
e309    381 589
e310    337 589
e311    36  337
e312    36  678
e313    431 678
e314    157 431
e315    18  157
e316    18  160
e317    160 557
e318    215 557
e319    215 498
e320    216 498
e321    99  216
e322    99  593
e323    593 670
e324    490 670
e325    490 595
e326    332 595
e327    332 538
e328    538 698
e329    7   698
e330    7   697
e331    687 697
e332    123 687
e333    123 376
e334    76  376
e335    19  76
e336    19  396
e337    9   396
e338    9   10
e339    10  627
e340    150 627
e341    150 631
e342    326 631
e343    326 475
e344    30  475
e345    30  357
e346    154 357
e347    154 172
e348    172 556
e349    362 556
e350    362 502
e351    5   502
e352    5   109
e353    109 578
e354    578 658
e355    382 658
e356    276 382
e357    276 315
e358    315 533
e359    191 533
e360    11  191
e361    11  42
e362    42  413
e363    142 413
e364    142 471
e365    471 560
e366    200 560
e367    200 458
e368    270 458
e369    198 270
e370    198 432
e371    313 432
e372    146 313
e373    146 336
e374    336 440
e375    440 645
e376    610 645
e377    518 610
e378    449 518
e379    33  449
e380    33  555
e381    522 555
e382    58  522
e383    58  94
e384    94  202
e385    202 609
e386    71  609
e387    71  551
e388    54  551
e389    54  226
e390    226 423
e391    327 423
e392    327 695
e393    599 695
e394    530 599
e395    298 530
e396    69  298
e397    55  69
e398    55  577
e399    334 577
e400    321 334
e401    82  321
e402    40  82
e403    40  472
e404    34  472
e405    34  129
e406    129 132
e407    132 417
e408    57  417
e409    57  549
e410    487 549
e411    435 487
e412    435 461
e413    13  461
e414    13  534
e415    436 534
e416    406 436
e417    391 406
e418    391 659
e419    238 659
e420    149 238
e421    97  149
e422    97  673
e423    600 673
e424    60  600
e425    4   60
e426    4   566
e427    566 585
e428    451 585
e429    139 451
e430    139 469
e431    301 469
e432    301 361
e433    361 405
e434    21  405
e435    21  484
e436    403 484
e437    90  403
e438    90  219
e439    194 219
e440    101 194
e441    101 537
e442    493 537
e443    408 493
e444    280 408
e445    130 280
e446    130 700
e447    452 700
e448    41  452
e449    41  558
e450    444 558
e451    62  444
e452    62  66
e453    66  355
e454    355 675
e455    624 675
e456    569 624
e457    569 632
e458    632 677
e459    121 677
e460    121 208
e461    208 290
e462    290 663
e463    143 663
e464    143 201
e465    201 359
e466    286 359
e467    1   286
e468    1   49
e469    49  428
e470    190 428
e471    171 190
e472    171 356
e473    356 377
e474    180 377
e475    26  180
e476    26  316
e477    316 341
e478    341 616
e479    592 616
e480    120 592
e481    120 218
e482    77  218
e483    77  649
e484    203 649
e485    203 297
e486    297 303
e487    303 445
e488    305 445
e489    300 305
e490    300 339
e491    195 339
e492    195 655
e493    650 655
e494    505 650
e495    495 505
e496    183 495
e497    156 183
e498    156 242
e499    242 383
e500    86  383
e501    86  87
e502    87  372
e503    168 372
e504    168 392
e505    392 584
e506    108 584
e507    108 626
e508    70  626
e509    70  98
e510    98  462
e511    196 462
e512    196 454
e513    442 454
e514    140 442
e515    137 140
e516    137 456
e517    59  456
e518    59  404
e519    404 665
e520    543 665
e521    402 543
e522    340 402
e523    340 526
e524    473 526
e525    473 514
e526    443 514
e527    342 443
e528    3   342
e529    3   370
e530    370 562
e531    562 604
e532    418 604
e533    145 418
e534    145 343
e535    343 419
e536    281 419
e537    281 547
e538    547 603
e539    232 603
e540    232 573
e541    485 573
e542    420 485
e543    420 679
e544    224 679
e545    35  224
e546    35  278
e547    278 283
e548    260 283
e549    240 260
e550    39  240
e551    39  681
e552    318 681
e553    314 318
e554    170 314
e555    170 390
e556    390 564
e557    564 689
e558    304 689
e559    304 354
e560    335 354
e561    233 335
e562    233 388
e563    388 465
e564    72  465
e565    46  72
e566    46  625
e567    414 625
e568    414 506
e569    50  506
e570    50  88
e571    88  608
e572    503 608
e573    503 571
e574    477 571
e575    477 668
e576    668 688
e577    104 688
e578    104 234
e579    234 639
e580    639 640
e581    317 640
e582    317 613
e583    245 613
e584    245 324
e585    209 324
e586    209 416
e587    100 416
e588    100 239
e589    239 401
e590    401 496
e591    29  496
e592    29  434
e593    192 434
e594    115 192
e595    93  115
e596    93  138
e597    125 138
e598    125 333
e599    153 333
e600    153 535
e601    348 535
e602    348 656
e603    96  656
e604    96  248
e605    248 542
e606    221 542
e607    221 338
e608    294 338
e609    255 294
e610    255 686
e611    579 686
e612    467 579
e613    148 467
e614    148 646
e615    366 646
e616    366 478
e617    175 478
e618    175 567
e619    567 580
e620    580 628
e621    628 654
e622    654 671
e623    546 671
e624    394 546
e625    25  394
e626    12  25
e627    12  545
e628    352 545
e629    352 539
e630    204 539
e631    204 669
e632    476 669
e633    476 643
e634    350 643
e635    350 536
e636    536 563
e637    360 563
e638    17  360
e639    17  293
e640    258 293
e641    56  258
e642    56  455
e643    455 457
e644    136 457
e645    136 499
e646    499 574
e647    110 574
e648    92  110
e649    92  207
e650    207 516
e651    222 516
e652    222 433
e653    296 433
e654    22  296
e655    22  133
e656    51  133
e657    51  619
e658    169 619
e659    52  169
e660    52  483
e661    483 660
e662    107 660
e663    107 176
e664    176 178
e665    178 228
e666    228 488
e667    488 587
e668    2   587
e669    2   20
e670    20  517
e671    323 517
e672    273 323
e673    273 652
e674    629 652
e675    430 629
e676    430 583
e677    429 583
e678    389 429
e679    389 550
e680    118 550
e681    118 309
e682    309 623
e683    446 623
e684    345 446
e685    345 447
e686    151 447
e687    117 151
e688    117 295
e689    295 634
e690    167 634
e691    167 508
e692    214 508
e693    78  214
e694    63  78
e695    63  184
e696    184 617
e697    251 617
e698    251 568
e699    306 568
e700    479 570
e701    407 643
e702    495 673
e703    111 628
e704    514 678
e705    96  101
e706    302 584
e707    90  666
e708    13  57
e709    66  394
e710    218 699
e711    275 310
e712    78  137
e713    421 676
e714    6   641
e715    341 558
e716    219 689
e717    101 623
e718    195 424
e719    209 591
e720    574 609
e721    98  310
e722    149 698
e723    186 436
e724    28  517
e725    664 693
e726    57  267
e727    75  261
e728    97  296
e729    536 566
e730    390 520
e731    37  622
e732    460 657
e733    578 596
e734    43  202
e735    366 563
e736    175 504
e737    126 485
e738    177 609
e739    81  162
e740    402 490
e741    190 394
e742    566 678
e743    75  163
e744    540 614
e745    329 374
e746    72  220
e747    142 389
e748    121 540
e749    684 685
e750    101 151
e751    92  189
e752    272 649
e753    120 353
e754    486 635
e755    30  134
e756    433 696
e757    60  92
e758    386 415
e759    362 682
e760    39  416
e761    130 234
e762    104 265
e763    174 336
e764    36  473
e765    562 661
e766    409 507
e767    39  578
e768    377 684
e769    591 665
e770    188 208
e771    393 544
e772    43  240
e773    219 224
e774    50  214
e775    4   406
e776    323 559
e777    112 270
e778    59  567
e779    7   689
e780    17  476
e781    85  163
e782    273 526
e783    224 288
e784    182 395
e785    403 416
e786    17  525
e787    175 208
e788    347 391
e789    61  591
e790    42  656
e791    122 686
e792    255 470
e793    3   185
e794    140 627
e795    11  318
e796    584 696
e797    124 231
e798    19  668
e799    520 637
e800    32  525
e801    302 334
e802    543 581
e803    62  148
e804    177 466
e805    169 628
e806    520 666
e807    99  596
e808    40  270
e809    148 468
e810    98  172
e811    407 642
e812    4   527
e813    85  117
e814    372 624
e815    105 242
e816    90  131
e817    169 353
e818    161 375
e819    37  78
e820    162 534
e821    68  149
e822    371 618
e823    26  276
e824    449 538
e825    398 480
e826    58  489
e827    236 561
e828    595 640
e829    16  145
e830    350 678
e831    246 506
e832    386 561
e833    390 506
e834    225 447
e835    110 596
e836    3   71
e837    306 339
e838    339 650
e839    24  157
e840    59  429
e841    279 623
e842    226 462
e843    74  317
e844    117 230
e845    275 435
e846    145 593
e847    101 512
e848    29  604
e849    57  383
e850    470 682
e851    280 313
e852    289 553
e853    419 477
e854    222 452
e855    256 287
e856    560 617
e857    416 619
e858    71  583
e859    20  624
e860    245 316
e861    276 331
e862    162 651
e863    111 665
e864    495 670
e865    46  311
e866    657 667
e867    176 659
e868    480 667
e869    71  638
e870    599 685
e871    8   323
e872    20  530
e873    286 519
e874    177 182
e875    146 442
e876    459 585
e877    366 513
e878    194 650
e879    363 392
e880    324 367
e881    449 658
e882    242 612
e883    299 650
e884    385 457
e885    105 140
e886    82  513
e887    346 640
e888    269 694
e889    501 632
e890    343 380
e891    489 635
e892    53  165
e893    162 198
e894    154 510
e895    466 531
e896    304 379
e897    314 319
e898    151 366
e899    97  288
e900    421 569
e901    420 601
e902    43  338
e903    334 503
e904    167 520
e905    373 626
e906    149 432
e907    49  645
e908    433 660
e909    447 605
e910    81  101
e911    497 575
e912    310 692
e913    134 501
e914    321 468
e915    196 329
e916    172 214
e917    211 474
e918    215 479
e919    416 446
e920    359 532
e921    379 687
e922    138 540
e923    382 573
e924    330 370
e925    191 587
e926    350 461
e927    208 320
e928    27  73
e929    429 434
e930    200 537
e931    36  200
e932    44  672
e933    454 636
e934    221 275
e935    167 218
e936    189 215
e937    423 616
e938    423 510
e939    152 438
e940    628 629
e941    99  504
e942    6   435
e943    523 568
e944    6   591
e945    402 453
e946    13  487
e947    332 579
e948    180 323
e949    16  94
e950    86  447
e951    56  352
e952    204 369
e953    272 676
e954    435 486
e955    264 598
e956    277 289
e957    506 609
e958    397 638
e959    465 666
e960    177 632
e961    330 630
e962    414 574
e963    203 432
e964    284 310
e965    100 244
e966    344 494
e967    66  182
e968    277 449
e969    66  596
e970    30  296
e971    88  221
e972    139 694
e973    164 210
e974    207 671
e975    386 636
e976    51  415
e977    155 618
e978    23  517
e979    182 490
e980    474 638
e981    151 662
e982    355 386
e983    470 646
e984    211 325
e985    333 649
e986    42  400
e987    581 637
e988    337 435
e989    222 251
e990    340 696
e991    349 414
e992    444 529
e993    426 612
e994    255 365
e995    107 267
e996    129 256
e997    334 638
e998    340 535
e999    219 369
e1000   582 700
e1001   338 687
e1002   16  345
e1003   38  114
e1004   108 311
e1005   386 447
e1006   239 416
e1007   323 478
e1008   502 673
e1009   27  526
e1010   220 299
e1011   79  661
e1012   382 636
e1013   271 381
e1014   247 607
e1015   575 698
e1016   33  67
e1017   115 223
e1018   2   362
e1019   70  514
e1020   330 389
e1021   257 302
e1022   520 569
e1023   413 568
e1024   12  478
e1025   136 563
e1026   343 514
e1027   401 699
e1028   260 622
e1029   306 409
e1030   434 445
e1031   404 491
e1032   234 389
e1033   207 381
e1034   193 364
e1035   141 321
e1036   12  604
e1037   398 531
e1038   404 698
e1039   211 562
e1040   69  559
e1041   235 603
e1042   13  472
e1043   184 425
e1044   34  523
e1045   193 443
e1046   57  361
e1047   70  597
e1048   23  181
e1049   140 361
e1050   115 221
e1051   392 696
e1052   502 659
e1053   169 646
e1054   218 403
e1055   50  444
e1056   340 587
e1057   256 531
e1058   222 632
e1059   205 657
e1060   174 371
e1061   171 579
e1062   84  243
e1063   501 643
e1064   100 633
e1065   30  381
e1066   409 423
e1067   338 489
e1068   477 544
e1069   54  383
e1070   480 565
e1071   120 676
e1072   314 394
e1073   21  184
e1074   67  343
e1075   502 667
e1076   183 676
e1077   187 551
e1078   514 644
e1079   417 612
e1080   145 560
e1081   236 304
e1082   20  537
e1083   21  632
e1084   42  249
e1085   156 413
e1086   169 522
e1087   178 309
e1088   196 251
e1089   185 471
e1090   222 459
e1091   291 435
e1092   133 580
e1093   54  241
e1094   222 488
e1095   31  546
e1096   337 565
e1097   335 524
e1098   330 517
e1099   139 374
e1100   90  293
e1101   26  636
e1102   511 631
e1103   155 333
e1104   6   578
e1105   301 448
e1106   142 329
e1107   101 195
e1108   411 646
e1109   171 658
e1110   481 666
e1111   410 461
e1112   196 382
e1113   292 532
e1114   543 699
e1115   434 680
e1116   58  512
e1117   133 178
e1118   410 524
e1119   323 361
e1120   247 600
e1121   235 344
e1122   98  188
e1123   403 423
e1124   142 423
e1125   384 625
e1126   181 346
e1127   409 513
e1128   175 380
e1129   249 530
e1130   219 502
e1131   156 163
e1132   567 599
e1133   391 517
e1134   63  665
e1135   2   278
e1136   286 549
e1137   66  411
e1138   67  246
e1139   99  273
e1140   570 679
e1141   277 390
e1142   296 619
e1143   88  577
e1144   104 366
e1145   349 454
e1146   112 581
e1147   104 446
e1148   73  445
e1149   322 446
e1150   408 587
e1151   80  458
e1152   145 624
e1153   99  498
e1154   343 471
e1155   267 314
e1156   431 602
e1157   270 350
e1158   112 579
e1159   244 303
e1160   479 514
e1161   300 414
e1162   310 630
e1163   121 174
e1164   445 666
e1165   174 321
e1166   321 652
e1167   93  391
e1168   112 311
e1169   132 696
e1170   198 290
e1171   107 461
e1172   99  140
e1173   150 447
e1174   455 542
e1175   335 566
e1176   143 529
e1177   543 594
e1178   159 173
e1179   216 470
e1180   503 626
e1181   54  505
e1182   22  93
e1183   650 693
e1184   41  178
e1185   238 501
e1186   249 448
e1187   106 189
e1188   408 653
e1189   170 201
e1190   183 672
e1191   332 691
e1192   332 456
e1193   179 346
e1194   110 497
e1195   620 654
e1196   541 616
e1197   194 273
e1198   237 302
e1199   7   440
e1200   148 497
e1201   110 365
e1202   217 534
e1203   119 280
e1204   37  354
e1205   187 221
e1206   301 658
e1207   33  531
e1208   63  294
e1209   174 267
e1210   447 515
e1211   244 541
e1212   258 285
e1213   532 660
e1214   55  534
e1215   106 652
e1216   195 214
e1217   23  387
e1218   563 668
e1219   475 498
e1220   66  337
e1221   142 457
e1222   311 400
e1223   241 696
e1224   364 584
e1225   175 679
e1226   129 173
e1227   260 333
e1228   566 657
e1229   108 632
e1230   287 574
e1231   204 225
e1232   82  402
e1233   8   464
e1234   278 347
e1235   327 668
e1236   289 376
e1237   382 630
e1238   85  374
e1239   558 634
e1240   289 420
e1241   392 649
e1242   478 555
e1243   41  678
e1244   390 635
e1245   431 697
e1246   543 560
e1247   51  625
e1248   541 638
e1249   55  229
e1250   233 393
e1251   237 663
e1252   353 396
e1253   453 587
e1254   244 579
e1255   572 660
e1256   250 633
e1257   155 344
e1258   339 534
e1259   349 624
e1260   104 668
e1261   529 589
e1262   616 672
e1263   446 467
e1264   452 580
e1265   436 541
e1266   30  405
e1267   56  166
e1268   412 457
e1269   203 697
e1270   225 592
e1271   57  497
e1272   430 559
e1273   65  311
e1274   200 470
e1275   8   412
e1276   131 290
e1277   125 426
e1278   75  405
e1279   322 424
e1280   141 587
e1281   2   365
e1282   38  225
e1283   229 543
e1284   85  288
e1285   399 628
e1286   147 537
e1287   33  580
e1288   171 472
e1289   58  159
e1290   157 608
e1291   247 682
e1292   168 534
e1293   147 599
e1294   280 440
e1295   352 382
e1296   91  273
e1297   316 452
e1298   133 224
e1299   20  206
e1300   16  536
e1301   226 612
e1302   72  485
e1303   143 171
e1304   99  246
e1305   256 633
e1306   264 616
e1307   431 517
e1308   20  595
e1309   197 205
e1310   78  645
e1311   345 649
e1312   17  637
e1313   264 537
e1314   282 531
e1315   38  356
e1316   453 654
e1317   42  72
e1318   335 631
e1319   383 611
e1320   4   363
e1321   34  500
e1322   185 419
e1323   467 527
e1324   457 586
e1325   205 557
e1326   515 637
e1327   72  128
e1328   582 588
e1329   55  676
e1330   608 649
e1331   313 518
e1332   218 591
e1333   181 663
e1334   222 446
e1335   261 500
e1336   109 514
e1337   75  543
e1338   145 615
e1339   160 218
e1340   10  251
e1341   508 645
e1342   151 425
e1343   102 638
e1344   526 671
e1345   50  184
e1346   359 557
e1347   435 455
e1348   391 683
e1349   144 668
e1350   239 505
e1351   11  306
e1352   87  297
e1353   96  123
e1354   54  673
e1355   627 673
e1356   422 459
e1357   504 639
e1358   100 368
e1359   93  440
e1360   116 243
e1361   137 252
e1362   262 451
e1363   253 602
e1364   79  88
e1365   163 384
e1366   193 472
e1367   447 680
e1368   405 498
e1369   128 559
e1370   56  680
e1371   473 666
e1372   329 600
e1373   53  497
e1374   24  356
e1375   404 590
e1376   552 697
e1377   54  368
e1378   337 450
e1379   395 543
e1380   44  585
e1381   370 465
e1382   201 230
e1383   58  480
e1384   234 303
e1385   510 665
e1386   137 385
e1387   277 365
e1388   50  209
e1389   2   123
e1390   201 283
e1391   361 432
e1392   69  273
e1393   341 684
e1394   79  352
e1395   48  223
e1396   213 434
e1397   82  636
e1398   103 279
e1399   11  99
e1400   121 695
e1401   54  264
e1402   214 626
e1403   19  416
e1404   4   420
e1405   400 546
e1406   215 393
e1407   343 462
e1408   10  153
e1409   133 193
e1410   497 590
e1411   583 680
e1412   255 288
e1413   173 232
e1414   196 202
e1415   262 630
e1416   24  40
e1417   206 582
e1418   20  379
e1419   147 348
e1420   50  625
e1421   75  264
e1422   349 506
e1423   9   41
e1424   174 571
e1425   94  629
e1426   86  579
e1427   210 325
e1428   16  381
e1429   499 627
e1430   394 547
e1431   215 225
e1432   443 617
e1433   191 360
e1434   137 512
e1435   443 474
e1436   546 563
e1437   83  665
e1438   233 605
e1439   77  606
e1440   192 279
e1441   28  302
e1442   169 267
e1443   161 544
e1444   258 515
e1445   191 339
e1446   221 581
e1447   204 654
e1448   40  411
e1449   333 590
e1450   518 689
e1451   229 434
e1452   155 431
e1453   231 241
e1454   245 497
e1455   92  112
e1456   304 593
e1457   202 348
e1458   187 245
e1459   275 658
e1460   73  200
e1461   255 377
e1462   105 647
e1463   343 594
e1464   579 593
e1465   194 254
e1466   188 273
e1467   462 618
e1468   569 664
e1469   112 297
e1470   304 638
e1471   270 365
e1472   79  166
e1473   35  688
e1474   452 573
e1475   224 660
e1476   59  82
e1477   490 517
e1478   141 675
e1479   327 488
e1480   262 588
e1481   349 618
e1482   598 691
e1483   117 540
e1484   587 676
e1485   239 377
e1486   547 590
e1487   337 470
e1488   108 535
e1489   89  568
e1490   70  607
e1491   141 471
e1492   30  620
e1493   113 214
e1494   128 371
e1495   321 689
e1496   81  670
e1497   50  551
e1498   448 655
e1499   269 279
e1500   240 619
e1501   12  687
e1502   213 283
e1503   235 334
e1504   48  422
e1505   34  655
e1506   586 621
e1507   258 355
e1508   118 208
e1509   662 698
e1510   326 485
e1511   446 548
e1512   251 266
e1513   296 621
e1514   287 696
e1515   88  515
e1516   521 530
e1517   151 328
e1518   485 595
e1519   337 629
e1520   397 579
e1521   324 493
e1522   173 288
e1523   103 161
e1524   196 413
e1525   448 632
e1526   318 450
e1527   484 615
e1528   165 173
e1529   421 663
e1530   414 688
e1531   135 239
e1532   233 568
e1533   66  204
e1534   107 293
e1535   334 461
e1536   280 361
e1537   266 607
e1538   123 534
e1539   375 678
e1540   135 148
e1541   208 501
e1542   68  355
e1543   213 339
e1544   38  413
e1545   430 679
e1546   64  666
e1547   350 683
e1548   340 358
e1549   91  306
e1550   38  84
e1551   299 436
e1552   89  168
e1553   53  577
e1554   50  82
e1555   443 491
e1556   515 553
e1557   207 439
e1558   166 481
e1559   230 692
e1560   29  581
e1561   31  129
e1562   270 314
e1563   12  283
e1564   176 268
e1565   33  69
e1566   111 594
e1567   268 602
e1568   57  66
e1569   251 600
e1570   332 629
e1571   321 640
e1572   151 497
e1573   477 601
e1574   578 625
e1575   77  93
e1576   9   688
e1577   178 405
e1578   29  554
e1579   77  470
e1580   309 606
e1581   18  422
e1582   405 549
e1583   286 305
e1584   374 424
e1585   266 679
e1586   531 568
e1587   200 249
e1588   91  650
e1589   164 216
e1590   368 507
e1591   108 299
e1592   502 693
e1593   102 280
e1594   361 425
e1595   29  46
e1596   174 392
e1597   426 553
e1598   219 612
e1599   446 472
e1600   172 211
e1601   154 228
e1602   98  360
e1603   142 262
e1604   439 679
e1605   80  314
e1606   391 562
e1607   642 663
e1608   307 610
e1609   48  429
e1610   7   304
e1611   13  580
e1612   221 396
e1613   140 506
e1614   15  524
e1615   288 573
e1616   178 418
e1617   5   335
e1618   140 146
e1619   449 595
e1620   240 660
e1621   446 541
e1622   48  649
e1623   313 355
e1624   429 611
e1625   3   119
e1626   425 491
e1627   143 205
e1628   215 293
e1629   139 458
e1630   122 293
e1631   127 616
e1632   391 442
e1633   602 674
e1634   328 558
e1635   162 502
e1636   161 534
e1637   344 509
e1638   134 166
e1639   447 666
e1640   194 566
e1641   105 412
e1642   285 405
e1643   83  454
e1644   275 500
e1645   43  626
e1646   310 389
e1647   118 303
e1648   534 626
e1649   55  306
e1650   48  382
e1651   102 455
e1652   110 658
e1653   542 657
e1654   499 616
e1655   39  159
e1656   11  250
e1657   99  274
e1658   23  411
e1659   107 212
e1660   149 360
e1661   58  399
e1662   285 577
e1663   473 551
e1664   231 391
e1665   241 511
e1666   79  360
e1667   185 400
e1668   310 439
e1669   447 695
e1670   126 444
e1671   477 538
e1672   461 585
e1673   377 378
e1674   37  205
e1675   407 511
e1676   414 649
e1677   599 647
e1678   397 683
e1679   233 517
e1680   185 691
e1681   225 426
e1682   499 688
e1683   80  590
e1684   89  311
e1685   101 361
e1686   28  465
e1687   234 364
e1688   311 623
e1689   297 401
e1690   96  201
e1691   27  515
e1692   1   684
e1693   131 527
e1694   414 502
e1695   42  203
e1696   463 494
e1697   262 453
e1698   313 400
e1699   490 663
e1700   488 506
e1701   67  648
e1702   307 545
e1703   484 650
e1704   286 413
e1705   60  289
e1706   101 117
e1707   32  90
e1708   177 400
e1709   241 688
e1710   650 672
e1711   176 510
e1712   319 587
e1713   266 308
e1714   204 611
e1715   534 698
e1716   134 335
e1717   414 596
e1718   29  567
e1719   183 378
e1720   217 578
e1721   2   545
e1722   143 214
e1723   378 642
e1724   172 431
e1725   1   276
e1726   73  502
e1727   556 692
e1728   258 312
e1729   62  226
e1730   219 700
e1731   375 446
e1732   291 579
e1733   466 627
e1734   221 319
e1735   62  311
e1736   217 563
e1737   94  471
e1738   106 175
e1739   297 445
e1740   377 630
e1741   32  535
e1742   336 533
e1743   332 626
e1744   40  344
e1745   102 472
e1746   506 658
e1747   379 699
e1748   133 170
e1749   123 623
e1750   176 216
e1751   113 157
e1752   111 666
e1753   210 485
e1754   32  598
e1755   138 451
e1756   318 661
e1757   70  549
e1758   384 415
e1759   40  46
e1760   296 365
e1761   123 182
e1762   217 291
e1763   260 506
e1764   185 472
e1765   636 662
e1766   52  374
e1767   201 229
e1768   422 473
e1769   371 622
e1770   49  417
e1771   301 446
e1772   289 665
e1773   188 511
e1774   109 310
e1775   315 418
e1776   78  130
e1777   259 621
e1778   54  676
e1779   521 597
e1780   161 226
e1781   25  260
e1782   516 637
e1783   87  288
e1784   90  348
e1785   297 663
e1786   370 494
e1787   648 698
e1788   378 695
e1789   252 594
e1790   318 480
e1791   152 575
e1792   158 244
e1793   507 675
e1794   116 308
e1795   148 498
e1796   101 526
e1797   210 524
e1798   42  392
e1799   474 510
e1800   224 579
e1801   99  461
e1802   13  353
e1803   461 625
e1804   80  311
e1805   377 626
e1806   83  345
e1807   41  544
e1808   75  151
e1809   102 393
e1810   10  112
e1811   172 482
e1812   201 499
e1813   137 393
e1814   160 174
e1815   256 654
e1816   120 569
e1817   257 374
e1818   219 391
e1819   505 562
e1820   46  319
e1821   505 595
e1822   383 472
e1823   181 416
e1824   60  367
e1825   242 450
e1826   117 640
e1827   465 467
e1828   52  318
e1829   215 261
e1830   216 233
e1831   301 607
e1832   55  673
e1833   508 663
e1834   485 671
e1835   325 384
e1836   289 298
e1837   74  664
e1838   218 368
e1839   100 429
e1840   84  657
e1841   333 493
e1842   15  425
e1843   15  452
e1844   356 608
e1845   206 601
e1846   131 348
e1847   87  290
e1848   446 689
e1849   411 450
e1850   454 664
e1851   211 276
e1852   42  66
e1853   343 654
e1854   43  501
e1855   249 384
e1856   219 532
e1857   131 260
e1858   508 600
e1859   41  182
e1860   57  659
e1861   63  307
e1862   279 425
e1863   253 641
e1864   8   687
e1865   219 230
e1866   389 618
e1867   330 466
e1868   57  447
e1869   360 451
e1870   61  372
