V: 300
E: 4485
e390    148 228
e391    58  253
e392    180 245
e393    11  277
e394    231 287
e395    111 267
e396    231 240
e397    125 202
e398    110 211
e399    163 189
e400    62  275
e401    19  236
e402    209 229
e403    93  231
e404    102 163
e405    67  190
e406    14  203
e407    3   170
e408    16  119
e409    98  201
e410    187 265
e411    205 295
e412    4   263
e413    204 300
e414    286 293
e415    16  175
e416    53  211
e417    167 243
e418    213 235
e419    130 272
e420    81  152
e421    115 129
e422    98  200
e423    37  97
e424    61  199
e425    93  109
e426    12  263
e427    89  224
e428    32  67
e429    56  225
e430    6   94
e431    170 246
e432    175 227
e433    157 261
e434    4   261
e435    81  91
e436    127 289
e437    49  185
e438    72  167
e439    64  107
e440    167 207
e441    87  239
e442    83  184
e443    4   248
e444    130 154
e445    100 182
e446    179 206
e447    58  266
e448    135 245
e449    202 224
e450    44  137
e451    57  77
e452    29  109
e453    104 185
e454    39  214
e455    18  201
e456    225 293
e457    19  139
e458    155 159
e459    145 286
e460    171 209
e461    108 132
e462    205 209
e463    84  203
e464    161 291
e465    50  127
e466    184 265
e467    21  71
e468    91  183
e469    156 278
e470    119 280
e471    35  91
e472    137 199
e473    187 258
e474    128 187
e475    204 277
e476    57  260
e477    53  135
e478    6   270
e479    153 201
e480    20  127
e481    25  223
e482    191 290
e483    41  237
e484    249 273
e485    49  273
e486    130 182
e487    52  166
e488    41  175
e489    16  252
e490    34  198
e491    74  88
e492    168 208
e493    131 186
e494    65  121
e495    30  77
e496    30  260
e497    95  112
e498    102 247
e499    217 263
e500    215 239
e501    79  231
e502    95  131
e503    2   192
e504    261 265
e505    147 299
e506    111 250
e507    123 291
e508    136 216
e509    23  29
e510    87  210
e511    184 228
e512    105 243
e513    100 207
e514    64  258
e515    25  240
e516    35  44
e517    102 259
e518    157 256
e519    37  280
e520    17  130
e521    101 225
e522    123 184
e523    128 220
e524    104 138
e525    186 276
e526    224 235
e527    8   128
e528    56  151
e529    289 290
e530    32  286
e531    45  198
e532    26  275
e533    104 216
e534    10  164
e535    36  279
e536    237 287
e537    13  80
e538    84  163
e539    60  106
e540    181 278
e541    70  154
e542    54  88
e543    101 109
e544    27  274
e545    105 204
e546    169 290
e547    6   32
e548    28  86
e549    75  148
e550    80  213
e551    210 274
e552    69  298
e553    237 249
e554    223 228
e555    266 273
e556    45  229
e557    13  151
e558    191 217
e559    111 272
e560    174 295
e561    36  189
e562    231 261
e563    110 247
e564    281 282
e565    135 295
e566    9   258
e567    65  281
e568    96  271
e569    86  90
e570    106 164
e571    100 187
e572    9   232
e573    61  241
e574    155 278
e575    116 195
e576    104 217
e577    85  275
e578    25  175
e579    13  138
e580    2   189
e581    242 256
e582    131 233
e583    87  265
e584    248 249
e585    121 181
e586    21  106
e587    10  167
e588    90  108
e589    28  30
e590    169 171
e591    127 270
e592    100 166
e593    205 218
e594    196 284
e595    41  97
e596    84  248
e597    104 202
e598    209 246
e599    167 178
e600    268 274
e601    30  293
e602    274 296
e603    90  197
e604    238 266
e605    235 277
e606    147 284
e607    20  267
e608    33  129
e609    76  134
e610    60  213
e611    53  104
e612    85  208
e613    37  158
e614    64  120
e615    151 224
e616    63  198
e617    177 240
e618    153 171
e619    11  22
e620    19  268
e621    106 220
e622    100 250
e623    183 281
e624    71  80
e625    33  170
e626    208 265
e627    170 241
e628    123 190
e629    233 259
e630    77  175
e631    115 164
e632    12  297
e633    70  222
e634    93  143
e635    206 277
e636    124 192
e637    85  93
e638    102 134
e639    135 238
e640    177 237
e641    22  293
e642    191 293
e643    155 186
e644    28  237
e645    118 264
e646    79  213
e647    94  245
e648    105 155
e649    94  253
e650    179 212
e651    40  279
e652    104 265
e653    74  210
e654    86  115
e655    21  108
e656    22  55
e657    56  141
e658    143 182
e659    122 123
e660    67  111
e661    43  207
e662    14  275
e663    45  294
e664    247 300
e665    29  231
e666    9   182
e667    59  265
e668    14  197
e669    28  219
e670    113 281
e671    41  243
e672    98  130
e673    191 209
e674    23  105
e675    13  212
e676    272 282
e677    113 143
e678    134 170
e679    4   90
e680    166 272
e681    116 127
e682    79  155
e683    12  173
e684    91  263
e685    168 244
e686    96  224
e687    142 299
e688    27  100
e689    78  178
e690    103 106
e691    23  142
e692    88  218
e693    37  48
e694    40  246
e695    64  96
e696    10  129
e697    57  116
e698    225 286
e699    52  88
e700    36  86
e701    228 233
e702    44  162
e703    89  187
e704    130 144
e705    70  87
e706    57  127
e707    169 285
e708    143 285
e709    31  276
e710    18  133
e711    180 295
e712    95  158
e713    27  39
e714    13  102
e715    13  27
e716    70  92
e717    45  281
e718    129 161
e719    197 207
e720    26  160
e721    8   184
e722    144 188
e723    1   273
e724    151 197
e725    21  111
e726    203 211
e727    238 282
e728    186 295
e729    104 148
e730    132 285
e731    31  58
e732    35  216
e733    53  295
e734    5   284
e735    108 171
e736    69  237
e737    159 269
e738    173 275
e739    152 252
e740    12  55
e741    162 205
e742    6   282
e743    168 264
e744    153 299
e745    135 159
e746    14  104
e747    65  175
e748    269 278
e749    149 229
e750    194 220
e751    213 297
e752    44  150
e753    43  266
e754    53  269
e755    110 212
e756    44  297
e757    49  121
e758    81  197
e759    25  54
e760    31  48
e761    7   201
e762    126 274
e763    158 265
e764    173 284
e765    1   195
e766    23  127
e767    136 259
e768    16  293
e769    119 156
e770    202 240
e771    189 248
e772    18  92
e773    56  245
e774    72  95
e775    95  254
e776    163 181
e777    20  290
e778    71  88
e779    78  293
e780    69  94
e781    216 268
e782    21  85
e783    38  214
e784    88  106
e785    79  169
e786    115 146
e787    16  120
e788    119 179
e789    140 182
e790    210 229
e791    190 229
e792    32  242
e793    96  142
e794    26  117
e795    48  206
e796    162 164
e797    109 143
e798    218 274
e799    72  163
e800    142 280
e801    7   139
e802    86  294
e803    35  281
e804    4   44
e805    172 209
e806    153 189
e807    166 169
e808    39  179
e809    54  274
e810    179 242
e811    80  97
e812    31  183
e813    6   254
e814    38  277
e815    99  146
e816    17  111
e817    68  161
e818    90  184
e819    157 236
e820    52  108
e821    53  113
e822    155 297
e823    11  160
e824    244 293
e825    179 264
e826    110 300
e827    39  193
e828    46  59
e829    124 264
e830    27  81
e831    67  298
e832    27  206
e833    79  193
e834    102 293
e835    76  296
e836    104 118
e837    2   72
e838    189 285
e839    187 226
e840    172 296
e841    95  262
e842    14  220
e843    146 208
e844    123 218
e845    23  31
e846    60  273
e847    25  77
e848    111 287
e849    129 207
e850    18  191
e851    168 268
e852    75  183
e853    108 122
e854    61  150
e855    134 238
e856    86  92
e857    66  203
e858    53  287
e859    181 286
e860    162 171
e861    46  80
e862    132 236
e863    42  277
e864    203 262
e865    78  98
e866    83  92
e867    71  278
e868    46  227
e869    146 264
e870    96  100
e871    262 274
e872    123 198
e873    181 292
e874    208 260
e875    221 234
e876    119 248
e877    148 220
e878    112 123
e879    32  243
e880    131 142
e881    161 248
e882    37  283
e883    1   156
e884    108 296
e885    8   277
e886    141 218
e887    66  186
e888    118 198
e889    114 149
e890    50  252
e891    18  54
e892    158 269
e893    150 264
e894    131 172
e895    105 259
e896    122 270
e897    26  236
e898    161 280
e899    180 267
e900    227 232
e901    31  80
e902    154 233
e903    250 295
e904    219 274
e905    92  292
e906    107 114
e907    125 279
e908    187 192
e909    129 277
e910    37  172
e911    239 294
e912    96  217
e913    130 172
e914    139 288
e915    72  148
e916    53  167
e917    42  123
e918    78  120
e919    18  32
e920    181 265
e921    96  132
e922    31  212
e923    130 157
e924    48  155
e925    76  275
e926    52  207
e927    60  228
e928    142 234
e929    25  79
e930    157 287
e931    71  220
e932    61  226
e933    238 284
e934    47  68
e935    111 160
e936    73  97
e937    41  198
e938    27  66
e939    1   61
e940    125 285
e941    14  72
e942    21  260
e943    64  126
e944    109 237
e945    16  185
e946    102 294
e947    109 145
e948    25  292
e949    97  105
e950    110 146
e951    108 207
e952    216 241
e953    111 156
e954    20  36
e955    115 170
e956    24  256
e957    172 255
e958    274 299
e959    200 267
e960    221 236
e961    111 130
e962    145 184
e963    118 295
e964    196 265
e965    35  173
e966    15  156
e967    107 177
e968    81  157
e969    149 270
e970    44  73
e971    15  123
e972    60  271
e973    148 237
e974    27  172
e975    93  139
e976    161 225
e977    281 297
e978    24  72
e979    116 124
e980    80  163
e981    210 292
e982    169 241
e983    167 295
e984    119 143
e985    118 266
e986    57  177
e987    169 289
e988    85  148
e989    29  148
e990    24  147
e991    122 243
e992    104 231
e993    34  181
e994    84  86
e995    34  257
e996    79  220
e997    43  211
e998    69  106
e999    102 208
e1000   6   242
e1001   185 274
e1002   22  196
e1003   49  224
e1004   9   156
e1005   277 287
e1006   164 269
e1007   16  101
e1008   88  138
e1009   189 239
e1010   115 207
e1011   57  84
e1012   85  163
e1013   147 246
e1014   16  63
e1015   46  240
e1016   19  87
e1017   263 269
e1018   100 208
e1019   110 183
e1020   172 228
e1021   99  281
e1022   65  216
e1023   120 195
e1024   18  206
e1025   164 181
e1026   2   127
e1027   128 223
e1028   112 238
e1029   10  91
e1030   64  78
e1031   93  271
e1032   30  231
e1033   77  82
e1034   53  169
e1035   281 289
e1036   57  97
e1037   156 244
e1038   182 258
e1039   20  271
e1040   138 252
e1041   40  46
e1042   136 183
e1043   239 261
e1044   97  136
e1045   157 163
e1046   92  199
e1047   33  109
e1048   129 136
e1049   36  50
e1050   39  140
e1051   37  142
e1052   30  201
e1053   108 206
e1054   68  183
e1055   170 231
e1056   39  218
e1057   127 254
e1058   24  48
e1059   49  136
e1060   91  116
e1061   218 286
e1062   12  126
e1063   83  265
e1064   64  136
e1065   20  130
e1066   100 132
e1067   4   110
e1068   16  236
e1069   34  76
e1070   30  78
e1071   227 266
e1072   160 246
e1073   138 206
e1074   85  89
e1075   2   293
e1076   24  245
e1077   54  225
e1078   25  205
e1079   118 143
e1080   48  142
e1081   41  48
e1082   99  233
e1083   155 208
e1084   17  21
e1085   32  201
e1086   58  274
e1087   39  256
e1088   86  253
e1089   181 223
e1090   127 159
e1091   51  232
e1092   131 137
e1093   41  108
e1094   47  186
e1095   112 279
e1096   118 233
e1097   31  192
e1098   225 282
e1099   13  129
e1100   253 284
e1101   65  189
e1102   57  93
e1103   29  187
e1104   98  286
e1105   240 272
e1106   24  196
e1107   16  284
e1108   117 297
e1109   204 269
e1110   100 193
e1111   42  220
e1112   41  83
e1113   8   166
e1114   28  274
e1115   168 258
e1116   143 270
e1117   270 287
e1118   45  175
e1119   103 154
e1120   123 250
e1121   40  214
e1122   89  222
e1123   209 218
e1124   35  166
e1125   22  160
e1126   120 154
e1127   58  176
e1128   24  138
e1129   10  289
e1130   21  278
e1131   124 245
e1132   156 283
e1133   173 227
e1134   11  14
e1135   159 242
e1136   39  167
e1137   159 278
e1138   3   218
e1139   132 162
e1140   123 258
e1141   109 274
e1142   6   98
e1143   48  117
e1144   212 268
e1145   38  264
e1146   36  115
e1147   133 145
e1148   126 269
e1149   57  233
e1150   45  296
e1151   25  195
e1152   82  294
e1153   17  176
e1154   21  140
e1155   6   149
e1156   64  166
e1157   5   15
e1158   185 239
e1159   109 110
e1160   103 206
e1161   48  205
e1162   53  124
e1163   133 207
e1164   34  249
e1165   200 246
e1166   78  166
e1167   63  250
e1168   144 185
e1169   104 267
e1170   241 251
e1171   72  243
e1172   32  188
e1173   70  249
e1174   111 141
e1175   31  173
e1176   125 186
e1177   93  140
e1178   20  278
e1179   40  242
e1180   43  175
e1181   191 284
e1182   76  107
e1183   88  283
e1184   2   55
e1185   96  131
e1186   82  142
e1187   170 256
e1188   31  105
e1189   174 237
e1190   223 293
e1191   74  219
e1192   76  281
e1193   239 270
e1194   165 273
e1195   104 162
e1196   92  198
e1197   182 267
e1198   167 226
e1199   162 206
e1200   68  86
e1201   235 281
e1202   91  283
e1203   17  185
e1204   63  173
e1205   103 147
e1206   38  139
e1207   51  62
e1208   2   272
e1209   3   31
e1210   32  150
e1211   83  267
e1212   220 292
e1213   50  272
e1214   149 290
e1215   238 249
e1216   70  207
e1217   243 285
e1218   93  283
e1219   54  264
e1220   101 208
e1221   1   19
e1222   24  55
e1223   148 205
e1224   166 210
e1225   195 203
e1226   12  37
e1227   4   14
e1228   172 243
e1229   46  234
e1230   196 214
e1231   199 235
e1232   72  197
e1233   145 269
e1234   120 288
e1235   20  239
e1236   39  96
e1237   125 283
e1238   248 291
e1239   196 296
e1240   85  125
e1241   73  240
e1242   54  129
e1243   33  231
e1244   204 229
e1245   43  112
e1246   160 219
e1247   159 294
e1248   121 166
e1249   128 230
e1250   3   86
e1251   85  223
e1252   146 257
e1253   165 217
e1254   22  213
e1255   67  252
e1256   239 276
e1257   111 222
e1258   162 275
e1259   145 244
e1260   236 267
e1261   192 242
e1262   79  121
e1263   131 237
e1264   117 128
e1265   62  69
e1266   122 210
e1267   1   17
e1268   97  228
e1269   14  264
e1270   121 183
e1271   91  163
e1272   136 221
e1273   49  297
e1274   5   20
e1275   276 286
e1276   150 161
e1277   62  194
e1278   238 278
e1279   44  178
e1280   83  281
e1281   205 239
e1282   191 208
e1283   29  100
e1284   111 258
e1285   48  235
e1286   254 280
e1287   60  116
e1288   30  155
e1289   74  159
e1290   124 189
e1291   111 113
e1292   76  153
e1293   61  208
e1294   60  107
e1295   40  290
e1296   220 221
e1297   34  39
e1298   224 278
e1299   201 228
e1300   193 198
e1301   63  238
e1302   71  228
e1303   7   208
e1304   3   35
e1305   123 164
e1306   20  165
e1307   93  220
e1308   93  272
e1309   87  115
e1310   269 300
e1311   4   40
e1312   218 245
e1313   59  129
e1314   77  220
e1315   82  106
e1316   146 255
e1317   49  251
e1318   43  225
e1319   70  300
e1320   26  58
e1321   217 244
e1322   126 200
e1323   1   242
e1324   68  186
e1325   86  138
e1326   224 228
e1327   158 235
e1328   126 145
e1329   99  248
e1330   258 289
e1331   58  222
e1332   19  169
e1333   54  294
e1334   142 224
e1335   51  162
e1336   1   46
e1337   243 283
e1338   120 229
e1339   59  279
e1340   10  196
e1341   169 269
e1342   43  219
e1343   16  70
e1344   204 217
e1345   122 127
e1346   12  68
e1347   137 186
e1348   49  107
e1349   8   147
e1350   100 145
e1351   136 277
e1352   41  228
e1353   175 281
e1354   144 175
e1355   6   170
e1356   10  190
e1357   26  249
e1358   1   90
e1359   12  101
e1360   127 225
e1361   20  134
e1362   36  224
e1363   176 289
e1364   147 175
e1365   14  253
e1366   51  83
e1367   166 180
e1368   61  292
e1369   128 291
e1370   62  195
e1371   61  142
e1372   211 257
e1373   3   233
e1374   111 120
e1375   49  96
e1376   6   135
e1377   84  274
e1378   2   125
e1379   118 242
e1380   106 239
e1381   29  300
e1382   192 293
e1383   88  139
e1384   83  130
e1385   98  265
e1386   110 173
e1387   30  250
e1388   260 285
e1389   79  223
e1390   287 291
e1391   36  56
e1392   80  205
e1393   8   249
e1394   207 268
e1395   41  59
e1396   11  51
e1397   53  257
e1398   143 166
e1399   170 219
e1400   95  170
e1401   38  173
e1402   147 298
e1403   176 196
e1404   54  186
e1405   166 289
e1406   79  163
e1407   127 253
e1408   51  293
e1409   220 287
e1410   140 285
e1411   171 224
e1412   42  206
e1413   48  162
e1414   58  294
e1415   143 165
e1416   197 210
e1417   18  114
e1418   82  190
e1419   29  113
e1420   63  215
e1421   176 219
e1422   189 280
e1423   100 185
e1424   173 206
e1425   183 223
e1426   31  234
e1427   224 250
e1428   241 296
e1429   15  251
e1430   139 192
e1431   146 190
e1432   75  76
e1433   230 253
e1434   33  139
e1435   104 139
e1436   173 259
e1437   77  257
e1438   5   167
e1439   159 227
e1440   258 278
e1441   88  292
e1442   208 221
e1443   72  180
e1444   165 274
e1445   23  250
e1446   15  132
e1447   172 274
e1448   26  73
e1449   101 206
e1450   237 255
e1451   174 261
e1452   70  85
e1453   61  225
e1454   254 267
e1455   130 245
e1456   15  92
e1457   37  181
e1458   104 198
e1459   168 226
e1460   3   73
e1461   257 275
e1462   11  155
e1463   7   244
e1464   199 206
e1465   232 233
e1466   21  66
e1467   23  223
e1468   215 297
e1469   137 222
e1470   11  284
e1471   7   226
e1472   193 220
e1473   40  236
e1474   94  278
e1475   68  128
e1476   148 233
e1477   164 204
e1478   287 299
e1479   163 216
e1480   78  281
e1481   49  163
e1482   13  36
e1483   64  294
e1484   15  170
e1485   184 190
e1486   90  277
e1487   185 293
e1488   147 251
e1489   56  119
e1490   219 267
e1491   105 266
e1492   105 138
e1493   86  134
e1494   59  118
e1495   11  25
e1496   7   52
e1497   3   59
e1498   149 178
e1499   208 271
e1500   129 242
e1501   171 264
e1502   178 211
e1503   59  152
e1504   49  211
e1505   17  48
e1506   45  231
e1507   111 297
e1508   16  58
e1509   212 232
e1510   228 231
e1511   111 177
e1512   173 290
e1513   139 270
e1514   31  182
e1515   145 270
e1516   149 280
e1517   278 290
e1518   2   97
e1519   195 261
e1520   27  254
e1521   85  207
e1522   7   80
e1523   10  248
e1524   91  288
e1525   40  267
e1526   199 281
e1527   38  275
e1528   40  182
e1529   28  167
e1530   48  67
e1531   69  83
e1532   20  56
e1533   14  15
e1534   163 251
e1535   201 278
e1536   146 271
e1537   14  70
e1538   93  132
e1539   84  261
e1540   54  195
e1541   4   240
e1542   91  169
e1543   37  213
e1544   28  158
e1545   72  221
e1546   218 300
e1547   140 295
e1548   208 298
e1549   251 291
e1550   233 274
e1551   16  229
e1552   62  80
e1553   53  95
e1554   262 291
e1555   208 245
e1556   221 244
e1557   14  273
e1558   44  130
e1559   215 265
e1560   107 278
e1561   5   286
e1562   31  207
e1563   75  131
e1564   96  106
e1565   181 271
e1566   151 221
e1567   125 289
e1568   89  178
e1569   39  119
e1570   47  67
e1571   13  214
e1572   56  152
e1573   126 246
e1574   79  251
e1575   83  287
e1576   184 256
e1577   224 288
e1578   156 285
e1579   125 180
e1580   216 264
e1581   149 156
e1582   28  251
e1583   52  94
e1584   56  190
e1585   227 289
e1586   220 232
e1587   55  145
e1588   6   283
e1589   28  125
e1590   13  195
e1591   87  196
e1592   201 234
e1593   4   22
e1594   210 214
e1595   131 155
e1596   65  211
e1597   201 286
e1598   194 263
e1599   196 237
e1600   127 257
e1601   60  196
e1602   24  69
e1603   133 268
e1604   35  101
e1605   143 259
e1606   92  129
e1607   133 136
e1608   165 199
e1609   119 289
e1610   52  231
e1611   13  217
e1612   101 135
e1613   10  27
e1614   33  155
e1615   89  183
e1616   69  229
e1617   57  202
e1618   135 192
e1619   166 172
e1620   37  69
e1621   175 221
e1622   72  196
e1623   39  82
e1624   154 230
e1625   37  65
e1626   76  249
e1627   145 196
e1628   40  48
e1629   62  224
e1630   59  106
e1631   235 247
e1632   54  153
e1633   163 191
e1634   80  228
e1635   273 298
e1636   27  253
e1637   15  221
e1638   11  43
e1639   239 242
e1640   62  228
e1641   98  179
e1642   13  120
e1643   6   85
e1644   17  88
e1645   131 249
e1646   107 263
e1647   102 274
e1648   19  23
e1649   6   176
e1650   150 154
e1651   64  156
e1652   38  123
e1653   29  130
e1654   186 298
e1655   107 123
e1656   9   57
e1657   35  129
e1658   41  71
e1659   63  210
e1660   79  143
e1661   147 258
e1662   20  224
e1663   187 233
e1664   74  248
e1665   81  190
e1666   92  255
e1667   20  121
e1668   8   282
e1669   88  275
e1670   46  255
e1671   146 289
e1672   236 278
e1673   98  232
e1674   87  246
e1675   222 259
e1676   71  277
e1677   149 217
e1678   183 278
e1679   191 276
e1680   59  61
e1681   34  75
e1682   151 254
e1683   124 279
e1684   44  102
e1685   135 229
e1686   172 292
e1687   4   168
e1688   32  192
e1689   246 297
e1690   89  142
e1691   78  162
e1692   122 133
e1693   21  214
e1694   38  272
e1695   42  99
e1696   113 118
e1697   194 217
e1698   13  71
e1699   35  127
e1700   257 274
e1701   44  131
e1702   18  87
e1703   105 268
e1704   50  68
e1705   247 258
e1706   194 238
e1707   187 217
e1708   200 256
e1709   133 242
e1710   238 258
e1711   86  130
e1712   3   130
e1713   18  179
e1714   110 256
e1715   121 155
e1716   120 298
e1717   40  115
e1718   12  119
e1719   47  60
e1720   109 154
e1721   254 289
e1722   15  96
e1723   162 224
e1724   226 300
e1725   57  295
e1726   129 202
e1727   189 300
e1728   1   189
e1729   41  189
e1730   69  89
e1731   150 258
e1732   137 196
e1733   118 249
e1734   72  154
e1735   82  206
e1736   196 197
e1737   129 279
e1738   5   98
e1739   116 208
e1740   95  268
e1741   254 256
e1742   98  116
e1743   97  292
e1744   41  231
e1745   78  172
e1746   65  278
e1747   260 297
e1748   93  178
e1749   44  147
e1750   71  155
e1751   95  214
e1752   161 234
e1753   60  223
e1754   91  295
e1755   221 275
e1756   136 194
e1757   98  142
e1758   145 153
e1759   113 188
e1760   145 195
e1761   4   26
e1762   215 218
e1763   9   170
e1764   5   238
e1765   61  224
e1766   24  99
e1767   161 203
e1768   59  238
e1769   171 174
e1770   47  136
e1771   126 244
e1772   3   251
e1773   66  229
e1774   155 296
e1775   34  295
e1776   157 258
e1777   10  201
e1778   136 210
e1779   9   16
e1780   191 287
e1781   74  297
e1782   38  251
e1783   34  240
e1784   87  161
e1785   17  279
e1786   10  67
e1787   61  69
e1788   76  216
e1789   105 286
e1790   10  154
e1791   67  205
e1792   67  68
e1793   90  261
e1794   103 293
e1795   43  166
e1796   60  281
e1797   50  178
e1798   171 254
e1799   52  192
e1800   33  216
e1801   136 247
e1802   16  141
e1803   1   192
e1804   132 150
e1805   60  101
e1806   24  87
e1807   77  134
e1808   8   44
e1809   185 230
e1810   73  248
e1811   58  247
e1812   45  114
e1813   7   37
e1814   191 260
e1815   122 190
e1816   94  164
e1817   72  239
e1818   175 258
e1819   51  228
e1820   90  176
e1821   129 144
e1822   43  242
e1823   142 194
e1824   227 273
e1825   135 164
e1826   24  168
e1827   245 260
e1828   78  269
e1829   41  241
e1830   239 260
e1831   15  195
e1832   86  203
e1833   3   257
e1834   10  159
e1835   103 244
e1836   16  104
e1837   143 272
e1838   81  287
e1839   27  57
e1840   99  297
e1841   113 150
e1842   97  271
e1843   56  149
e1844   124 292
e1845   49  189
e1846   105 185
e1847   4   213
e1848   33  180
e1849   49  71
e1850   21  207
e1851   86  159
e1852   16  166
e1853   62  99
e1854   230 261
e1855   55  105
e1856   185 234
e1857   140 242
e1858   80  202
e1859   106 225
e1860   30  108
e1861   19  180
e1862   56  111
e1863   212 219
e1864   60  100
e1865   49  264
e1866   8   217
e1867   65  139
e1868   35  258
e1869   163 220
e1870   188 294
