V: 300
E: 22425
e388    41  135
e389    93  142
e390    49  238
e391    112 156
e392    105 184
e393    8   200
e394    6   88
e395    72  104
e396    111 218
e397    123 273
e398    226 297
e399    98  281
e400    111 224
e401    62  298
e402    82  136
e403    53  209
e404    65  108
e405    130 219
e406    101 232
e407    25  183
e408    51  111
e409    84  157
e410    107 256
e411    246 291
e412    92  168
e413    75  241
e414    135 213
e415    139 236
e416    44  60
e417    169 238
e418    94  240
e419    23  277
e420    99  131
e421    92  242
e422    185 259
e423    10  141
e424    90  194
e425    12  176
e426    140 198
e427    269 292
e428    7   166
e429    44  194
e430    7   113
e431    74  196
e432    129 292
e433    159 188
e434    87  233
e435    18  244
e436    75  135
e437    8   253
e438    4   164
e439    33  284
e440    66  251
e441    46  48
e442    61  202
e443    163 299
e444    73  233
e445    201 233
e446    16  19
e447    26  197
e448    26  253
e449    78  107
e450    147 295
e451    6   102
e452    246 284
e453    105 162
e454    211 275
e455    94  242
e456    29  66
e457    69  294
e458    293 297
e459    32  135
e460    11  14
e461    117 142
e462    119 235
e463    267 283
e464    66  191
e465    258 298
e466    241 288
e467    200 208
e468    260 293
e469    70  217
e470    96  211
e471    259 290
e472    74  140
e473    253 297
e474    46  204
e475    29  275
e476    46  119
e477    93  136
e478    178 260
e479    11  187
e480    2   139
e481    209 272
e482    96  253
e483    126 255
e484    87  130
e485    109 300
e486    66  80
e487    104 237
e488    53  128
e489    3   46
e490    282 286
e491    64  145
e492    92  229
e493    180 242
e494    64  148
e495    30  300
e496    107 206
e497    68  258
e498    50  240
e499    37  45
e500    120 128
e501    117 168
e502    237 275
e503    53  250
e504    110 290
e505    51  83
e506    142 257
e507    16  29
e508    75  127
e509    25  118
e510    13  216
e511    66  278
e512    58  110
e513    174 194
e514    280 298
e515    91  259
e516    155 226
e517    119 247
e518    118 209
e519    128 280
e520    133 159
e521    280 281
e522    43  265
e523    53  177
e524    113 183
e525    13  232
e526    107 129
e527    102 150
e528    60  127
e529    76  81
e530    55  130
e531    80  126
e532    261 299
e533    175 216
e534    128 197
e535    219 300
e536    46  89
e537    120 181
e538    78  85
e539    68  230
e540    246 297
e541    52  97
e542    72  78
e543    120 130
e544    6   18
e545    82  188
e546    38  205
e547    3   73
e548    33  202
e549    20  44
e550    3   49
e551    55  156
e552    195 233
e553    41  268
e554    31  227
e555    17  282
e556    60  151
e557    79  109
e558    33  74
e559    9   183
e560    97  169
e561    169 180
e562    137 241
e563    141 263
e564    16  178
e565    87  184
e566    24  59
e567    181 295
e568    42  91
e569    140 158
e570    89  111
e571    2   206
e572    23  187
e573    126 265
e574    259 270
e575    137 194
e576    175 253
e577    135 276
e578    59  115
e579    127 270
e580    26  49
e581    133 245
e582    37  224
e583    85  271
e584    169 217
e585    73  81
e586    194 203
e587    35  179
e588    77  115
e589    16  52
e590    128 208
e591    223 291
e592    149 229
e593    115 160
e594    100 228
e595    171 284
e596    31  169
e597    283 286
e598    42  216
e599    246 279
e600    25  43
e601    64  95
e602    50  241
e603    81  98
e604    193 244
e605    112 275
e606    117 141
e607    1   143
e608    42  189
e609    204 225
e610    64  118
e611    90  299
e612    17  58
e613    11  164
e614    52  129
e615    161 274
e616    106 229
e617    86  266
e618    54  159
e619    179 220
e620    17  147
e621    156 278
e622    90  173
e623    5   215
e624    26  283
e625    98  174
e626    43  118
e627    216 225
e628    26  275
e629    79  292
e630    77  88
e631    30  116
e632    32  138
e633    169 212
e634    32  177
e635    136 143
e636    5   164
e637    187 218
e638    22  263
e639    218 228
e640    54  250
e641    70  285
e642    32  287
e643    63  157
e644    14  161
e645    185 240
e646    187 275
e647    143 230
e648    40  118
e649    35  246
e650    93  221
e651    149 183
e652    140 263
e653    11  113
e654    157 298
e655    5   263
e656    58  152
e657    128 239
e658    103 260
e659    45  85
e660    107 282
e661    171 198
e662    237 258
e663    161 278
e664    163 257
e665    100 223
e666    76  184
e667    7   262
e668    67  137
e669    70  230
e670    45  277
e671    16  207
e672    199 236
e673    124 128
e674    15  249
e675    128 158
e676    201 256
e677    53  115
e678    13  195
e679    182 212
e680    34  102
e681    200 251
e682    40  199
e683    175 230
e684    145 278
e685    62  267
e686    16  31
e687    69  238
e688    182 200
e689    2   272
e690    37  131
e691    29  148
e692    130 242
e693    175 267
e694    131 193
e695    54  67
e696    48  225
e697    244 268
e698    8   95
e699    118 159
e700    6   253
e701    271 279
e702    161 254
e703    128 241
e704    116 133
e705    13  215
e706    41  210
e707    52  65
e708    5   103
e709    70  257
e710    56  74
e711    44  253
e712    8   211
e713    42  284
e714    48  126
e715    143 193
e716    65  114
e717    178 297
e718    58  59
e719    194 269
e720    27  115
e721    15  42
e722    54  278
e723    13  16
e724    203 297
e725    239 292
e726    161 238
e727    86  251
e728    27  210
e729    60  247
e730    120 145
e731    8   193
e732    23  273
e733    228 249
e734    174 214
e735    8   247
e736    101 210
e737    47  143
e738    14  30
e739    158 276
e740    27  295
e741    152 187
e742    204 255
e743    28  47
e744    32  269
e745    248 299
e746    150 271
e747    35  134
e748    42  255
e749    86  106
e750    102 124
e751    196 293
e752    82  137
e753    19  39
e754    180 237
e755    52  203
e756    94  252
e757    48  158
e758    121 122
e759    45  69
e760    168 200
e761    205 276
e762    248 263
e763    172 252
e764    214 279
e765    21  289
e766    52  210
e767    164 225
e768    195 250
e769    70  118
e770    185 290
e771    90  110
e772    96  281
e773    56  296
e774    86  113
e775    214 220
e776    61  187
e777    186 235
e778    219 220
e779    45  120
e780    148 186
e781    126 259
e782    31  192
e783    43  151
e784    170 294
e785    98  227
e786    52  251
e787    161 211
e788    153 296
e789    197 267
e790    59  128
e791    65  69
e792    135 292
e793    24  290
e794    31  245
e795    150 251
e796    38  233
e797    152 165
e798    199 251
e799    246 253
e800    119 187
e801    169 236
e802    200 276
e803    105 177
e804    193 225
e805    153 290
e806    89  298
e807    123 194
e808    160 196
e809    20  180
e810    50  68
e811    77  102
e812    18  124
e813    47  208
e814    45  217
e815    15  208
e816    10  241
e817    78  140
e818    199 201
e819    48  92
e820    114 141
e821    106 258
e822    98  244
e823    167 249
e824    76  258
e825    55  87
e826    7   234
e827    70  221
e828    67  211
e829    77  218
e830    230 270
e831    180 188
e832    139 286
e833    149 280
e834    116 159
e835    223 297
e836    68  273
e837    67  209
e838    120 263
e839    5   75
e840    175 180
e841    142 250
e842    122 291
e843    3   82
e844    171 220
e845    134 168
e846    16  282
e847    119 144
e848    226 254
e849    259 273
e850    101 265
e851    9   143
e852    19  261
e853    161 241
e854    63  144
e855    50  203
e856    21  46
e857    164 190
e858    58  277
e859    239 278
e860    90  249
e861    16  53
e862    155 223
e863    37  256
e864    46  148
e865    74  111
e866    107 172
e867    234 290
e868    103 121
e869    11  62
e870    77  262
e871    72  138
e872    69  114
e873    124 209
e874    37  109
e875    201 288
e876    70  124
e877    63  194
e878    42  267
e879    19  107
e880    206 222
e881    17  244
e882    33  129
e883    178 214
e884    56  257
e885    62  238
e886    215 268
e887    173 278
e888    19  179
e889    86  240
e890    48  99
e891    39  300
e892    124 146
e893    103 251
e894    213 227
e895    136 192
e896    14  44
e897    40  105
e898    55  133
e899    105 285
e900    191 211
e901    81  153
e902    48  263
e903    73  156
e904    22  93
e905    45  164
e906    22  28
e907    158 220
e908    205 222
e909    172 210
e910    76  178
e911    1   129
e912    65  226
e913    172 225
e914    163 238
e915    40  264
e916    74  255
e917    189 195
e918    195 220
e919    183 292
e920    52  95
e921    10  191
e922    29  183
e923    109 292
e924    125 248
e925    118 228
e926    184 196
e927    107 115
e928    24  210
e929    16  122
e930    39  202
e931    155 294
e932    81  283
e933    73  90
e934    31  127
e935    3   263
e936    214 289
e937    84  159
e938    66  110
e939    37  247
e940    117 233
e941    47  216
e942    112 121
e943    80  179
e944    81  148
e945    172 280
e946    170 204
e947    144 150
e948    101 156
e949    102 209
e950    36  239
e951    95  166
e952    115 285
e953    15  196
e954    24  37
e955    49  100
e956    78  280
e957    6   107
e958    79  155
e959    34  171
e960    2   212
e961    47  226
e962    52  92
e963    44  99
e964    9   145
e965    211 283
e966    145 202
e967    82  99
e968    67  253
e969    6   232
e970    98  185
e971    125 142
e972    32  180
e973    94  225
e974    38  165
e975    23  296
e976    39  122
e977    27  101
e978    111 120
e979    43  193
e980    17  271
e981    28  51
e982    41  139
e983    199 234
e984    181 225
e985    40  203
e986    73  117
e987    71  101
e988    15  172
e989    174 299
e990    108 180
e991    14  261
e992    89  163
e993    44  72
e994    248 271
e995    39  210
e996    128 290
e997    114 135
e998    84  193
e999    160 281
e1000   44  241
e1001   93  299
e1002   94  175
e1003   266 285
e1004   11  257
e1005   106 171
e1006   143 195
e1007   91  243
e1008   15  81
e1009   36  51
e1010   110 191
e1011   93  254
e1012   109 294
e1013   40  246
e1014   257 282
e1015   17  122
e1016   139 192
e1017   131 240
e1018   110 222
e1019   86  295
e1020   60  198
e1021   116 261
e1022   39  142
e1023   145 147
e1024   37  192
e1025   4   100
e1026   143 245
e1027   235 270
e1028   206 287
e1029   67  99
e1030   20  55
e1031   1   3
e1032   284 294
e1033   56  280
e1034   13  152
e1035   93  134
e1036   132 139
e1037   294 295
e1038   251 256
e1039   193 265
e1040   91  209
e1041   14  157
e1042   247 280
e1043   169 196
e1044   204 253
e1045   20  123
e1046   178 241
e1047   57  115
e1048   159 267
e1049   59  89
e1050   135 186
e1051   8   58
e1052   9   87
e1053   107 139
e1054   241 294
e1055   144 256
e1056   102 163
e1057   112 213
e1058   144 280
e1059   4   34
e1060   118 188
e1061   199 231
e1062   271 276
e1063   75  180
e1064   27  92
e1065   176 197
e1066   24  58
e1067   33  150
e1068   6   194
e1069   30  141
e1070   255 260
e1071   248 279
e1072   79  218
e1073   67  145
e1074   271 288
e1075   26  156
e1076   18  202
e1077   128 287
e1078   33  37
e1079   146 271
e1080   62  65
e1081   164 267
e1082   227 248
e1083   88  105
e1084   180 295
e1085   111 275
e1086   158 194
e1087   163 240
e1088   283 292
e1089   38  59
e1090   195 230
e1091   40  209
e1092   171 237
e1093   41  274
e1094   38  206
e1095   113 273
e1096   223 295
e1097   194 266
e1098   85  293
e1099   32  292
e1100   275 279
e1101   265 277
e1102   13  46
e1103   45  133
e1104   47  155
e1105   46  145
e1106   234 275
e1107   135 252
e1108   153 228
e1109   77  228
e1110   64  253
e1111   51  275
e1112   3   183
e1113   188 199
e1114   193 270
e1115   199 247
e1116   68  261
e1117   64  216
e1118   233 265
e1119   28  191
e1120   39  230
e1121   186 291
e1122   61  68
e1123   290 299
e1124   43  131
e1125   41  66
e1126   157 255
e1127   39  211
e1128   229 291
e1129   11  94
e1130   158 234
e1131   152 186
e1132   101 247
e1133   85  208
e1134   36  170
e1135   171 221
e1136   37  201
e1137   24  38
e1138   61  178
e1139   115 214
e1140   5   198
e1141   62  156
e1142   181 229
e1143   6   42
e1144   29  153
e1145   275 288
e1146   17  139
e1147   34  105
e1148   1   78
e1149   115 190
e1150   91  283
e1151   7   121
e1152   121 261
e1153   121 166
e1154   16  217
e1155   33  168
e1156   77  280
e1157   7   261
e1158   78  90
e1159   220 257
e1160   80  205
e1161   17  179
e1162   49  196
e1163   82  184
e1164   4   233
e1165   178 246
e1166   100 171
e1167   133 214
e1168   78  150
e1169   102 109
e1170   16  222
e1171   14  89
e1172   120 121
e1173   160 198
e1174   11  74
e1175   28  288
e1176   44  271
e1177   204 211
e1178   104 212
e1179   65  259
e1180   39  283
e1181   117 285
e1182   70  156
e1183   278 298
e1184   93  147
e1185   183 229
e1186   148 289
e1187   205 283
e1188   166 291
e1189   197 229
e1190   223 299
e1191   173 231
e1192   206 258
e1193   134 201
e1194   190 230
e1195   2   275
e1196   38  191
e1197   33  70
e1198   244 265
e1199   123 220
e1200   13  218
e1201   99  191
e1202   196 300
e1203   66  228
e1204   47  213
e1205   30  207
e1206   67  117
e1207   110 187
e1208   79  112
e1209   22  98
e1210   89  218
e1211   92  208
e1212   38  252
e1213   79  172
e1214   179 186
e1215   222 232
e1216   79  106
e1217   210 255
e1218   40  107
e1219   238 259
e1220   135 263
e1221   17  255
e1222   68  161
e1223   254 271
e1224   219 224
e1225   27  133
e1226   26  243
e1227   96  132
e1228   127 283
e1229   49  62
e1230   118 195
e1231   27  49
e1232   126 276
e1233   224 288
e1234   155 208
e1235   147 272
e1236   85  154
e1237   127 263
e1238   137 202
e1239   141 177
e1240   125 281
e1241   249 261
e1242   90  160
e1243   81  290
e1244   115 248
e1245   57  128
e1246   46  210
e1247   121 241
e1248   214 290
e1249   93  130
e1250   238 284
e1251   47  69
e1252   55  72
e1253   159 279
e1254   6   63
e1255   194 291
e1256   143 185
e1257   69  293
e1258   89  246
e1259   37  168
e1260   144 287
e1261   41  93
e1262   27  91
e1263   227 244
e1264   23  265
e1265   212 213
e1266   7   49
e1267   240 297
e1268   79  180
e1269   106 190
e1270   111 131
e1271   18  242
e1272   138 221
e1273   161 215
e1274   128 142
e1275   125 295
e1276   94  123
e1277   94  107
e1278   243 254
e1279   42  281
e1280   35  129
e1281   41  195
e1282   93  283
e1283   94  284
e1284   72  246
e1285   67  215
e1286   63  200
e1287   156 226
e1288   99  126
e1289   173 190
e1290   66  176
e1291   102 137
e1292   28  89
e1293   90  214
e1294   146 243
e1295   55  126
e1296   138 209
e1297   77  278
e1298   236 278
e1299   150 238
e1300   121 154
e1301   71  216
e1302   213 229
e1303   61  226
e1304   169 251
e1305   145 269
e1306   82  153
e1307   63  106
e1308   58  233
e1309   5   13
e1310   71  194
e1311   100 152
e1312   18  90
e1313   229 292
e1314   86  150
e1315   148 221
e1316   235 250
e1317   37  55
e1318   32  150
e1319   100 224
e1320   29  163
e1321   46  292
e1322   178 210
e1323   44  286
e1324   103 215
e1325   144 178
e1326   146 265
e1327   45  83
e1328   117 270
e1329   54  124
e1330   1   235
e1331   19  276
e1332   31  121
e1333   148 195
e1334   51  116
e1335   202 213
e1336   134 214
e1337   142 165
e1338   26  160
e1339   108 223
e1340   46  243
e1341   171 189
e1342   7   43
e1343   104 183
e1344   190 254
e1345   34  86
e1346   101 279
e1347   27  54
e1348   57  262
e1349   15  197
e1350   53  171
e1351   3   242
e1352   45  52
e1353   4   180
e1354   58  111
e1355   194 246
e1356   58  79
e1357   47  106
e1358   13  289
e1359   92  238
e1360   162 258
e1361   179 266
e1362   34  223
e1363   114 214
e1364   112 299
e1365   166 198
e1366   93  149
e1367   73  136
e1368   65  168
e1369   132 298
e1370   10  101
e1371   197 276
e1372   33  140
e1373   22  43
e1374   182 249
e1375   14  274
e1376   120 224
e1377   9   240
e1378   87  124
e1379   11  19
e1380   90  239
e1381   59  69
e1382   29  213
e1383   154 231
e1384   211 285
e1385   238 249
e1386   107 291
e1387   248 292
e1388   266 291
e1389   39  190
e1390   13  72
e1391   33  163
e1392   225 285
e1393   47  169
e1394   65  209
e1395   45  49
e1396   46  288
e1397   11  193
e1398   138 242
e1399   63  112
e1400   91  180
e1401   58  272
e1402   12  66
e1403   13  283
e1404   233 293
e1405   44  97
e1406   86  130
e1407   167 299
e1408   58  206
e1409   74  288
e1410   282 285
e1411   22  221
e1412   162 193
e1413   3   204
e1414   214 282
e1415   6   128
e1416   227 228
e1417   11  222
e1418   15  61
e1419   152 220
e1420   34  242
e1421   217 237
e1422   22  253
e1423   217 260
e1424   27  290
e1425   36  253
e1426   65  76
e1427   130 196
e1428   69  137
e1429   110 119
e1430   162 280
e1431   99  252
e1432   216 287
e1433   159 170
e1434   77  119
e1435   153 297
e1436   55  154
e1437   46  249
e1438   49  106
e1439   200 210
e1440   234 288
e1441   14  188
e1442   29  271
e1443   63  152
e1444   97  115
e1445   153 178
e1446   33  252
e1447   58  262
e1448   235 285
e1449   106 231
e1450   84  101
e1451   98  213
e1452   174 256
e1453   211 282
e1454   31  182
e1455   147 264
e1456   201 238
e1457   175 185
e1458   212 267
e1459   16  223
e1460   18  153
e1461   4   62
e1462   224 275
e1463   22  46
e1464   84  96
e1465   14  64
e1466   95  176
e1467   126 133
e1468   101 190
e1469   15  74
e1470   122 216
e1471   190 269
e1472   51  241
e1473   148 184
e1474   24  296
e1475   63  215
e1476   66  253
e1477   40  94
e1478   199 289
e1479   211 260
e1480   115 247
e1481   84  169
e1482   89  144
e1483   52  75
e1484   166 285
e1485   150 198
e1486   1   27
e1487   147 196
e1488   35  36
e1489   35  295
e1490   174 213
e1491   88  290
e1492   2   261
e1493   60  143
e1494   94  97
e1495   112 116
e1496   30  164
e1497   39  176
e1498   47  185
e1499   98  101
e1500   96  276
e1501   131 199
e1502   127 213
e1503   188 252
e1504   171 194
e1505   58  255
e1506   164 216
e1507   86  202
e1508   159 180
e1509   83  128
e1510   1   15
e1511   189 259
e1512   54  82
e1513   287 298
e1514   21  263
e1515   234 238
e1516   19  78
e1517   15  258
e1518   74  191
e1519   190 201
e1520   39  158
e1521   248 252
e1522   137 245
e1523   17  168
e1524   103 274
e1525   97  261
e1526   10  138
e1527   46  77
e1528   191 227
e1529   150 290
e1530   94  207
e1531   21  227
e1532   8   197
e1533   188 202
e1534   17  295
e1535   55  111
e1536   58  126
e1537   151 196
e1538   39  130
e1539   53  126
e1540   5   233
e1541   50  261
e1542   59  142
e1543   5   241
e1544   118 181
e1545   162 183
e1546   41  201
e1547   107 132
e1548   25  137
e1549   52  237
e1550   115 250
e1551   108 152
e1552   220 286
e1553   80  136
e1554   160 181
e1555   188 216
e1556   138 164
e1557   146 162
e1558   61  158
e1559   86  139
e1560   68  183
e1561   21  199
e1562   133 172
e1563   85  210
e1564   19  252
e1565   60  106
e1566   117 288
e1567   177 190
e1568   81  242
e1569   41  156
e1570   161 223
e1571   146 300
e1572   203 275
e1573   37  46
e1574   196 246
e1575   77  275
e1576   213 240
e1577   68  170
e1578   95  254
e1579   49  276
e1580   51  76
e1581   129 142
e1582   111 122
e1583   22  200
e1584   257 288
e1585   81  217
e1586   21  231
e1587   207 217
e1588   22  37
e1589   159 296
e1590   6   190
e1591   44  283
e1592   76  166
e1593   109 248
e1594   96  128
e1595   266 293
e1596   80  172
e1597   5   33
e1598   93  178
e1599   24  75
e1600   59  165
e1601   10  56
e1602   263 297
e1603   31  73
e1604   118 258
e1605   203 222
e1606   124 162
e1607   98  140
e1608   125 245
e1609   74  180
e1610   161 253
e1611   28  251
e1612   45  151
e1613   33  175
e1614   144 204
e1615   85  103
e1616   124 251
e1617   141 286
e1618   157 227
e1619   79  286
e1620   23  78
e1621   149 171
e1622   71  177
e1623   11  209
e1624   39  207
e1625   148 250
e1626   171 251
e1627   79  213
e1628   29  108
e1629   159 252
e1630   88  299
e1631   54  229
e1632   33  120
e1633   80  211
e1634   113 283
e1635   89  213
e1636   47  89
e1637   102 139
e1638   83  102
e1639   258 275
e1640   35  266
e1641   106 126
e1642   56  136
e1643   153 254
e1644   173 229
e1645   178 199
e1646   127 298
e1647   80  198
e1648   94  117
e1649   116 251
e1650   98  100
e1651   95  227
e1652   162 204
e1653   69  240
e1654   7   130
e1655   71  185
e1656   122 218
e1657   124 174
e1658   198 299
e1659   126 268
e1660   38  54
e1661   14  235
e1662   92  220
e1663   22  191
e1664   45  266
e1665   7   287
e1666   177 235
e1667   31  40
e1668   279 297
e1669   233 291
e1670   186 233
e1671   99  172
e1672   113 129
e1673   76  210
e1674   207 271
e1675   119 219
e1676   273 284
e1677   63  173
e1678   114 160
e1679   268 284
e1680   48  272
e1681   165 196
e1682   20  64
e1683   9   284
e1684   83  143
e1685   266 278
e1686   106 241
e1687   64  256
e1688   185 279
e1689   11  115
e1690   74  116
e1691   68  148
e1692   24  205
e1693   167 173
e1694   166 172
e1695   29  249
e1696   19  138
e1697   37  235
e1698   65  152
e1699   105 227
e1700   64  294
e1701   117 127
e1702   97  218
e1703   229 289
e1704   157 274
e1705   123 232
e1706   18  253
e1707   40  104
e1708   111 217
e1709   272 279
e1710   18  274
e1711   103 259
e1712   22  69
e1713   120 213
e1714   85  175
e1715   52  122
e1716   32  248
e1717   18  116
e1718   172 216
e1719   75  249
e1720   40  238
e1721   162 275
e1722   206 215
e1723   200 217
e1724   1   25
e1725   77  116
e1726   93  148
e1727   143 236
e1728   47  230
e1729   189 197
e1730   109 184
e1731   36  181
e1732   175 287
e1733   23  138
e1734   196 232
e1735   197 268
e1736   41  234
e1737   43  97
e1738   154 197
e1739   14  105
e1740   95  175
e1741   45  269
e1742   100 259
e1743   180 189
e1744   242 271
e1745   27  53
e1746   129 192
e1747   86  226
e1748   26  127
e1749   41  231
e1750   3   63
e1751   69  220
e1752   110 197
e1753   107 210
e1754   193 251
e1755   34  36
e1756   93  171
e1757   14  240
e1758   221 291
e1759   76  222
e1760   98  258
e1761   52  291
e1762   169 215
e1763   8   258
e1764   171 271
e1765   114 174
e1766   93  252
e1767   63  235
e1768   280 293
e1769   21  288
e1770   209 292
e1771   21  261
e1772   116 286
e1773   136 165
e1774   104 266
e1775   105 133
e1776   79  252
e1777   52  195
e1778   191 195
e1779   202 236
e1780   163 280
e1781   219 223
e1782   220 222
e1783   135 172
e1784   57  159
e1785   83  119
e1786   31  271
e1787   82  177
e1788   255 286
e1789   23  97
e1790   93  135
e1791   67  149
e1792   41  147
e1793   28  141
e1794   40  298
e1795   98  172
e1796   52  79
e1797   41  46
e1798   42  70
e1799   101 195
e1800   152 293
e1801   80  246
e1802   15  183
e1803   135 221
e1804   175 297
e1805   206 241
e1806   99  180
e1807   143 146
e1808   74  96
e1809   74  179
e1810   81  107
e1811   17  175
e1812   285 287
e1813   41  219
e1814   107 213
e1815   185 203
e1816   101 171
e1817   55  122
e1818   27  266
e1819   31  123
e1820   100 267
e1821   200 300
e1822   196 210
e1823   250 296
e1824   28  164
e1825   46  114
e1826   64  119
e1827   198 259
e1828   217 274
e1829   232 261
e1830   29  68
e1831   22  196
e1832   9   43
e1833   91  275
e1834   109 153
e1835   63  161
e1836   52  76
e1837   21  218
e1838   142 286
e1839   9   94
e1840   87  112
e1841   49  158
e1842   89  125
e1843   282 292
e1844   68  164
e1845   53  95
e1846   71  290
e1847   55  71
e1848   104 245
e1849   168 191
e1850   106 276
e1851   12  188
e1852   254 265
e1853   67  270
e1854   147 238
e1855   133 213
e1856   138 208
e1857   174 257
e1858   165 281
e1859   107 184
e1860   61  99
e1861   41  111
e1862   100 268
e1863   5   172
e1864   147 297
e1865   77  182
e1866   142 252
e1867   112 289
e1868   38  224
e1869   136 193
e1870   156 215
