V: 800
E: 31960
e806    117 727
e807    81  130
e808    149 190
e809    74  489
e810    158 488
e811    20  346
e812    96  462
e813    515 607
e814    9   703
e815    15  399
e816    42  716
e817    233 574
e818    60  255
e819    171 355
e820    198 649
e821    268 696
e822    25  709
e823    16  389
e824    533 575
e825    167 759
e826    401 560
e827    155 166
e828    277 602
e829    232 468
e830    317 389
e831    128 732
e832    281 614
e833    75  374
e834    307 495
e835    130 675
e836    319 595
e837    225 290
e838    450 690
e839    553 796
e840    507 591
e841    276 740
e842    649 745
e843    156 799
e844    78  677
e845    773 778
e846    629 688
e847    332 582
e848    71  336
e849    83  545
e850    315 335
e851    268 322
e852    629 658
e853    82  372
e854    335 676
e855    152 265
e856    282 479
e857    599 761
e858    378 652
e859    766 788
e860    218 282
e861    199 417
e862    335 698
e863    301 708
e864    538 693
e865    220 355
e866    252 367
e867    193 218
e868    269 472
e869    116 418
e870    277 718
e871    1   622
e872    613 621
e873    151 497
e874    727 783
e875    219 755
e876    118 348
e877    118 263
e878    116 705
e879    734 761
e880    329 465
e881    344 442
e882    457 711
e883    30  585
e884    261 569
e885    330 706
e886    234 673
e887    365 489
e888    198 397
e889    514 604
e890    150 201
e891    555 782
e892    2   739
e893    7   250
e894    101 789
e895    77  365
e896    458 539
e897    588 613
e898    180 374
e899    345 703
e900    37  467
e901    158 691
e902    49  454
e903    476 785
e904    429 699
e905    522 719
e906    102 220
e907    179 560
e908    483 590
e909    456 504
e910    336 705
e911    41  161
e912    493 766
e913    168 577
e914    85  677
e915    217 791
e916    654 702
e917    478 534
e918    260 624
e919    102 690
e920    17  331
e921    91  621
e922    159 379
e923    264 319
e924    410 698
e925    130 585
e926    477 690
e927    501 798
e928    427 530
e929    465 488
e930    209 682
e931    392 553
e932    305 708
e933    65  200
e934    27  543
e935    660 719
e936    488 614
e937    375 439
e938    515 750
e939    335 582
e940    503 649
e941    476 680
e942    207 547
e943    541 765
e944    705 777
e945    108 530
e946    159 414
e947    8   609
e948    68  739
e949    74  183
e950    64  94
e951    577 672
e952    271 491
e953    97  663
e954    251 423
e955    477 787
e956    131 749
e957    33  786
e958    330 716
e959    7   502
e960    101 565
e961    296 566
e962    189 719
e963    75  501
e964    606 631
e965    436 448
e966    508 568
e967    241 439
e968    8   73
e969    277 786
e970    110 678
e971    282 515
e972    431 791
e973    29  582
e974    428 776
e975    24  279
e976    62  482
e977    310 794
e978    11  569
e979    302 753
e980    23  571
e981    57  420
e982    339 787
e983    241 710
e984    347 690
e985    322 761
e986    531 731
e987    392 687
e988    14  386
e989    288 575
e990    408 472
e991    447 631
e992    352 413
e993    86  386
e994    199 248
e995    62  671
e996    56  484
e997    87  506
e998    95  622
e999    295 452
e1000   342 522
e1001   81  139
e1002   15  758
e1003   94  332
e1004   91  423
e1005   408 556
e1006   236 465
e1007   99  695
e1008   227 377
e1009   68  375
e1010   625 754
e1011   42  443
e1012   477 699
e1013   247 266
e1014   25  305
e1015   66  292
e1016   124 519
e1017   67  567
e1018   333 366
e1019   395 616
e1020   55  320
e1021   576 796
e1022   115 640
e1023   391 626
e1024   408 590
e1025   395 511
e1026   27  721
e1027   499 698
e1028   300 497
e1029   116 404
e1030   492 647
e1031   307 586
e1032   117 358
e1033   38  113
e1034   629 699
e1035   12  566
e1036   411 474
e1037   56  699
e1038   267 629
e1039   363 603
e1040   73  676
e1041   418 458
e1042   471 595
e1043   265 598
e1044   425 669
e1045   567 637
e1046   500 762
e1047   474 703
e1048   211 548
e1049   219 524
e1050   78  514
e1051   493 762
e1052   500 642
e1053   354 785
e1054   600 666
e1055   34  69
e1056   42  694
e1057   43  617
e1058   189 690
e1059   688 791
e1060   240 653
e1061   30  488
e1062   62  730
e1063   50  711
e1064   382 572
e1065   152 419
e1066   48  80
e1067   285 360
e1068   183 497
e1069   95  576
e1070   486 712
e1071   625 733
e1072   534 600
e1073   720 743
e1074   86  458
e1075   285 659
e1076   220 332
e1077   639 671
e1078   26  463
e1079   700 713
e1080   74  450
e1081   284 582
e1082   449 451
e1083   615 786
e1084   484 558
e1085   434 493
e1086   114 697
e1087   202 742
e1088   307 663
e1089   230 328
e1090   131 787
e1091   254 486
e1092   98  293
e1093   200 517
e1094   209 447
e1095   335 520
e1096   597 664
e1097   412 446
e1098   130 449
e1099   150 177
e1100   129 549
e1101   163 774
e1102   452 592
e1103   324 545
e1104   130 730
e1105   163 332
e1106   234 373
e1107   320 727
e1108   97  621
e1109   156 186
e1110   251 269
e1111   112 406
e1112   149 714
e1113   251 696
e1114   252 590
e1115   612 659
e1116   80  487
e1117   580 658
e1118   280 768
e1119   34  306
e1120   549 677
e1121   279 387
e1122   115 172
e1123   225 287
e1124   126 738
e1125   33  592
e1126   21  263
e1127   280 699
e1128   52  523
e1129   539 625
e1130   295 696
e1131   72  341
e1132   118 474
e1133   154 476
e1134   69  594
e1135   341 353
e1136   63  681
e1137   375 408
e1138   127 682
e1139   778 797
e1140   428 472
e1141   126 313
e1142   580 798
e1143   396 467
e1144   182 300
e1145   136 717
e1146   296 455
e1147   254 410
e1148   47  605
e1149   162 442
e1150   134 496
e1151   432 670
e1152   251 574
e1153   383 771
e1154   325 413
e1155   396 399
e1156   55  648
e1157   111 225
e1158   747 783
e1159   339 344
e1160   10  78
e1161   294 773
e1162   436 734
e1163   567 686
e1164   154 271
e1165   571 636
e1166   355 766
e1167   282 294
e1168   41  444
e1169   353 547
e1170   14  609
e1171   54  657
e1172   540 701
e1173   608 662
e1174   185 186
e1175   272 659
e1176   504 623
e1177   364 486
e1178   138 161
e1179   138 737
e1180   204 365
e1181   113 260
e1182   555 564
e1183   431 500
e1184   367 617
e1185   185 339
e1186   395 597
e1187   65  530
e1188   116 757
e1189   195 394
e1190   79  575
e1191   86  383
e1192   683 713
e1193   133 144
e1194   596 792
e1195   133 703
e1196   215 508
e1197   183 406
e1198   595 701
e1199   103 138
e1200   109 162
e1201   241 368
e1202   2   733
e1203   264 707
e1204   93  299
e1205   46  530
e1206   543 545
e1207   286 364
e1208   27  622
e1209   377 643
e1210   288 431
e1211   509 571
e1212   282 485
e1213   180 632
e1214   125 415
e1215   163 164
e1216   14  256
e1217   86  414
e1218   15  638
e1219   85  750
e1220   226 449
e1221   51  493
e1222   67  88
e1223   159 766
e1224   652 697
e1225   585 675
e1226   218 261
e1227   507 622
e1228   453 471
e1229   520 684
e1230   85  102
e1231   293 768
e1232   136 367
e1233   33  289
e1234   457 751
e1235   449 607
e1236   428 743
e1237   195 206
e1238   17  237
e1239   397 505
e1240   123 667
e1241   329 518
e1242   290 341
e1243   553 746
e1244   265 549
e1245   168 761
e1246   131 365
e1247   364 649
e1248   83  733
e1249   358 500
e1250   56  670
e1251   309 701
e1252   249 778
e1253   590 732
e1254   67  302
e1255   385 437
e1256   288 766
e1257   235 397
e1258   556 575
e1259   428 646
e1260   280 422
e1261   193 541
e1262   281 790
e1263   379 477
e1264   580 631
e1265   155 273
e1266   5   460
e1267   254 342
e1268   359 428
e1269   270 364
e1270   156 359
e1271   247 487
e1272   325 680
e1273   202 644
e1274   414 768
e1275   159 608
e1276   456 512
e1277   79  576
e1278   116 130
e1279   711 768
e1280   302 353
e1281   11  237
e1282   30  231
e1283   762 778
e1284   144 746
e1285   129 677
e1286   64  306
e1287   266 287
e1288   294 594
e1289   314 466
e1290   79  633
e1291   166 412
e1292   23  115
e1293   499 748
e1294   567 726
e1295   124 243
e1296   302 517
e1297   7   63
e1298   145 251
e1299   218 450
e1300   241 347
e1301   624 699
e1302   480 538
e1303   393 653
e1304   225 614
e1305   636 783
e1306   245 603
e1307   469 690
e1308   646 742
e1309   214 716
e1310   30  532
e1311   37  180
e1312   20  434
e1313   4   412
e1314   1   281
e1315   121 343
e1316   77  664
e1317   119 639
e1318   588 735
e1319   343 429
e1320   107 262
e1321   112 524
e1322   289 585
e1323   272 441
e1324   395 413
e1325   65  300
e1326   37  303
e1327   318 718
e1328   205 519
e1329   104 605
e1330   68  650
e1331   392 744
e1332   440 493
e1333   560 739
e1334   52  126
e1335   155 534
e1336   218 671
e1337   426 454
e1338   307 725
e1339   396 532
e1340   141 794
e1341   391 407
e1342   217 622
e1343   307 574
e1344   602 747
e1345   216 434
e1346   325 783
e1347   276 412
e1348   516 580
e1349   145 420
e1350   502 529
e1351   146 361
e1352   661 711
e1353   82  167
e1354   293 649
e1355   12  280
e1356   73  124
e1357   111 728
e1358   260 785
e1359   528 672
e1360   134 787
e1361   325 793
e1362   318 418
e1363   172 693
e1364   43  396
e1365   528 710
e1366   251 306
e1367   4   292
e1368   30  795
e1369   306 547
e1370   140 540
e1371   454 726
e1372   154 591
e1373   93  711
e1374   215 348
e1375   153 532
e1376   52  549
e1377   12  543
e1378   510 622
e1379   343 744
e1380   189 540
e1381   572 607
e1382   284 384
e1383   673 775
e1384   70  619
e1385   230 734
e1386   222 238
e1387   132 794
e1388   61  339
e1389   264 535
e1390   226 262
e1391   48  479
e1392   179 690
e1393   476 557
e1394   240 262
e1395   174 582
e1396   87  205
e1397   351 567
e1398   120 369
e1399   71  307
e1400   180 221
e1401   396 641
e1402   415 724
e1403   294 630
e1404   19  417
e1405   172 482
e1406   88  480
e1407   118 279
e1408   511 524
e1409   205 717
e1410   218 609
e1411   434 609
e1412   37  560
e1413   34  143
e1414   456 581
e1415   425 742
e1416   228 269
e1417   6   85
e1418   84  421
e1419   433 767
e1420   646 685
e1421   141 222
e1422   411 580
e1423   87  408
e1424   88  288
e1425   641 646
e1426   204 666
e1427   498 762
e1428   33  587
e1429   359 656
e1430   261 581
e1431   174 636
e1432   394 541
e1433   660 704
e1434   113 396
e1435   427 659
e1436   92  750
e1437   321 763
e1438   78  213
e1439   29  427
e1440   474 536
e1441   169 747
e1442   580 741
e1443   403 538
e1444   124 530
e1445   219 388
e1446   525 578
e1447   186 425
e1448   305 472
e1449   40  628
e1450   227 508
e1451   13  776
e1452   214 430
e1453   254 554
e1454   346 536
e1455   375 684
e1456   5   733
e1457   46  182
e1458   6   315
e1459   614 696
e1460   3   301
e1461   130 272
e1462   271 694
e1463   314 702
e1464   564 696
e1465   292 573
e1466   385 789
e1467   248 719
e1468   524 771
e1469   527 539
e1470   26  285
e1471   57  795
e1472   240 644
e1473   384 593
e1474   141 397
e1475   111 466
e1476   14  410
e1477   38  207
e1478   97  541
e1479   82  160
e1480   241 313
e1481   450 490
e1482   112 244
e1483   16  790
e1484   14  735
e1485   323 344
e1486   169 268
e1487   519 589
e1488   136 244
e1489   33  50
e1490   110 688
e1491   424 718
e1492   586 626
e1493   163 372
e1494   512 752
e1495   151 784
e1496   380 690
e1497   215 586
e1498   408 595
e1499   128 551
e1500   368 655
e1501   462 579
e1502   568 618
e1503   199 241
e1504   226 320
e1505   762 763
e1506   32  508
e1507   203 272
e1508   67  323
e1509   419 665
e1510   419 749
e1511   65  303
e1512   340 585
e1513   454 688
e1514   3   755
e1515   637 724
e1516   385 705
e1517   196 321
e1518   257 331
e1519   19  607
e1520   427 723
e1521   146 433
e1522   189 549
e1523   276 659
e1524   12  108
e1525   264 529
e1526   133 543
e1527   180 237
e1528   277 304
e1529   279 678
e1530   114 311
e1531   223 287
e1532   126 396
e1533   377 604
e1534   637 752
e1535   67  673
e1536   261 646
e1537   27  793
e1538   273 432
e1539   396 554
e1540   65  596
e1541   581 743
e1542   196 540
e1543   94  253
e1544   526 760
e1545   18  55
e1546   328 379
e1547   116 706
e1548   436 723
e1549   38  424
e1550   473 613
e1551   23  157
e1552   140 198
e1553   268 698
e1554   140 153
e1555   672 764
e1556   283 524
e1557   215 318
e1558   344 531
e1559   200 484
e1560   32  125
e1561   619 735
e1562   488 733
e1563   677 741
e1564   350 392
e1565   131 395
e1566   392 583
e1567   425 574
e1568   342 604
e1569   197 729
e1570   113 373
e1571   146 796
e1572   96  331
e1573   114 388
e1574   92  386
e1575   239 638
e1576   392 489
e1577   146 395
e1578   222 322
e1579   336 510
e1580   264 757
e1581   415 562
e1582   277 394
e1583   500 623
e1584   107 545
e1585   142 541
e1586   272 636
e1587   12  506
e1588   589 682
e1589   288 393
e1590   354 620
e1591   292 300
e1592   111 557
e1593   95  539
e1594   429 798
e1595   203 282
e1596   393 633
e1597   240 650
e1598   382 612
e1599   669 738
e1600   291 397
e1601   280 643
e1602   98  352
e1603   367 556
e1604   264 433
e1605   34  118
e1606   404 516
e1607   263 773
e1608   304 521
e1609   405 655
e1610   117 626
e1611   259 704
e1612   310 679
e1613   162 396
e1614   301 695
e1615   351 720
e1616   329 796
e1617   13  511
e1618   14  748
e1619   190 784
e1620   109 419
e1621   249 516
e1622   637 677
e1623   349 678
e1624   78  149
e1625   84  792
e1626   466 527
e1627   93  376
e1628   489 588
e1629   161 315
e1630   764 796
e1631   484 514
e1632   122 188
e1633   693 761
e1634   290 315
e1635   331 672
e1636   517 787
e1637   134 752
e1638   11  594
e1639   2   560
e1640   285 346
e1641   223 571
e1642   5   268
e1643   664 785
e1644   437 656
e1645   226 502
e1646   104 623
e1647   114 202
e1648   57  565
e1649   394 490
e1650   718 744
e1651   35  589
e1652   212 619
e1653   6   749
e1654   242 575
e1655   82  794
e1656   402 487
e1657   30  450
e1658   541 743
e1659   118 217
e1660   325 709
e1661   324 460
e1662   64  629
e1663   49  684
e1664   404 551
e1665   77  247
e1666   201 312
e1667   368 616
e1668   312 435
e1669   56  753
e1670   715 800
e1671   195 211
e1672   15  221
e1673   74  464
e1674   115 461
e1675   277 348
e1676   36  166
e1677   376 394
e1678   525 791
e1679   123 164
e1680   25  345
e1681   166 636
e1682   176 594
e1683   463 587
e1684   107 139
e1685   162 791
e1686   119 410
e1687   129 499
e1688   632 686
e1689   614 628
e1690   610 741
e1691   90  762
e1692   699 724
e1693   146 581
e1694   737 775
e1695   710 762
e1696   677 693
e1697   186 370
e1698   30  739
e1699   439 640
e1700   412 435
e1701   326 355
e1702   125 187
e1703   158 557
e1704   265 338
e1705   490 693
e1706   177 336
e1707   313 405
e1708   204 735
e1709   670 738
e1710   6   30
e1711   203 489
e1712   29  197
e1713   242 269
e1714   40  313
e1715   100 748
e1716   194 774
e1717   194 199
e1718   416 535
e1719   512 638
e1720   390 566
e1721   243 510
e1722   18  247
e1723   358 585
e1724   365 766
e1725   252 627
e1726   1   569
e1727   429 611
e1728   124 723
e1729   97  158
e1730   717 719
e1731   26  517
e1732   166 543
e1733   203 500
e1734   115 143
e1735   200 790
e1736   226 366
e1737   105 440
e1738   564 779
e1739   180 756
e1740   244 712
e1741   75  677
e1742   61  274
e1743   425 747
e1744   164 565
e1745   276 293
e1746   378 541
e1747   594 650
e1748   218 674
e1749   345 505
e1750   318 382
e1751   216 251
e1752   52  776
e1753   261 576
e1754   172 465
e1755   666 744
e1756   168 779
e1757   7   654
e1758   40  442
e1759   692 765
e1760   75  596
e1761   40  379
e1762   498 639
e1763   623 626
e1764   255 433
e1765   346 566
e1766   252 435
e1767   427 497
e1768   10  99
e1769   14  172
e1770   761 793
e1771   332 699
e1772   125 399
e1773   587 688
e1774   232 610
e1775   254 453
e1776   243 709
e1777   343 637
e1778   279 412
e1779   229 435
e1780   144 210
e1781   321 406
e1782   310 717
e1783   117 792
e1784   310 413
e1785   344 756
e1786   425 678
e1787   48  115
e1788   307 480
e1789   225 373
e1790   646 738
e1791   335 446
e1792   93  782
e1793   343 420
e1794   320 660
e1795   16  620
e1796   379 581
e1797   28  551
e1798   378 387
e1799   23  209
e1800   283 697
e1801   197 277
e1802   299 689
e1803   285 576
e1804   129 295
e1805   105 157
e1806   5   707
e1807   299 498
e1808   71  565
e1809   229 328
e1810   375 498
e1811   451 473
e1812   398 524
e1813   175 300
e1814   364 398
e1815   103 461
e1816   165 285
e1817   41  743
e1818   249 369
e1819   446 595
e1820   59  207
e1821   25  291
e1822   503 711
e1823   577 714
e1824   530 681
e1825   316 787
e1826   150 495
e1827   585 634
e1828   225 627
e1829   166 600
e1830   124 277
e1831   565 688
e1832   55  634
e1833   543 621
e1834   63  457
e1835   317 731
e1836   426 434
e1837   122 317
e1838   207 448
e1839   488 748
e1840   399 610
e1841   419 668
e1842   145 378
e1843   590 753
e1844   158 331
e1845   542 617
e1846   281 450
e1847   471 731
e1848   172 526
e1849   192 449
e1850   90  172
e1851   225 514
e1852   471 599
e1853   516 691
e1854   318 374
e1855   378 577
e1856   112 680
e1857   356 526
e1858   20  658
e1859   188 489
e1860   31  103
e1861   212 706
e1862   189 640
e1863   145 668
e1864   191 764
e1865   146 482
e1866   257 300
e1867   398 439
e1868   195 685
e1869   70  707
e1870   237 255
