V: 900
E: 20228
e307    88  504
e308    88  312
e309    312 328
e310    328 398
e311    27  398
e312    27  853
e313    593 853
e314    364 593
e315    364 433
e316    362 433
e317    362 664
e318    95  664
e319    15  95
e320    15  163
e321    163 632
e322    274 632
e323    274 629
e324    545 629
e325    545 624
e326    264 624
e327    110 264
e328    110 454
e329    454 628
e330    439 628
e331    382 439
e332    382 727
e333    684 727
e334    376 684
e335    376 561
e336    182 561
e337    182 416
e338    416 826
e339    630 826
e340    630 791
e341    190 791
e342    190 339
e343    44  339
e344    44  765
e345    718 765
e346    509 718
e347    509 670
e348    670 681
e349    681 687
e350    240 687
e351    240 493
e352    493 692
e353    692 818
e354    539 818
e355    539 549
e356    204 549
e357    86  204
e358    86  302
e359    302 804
e360    348 804
e361    184 348
e362    184 234
e363    234 807
e364    293 807
e365    293 505
e366    104 505
e367    104 186
e368    186 228
e369    228 406
e370    406 719
e371    146 719
e372    36  146
e373    36  733
e374    657 733
e375    265 657
e376    265 467
e377    342 467
e378    342 862
e379    586 862
e380    586 752
e381    397 752
e382    102 397
e383    7   102
e384    7   251
e385    200 251
e386    200 710
e387    385 710
e388    45  385
e389    45  753
e390    192 753
e391    192 313
e392    273 313
e393    269 273
e394    245 269
e395    245 552
e396    393 552
e397    393 866
e398    441 866
e399    237 441
e400    233 237
e401    233 626
e402    415 626
e403    415 867
e404    588 867
e405    577 588
e406    160 577
e407    160 839
e408    71  839
e409    71  216
e410    109 216
e411    109 305
e412    305 498
e413    498 705
e414    436 705
e415    247 436
e416    247 407
e417    407 462
e418    462 690
e419    690 712
e420    712 854
e421    283 854
e422    198 283
e423    198 429
e424    429 551
e425    521 551
e426    346 521
e427    227 346
e428    227 232
e429    232 560
e430    560 734
e431    78  734
e432    78  700
e433    135 700
e434    135 230
e435    230 459
e436    459 817
e437    474 817
e438    474 754
e439    279 754
e440    279 377
e441    377 419
e442    419 895
e443    154 895
e444    154 215
e445    215 674
e446    477 674
e447    13  477
e448    13  884
e449    360 884
e450    329 360
e451    329 557
e452    497 557
e453    497 845
e454    206 845
e455    206 643
e456    243 643
e457    91  243
e458    91  770
e459    11  770
e460    11  621
e461    503 621
e462    29  503
e463    29  774
e464    133 774
e465    133 161
e466    12  161
e467    12  811
e468    811 834
e469    417 834
e470    417 887
e471    779 887
e472    446 779
e473    268 446
e474    268 627
e475    402 627
e476    309 402
e477    280 309
e478    280 589
e479    574 589
e480    574 795
e481    84  795
e482    84  784
e483    772 784
e484    201 772
e485    201 711
e486    672 711
e487    411 672
e488    411 499
e489    499 729
e490    729 876
e491    399 876
e492    399 766
e493    676 766
e494    634 676
e495    634 683
e496    253 683
e497    253 794
e498    288 794
e499    131 288
e500    131 475
e501    297 475
e502    297 782
e503    743 782
e504    316 743
e505    281 316
e506    281 512
e507    512 810
e508    775 810
e509    144 775
e510    144 379
e511    284 379
e512    284 757
e513    85  757
e514    85  353
e515    353 680
e516    304 680
e517    64  304
e518    9   64
e519    9   645
e520    639 645
e521    510 639
e522    510 859
e523    842 859
e524    482 842
e525    482 590
e526    590 786
e527    530 786
e528    347 530
e529    347 612
e530    612 635
e531    373 635
e532    373 468
e533    468 483
e534    483 897
e535    246 897
e536    246 434
e537    434 447
e538    299 447
e539    299 597
e540    62  597
e541    62  424
e542    424 431
e543    431 472
e544    211 472
e545    211 390
e546    185 390
e547    185 868
e548    819 868
e549    214 819
e550    214 762
e551    167 762
e552    167 178
e553    178 352
e554    352 432
e555    432 880
e556    722 880
e557    685 722
e558    655 685
e559    105 655
e560    105 270
e561    37  270
e562    37  349
e563    349 553
e564    359 553
e565    359 682
e566    520 682
e567    520 699
e568    319 699
e569    319 389
e570    389 742
e571    226 742
e572    151 226
e573    151 828
e574    780 828
e575    420 780
e576    420 816
e577    566 816
e578    189 566
e579    189 508
e580    476 508
e581    23  476
e582    23  796
e583    796 812
e584    564 812
e585    414 564
e586    158 414
e587    158 442
e588    442 575
e589    260 575
e590    170 260
e591    170 555
e592    555 556
e593    556 654
e594    325 654
e595    325 580
e596    10  580
e597    10  336
e598    336 496
e599    98  496
e600    98  314
e601    314 602
e602    401 602
e603    401 457
e604    74  457
e605    74  717
e606    169 717
e607    169 345
e608    345 601
e609    106 601
e610    106 603
e611    14  603
e612    14  430
e613    130 430
e614    127 130
e615    127 688
e616    536 688
e617    450 536
e618    450 640
e619    640 763
e620    568 763
e621    568 808
e622    33  808
e623    33  421
e624    173 421
e625    173 695
e626    435 695
e627    136 435
e628    136 463
e629    463 519
e630    519 592
e631    409 592
e632    124 409
e633    68  124
e634    68  537
e635    412 537
e636    96  412
e637    96  871
e638    761 871
e639    272 761
e640    272 301
e641    255 301
e642    255 771
e643    771 888
e644    758 888
e645    256 758
e646    256 822
e647    535 822
e648    535 666
e649    42  666
e650    42  677
e651    677 815
e652    168 815
e653    168 321
e654    307 321
e655    307 437
e656    437 646
e657    448 646
e658    448 644
e659    212 644
e660    212 616
e661    616 747
e662    16  747
e663    16  573
e664    126 573
e665    38  126
e666    38  486
e667    18  486
e668    18  748
e669    698 748
e670    609 698
e671    609 841
e672    841 890
e673    31  890
e674    31  221
e675    221 426
e676    426 686
e677    137 686
e678    137 202
e679    202 707
e680    165 707
e681    165 485
e682    315 485
e683    315 318
e684    150 318
e685    150 716
e686    175 716
e687    175 296
e688    239 296
e689    239 252
e690    252 322
e691    322 540
e692    540 562
e693    294 562
e694    294 425
e695    425 882
e696    50  882
e697    49  50
e698    49  365
e699    143 365
e700    143 410
e701    334 410
e702    334 344
e703    344 507
e704    507 813
e705    155 813
e706    155 843
e707    428 843
e708    2   428
e709    2   24
e710    24  567
e711    567 875
e712    277 875
e713    277 500
e714    61  500
e715    61  728
e716    584 728
e717    291 584
e718    291 387
e719    387 721
e720    290 721
e721    290 892
e722    372 892
e723    372 678
e724    285 678
e725    285 489
e726    298 489
e727    19  298
e728    19  392
e729    392 793
e730    517 793
e731    517 675
e732    48  675
e733    48  600
e734    400 600
e735    354 400
e736    70  354
e737    70  860
e738    599 860
e739    599 659
e740    180 659
e741    176 180
e742    176 332
e743    332 473
e744    473 571
e745    35  571
e746    35  99
e747    99  191
e748    82  191
e749    82  792
e750    395 792
e751    395 513
e752    513 800
e753    800 889
e754    205 889
e755    205 697
e756    34  697
e757    34  471
e758    257 471
e759    257 831
e760    735 831
e761    208 735
e762    208 611
e763    113 611
e764    113 702
e765    444 702
e766    114 444
e767    114 159
e768    159 740
e769    194 740
e770    194 378
e771    25  378
e772    25  261
e773    261 604
e774    604 631
e775    631 756
e776    756 891
e777    443 891
e778    443 494
e779    403 494
e780    403 594
e781    479 594
e782    220 479
e783    220 461
e784    171 461
e785    171 849
e786    730 849
e787    618 730
e788    271 618
e789    271 488
e790    488 899
e791    623 899
e792    491 623
e793    470 491
e794    470 805
e795    514 805
e796    107 514
e797    107 495
e798    65  495
e799    65  641
e800    1   641
e801    1   725
e802    725 848
e803    8   848
e804    8   464
e805    464 738
e806    738 806
e807    806 829
e808    452 829
e809    93  452
e810    93  219
e811    119 219
e812    119 350
e813    350 381
e814    177 381
e815    177 363
e816    241 363
e817    241 263
e818    263 617
e819    310 617
e820    47  310
e821    47  394
e822    341 394
e823    341 864
e824    266 864
e825    60  266
e826    60  259
e827    162 259
e828    162 760
e829    502 760
e830    46  502
e831    46  525
e832    525 724
e833    248 724
e834    172 248
e835    172 371
e836    262 371
e837    262 522
e838    522 636
e839    225 636
e840    225 529
e841    529 652
e842    652 852
e843    836 852
e844    595 836
e845    418 595
e846    77  418
e847    77  526
e848    526 778
e849    484 778
e850    217 484
e851    217 386
e852    386 423
e853    369 423
e854    369 651
e855    122 651
e856    122 587
e857    287 587
e858    287 335
e859    138 335
e860    138 343
e861    343 614
e862    614 873
e863    303 873
e864    303 820
e865    558 820
e866    558 576
e867    528 576
e868    59  528
e869    59  224
e870    224 720
e871    720 723
e872    408 723
e873    213 408
e874    213 330
e875    330 827
e876    449 827
e877    120 449
e878    120 570
e879    324 570
e880    324 691
e881    81  691
e882    69  81
e883    69  413
e884    413 881
e885    490 881
e886    490 731
e887    731 838
e888    523 838
e889    94  523
e890    94  596
e891    129 596
e892    129 737
e893    361 737
e894    125 361
e895    125 667
e896    667 714
e897    714 896
e898    658 896
e899    235 658
e900    246 766
e901    422 824
e902    44  630
e903    236 858
e904    347 597
e905    369 827
e906    345 556
e907    214 474
e908    127 835
e909    252 348
e910    433 608
e911    263 680
e912    171 586
e913    395 766
e914    222 316
e915    711 804
e916    431 449
e917    582 736
e918    315 678
e919    397 410
e920    88  649
e921    409 629
e922    130 425
e923    341 676
e924    480 642
e925    246 515
e926    440 811
e927    159 653
e928    144 883
e929    459 737
e930    370 549
e931    126 542
e932    116 694
e933    125 820
e934    510 532
e935    521 697
e936    618 852
e937    164 684
e938    754 879
e939    256 457
e940    620 730
e941    124 737
e942    289 876
e943    10  800
e944    577 678
e945    534 599
e946    479 851
e947    619 748
e948    108 504
e949    309 616
e950    210 216
e951    111 166
e952    626 684
e953    797 860
e954    276 870
e955    130 180
e956    281 788
e957    630 830
e958    246 706
e959    150 405
e960    216 810
e961    347 833
e962    163 833
e963    42  668
e964    104 446
e965    375 577
e966    139 848
e967    247 514
e968    14  454
e969    53  251
e970    393 841
e971    634 709
e972    398 470
e973    198 646
e974    222 819
e975    303 373
e976    212 355
e977    93  301
e978    233 769
e979    178 521
e980    129 584
e981    731 757
e982    294 705
e983    841 891
e984    35  116
e985    233 376
e986    653 800
e987    12  276
e988    176 539
e989    363 436
e990    418 745
e991    185 447
e992    73  275
e993    21  828
e994    756 847
e995    221 645
e996    433 737
e997    264 567
e998    84  804
e999    416 594
e1000   480 706
e1001   106 164
e1002   141 443
e1003   456 550
e1004   200 717
e1005   125 231
e1006   698 715
e1007   104 740
e1008   572 583
e1009   19  658
e1010   64  684
e1011   85  89
e1012   156 371
e1013   221 397
e1014   233 649
e1015   192 273
e1016   124 743
e1017   612 784
e1018   341 581
e1019   643 833
e1020   466 625
e1021   39  629
e1022   415 722
e1023   22  424
e1024   329 727
e1025   413 582
e1026   146 397
e1027   417 810
e1028   76  621
e1029   288 636
e1030   330 645
e1031   223 452
e1032   525 752
e1033   107 856
e1034   393 832
e1035   160 242
e1036   725 829
e1037   219 295
e1038   47  335
e1039   267 856
e1040   376 633
e1041   407 792
e1042   67  680
e1043   127 628
e1044   368 834
e1045   505 891
e1046   355 606
e1047   189 295
e1048   178 244
e1049   414 871
e1050   308 468
e1051   90  837
e1052   341 568
e1053   321 484
e1054   102 591
e1055   82  575
e1056   680 710
e1057   270 556
e1058   438 716
e1059   385 746
e1060   380 625
e1061   23  465
e1062   402 555
e1063   475 536
e1064   537 900
e1065   158 875
e1066   296 533
e1067   165 549
e1068   286 856
e1069   626 739
e1070   196 706
e1071   243 526
e1072   286 317
e1073   696 827
e1074   700 820
e1075   428 758
e1076   569 693
e1077   246 829
e1078   446 526
e1079   13  436
e1080   10  706
e1081   102 685
e1082   617 824
e1083   42  414
e1084   132 392
e1085   482 884
e1086   659 877
e1087   550 820
e1088   681 754
e1089   85  179
e1090   610 760
e1091   617 675
e1092   143 448
e1093   366 865
e1094   51  620
e1095   619 661
e1096   421 726
e1097   187 821
e1098   363 527
e1099   275 282
e1100   309 696
e1101   276 836
e1102   34  451
e1103   19  327
e1104   75  666
e1105   347 351
e1106   97  154
e1107   68  235
e1108   169 860
e1109   78  459
e1110   364 412
e1111   224 673
e1112   62  151
e1113   364 739
e1114   330 799
e1115   154 717
e1116   479 710
e1117   367 814
e1118   682 767
e1119   332 897
e1120   625 847
e1121   546 854
e1122   70  314
e1123   573 725
e1124   852 854
e1125   358 465
e1126   198 805
e1127   284 818
e1128   536 613
e1129   214 300
e1130   196 555
e1131   428 645
e1132   512 531
e1133   541 576
e1134   183 768
e1135   93  287
e1136   127 173
e1137   132 640
e1138   719 766
e1139   810 893
e1140   15  479
e1141   413 846
e1142   697 766
e1143   513 813
e1144   531 561
e1145   69  731
e1146   554 597
e1147   137 292
e1148   197 801
e1149   343 684
e1150   429 897
e1151   84  543
e1152   372 567
e1153   186 678
e1154   67  179
e1155   419 718
e1156   222 703
e1157   182 722
e1158   143 483
e1159   715 780
e1160   29  619
e1161   16  553
e1162   38  219
e1163   440 476
e1164   740 891
e1165   444 866
e1166   127 377
e1167   464 482
e1168   329 372
e1169   279 394
e1170   135 512
e1171   382 447
e1172   14  113
e1173   267 332
e1174   776 855
e1175   150 614
e1176   22  528
e1177   66  401
e1178   882 890
e1179   47  349
e1180   610 833
e1181   227 688
e1182   454 636
e1183   342 577
e1184   240 659
e1185   710 714
e1186   204 387
e1187   204 484
e1188   483 534
e1189   24  441
e1190   109 852
e1191   36  600
e1192   590 730
e1193   749 844
e1194   62  64
e1195   383 501
e1196   283 831
e1197   462 802
e1198   220 348
e1199   560 647
e1200   573 591
e1201   537 573
e1202   146 337
e1203   410 536
e1204   325 482
e1205   348 818
e1206   23  450
e1207   397 724
e1208   11  652
e1209   537 806
e1210   493 510
e1211   516 596
e1212   328 640
e1213   274 432
e1214   302 825
e1215   137 264
e1216   782 788
e1217   262 352
e1218   64  436
e1219   254 790
e1220   309 320
e1221   425 480
e1222   146 153
e1223   260 833
e1224   435 638
e1225   596 792
e1226   583 741
e1227   50  80
e1228   75  878
e1229   719 798
e1230   137 806
e1231   23  611
e1232   346 555
e1233   461 569
e1234   135 572
e1235   289 847
e1236   284 762
e1237   201 487
e1238   36  69
e1239   450 487
e1240   172 395
e1241   188 739
e1242   411 441
e1243   47  581
e1244   272 732
e1245   187 459
e1246   72  167
e1247   184 349
e1248   402 599
e1249   134 491
e1250   264 592
e1251   301 589
e1252   350 846
e1253   300 734
e1254   255 750
e1255   12  39
e1256   311 428
e1257   324 634
e1258   299 424
e1259   513 805
e1260   415 874
e1261   300 738
e1262   731 848
e1263   681 691
e1264   304 835
e1265   503 568
e1266   803 859
e1267   132 796
e1268   439 484
e1269   465 739
e1270   282 608
e1271   693 883
e1272   149 261
e1273   31  756
e1274   615 649
e1275   175 786
e1276   229 789
e1277   177 518
e1278   289 427
e1279   354 519
e1280   44  166
e1281   365 851
e1282   247 344
e1283   137 470
e1284   192 416
e1285   151 760
e1286   48  586
e1287   198 593
e1288   623 756
e1289   40  700
e1290   701 825
e1291   42  221
e1292   328 419
e1293   574 679
e1294   342 619
e1295   195 606
e1296   86  220
e1297   300 564
e1298   742 818
e1299   636 817
e1300   12  462
e1301   341 457
e1302   26  465
e1303   490 741
e1304   32  825
e1305   455 571
e1306   250 554
e1307   241 719
e1308   2   144
e1309   433 820
e1310   463 566
e1311   128 697
e1312   487 856
e1313   366 675
e1314   534 648
e1315   676 781
e1316   121 123
e1317   239 688
e1318   484 485
e1319   394 657
e1320   738 838
e1321   418 543
e1322   35  164
e1323   432 846
e1324   59  401
e1325   563 674
e1326   309 717
e1327   252 449
e1328   334 545
e1329   509 871
e1330   125 251
e1331   93  398
e1332   150 575
e1333   127 451
e1334   480 767
e1335   417 658
e1336   40  388
e1337   82  628
e1338   611 821
e1339   452 534
e1340   11  244
e1341   590 866
e1342   2   872
e1343   304 473
e1344   239 772
e1345   806 839
e1346   148 515
e1347   143 614
e1348   145 745
e1349   268 490
e1350   485 720
e1351   566 821
e1352   146 302
e1353   269 286
e1354   524 635
e1355   529 624
e1356   12  419
e1357   7   499
e1358   159 404
e1359   148 427
e1360   103 147
e1361   256 528
e1362   575 720
e1363   241 803
e1364   368 798
e1365   676 784
e1366   45  343
e1367   191 868
e1368   46  579
e1369   288 726
e1370   204 617
e1371   248 570
e1372   182 610
e1373   97  828
e1374   136 550
e1375   341 456
e1376   121 619
e1377   338 387
e1378   38  464
e1379   246 483
e1380   46  244
e1381   268 372
e1382   641 754
e1383   282 868
e1384   308 452
e1385   114 329
e1386   117 601
e1387   432 799
e1388   8   478
e1389   394 818
e1390   706 792
e1391   592 662
e1392   443 813
e1393   57  223
e1394   530 558
e1395   541 628
e1396   700 706
e1397   483 572
e1398   302 732
e1399   508 757
e1400   801 861
e1401   242 545
e1402   342 708
e1403   19  225
e1404   489 589
e1405   456 761
e1406   121 753
e1407   438 591
e1408   354 611
e1409   199 355
e1410   59  698
e1411   310 822
e1412   581 688
e1413   311 314
e1414   118 761
e1415   68  176
e1416   62  401
e1417   493 831
e1418   162 350
e1419   472 854
e1420   39  218
e1421   70  534
e1422   172 670
e1423   421 848
e1424   46  116
e1425   122 218
e1426   309 848
e1427   59  742
e1428   551 624
e1429   21  562
e1430   28  815
e1431   729 801
e1432   422 585
e1433   56  59
e1434   260 660
e1435   5   277
e1436   658 784
e1437   660 881
e1438   241 426
e1439   153 409
e1440   267 367
e1441   73  196
e1442   543 846
e1443   93  229
e1444   3   651
e1445   281 439
e1446   689 833
e1447   304 444
e1448   138 705
e1449   85  549
e1450   117 363
e1451   356 588
e1452   214 669
e1453   65  365
e1454   300 329
e1455   311 317
e1456   153 471
e1457   561 655
e1458   619 729
e1459   186 476
e1460   357 864
e1461   57  510
e1462   380 739
e1463   216 725
e1464   340 578
e1465   522 621
e1466   69  593
e1467   293 805
e1468   680 741
e1469   304 330
e1470   164 482
e1471   604 665
e1472   335 870
e1473   536 868
e1474   179 783
e1475   310 585
e1476   73  519
e1477   154 628
e1478   79  307
e1479   831 876
e1480   541 898
e1481   625 651
e1482   596 678
e1483   402 619
e1484   750 761
e1485   779 782
e1486   425 757
e1487   193 895
e1488   200 354
e1489   175 410
e1490   581 771
e1491   457 546
e1492   213 894
e1493   102 520
e1494   140 341
e1495   499 602
e1496   374 765
e1497   333 842
e1498   14  440
e1499   639 826
e1500   252 466
e1501   329 676
e1502   2   706
e1503   663 786
e1504   79  436
e1505   853 855
e1506   466 804
e1507   60  317
e1508   169 895
e1509   466 658
e1510   99  494
e1511   62  621
e1512   180 252
e1513   15  51
e1514   53  424
e1515   186 654
e1516   428 437
e1517   159 305
e1518   217 805
e1519   188 455
e1520   328 340
e1521   441 806
e1522   186 546
e1523   299 699
e1524   16  314
e1525   272 847
e1526   257 360
e1527   146 154
e1528   55  405
e1529   78  722
e1530   692 735
e1531   26  240
e1532   669 682
e1533   368 426
e1534   308 656
e1535   412 678
e1536   470 614
e1537   139 155
e1538   156 558
e1539   436 607
e1540   382 616
e1541   408 638
e1542   107 383
e1543   68  830
e1544   5   292
e1545   751 801
e1546   140 633
e1547   397 493
e1548   101 416
e1549   124 418
e1550   121 331
e1551   559 892
e1552   170 504
e1553   558 687
e1554   222 891
e1555   250 496
e1556   371 520
e1557   76  341
e1558   98  732
e1559   300 820
e1560   358 739
e1561   77  303
e1562   562 756
e1563   538 881
e1564   74  546
e1565   55  143
e1566   18  32
e1567   51  487
e1568   79  625
e1569   805 837
e1570   144 725
e1571   301 747
e1572   410 552
e1573   231 670
e1574   293 322
e1575   270 396
e1576   496 725
e1577   579 663
e1578   255 589
e1579   704 843
e1580   532 578
e1581   577 614
e1582   353 837
e1583   218 502
e1584   290 785
e1585   19  352
e1586   828 883
e1587   475 596
e1588   512 676
e1589   205 794
e1590   332 769
e1591   588 652
e1592   150 686
e1593   207 548
e1594   340 724
e1595   36  697
e1596   276 862
e1597   147 305
e1598   170 430
e1599   58  365
e1600   334 629
e1601   4   785
e1602   378 870
e1603   343 513
e1604   250 883
e1605   152 479
e1606   500 696
e1607   511 664
e1608   862 891
e1609   151 428
e1610   11  706
e1611   62  163
e1612   316 493
e1613   643 866
e1614   328 579
e1615   166 342
e1616   312 736
e1617   604 771
e1618   584 884
e1619   672 683
e1620   35  344
e1621   357 858
e1622   218 573
e1623   241 677
e1624   352 542
e1625   157 469
e1626   214 643
e1627   253 324
e1628   466 724
e1629   411 555
e1630   377 636
e1631   822 835
e1632   710 718
e1633   168 860
e1634   629 808
e1635   307 680
e1636   179 656
e1637   671 708
e1638   54  706
e1639   276 389
e1640   76  867
e1641   38  514
e1642   172 597
e1643   98  600
e1644   448 484
e1645   138 161
e1646   129 173
e1647   37  867
e1648   36  100
e1649   540 763
e1650   50  281
e1651   48  445
e1652   750 762
e1653   290 887
e1654   407 482
e1655   270 661
e1656   136 335
e1657   479 670
e1658   764 798
e1659   121 651
e1660   71  110
e1661   182 377
e1662   520 670
e1663   51  134
e1664   620 741
e1665   19  571
e1666   167 527
e1667   226 695
e1668   70  819
e1669   176 322
e1670   308 613
e1671   3   591
e1672   178 378
e1673   38  726
e1674   268 550
e1675   104 203
e1676   285 420
e1677   653 879
e1678   766 805
e1679   243 675
e1680   239 617
e1681   268 566
e1682   252 811
e1683   495 709
e1684   685 811
e1685   694 751
e1686   330 623
e1687   398 713
e1688   374 381
e1689   97  694
e1690   352 402
e1691   369 638
e1692   634 647
e1693   247 774
e1694   54  791
e1695   295 834
e1696   69  606
e1697   25  345
e1698   92  826
e1699   18  784
e1700   127 765
e1701   310 417
e1702   481 856
e1703   256 607
e1704   431 499
e1705   384 762
e1706   449 520
e1707   738 816
e1708   442 829
e1709   519 748
e1710   564 835
e1711   698 795
e1712   399 689
e1713   624 645
e1714   53  356
e1715   80  283
e1716   409 676
e1717   537 870
e1718   328 835
e1719   678 789
e1720   41  518
e1721   360 648
e1722   193 812
e1723   87  385
e1724   232 430
e1725   97  551
e1726   37  308
e1727   83  464
e1728   620 871
e1729   692 812
e1730   233 863
e1731   144 204
e1732   149 682
e1733   674 875
e1734   201 550
e1735   501 881
e1736   553 741
e1737   317 708
e1738   435 816
e1739   487 505
e1740   305 538
e1741   414 524
e1742   259 632
e1743   372 673
e1744   407 594
e1745   216 566
e1746   98  417
e1747   79  446
e1748   315 505
e1749   212 411
e1750   612 837
e1751   31  438
e1752   449 497
e1753   467 898
e1754   230 666
e1755   437 549
e1756   115 325
e1757   387 595
e1758   449 580
e1759   417 785
e1760   10  504
e1761   80  143
e1762   536 666
e1763   85  456
e1764   295 629
e1765   2   311
e1766   95  223
e1767   551 594
e1768   100 384
e1769   76  663
e1770   206 635
e1771   143 828
e1772   130 759
e1773   92  101
e1774   611 751
e1775   530 636
e1776   620 696
e1777   334 401
e1778   295 532
e1779   395 683
e1780   413 442
e1781   172 501
e1782   238 664
e1783   21  214
e1784   675 694
e1785   66  495
e1786   123 505
e1787   682 704
e1788   153 361
e1789   285 406
e1790   566 893
e1791   445 746
e1792   100 267
e1793   428 591
e1794   217 594
e1795   62  706
e1796   293 889
e1797   194 251
e1798   35  543
e1799   164 521
e1800   81  817
e1801   318 817
e1802   256 464
e1803   132 498
e1804   14  597
e1805   379 874
e1806   10  890
e1807   118 420
e1808   597 628
e1809   398 401
e1810   547 686
e1811   327 458
e1812   632 690
e1813   78  212
e1814   489 772
e1815   670 719
e1816   665 889
e1817   486 490
e1818   575 829
e1819   189 537
e1820   94  136
e1821   414 897
e1822   244 584
e1823   696 899
e1824   176 731
e1825   307 497
e1826   142 667
e1827   131 874
e1828   654 760
e1829   185 467
e1830   386 820
e1831   426 627
e1832   156 827
e1833   246 390
e1834   400 532
e1835   669 746
e1836   440 765
e1837   262 454
e1838   272 330
e1839   49  215
e1840   80  894
e1841   36  41
e1842   364 892
e1843   223 577
e1844   360 691
e1845   715 732
e1846   622 644
e1847   151 217
e1848   368 889
e1849   71  89
e1850   194 451
e1851   500 544
e1852   729 886
e1853   406 421
e1854   324 759
e1855   136 546
e1856   307 473
e1857   586 784
e1858   434 464
e1859   168 479
e1860   41  455
e1861   31  701
e1862   25  718
e1863   46  614
e1864   87  284
e1865   127 260
e1866   444 756
e1867   392 480
e1868   56  164
e1869   300 497
e1870   270 718
