V: 500
E: 6238
e424    390 455
e425    283 455
e426    181 283
e427    181 332
e428    22  332
e429    22  178
e430    154 178
e431    6   154
e432    6   302
e433    302 341
e434    100 341
e435    100 236
e436    101 236
e437    101 409
e438    352 409
e439    111 352
e440    111 273
e441    273 378
e442    331 378
e443    331 357
e444    259 357
e445    259 370
e446    25  370
e447    25  346
e448    346 384
e449    384 400
e450    212 400
e451    148 212
e452    24  148
e453    24  417
e454    53  417
e455    53  235
e456    161 235
e457    37  161
e458    37  164
e459    164 392
e460    327 392
e461    254 327
e462    254 411
e463    320 411
e464    320 330
e465    252 330
e466    106 252
e467    19  106
e468    19  151
e469    151 202
e470    202 285
e471    285 418
e472    47  418
e473    47  494
e474    225 494
e475    225 227
e476    92  227
e477    92  337
e478    246 337
e479    246 268
e480    184 268
e481    184 489
e482    489 496
e483    359 496
e484    196 359
e485    196 427
e486    20  427
e487    20  93
e488    69  93
e489    39  69
e490    34  39
e491    34  205
e492    205 442
e493    187 442
e494    120 187
e495    32  120
e496    32  436
e497    304 436
e498    304 385
e499    372 385
e500    193 291
e501    109 166
e502    99  128
e503    313 346
e504    107 217
e505    260 450
e506    131 244
e507    251 479
e508    295 384
e509    299 369
e510    286 381
e511    284 443
e512    251 468
e513    64  257
e514    412 493
e515    283 300
e516    173 258
e517    165 318
e518    483 491
e519    121 381
e520    90  306
e521    47  497
e522    306 379
e523    24  339
e524    125 499
e525    118 193
e526    53  163
e527    191 410
e528    223 410
e529    131 359
e530    57  65
e531    114 435
e532    167 418
e533    2   459
e534    86  427
e535    312 488
e536    4   179
e537    64  197
e538    287 334
e539    65  446
e540    40  129
e541    133 414
e542    182 300
e543    121 206
e544    408 482
e545    256 268
e546    125 250
e547    57  250
e548    155 434
e549    80  212
e550    304 381
e551    39  97
e552    11  382
e553    114 485
e554    490 495
e555    76  123
e556    159 413
e557    2   25
e558    22  424
e559    236 315
e560    47  297
e561    20  477
e562    220 331
e563    188 254
e564    122 314
e565    42  401
e566    208 354
e567    142 248
e568    94  443
e569    403 419
e570    69  137
e571    217 488
e572    133 332
e573    110 212
e574    32  249
e575    134 326
e576    119 344
e577    8   165
e578    78  405
e579    208 291
e580    194 360
e581    176 363
e582    175 453
e583    305 416
e584    254 272
e585    82  331
e586    119 396
e587    168 410
e588    80  490
e589    188 199
e590    111 476
e591    6   91
e592    408 489
e593    283 364
e594    134 190
e595    344 366
e596    112 386
e597    209 225
e598    42  275
e599    35  157
e600    218 306
e601    441 495
e602    451 495
e603    16  224
e604    177 255
e605    415 429
e606    10  391
e607    181 219
e608    272 354
e609    45  187
e610    52  393
e611    116 138
e612    7   445
e613    171 459
e614    39  136
e615    32  456
e616    306 482
e617    11  36
e618    140 494
e619    59  393
e620    188 435
e621    206 430
e622    377 475
e623    7   432
e624    3   355
e625    356 490
e626    166 264
e627    191 303
e628    86  235
e629    9   51
e630    53  218
e631    120 391
e632    360 460
e633    29  376
e634    184 344
e635    133 193
e636    153 334
e637    181 364
e638    432 481
e639    69  242
e640    75  165
e641    104 133
e642    184 466
e643    268 316
e644    115 233
e645    406 426
e646    384 444
e647    7   471
e648    116 470
e649    57  349
e650    12  324
e651    163 371
e652    338 431
e653    10  303
e654    105 371
e655    482 494
e656    389 435
e657    114 487
e658    208 495
e659    93  213
e660    261 451
e661    228 418
e662    249 269
e663    328 393
e664    117 366
e665    12  126
e666    19  221
e667    93  341
e668    21  263
e669    129 337
e670    14  106
e671    322 363
e672    412 463
e673    118 450
e674    330 358
e675    109 476
e676    24  136
e677    296 374
e678    95  143
e679    70  415
e680    103 410
e681    145 255
e682    262 416
e683    22  48
e684    187 224
e685    256 366
e686    156 200
e687    89  96
e688    287 316
e689    210 319
e690    36  37
e691    8   36
e692    85  102
e693    223 468
e694    121 498
e695    60  107
e696    104 235
e697    108 461
e698    45  228
e699    34  201
e700    71  337
e701    106 422
e702    110 269
e703    141 437
e704    286 499
e705    128 328
e706    251 393
e707    109 374
e708    58  247
e709    178 267
e710    80  194
e711    24  104
e712    81  307
e713    21  96
e714    195 481
e715    272 368
e716    86  285
e717    140 200
e718    86  431
e719    334 427
e720    83  148
e721    183 499
e722    293 479
e723    309 342
e724    231 353
e725    171 362
e726    24  279
e727    341 491
e728    3   313
e729    303 342
e730    248 342
e731    305 446
e732    57  132
e733    43  466
e734    175 254
e735    161 178
e736    132 434
e737    30  111
e738    25  397
e739    103 311
e740    180 499
e741    343 366
e742    119 198
e743    63  494
e744    149 444
e745    387 428
e746    124 245
e747    86  307
e748    137 378
e749    237 368
e750    344 437
e751    56  88
e752    175 202
e753    39  345
e754    230 494
e755    94  288
e756    193 240
e757    69  305
e758    104 476
e759    187 434
e760    64  480
e761    22  106
e762    250 288
e763    9   417
e764    223 348
e765    20  475
e766    74  158
e767    156 166
e768    92  310
e769    169 418
e770    149 160
e771    69  214
e772    55  100
e773    5   236
e774    17  319
e775    34  332
e776    192 435
e777    174 457
e778    322 483
e779    269 425
e780    31  286
e781    272 498
e782    75  256
e783    119 131
e784    74  150
e785    167 477
e786    269 435
e787    275 415
e788    309 412
e789    51  188
e790    15  412
e791    190 331
e792    392 442
e793    224 328
e794    210 400
e795    110 334
e796    42  244
e797    130 133
e798    151 298
e799    459 480
e800    117 470
e801    170 432
e802    41  166
e803    99  424
e804    161 259
e805    13  46
e806    81  432
e807    374 411
e808    167 342
e809    315 381
e810    248 407
e811    220 365
e812    316 367
e813    125 192
e814    137 146
e815    114 264
e816    71  350
e817    219 398
e818    20  481
e819    227 291
e820    343 405
e821    64  141
e822    164 321
e823    179 461
e824    259 334
e825    289 485
e826    144 417
e827    63  233
e828    67  398
e829    174 355
e830    41  408
e831    15  287
e832    432 496
e833    164 361
e834    13  362
e835    322 394
e836    155 376
e837    344 472
e838    79  344
e839    202 495
e840    165 189
e841    358 378
e842    280 358
e843    198 207
e844    157 339
e845    414 500
e846    117 166
e847    186 436
e848    49  118
e849    146 233
e850    158 318
e851    100 321
e852    365 467
e853    109 263
e854    172 390
e855    219 320
e856    360 366
e857    377 486
e858    50  410
e859    158 216
e860    235 457
e861    23  206
e862    14  481
e863    156 260
e864    37  469
e865    227 296
e866    433 469
e867    337 371
e868    38  66
e869    13  391
e870    171 435
e871    35  449
e872    181 438
e873    49  307
e874    131 310
e875    208 387
e876    391 430
e877    202 498
e878    296 394
e879    308 385
e880    311 350
e881    136 295
e882    164 423
e883    388 397
e884    24  116
e885    268 397
e886    46  300
e887    74  423
e888    268 333
e889    350 432
e890    129 160
e891    3   406
e892    136 472
e893    76  172
e894    128 230
e895    80  322
e896    141 400
e897    15  286
e898    152 294
e899    16  284
e900    123 312
e901    198 385
e902    222 279
e903    127 475
e904    453 462
e905    135 221
e906    146 486
e907    18  385
e908    388 426
e909    41  140
e910    269 283
e911    189 225
e912    24  160
e913    253 288
e914    40  281
e915    67  114
e916    162 277
e917    207 283
e918    118 274
e919    354 357
e920    46  255
e921    119 175
e922    6   101
e923    141 414
e924    409 498
e925    227 396
e926    358 475
e927    43  92
e928    161 435
e929    39  256
e930    374 435
e931    173 435
e932    107 395
e933    209 474
e934    236 439
e935    152 267
e936    32  188
e937    29  95
e938    71  94
e939    124 154
e940    110 148
e941    54  172
e942    139 304
e943    165 186
e944    349 458
e945    102 236
e946    173 419
e947    3   320
e948    224 495
e949    33  205
e950    203 263
e951    76  142
e952    288 365
e953    64  264
e954    365 449
e955    38  385
e956    146 288
e957    118 304
e958    120 224
e959    170 468
e960    24  274
e961    310 387
e962    417 430
e963    269 423
e964    92  209
e965    129 347
e966    122 405
e967    445 494
e968    479 490
e969    307 352
e970    41  123
e971    216 485
e972    351 421
e973    132 456
e974    17  55
e975    384 500
e976    27  363
e977    182 429
e978    333 376
e979    159 435
e980    20  341
e981    355 358
e982    18  409
e983    242 264
e984    125 343
e985    141 314
e986    117 417
e987    130 402
e988    58  403
e989    66  390
e990    137 475
e991    192 369
e992    209 347
e993    102 259
e994    119 158
e995    320 373
e996    200 332
e997    268 359
e998    12  467
e999    88  214
e1000   290 431
e1001   203 243
e1002   84  411
e1003   233 280
e1004   372 473
e1005   94  444
e1006   383 460
e1007   164 473
e1008   149 171
e1009   5   307
e1010   18  327
e1011   6   157
e1012   45  321
e1013   285 431
e1014   135 199
e1015   378 436
e1016   261 478
e1017   348 439
e1018   466 490
e1019   192 264
e1020   27  445
e1021   145 147
e1022   215 227
e1023   413 450
e1024   104 227
e1025   211 297
e1026   84  205
e1027   197 464
e1028   46  425
e1029   40  422
e1030   127 303
e1031   145 173
e1032   37  66
e1033   117 199
e1034   35  36
e1035   174 183
e1036   116 407
e1037   74  478
e1038   182 360
e1039   95  443
e1040   132 336
e1041   31  204
e1042   140 489
e1043   174 394
e1044   65  384
e1045   15  444
e1046   44  225
e1047   66  224
e1048   300 473
e1049   111 149
e1050   111 215
e1051   193 414
e1052   28  430
e1053   90  391
e1054   106 123
e1055   65  282
e1056   104 328
e1057   291 409
e1058   99  115
e1059   184 398
e1060   223 393
e1061   134 152
e1062   21  231
e1063   139 183
e1064   51  255
e1065   209 275
e1066   250 295
e1067   417 485
e1068   12  422
e1069   101 462
e1070   85  250
e1071   288 443
e1072   103 450
e1073   217 341
e1074   275 316
e1075   125 186
e1076   214 290
e1077   257 388
e1078   81  262
e1079   172 200
e1080   208 389
e1081   39  352
e1082   74  349
e1083   310 316
e1084   344 492
e1085   88  370
e1086   14  223
e1087   148 309
e1088   50  72
e1089   391 423
e1090   277 367
e1091   90  130
e1092   37  420
e1093   38  97
e1094   160 337
e1095   340 402
e1096   42  73
e1097   46  437
e1098   30  95
e1099   32  135
e1100   325 374
e1101   37  405
e1102   68  172
e1103   66  448
e1104   390 453
e1105   101 213
e1106   310 466
e1107   262 342
e1108   222 259
e1109   154 279
e1110   247 272
e1111   156 210
e1112   113 249
e1113   107 150
e1114   263 499
e1115   21  98
e1116   360 438
e1117   43  50
e1118   93  372
e1119   353 418
e1120   90  472
e1121   144 447
e1122   239 448
e1123   93  107
e1124   201 284
e1125   215 336
e1126   356 376
e1127   127 260
e1128   169 196
e1129   60  289
e1130   418 459
e1131   186 455
e1132   192 293
e1133   164 451
e1134   299 417
e1135   129 391
e1136   302 342
e1137   182 308
e1138   103 209
e1139   10  262
e1140   21  43
e1141   406 480
e1142   262 285
e1143   82  146
e1144   100 423
e1145   177 374
e1146   305 359
e1147   13  435
e1148   190 405
e1149   155 256
e1150   75  143
e1151   191 402
e1152   86  394
e1153   75  495
e1154   48  79
e1155   24  461
e1156   280 434
e1157   40  376
e1158   53  206
e1159   31  171
e1160   47  82
e1161   351 495
e1162   214 425
e1163   325 483
e1164   295 367
e1165   277 414
e1166   6   54
e1167   379 435
e1168   5   353
e1169   86  199
e1170   71  268
e1171   21  34
e1172   400 414
e1173   26  244
e1174   60  320
e1175   199 460
e1176   20  125
e1177   210 493
e1178   197 292
e1179   181 478
e1180   12  262
e1181   208 253
e1182   111 302
e1183   407 428
e1184   161 345
e1185   24  49
e1186   121 472
e1187   263 476
e1188   49  331
e1189   11  95
e1190   300 471
e1191   163 308
e1192   78  336
e1193   395 429
e1194   297 442
e1195   87  156
e1196   27  406
e1197   256 437
e1198   282 364
e1199   219 290
e1200   8   316
e1201   159 181
e1202   36  412
e1203   234 363
e1204   445 461
e1205   102 467
e1206   211 462
e1207   350 401
e1208   225 418
e1209   216 478
e1210   131 403
e1211   75  368
e1212   22  216
e1213   113 267
e1214   112 306
e1215   4   155
e1216   5   120
e1217   272 425
e1218   347 500
e1219   64  67
e1220   126 497
e1221   55  61
e1222   195 476
e1223   407 463
e1224   364 495
e1225   30  74
e1226   185 278
e1227   85  169
e1228   363 390
e1229   13  355
e1230   121 178
e1231   296 350
e1232   56  463
e1233   343 345
e1234   130 494
e1235   225 370
e1236   68  411
e1237   407 449
e1238   313 462
e1239   21  60
e1240   101 151
e1241   118 404
e1242   233 474
e1243   342 470
e1244   103 420
e1245   35  137
e1246   212 335
e1247   319 443
e1248   259 277
e1249   98  140
e1250   62  133
e1251   334 370
e1252   204 270
e1253   118 120
e1254   137 372
e1255   356 428
e1256   343 453
e1257   255 471
e1258   233 275
e1259   64  489
e1260   2   87
e1261   27  426
e1262   89  460
e1263   36  199
e1264   88  126
e1265   55  172
e1266   364 382
e1267   40  428
e1268   35  317
e1269   29  348
e1270   353 355
e1271   284 471
e1272   107 247
e1273   294 382
e1274   458 473
e1275   110 196
e1276   53  131
e1277   137 307
e1278   181 411
e1279   169 421
e1280   284 492
e1281   302 465
e1282   65  462
e1283   25  216
e1284   154 240
e1285   36  385
e1286   135 234
e1287   32  142
e1288   280 353
e1289   154 295
e1290   154 242
e1291   43  128
e1292   255 359
e1293   297 329
e1294   11  403
e1295   125 168
e1296   360 435
e1297   187 361
e1298   319 445
e1299   43  333
e1300   243 358
e1301   305 319
e1302   160 161
e1303   320 475
e1304   100 495
e1305   27  59
e1306   16  387
e1307   180 339
e1308   241 338
e1309   311 444
e1310   134 228
e1311   144 313
e1312   116 218
e1313   176 201
e1314   346 373
e1315   324 336
e1316   311 463
e1317   297 499
e1318   239 335
e1319   199 467
e1320   9   280
e1321   198 409
e1322   67  484
e1323   281 345
e1324   23  256
e1325   446 481
e1326   2   232
e1327   130 200
e1328   175 431
e1329   190 444
e1330   275 485
e1331   255 447
e1332   171 192
e1333   249 425
e1334   181 220
e1335   3   4
e1336   245 372
e1337   32  125
e1338   31  404
e1339   50  161
e1340   331 437
e1341   351 446
e1342   343 400
e1343   79  334
e1344   168 263
e1345   69  160
e1346   5   215
e1347   63  443
e1348   239 292
e1349   319 357
e1350   75  126
e1351   19  443
e1352   110 258
e1353   76  201
e1354   27  99
e1355   15  141
e1356   8   154
e1357   97  330
e1358   329 355
e1359   170 358
e1360   52  162
e1361   112 344
e1362   348 455
e1363   27  30
e1364   62  88
e1365   166 369
e1366   80  232
e1367   206 371
e1368   332 458
e1369   77  233
e1370   188 378
e1371   42  69
e1372   146 409
e1373   17  61
e1374   176 467
e1375   89  410
e1376   149 435
e1377   74  196
e1378   176 464
e1379   262 489
e1380   175 228
e1381   11  14
e1382   147 362
e1383   409 428
e1384   449 460
e1385   265 398
e1386   96  282
e1387   292 475
e1388   71  484
e1389   46  199
e1390   332 470
e1391   96  351
e1392   256 500
e1393   84  435
e1394   132 385
e1395   157 408
e1396   470 471
e1397   204 349
e1398   58  174
e1399   181 499
e1400   89  500
e1401   113 216
e1402   192 202
e1403   153 315
e1404   221 357
e1405   91  393
e1406   443 477
e1407   259 431
e1408   324 419
e1409   12  107
e1410   213 326
e1411   44  317
e1412   53  108
e1413   125 428
e1414   89  433
e1415   302 426
e1416   200 391
e1417   46  244
e1418   135 358
e1419   309 394
e1420   282 442
e1421   164 227
e1422   15  42
e1423   28  180
e1424   41  91
e1425   255 381
e1426   47  74
e1427   175 287
e1428   45  296
e1429   94  164
e1430   190 264
e1431   220 269
e1432   165 420
e1433   3   277
e1434   188 397
e1435   189 402
e1436   25  204
e1437   165 431
e1438   100 381
e1439   38  275
e1440   401 429
e1441   85  343
e1442   47  209
e1443   317 380
e1444   372 413
e1445   62  199
e1446   300 472
e1447   46  253
e1448   62  459
e1449   244 378
e1450   12  403
e1451   131 354
e1452   190 192
e1453   230 344
e1454   357 410
e1455   76  165
e1456   22  127
e1457   105 378
e1458   60  373
e1459   187 285
e1460   25  365
e1461   341 490
e1462   218 226
e1463   158 413
e1464   141 369
e1465   137 397
e1466   26  27
e1467   232 271
e1468   17  154
e1469   37  317
e1470   57  407
e1471   34  297
e1472   40  345
e1473   135 183
e1474   148 184
e1475   372 399
e1476   94  325
e1477   39  106
e1478   350 364
e1479   5   475
e1480   186 497
e1481   435 488
e1482   29  125
e1483   101 141
e1484   93  374
e1485   57  249
e1486   281 308
e1487   229 456
e1488   301 373
e1489   91  476
e1490   185 265
e1491   243 266
e1492   202 304
e1493   165 487
e1494   305 368
e1495   43  312
e1496   352 410
e1497   69  362
e1498   5   416
e1499   245 494
e1500   91  275
e1501   356 460
e1502   315 346
e1503   45  231
e1504   378 409
e1505   49  102
e1506   211 414
e1507   233 303
e1508   193 264
e1509   322 399
e1510   155 428
e1511   6   421
e1512   1   245
e1513   371 397
e1514   240 367
e1515   386 452
e1516   98  128
e1517   385 490
e1518   226 387
e1519   451 459
e1520   157 256
e1521   288 460
e1522   256 441
e1523   141 398
e1524   170 241
e1525   95  347
e1526   163 340
e1527   40  270
e1528   71  355
e1529   175 449
e1530   11  492
e1531   164 457
e1532   317 474
e1533   243 326
e1534   78  306
e1535   314 363
e1536   242 399
e1537   60  166
e1538   257 347
e1539   193 473
e1540   197 211
e1541   282 292
e1542   187 221
e1543   32  380
e1544   11  483
e1545   264 277
e1546   3   92
e1547   82  467
e1548   316 436
e1549   189 364
e1550   232 428
e1551   105 441
e1552   23  224
e1553   295 375
e1554   193 224
e1555   19  482
e1556   247 315
e1557   193 373
e1558   58  105
e1559   22  391
e1560   275 434
e1561   259 353
e1562   135 365
e1563   44  74
e1564   94  266
e1565   258 441
e1566   284 334
e1567   60  284
e1568   177 319
e1569   200 498
e1570   237 313
e1571   157 319
e1572   1   246
e1573   257 463
e1574   220 275
e1575   24  211
e1576   299 414
e1577   90  494
e1578   347 380
e1579   158 306
e1580   181 301
e1581   202 459
e1582   225 252
e1583   235 481
e1584   314 464
e1585   17  240
e1586   25  405
e1587   38  79
e1588   34  278
e1589   259 390
e1590   287 403
e1591   319 355
e1592   230 242
e1593   344 486
e1594   244 290
e1595   180 331
e1596   12  318
e1597   35  198
e1598   68  277
e1599   11  482
e1600   294 407
e1601   259 284
e1602   307 390
e1603   52  220
e1604   217 346
e1605   89  416
e1606   256 394
e1607   384 447
e1608   22  217
e1609   249 381
e1610   174 238
e1611   134 186
e1612   228 363
e1613   68  207
e1614   467 482
e1615   380 422
e1616   448 494
e1617   61  459
e1618   424 454
e1619   192 267
e1620   74  335
e1621   98  243
e1622   287 424
e1623   65  152
e1624   46  482
e1625   262 396
e1626   120 244
e1627   73  274
e1628   57  444
e1629   152 183
e1630   50  137
e1631   107 379
e1632   401 500
e1633   259 323
e1634   98  428
e1635   46  483
e1636   101 299
e1637   130 444
e1638   77  284
e1639   3   352
e1640   99  422
e1641   87  119
e1642   178 374
e1643   175 488
e1644   402 481
e1645   115 272
e1646   143 437
e1647   136 456
e1648   62  453
e1649   24  66
e1650   223 329
e1651   449 469
e1652   198 279
e1653   130 427
e1654   367 400
e1655   150 198
e1656   39  458
e1657   21  418
e1658   28  156
e1659   325 336
e1660   118 357
e1661   156 368
e1662   165 404
e1663   308 344
e1664   69  124
e1665   261 438
e1666   23  376
e1667   118 473
e1668   340 480
e1669   201 355
e1670   359 475
e1671   114 372
e1672   445 466
e1673   399 498
e1674   116 145
e1675   297 496
e1676   242 494
e1677   331 367
e1678   313 412
e1679   295 355
e1680   132 322
e1681   244 359
e1682   140 213
e1683   163 176
e1684   403 485
e1685   78  177
e1686   125 174
e1687   383 477
e1688   4   285
e1689   403 459
e1690   267 346
e1691   193 425
e1692   265 327
e1693   30  197
e1694   10  143
e1695   306 429
e1696   186 500
e1697   38  69
e1698   117 371
e1699   233 254
e1700   236 270
e1701   13  214
e1702   67  121
e1703   117 323
e1704   17  485
e1705   29  328
e1706   9   337
e1707   89  286
e1708   130 435
e1709   375 417
e1710   17  146
e1711   154 343
e1712   97  149
e1713   174 491
e1714   56  440
e1715   134 266
e1716   53  150
e1717   31  189
e1718   333 479
e1719   206 358
e1720   80  442
e1721   13  26
e1722   278 315
e1723   349 421
e1724   284 411
e1725   182 409
e1726   358 454
e1727   125 238
e1728   83  171
e1729   117 418
e1730   130 149
e1731   62  78
e1732   194 219
e1733   360 476
e1734   59  148
e1735   151 454
e1736   78  211
e1737   434 437
e1738   128 134
e1739   28  320
e1740   143 229
e1741   264 273
e1742   32  85
e1743   181 195
e1744   65  412
e1745   163 448
e1746   363 440
e1747   77  293
e1748   18  436
e1749   122 308
e1750   61  302
e1751   201 353
e1752   258 331
e1753   105 243
e1754   301 425
e1755   456 491
e1756   143 297
e1757   189 488
e1758   290 386
e1759   47  134
e1760   13  282
e1761   84  448
e1762   111 291
e1763   138 289
e1764   135 141
e1765   198 420
e1766   321 407
e1767   19  169
e1768   411 442
e1769   274 443
e1770   438 480
e1771   112 271
e1772   74  493
e1773   21  66
e1774   89  251
e1775   229 408
e1776   174 390
e1777   21  109
e1778   113 118
e1779   40  243
e1780   468 470
e1781   108 285
e1782   293 382
e1783   135 237
e1784   21  279
e1785   46  476
e1786   273 348
e1787   76  154
e1788   11  337
e1789   10  118
e1790   223 271
e1791   47  387
e1792   192 233
e1793   147 309
e1794   298 499
e1795   56  325
e1796   169 403
e1797   13  304
e1798   330 487
e1799   231 281
e1800   284 359
e1801   231 287
e1802   43  433
e1803   117 381
e1804   20  34
e1805   10  277
e1806   108 125
e1807   248 269
e1808   62  81
e1809   52  190
e1810   484 489
e1811   281 439
e1812   222 465
e1813   307 445
e1814   142 470
e1815   25  246
e1816   107 229
e1817   260 487
e1818   156 437
e1819   4   301
e1820   193 311
e1821   128 264
e1822   280 489
e1823   44  218
e1824   57  135
e1825   268 432
e1826   41  435
e1827   297 371
e1828   6   346
e1829   267 322
e1830   126 436
e1831   147 379
e1832   170 379
e1833   282 366
e1834   311 426
e1835   59  251
e1836   292 380
e1837   176 361
e1838   185 292
e1839   5   264
e1840   311 414
e1841   210 478
e1842   67  90
e1843   390 433
e1844   142 431
e1845   183 390
e1846   176 375
e1847   47  249
e1848   4   476
e1849   111 339
e1850   178 353
e1851   7   246
e1852   185 210
e1853   6   161
e1854   10  171
e1855   82  215
e1856   317 362
e1857   126 234
e1858   169 311
e1859   104 396
e1860   447 477
e1861   141 381
e1862   36  377
e1863   5   76
e1864   113 246
e1865   200 288
e1866   75  166
e1867   86  458
e1868   168 204
e1869   269 406
e1870   406 427
