V: 1000
E: 99900
Edge_Id Vi   Vj
e240    443  776
e241    776  993
e242    216  993
e243    216  541
e244    541  623
e245    623  847
e246    302  847
e247    302  611
e248    447  611
e249    320  447
e250    320  440
e251    440  577
e252    268  577
e253    268  329
e254    329  825
e255    548  825
e256    16   548
e257    16   595
e258    141  595
e259    52   141
e260    52   231
e261    231  563
e262    435  563
e263    274  435
e264    274  718
e265    718  919
e266    107  919
e267    107  364
e268    364  613
e269    613  645
e270    431  645
e271    377  431
e272    377  892
e273    761  892
e274    761  788
e275    788  918
e276    918  951
e277    150  951
e278    150  507
e279    504  507
e280    504  815
e281    62   815
e282    62   199
e283    127  199
e284    127  625
e285    394  625
e286    313  394
e287    185  313
e288    185  490
e289    490  700
e290    212  700
e291    37   212
e292    37   559
e293    484  559
e294    484  609
e295    570  609
e296    570  730
e297    152  730
e298    152  579
e299    355  579
e300    355  452
e301    50   452
e302    50   840
e303    658  840
e304    148  658
e305    148  523
e306    96   523
e307    96   131
e308    131  428
e309    211  428
e310    211  940
e311    310  940
e312    310  445
e313    308  445
e314    308  837
e315    133  837
e316    133  627
e317    627  890
e318    190  890
e319    190  519
e320    519  550
e321    550  758
e322    402  758
e323    244  402
e324    244  872
e325    265  872
e326    265  841
e327    655  841
e328    640  655
e329    638  640
e330    281  638
e331    281  882
e332    882  961
e333    339  961
e334    339  458
e335    458  902
e336    866  902
e337    353  866
e338    287  353
e339    20   287
e340    20   87
e341    87   900
e342    472  900
e343    472  620
e344    606  620
e345    606  896
e346    867  896
e347    756  867
e348    149  756
e349    149  266
e350    266  670
e351    178  670
e352    178  390
e353    390  560
e354    181  560
e355    181  376
e356    376  501
e357    501  516
e358    516  537
e359    475  537
e360    335  475
e361    335  984
e362    102  984
e363    102  622
e364    405  622
e365    350  405
e366    350  787
e367    760  787
e368    33   760
e369    33   276
e370    276  497
e371    497  895
e372    271  895
e373    254  271
e374    254  912
e375    35   912
e376    35   278
e377    278  309
e378    2    309
e379    2    891
e380    669  891
e381    669  800
e382    282  800
e383    282  784
e384    429  784
e385    429  964
e386    371  964
e387    206  371
e388    206  258
e389    258  691
e390    596  691
e391    596  908
e392    61   908
e393    61   183
e394    183  988
e395    225  988
e396    225  568
e397    525  568
e398    187  525
e399    187  238
e400    238  503
e401    503  637
e402    384  637
e403    384  997
e404    744  997
e405    58   744
e406    58   572
e407    572  862
e408    279  862
e409    279  972
e410    410  972
e411    410  688
e412    319  688
e413    319  903
e414    264  903
e415    3    264
e416    3    713
e417    624  713
e418    624  659
e419    652  659
e420    652  808
e421    681  808
e422    681  723
e423    711  723
e424    711  934
e425    8    934
e426    8    118
e427    118  137
e428    137  438
e429    438  826
e430    275  826
e431    275  873
e432    520  873
e433    520  957
e434    601  957
e435    251  601
e436    251  574
e437    574  635
e438    318  635
e439    318  692
e440    506  692
e441    506  766
e442    439  766
e443    439  619
e444    581  619
e445    246  581
e446    246  722
e447    722  1000
e448    123  1000
e449    123  673
e450    600  673
e451    154  600
e452    154  588
e453    588  608
e454    407  608
e455    407  995
e456    169  995
e457    169  334
e458    334  549
e459    425  549
e460    425  719
e461    719  884
e462    884  948
e463    910  948
e464    527  910
e465    454  527
e466    454  599
e467    473  599
e468    406  473
e469    406  689
e470    237  689
e471    89   237
e472    89   937
e473    849  937
e474    720  849
e475    694  720
e476    694  966
e477    820  966
e478    820  852
e479    47   852
e480    47   340
e481    340  483
e482    221  483
e483    221  806
e484    610  806
e485    92   610
e486    92   521
e487    129  521
e488    129  639
e489    455  639
e490    116  455
e491    116  270
e492    270  630
e493    630  858
e494    677  858
e495    578  677
e496    578  930
e497    252  930
e498    252  777
e499    539  777
e500    256  539
e501    256  647
e502    647  783
e503    736  783
e504    9    736
e505    9    755
e506    587  755
e507    155  587
e508    136  155
e509    136  457
e510    409  457
e511    409  518
e512    468  518
e513    468  732
e514    345  732
e515    233  345
e516    233  791
e517    415  791
e518    415  992
e519    979  992
e520    963  979
e521    485  963
e522    485  821
e523    821  953
e524    323  953
e525    323  831
e526    796  831
e527    796  803
e528    391  803
e529    391  461
e530    93   461
e531    93   985
e532    985  986
e533    540  986
e534    540  562
e535    562  765
e536    583  765
e537    110  583
e538    110  505
e539    272  505
e540    272  696
e541    408  696
e542    408  632
e543    632  648
e544    648  799
e545    247  799
e546    198  247
e547    198  802
e548    664  802
e549    326  664
e550    304  326
e551    29   304
e552    29   284
e553    75   284
e554    75   701
e555    449  701
e556    189  449
e557    189  292
e558    48   292
e559    48   511
e560    511  522
e561    522  558
e562    330  558
e563    330  851
e564    851  921
e565    921  978
e566    830  978
e567    106  830
e568    106  657
e569    314  657
e570    277  314
e571    277  697
e572    433  697
e573    433  859
e574    859  977
e575    556  977
e576    556  917
e577    811  917
e578    477  811
e579    477  989
e580    86   989
e581    27   86
e582    27   387
e583    387  898
e584    98   898
e585    98   239
e586    239  786
e587    661  786
e588    661  716
e589    416  716
e590    416  476
e591    476  690
e592    209  690
e593    209  671
e594    636  671
e595    306  636
e596    306  686
e597    32   686
e598    32   887
e599    196  887
e600    196  794
e601    23   794
e602    23   404
e603    311  404
e604    311  927
e605    222  927
e606    222  441
e607    382  441
e608    382  936
e609    834  936
e610    124  834
e611    124  920
e612    679  920
e613    679  960
e614    641  960
e615    269  641
e616    269  486
e617    157  486
e618    157  875
e619    531  875
e620    21   531
e621    21   242
e622    242  589
e623    197  589
e624    172  197
e625    172  952
e626    165  952
e627    165  380
e628    380  495
e629    495  817
e630    721  817
e631    487  721
e632    487  699
e633    699  915
e634    312  915
e635    312  897
e636    453  897
e637    453  913
e638    870  913
e639    727  870
e640    727  976
e641    18   976
e642    18   57
e643    57   737
e644    126  737
e645    126  285
e646    108  285
e647    108  481
e648    481  767
e649    767  958
e650    341  958
e651    341  907
e652    39   907
e653    39   91
e654    91   708
e655    708  810
e656    41   810
e657    41   163
e658    163  241
e659    241  293
e660    40   293
e661    40   675
e662    665  675
e663    536  665
e664    536  855
e665    543  855
e666    399  543
e667    226  399
e668    226  427
e669    53   427
e670    53   147
e671    147  857
e672    616  857
e673    616  836
e674    88   836
e675    88   612
e676    73   612
e677    73   715
e678    467  715
e679    467  582
e680    582  785
e681    598  785
e682    422  598
e683    422  532
e684    532  990
e685    450  990
e686    359  450
e687    220  359
e688    220  789
e689    378  789
e690    378  714
e691    714  757
e692    757  991
e693    797  991
e694    480  797
e695    296  480
e696    296  666
e697    119  666
e698    119  385
e699    385  662
e700    662  809
e701    773  809
e702    773  780
e703    656  780
e704    70   656
e705    70   201
e706    201  712
e707    224  712
e708    175  224
e709    158  175
e710    158  436
e711    436  448
e712    448  772
e713    100  772
e714    100  192
e715    166  192
e716    166  971
e717    617  971
e718    31   617
e719    31   729
e720    729  878
e721    381  878
e722    139  381
e723    139  769
e724    337  769
e725    125  337
e726    125  881
e727    496  881
e728    146  496
e729    146  752
e730    752  868
e731    551  868
e732    551  969
e733    315  969
e734    315  368
e735    368  828
e736    291  828
e737    114  291
e738    114  210
e739    210  567
e740    215  567
e741    215  437
e742    250  437
e743    250  299
e744    299  926
e745    289  926
e746    289  751
e747    751  949
e748    22   949
e749    22   186
e750    186  369
e751    369  403
e752    403  734
e753    332  734
e754    332  660
e755    5    660
e756    5    398
e757    398  854
e758    854  929
e759    929  987
e760    426  987
e761    426  434
e762    103  434
e763    49   103
e764    49   605
e765    373  605
e766    351  373
e767    351  474
e768    474  904
e769    509  904
e770    162  509
e771    151  162
e772    43   151
e773    43   383
e774    383  885
e775    338  885
e776    138  338
e777    138  823
e778    66   823
e779    66   942
e780    38   942
e781    38   208
e782    208  328
e783    200  328
e784    12   200
e785    12   571
e786    321  571
e787    321  649
e788    649  973
e789    835  973
e790    698  835
e791    94   698
e792    94   731
e793    724  731
e794    724  739
e795    245  739
e796    194  245
e797    194  585
e798    153  585
e799    153  248
e800    243  248
e801    243  814
e802    45   814
e803    45   514
e804    240  514
e805    240  763
e806    193  763
e807    193  654
e808    478  654
e809    478  950
e810    893  950
e811    674  893
e812    674  962
e813    779  962
e814    69   779
e815    69   213
e816    24   213
e817    24   203
e818    203  547
e819    300  547
e820    300  829
e821    733  829
e822    592  733
e823    592  944
e824    343  944
e825    159  343
e826    159  914
e827    832  914
e828    832  911
e829    546  911
e830    176  546
e831    176  336
e832    336  553
e833    121  553
e834    46   121
e835    46   597
e836    14   597
e837    14   996
e838    413  996
e839    413  706
e840    305  706
e841    305  778
e842    253  778
e843    1    253
e844    1    925
e845    218  925
e846    218  358
e847    115  358
e848    115  565
e849    85   565
e850    85   633
e851    499  633
e852    499  668
e853    668  816
e854    573  816
e855    573  634
e856    634  981
e857    528  981
e858    528  967
e859    71   967
e860    71   223
e861    142  223
e862    142  542
e863    283  542
e864    283  420
e865    420  489
e866    489  905
e867    824  905
e868    824  906
e869    290  906
e870    290  591
e871    81   591
e872    81   417
e873    54   417
e874    54   775
e875    459  775
e876    459  644
e877    15   644
e878    15   970
e879    642  970
e880    90   642
e881    90   97
e882    97   576
e883    534  576
e884    375  534
e885    375  946
e886    933  946
e887    753  933
e888    4    753
e889    4    707
e890    512  707
e891    512  954
e892    618  954
e893    618  975
e894    325  975
e895    325  812
e896    232  812
e897    72   232
e898    72   526
e899    161  526
e900    161  746
e901    51   746
e902    51   463
e903    122  463
e904    122  167
e905    167  469
e906    469  928
e907    204  928
e908    204  446
e909    446  626
e910    419  626
e911    419  924
e912    502  924
e913    396  502
e914    182  396
e915    182  774
e916    25   774
e917    25   844
e918    366  844
e919    366  983
e920    747  983
e921    741  747
e922    557  741
e923    557  798
e924    498  798
e925    179  498
e926    179  710
e927    580  710
e928    255  580
e929    255  303
e930    303  695
e931    393  695
e932    393  492
e933    414  492
e934    60   414
e935    60   500
e936    500  742
e937    717  742
e938    379  717
e939    273  379
e940    273  456
e941    354  456
e942    112  354
e943    112  726
e944    726  939
e945    838  939
e946    156  838
e947    156  530
e948    530  999
e949    603  999
e950    134  603
e951    134  470
e952    234  470
e953    234  352
e954    84   352
e955    84   227
e956    227  545
e957    83   545
e958    83   743
e959    517  743
e960    517  850
e961    101  850
e962    6    101
e963    6    909
e964    628  909
e965    628  813
e966    667  813
e967    667  883
e968    883  941
e969    19   941
e970    19   759
e971    759  894
e972    894  931
e973    515  931
e974    444  515
e975    395  444
e976    395  843
e977    228  843
e978    79   228
e979    79   684
e980    684  901
e981    584  901
e982    177  584
e983    177  805
e984    56   805
e985    56   78
e986    78   554
e987    295  554
e988    295  631
e989    631  880
e990    465  880
e991    261  465
e992    261  932
e993    594  932
e994    113  594
e995    113  195
e996    170  195
e997    80   170
e998    65   80
e999    65   348
e1000   595  983
e1001   467  697
e1002   519  945
e1003   68   583
e1004   47   308
e1005   240  837
e1006   362  524
e1007   651  925
e1008   349  410
e1009   514  741
e1010   280  424
e1011   519  747
e1012   336  506
e1013   749  791
e1014   237  593
e1015   388  658
e1016   164  722
e1017   159  589
e1018   128  457
e1019   568  906
e1020   25   723
e1021   695  752
e1022   623  977
e1023   177  512
e1024   506  509
e1025   46   496
e1026   757  769
e1027   117  559
e1028   76   721
e1029   13   361
e1030   154  320
e1031   346  454
e1032   583  920
e1033   640  673
e1034   493  936
e1035   221  468
e1036   609  842
e1037   18   256
e1038   730  768
e1039   124  359
e1040   280  330
e1041   240  732
e1042   547  892
e1043   396  902
e1044   30   605
e1045   83   737
e1046   556  767
e1047   404  752
e1048   241  679
e1049   41   832
e1050   305  537
e1051   17   577
e1052   38   826
e1053   148  655
e1054   751  861
e1055   309  830
e1056   3    598
e1057   684  875
e1058   80   615
e1059   29   908
e1060   278  681
e1061   35   906
e1062   410  732
e1063   286  455
e1064   615  858
e1065   490  577
e1066   83   937
e1067   55   793
e1068   224  704
e1069   694  722
e1070   238  754
e1071   645  745
e1072   200  775
e1073   139  765
e1074   873  877
e1075   65   324
e1076   333  803
e1077   28   361
e1078   502  671
e1079   307  607
e1080   369  371
e1081   136  291
e1082   285  341
e1083   372  516
e1084   891  948
e1085   172  857
e1086   186  921
e1087   792  928
e1088   291  633
e1089   636  706
e1090   593  690
e1091   414  981
e1092   292  513
e1093   134  157
e1094   28   723
e1095   33   291
e1096   388  617
e1097   351  869
e1098   464  509
e1099   460  860
e1100   403  624
e1101   817  982
e1102   468  706
e1103   144  148
e1104   12   433
e1105   212  395
e1106   965  972
e1107   681  714
e1108   310  955
e1109   773  845
e1110   185  238
e1111   793  921
e1112   139  601
e1113   241  534
e1114   835  923
e1115   124  465
e1116   832  847
e1117   233  970
e1118   433  873
e1119   276  825
e1120   9    369
e1121   123  290
e1122   80   633
e1123   69   645
e1124   671  674
e1125   154  915
e1126   665  688
e1127   166  675
e1128   831  897
e1129   381  568
e1130   228  611
e1131   90   313
e1132   271  969
e1133   119  381
e1134   740  744
e1135   523  808
e1136   21   35
e1137   176  405
e1138   116  504
e1139   289  522
e1140   71   596
e1141   165  860
e1142   8    312
e1143   144  460
e1144   68   173
e1145   139  977
e1146   52   708
e1147   598  758
e1148   33   697
e1149   322  362
e1150   700  951
e1151   906  930
e1152   393  863
e1153   119  644
e1154   284  499
e1155   50   328
e1156   609  860
e1157   498  632
e1158   149  752
e1159   82   658
e1160   237  811
e1161   672  947
e1162   606  832
e1163   327  471
e1164   424  647
e1165   84   480
e1166   182  927
e1167   120  823
e1168   690  930
e1169   303  616
e1170   193  817
e1171   674  861
e1172   18   812
e1173   193  369
e1174   211  966
e1175   6    549
e1176   665  951
e1177   463  551
e1178   5    234
e1179   31   325
e1180   792  922
e1181   221  637
e1182   20   967
e1183   147  682
e1184   37   378
e1185   823  942
e1186   466  846
e1187   465  995
e1188   273  377
e1189   654  795
e1190   278  463
e1191   117  458
e1192   641  932
e1193   133  518
e1194   360  376
e1195   116  457
e1196   272  605
e1197   401  695
e1198   224  597
e1199   52   655
e1200   156  834
e1201   24   184
e1202   486  703
e1203   200  557
e1204   87   732
e1205   531  580
e1206   568  644
e1207   676  763
e1208   88   997
e1209   629  835
e1210   306  678
e1211   262  486
e1212   218  574
e1213   64   772
e1214   154  399
e1215   603  619
e1216   130  776
e1217   123  284
e1218   435  457
e1219   229  648
e1220   318  820
e1221   274  385
e1222   74   877
e1223   51   704
e1224   726  834
e1225   227  567
e1226   37   218
e1227   382  479
e1228   539  572
e1229   130  966
e1230   136  714
e1231   158  934
e1232   114  978
e1233   402  793
e1234   392  522
e1235   328  540
e1236   188  860
e1237   312  486
e1238   404  878
e1239   144  609
e1240   722  870
e1241   339  565
e1242   52   927
e1243   94   386
e1244   394  645
e1245   712  896
e1246   100  492
e1247   182  934
e1248   341  663
e1249   272  900
e1250   673  912
e1251   334  529
e1252   506  688
e1253   31   708
e1254   725  896
e1255   75   695
e1256   822  930
e1257   260  993
e1258   594  798
e1259   8    62
e1260   309  593
e1261   399  878
e1262   433  681
e1263   49   760
e1264   130  254
e1265   64   824
e1266   606  710
e1267   472  958
e1268   5    193
e1269   59   239
e1270   345  356
e1271   369  499
e1272   18   570
e1273   670  967
e1274   841  942
e1275   69   384
e1276   211  334
e1277   307  364
e1278   514  652
e1279   74   654
e1280   640  949
e1281   595  777
e1282   12   73
e1283   90   221
e1284   302  351
e1285   794  800
e1286   535  769
e1287   238  717
e1288   901  940
e1289   309  664
e1290   380  467
e1291   312  920
e1292   746  755
e1293   396  730
e1294   108  403
e1295   445  542
e1296   352  985
e1297   397  600
e1298   579  774
e1299   426  558
e1300   746  929
e1301   319  539
e1302   143  591
e1303   534  565
e1304   70   494
e1305   425  614
e1306   344  991
e1307   261  608
e1308   29   465
e1309   318  850
e1310   282  694
e1311   243  818
e1312   259  857
e1313   442  551
e1314   170  321
e1315   167  659
e1316   475  751
e1317   721  736
e1318   61   381
e1319   155  170
e1320   165  222
e1321   333  902
e1322   684  832
e1323   198  362
e1324   339  378
e1325   115  368
e1326   109  925
e1327   235  277
e1328   77   928
e1329   682  884
e1330   150  984
e1331   174  396
e1332   258  412
e1333   139  593
e1334   255  888
e1335   200  648
e1336   295  695
e1337   97   117
e1338   486  792
e1339   26   560
e1340   61   81
e1341   173  831
e1342   545  953
e1343   243  367
e1344   475  501
e1345   793  984
e1346   287  700
e1347   6    238
e1348   729  770
e1349   426  922
e1350   606  693
e1351   107  490
e1352   139  721
e1353   231  820
e1354   13   160
e1355   518  657
e1356   69   824
e1357   566  811
e1358   221  867
e1359   16   773
e1360   119  754
e1361   95   217
e1362   9    949
e1363   689  859
e1364   64   348
e1365   134  564
e1366   333  456
e1367   683  974
e1368   233  692
e1369   13   725
e1370   315  355
e1371   59   351
e1372   44   467
e1373   464  937
e1374   205  427
e1375   55   509
e1376   411  921
e1377   353  487
e1378   396  923
e1379   773  812
e1380   154  542
e1381   380  813
e1382   385  879
e1383   324  368
e1384   95   128
e1385   874  989
e1386   4    142
e1387   419  804
e1388   696  744
e1389   750  905
e1390   546  752
e1391   143  433
e1392   510  555
e1393   412  723
e1394   622  970
e1395   288  769
e1396   461  914
e1397   201  471
e1398   503  679
e1399   83   473
e1400   96   720
e1401   299  843
e1402   331  521
e1403   407  913
e1404   503  683
e1405   652  658
e1406   174  868
e1407   267  790
e1408   670  721
e1409   370  825
e1410   662  912
e1411   399  474
e1412   106  841
e1413   229  528
e1414   218  533
e1415   17   302
e1416   272  667
e1417   185  450
e1418   134  910
e1419   35   813
e1420   317  597
e1421   287  910
e1422   636  965
e1423   593  595
e1424   648  682
e1425   481  834
e1426   103  855
e1427   422  808
e1428   369  698
e1429   226  459
e1430   685  993
e1431   286  874
e1432   381  641
e1433   381  508
e1434   683  817
e1435   588  880
e1436   791  858
e1437   345  773
e1438   3    112
e1439   206  510
e1440   511  936
e1441   581  852
e1442   469  738
e1443   163  170
e1444   246  377
e1445   542  752
e1446   587  676
e1447   42   912
e1448   443  624
e1449   324  906
e1450   88   256
e1451   831  910
e1452   802  893
e1453   64   977
e1454   77   330
e1455   587  806
e1456   254  859
e1457   58   716
e1458   23   104
e1459   549  913
e1460   211  479
e1461   263  306
e1462   66   339
e1463   271  912
e1464   749  861
e1465   380  903
e1466   187  206
e1467   423  950
e1468   26   751
e1469   50   845
e1470   169  840
e1471   166  572
e1472   872  985
e1473   421  809
e1474   76   994
e1475   45   846
e1476   605  826
e1477   464  766
e1478   706  982
e1479   316  469
e1480   174  427
e1481   381  673
e1482   293  304
e1483   32   354
e1484   705  973
e1485   380  421
e1486   94   372
e1487   735  900
e1488   490  656
e1489   399  764
e1490   53   483
e1491   213  305
e1492   342  906
e1493   587  985
e1494   787  863
e1495   371  784
e1496   146  995
e1497   10   785
e1498   120  580
e1499   455  954
e1500   371  448
e1501   466  573
e1502   673  732
e1503   866  870
e1504   493  808
e1505   307  552
e1506   417  692
e1507   122  169
e1508   332  399
e1509   611  695
e1510   369  386
e1511   635  842
e1512   2    596
e1513   100  589
e1514   115  646
e1515   371  820
e1516   599  811
e1517   35   934
e1518   640  876
e1519   233  866
e1520   120  552
e1521   371  779
e1522   233  480
e1523   304  954
e1524   24   617
e1525   679  721
e1526   343  885
e1527   63   86
e1528   530  939
e1529   671  871
e1530   282  633
e1531   162  751
e1532   122  488
e1533   741  818
e1534   189  657
e1535   457  530
e1536   166  830
e1537   59   250
e1538   471  608
e1539   155  363
e1540   48   797
e1541   499  566
e1542   650  968
e1543   468  936
e1544   513  973
e1545   404  701
e1546   5    562
e1547   233  271
e1548   369  617
e1549   250  993
e1550   137  492
e1551   647  835
e1552   87   223
e1553   56   556
e1554   284  837
e1555   59   455
e1556   508  785
e1557   624  837
e1558   253  716
e1559   195  473
e1560   273  553
e1561   305  685
e1562   785  829
e1563   452  605
e1564   597  789
e1565   882  991
e1566   162  222
e1567   871  912
e1568   150  731
e1569   412  746
e1570   95   881
e1571   185  677
e1572   345  518
e1573   498  917
e1574   397  939
e1575   116  555
e1576   423  777
e1577   219  441
e1578   832  962
e1579   50   259
e1580   771  952
e1581   459  496
e1582   465  955
e1583   623  838
e1584   637  712
e1585   687  986
e1586   449  841
e1587   378  673
e1588   89   629
e1589   167  440
e1590   913  955
e1591   201  666
e1592   234  766
e1593   445  568
e1594   652  722
e1595   81   188
e1596   154  681
e1597   144  975
e1598   422  689
e1599   54   722
e1600   294  508
e1601   227  861
e1602   570  710
e1603   276  975
e1604   399  769
e1605   131  204
e1606   610  796
e1607   346  817
e1608   258  286
e1609   190  263
e1610   393  897
e1611   901  985
e1612   499  632
e1613   306  688
e1614   235  474
e1615   251  401
e1616   113  907
e1617   620  933
e1618   94   439
e1619   492  665
e1620   491  594
e1621   47   954
e1622   522  878
e1623   71   393
e1624   159  809
e1625   164  858
e1626   427  532
e1627   115  158
e1628   393  876
e1629   211  596
e1630   264  588
e1631   165  502
e1632   518  730
e1633   297  683
e1634   678  726
e1635   724  847
e1636   598  767
e1637   303  700
e1638   347  948
e1639   463  755
e1640   107  236
e1641   316  880
e1642   87   377
e1643   375  975
e1644   818  956
e1645   219  227
e1646   281  844
e1647   401  903
e1648   93   883
e1649   436  793
e1650   581  710
e1651   83   393
e1652   12   435
e1653   398  829
e1654   833  855
e1655   445  769
e1656   413  841
e1657   29   105
e1658   186  709
e1659   432  788
e1660   756  922
e1661   728  860
e1662   499  506
e1663   4    487
e1664   198  798
e1665   211  465
e1666   512  671
e1667   174  397
e1668   797  843
e1669   366  881
e1670   146  690
e1671   101  543
e1672   50   783
e1673   3    806
e1674   177  372
e1675   195  907
e1676   5    95
e1677   37   659
e1678   533  982
e1679   584  930
e1680   8    911
e1681   36   632
e1682   304  644
e1683   742  934
e1684   668  708
e1685   187  912
e1686   306  422
e1687   611  742
e1688   380  628
e1689   717  811
e1690   1    700
e1691   311  826
e1692   305  603
e1693   370  508
e1694   515  635
e1695   310  416
e1696   213  951
e1697   358  779
e1698   507  515
e1699   457  746
e1700   64   849
e1701   336  469
e1702   186  283
e1703   601  674
e1704   264  427
e1705   280  355
e1706   723  867
e1707   8    231
e1708   601  806
e1709   340  433
e1710   427  935
e1711   108  153
e1712   293  878
e1713   355  699
e1714   64   964
e1715   96   873
e1716   66   171
e1717   636  868
e1718   665  842
e1719   321  641
e1720   697  704
e1721   209  245
e1722   61   236
e1723   346  588
e1724   351  721
e1725   178  709
e1726   75   118
e1727   423  812
e1728   184  957
e1729   177  309
e1730   247  584
e1731   300  610
e1732   331  407
e1733   185  657
e1734   595  999
e1735   343  760
e1736   112  166
e1737   238  637
e1738   183  900
e1739   232  917
e1740   291  353
e1741   634  713
e1742   387  786
e1743   54   799
e1744   255  446
e1745   482  680
e1746   333  666
e1747   458  737
e1748   87   945
e1749   830  878
e1750   877  931
e1751   127  348
e1752   9    419
e1753   544  963
e1754   481  574
e1755   58   241
e1756   268  945
e1757   19   231
e1758   613  897
e1759   515  944
e1760   131  609
e1761   403  554
e1762   862  915
e1763   94   834
e1764   180  376
e1765   151  238
e1766   23   87
e1767   356  360
e1768   6    508
e1769   367  705
e1770   836  844
e1771   573  681
e1772   205  623
e1773   215  722
e1774   315  507
e1775   191  845
e1776   430  934
e1777   222  746
e1778   528  794
e1779   147  213
e1780   325  710
e1781   302  588
e1782   3    423
e1783   35   181
e1784   589  659
e1785   106  225
e1786   148  192
e1787   101  774
e1788   559  722
e1789   293  349
e1790   373  647
e1791   520  870
e1792   335  961
e1793   89   809
e1794   611  866
e1795   213  832
e1796   296  558
e1797   42   134
e1798   248  271
e1799   203  259
e1800   34   588
e1801   133  656
e1802   282  740
e1803   283  999
e1804   449  834
e1805   188  806
e1806   445  920
e1807   501  953
e1808   191  719
e1809   462  968
e1810   195  947
e1811   316  979
e1812   13   827
e1813   634  810
e1814   106  967
e1815   289  526
e1816   147  464
e1817   614  705
e1818   240  864
e1819   588  595
e1820   526  963
e1821   256  418
e1822   26   424
e1823   376  768
e1824   58   90
e1825   529  944
e1826   303  797
e1827   8    642
e1828   155  719
e1829   269  830
e1830   365  931
e1831   177  867
e1832   899  923
e1833   299  343
e1834   215  887
e1835   327  713
e1836   131  374
e1837   500  669
e1838   691  899
e1839   556  801
e1840   245  435
e1841   17   576
e1842   23   997
e1843   668  986
e1844   64   139
e1845   86   895
e1846   35   320
e1847   598  665
e1848   350  390
e1849   495  525
e1850   470  684
e1851   161  172
e1852   377  617
e1853   399  930
e1854   298  340
e1855   821  951
e1856   29   599
e1857   24   496
e1858   160  789
e1859   844  926
e1860   676  914
e1861   152  160
e1862   627  992
e1863   293  812
e1864   709  902
e1865   302  320
e1866   32   404
e1867   118  776
e1868   274  405
