V: 500
E: 12475
e397    27  367
e398    27  318
e399    318 400
e400    345 400
e401    173 345
e402    33  173
e403    33  102
e404    102 212
e405    212 364
e406    297 364
e407    122 297
e408    122 385
e409    96  385
e410    23  96
e411    23  338
e412    120 338
e413    120 448
e414    50  448
e415    50  70
e416    70  185
e417    185 246
e418    115 246
e419    115 169
e420    169 350
e421    266 350
e422    266 415
e423    393 415
e424    370 393
e425    103 370
e426    103 394
e427    211 394
e428    36  211
e429    36  196
e430    1   196
e431    1   76
e432    76  365
e433    315 365
e434    315 469
e435    469 486
e436    298 486
e437    87  298
e438    66  87
e439    41  66
e440    41  382
e441    294 382
e442    294 343
e443    343 371
e444    344 371
e445    344 431
e446    258 431
e447    7   258
e448    7   444
e449    117 444
e450    117 312
e451    312 499
e452    292 499
e453    292 395
e454    395 439
e455    349 439
e456    17  349
e457    17  214
e458    214 372
e459    126 372
e460    126 147
e461    147 310
e462    310 375
e463    337 375
e464    337 434
e465    276 434
e466    97  276
e467    97  220
e468    127 220
e469    127 238
e470    77  238
e471    77  160
e472    160 358
e473    74  358
e474    74  348
e475    308 348
e476    274 308
e477    274 420
e478    273 420
e479    273 317
e480    93  317
e481    68  93
e482    68  183
e483    152 183
e484    26  152
e485    26  233
e486    233 467
e487    229 467
e488    229 459
e489    32  459
e490    32  79
e491    79  424
e492    98  424
e493    98  464
e494    158 464
e495    112 158
e496    112 478
e497    324 478
e498    324 374
e499    11  374
e500    83  367
e501    47  207
e502    65  280
e503    19  306
e504    9   210
e505    115 189
e506    182 246
e507    41  379
e508    34  139
e509    51  372
e510    81  402
e511    8   267
e512    96  290
e513    342 377
e514    92  404
e515    161 413
e516    336 364
e517    253 268
e518    141 444
e519    35  168
e520    43  308
e521    234 418
e522    244 265
e523    254 295
e524    42  385
e525    86  346
e526    254 423
e527    3   316
e528    40  100
e529    112 275
e530    430 439
e531    106 428
e532    49  203
e533    325 346
e534    273 494
e535    435 498
e536    337 367
e537    243 359
e538    348 350
e539    264 332
e540    88  495
e541    207 335
e542    58  76
e543    159 442
e544    20  251
e545    168 405
e546    30  393
e547    97  379
e548    116 129
e549    42  369
e550    440 450
e551    261 269
e552    348 450
e553    219 418
e554    180 457
e555    156 251
e556    277 280
e557    280 352
e558    95  221
e559    48  474
e560    44  384
e561    243 326
e562    31  106
e563    469 474
e564    241 364
e565    219 244
e566    222 481
e567    46  392
e568    67  327
e569    211 257
e570    242 357
e571    64  262
e572    95  417
e573    128 250
e574    114 245
e575    285 396
e576    81  395
e577    56  499
e578    19  124
e579    164 420
e580    246 380
e581    178 316
e582    214 437
e583    55  271
e584    234 389
e585    25  29
e586    338 464
e587    118 302
e588    123 263
e589    148 190
e590    219 403
e591    361 496
e592    80  349
e593    87  139
e594    224 336
e595    309 423
e596    338 404
e597    111 331
e598    65  446
e599    159 351
e600    74  147
e601    362 380
e602    221 257
e603    244 432
e604    197 277
e605    361 434
e606    371 474
e607    17  162
e608    183 386
e609    237 366
e610    184 299
e611    53  332
e612    217 312
e613    125 126
e614    177 238
e615    412 490
e616    43  330
e617    357 481
e618    276 324
e619    395 417
e620    27  310
e621    62  403
e622    430 438
e623    170 322
e624    226 383
e625    210 486
e626    360 463
e627    242 310
e628    4   68
e629    132 307
e630    238 270
e631    257 460
e632    381 449
e633    187 432
e634    305 405
e635    408 413
e636    405 449
e637    306 375
e638    150 250
e639    196 279
e640    304 338
e641    282 356
e642    427 468
e643    80  130
e644    48  88
e645    272 413
e646    110 192
e647    40  157
e648    68  146
e649    57  113
e650    136 498
e651    321 365
e652    297 476
e653    37  456
e654    89  437
e655    160 319
e656    225 436
e657    3   400
e658    104 489
e659    23  290
e660    252 352
e661    99  258
e662    136 492
e663    222 340
e664    248 335
e665    5   238
e666    137 222
e667    169 198
e668    462 474
e669    171 381
e670    174 390
e671    152 492
e672    95  388
e673    47  256
e674    107 257
e675    52  464
e676    91  357
e677    147 306
e678    37  107
e679    329 340
e680    76  198
e681    208 254
e682    156 199
e683    3   182
e684    239 335
e685    27  427
e686    120 224
e687    78  133
e688    360 448
e689    371 397
e690    89  466
e691    233 491
e692    275 284
e693    47  148
e694    52  417
e695    133 367
e696    41  134
e697    95  193
e698    238 467
e699    233 453
e700    45  414
e701    18  273
e702    26  331
e703    237 240
e704    228 458
e705    89  287
e706    237 432
e707    111 252
e708    218 465
e709    425 471
e710    8   135
e711    87  188
e712    60  202
e713    183 394
e714    25  440
e715    112 123
e716    138 496
e717    45  484
e718    448 460
e719    161 259
e720    35  411
e721    89  189
e722    44  265
e723    131 202
e724    290 485
e725    228 249
e726    29  268
e727    225 280
e728    331 458
e729    71  271
e730    58  132
e731    19  213
e732    117 165
e733    94  99
e734    207 449
e735    6   163
e736    57  213
e737    98  390
e738    46  399
e739    159 423
e740    192 430
e741    41  394
e742    212 363
e743    356 467
e744    204 414
e745    87  118
e746    389 391
e747    127 478
e748    71  199
e749    73  100
e750    33  450
e751    83  254
e752    223 322
e753    55  193
e754    128 139
e755    60  234
e756    342 441
e757    164 172
e758    254 307
e759    128 310
e760    185 245
e761    46  120
e762    117 166
e763    87  412
e764    399 475
e765    324 326
e766    210 397
e767    311 439
e768    219 490
e769    170 301
e770    287 329
e771    28  470
e772    210 477
e773    50  187
e774    27  314
e775    265 319
e776    291 323
e777    9   348
e778    277 464
e779    27  106
e780    227 469
e781    229 260
e782    85  234
e783    203 445
e784    2   354
e785    317 453
e786    9   84
e787    299 399
e788    93  276
e789    141 336
e790    117 401
e791    99  372
e792    8   211
e793    33  388
e794    50  430
e795    348 443
e796    143 384
e797    102 333
e798    58  211
e799    126 295
e800    106 274
e801    185 460
e802    75  448
e803    235 283
e804    24  450
e805    234 372
e806    442 465
e807    68  411
e808    129 358
e809    50  226
e810    53  316
e811    72  395
e812    7   11
e813    434 442
e814    176 198
e815    65  341
e816    210 298
e817    12  368
e818    139 216
e819    263 298
e820    251 274
e821    101 364
e822    197 476
e823    2   419
e824    233 265
e825    201 473
e826    69  162
e827    74  458
e828    113 211
e829    64  454
e830    15  294
e831    107 326
e832    109 170
e833    74  232
e834    98  400
e835    352 491
e836    60  287
e837    302 453
e838    295 452
e839    31  376
e840    10  15
e841    209 412
e842    141 226
e843    230 403
e844    137 410
e845    104 301
e846    186 234
e847    249 480
e848    39  145
e849    28  492
e850    270 403
e851    322 333
e852    413 483
e853    142 376
e854    116 272
e855    6   416
e856    237 423
e857    1   55
e858    85  195
e859    101 468
e860    267 344
e861    95  188
e862    100 249
e863    305 326
e864    39  473
e865    158 414
e866    303 349
e867    129 240
e868    193 377
e869    243 499
e870    28  500
e871    114 365
e872    385 404
e873    264 368
e874    180 248
e875    396 450
e876    25  438
e877    59  262
e878    134 176
e879    165 234
e880    144 337
e881    92  115
e882    114 389
e883    295 316
e884    209 308
e885    197 358
e886    239 469
e887    230 231
e888    215 285
e889    42  382
e890    147 291
e891    78  209
e892    279 476
e893    70  88
e894    60  65
e895    143 335
e896    66  184
e897    192 471
e898    251 313
e899    272 479
e900    364 469
e901    187 441
e902    81  253
e903    23  56
e904    329 446
e905    20  350
e906    136 284
e907    46  170
e908    67  406
e909    117 335
e910    225 301
e911    248 252
e912    67  363
e913    285 292
e914    47  261
e915    473 480
e916    403 444
e917    73  283
e918    351 391
e919    396 456
e920    65  223
e921    119 242
e922    124 211
e923    51  431
e924    15  146
e925    346 404
e926    196 437
e927    179 245
e928    113 193
e929    121 391
e930    272 289
e931    68  476
e932    378 467
e933    77  382
e934    63  388
e935    176 196
e936    222 451
e937    113 237
e938    133 484
e939    38  443
e940    312 362
e941    271 402
e942    135 357
e943    7   277
e944    225 329
e945    158 170
e946    65  270
e947    107 452
e948    89  174
e949    153 334
e950    47  170
e951    128 368
e952    229 451
e953    395 475
e954    325 442
e955    261 480
e956    156 179
e957    80  428
e958    2   75
e959    212 332
e960    70  101
e961    157 234
e962    38  218
e963    386 407
e964    115 162
e965    148 311
e966    205 480
e967    142 396
e968    144 494
e969    129 452
e970    240 302
e971    183 283
e972    68  191
e973    3   92
e974    179 486
e975    15  450
e976    321 463
e977    233 478
e978    13  134
e979    410 413
e980    9   323
e981    164 360
e982    294 451
e983    451 500
e984    283 438
e985    359 434
e986    84  124
e987    93  300
e988    375 388
e989    27  167
e990    36  315
e991    401 437
e992    134 212
e993    159 348
e994    419 473
e995    129 361
e996    40  234
e997    231 307
e998    19  442
e999    117 489
e1000   53  191
e1001   49  310
e1002   92  246
e1003   379 392
e1004   229 433
e1005   90  139
e1006   383 468
e1007   8   378
e1008   109 424
e1009   161 453
e1010   103 341
e1011   364 479
e1012   74  309
e1013   84  125
e1014   278 362
e1015   358 369
e1016   50  386
e1017   337 484
e1018   6   353
e1019   120 191
e1020   243 469
e1021   40  431
e1022   330 491
e1023   351 393
e1024   162 299
e1025   19  122
e1026   67  329
e1027   14  350
e1028   74  446
e1029   173 240
e1030   308 467
e1031   102 367
e1032   75  221
e1033   253 419
e1034   47  395
e1035   3   257
e1036   234 333
e1037   135 418
e1038   411 439
e1039   35  319
e1040   182 275
e1041   422 479
e1042   241 340
e1043   58  303
e1044   36  487
e1045   60  410
e1046   19  113
e1047   153 436
e1048   64  368
e1049   109 465
e1050   238 474
e1051   268 304
e1052   297 365
e1053   234 285
e1054   380 411
e1055   136 439
e1056   412 422
e1057   193 492
e1058   124 386
e1059   127 236
e1060   196 419
e1061   60  383
e1062   443 485
e1063   145 215
e1064   181 483
e1065   267 347
e1066   426 474
e1067   81  208
e1068   155 471
e1069   183 376
e1070   55  69
e1071   147 156
e1072   49  275
e1073   149 192
e1074   28  461
e1075   50  244
e1076   230 438
e1077   43  191
e1078   92  245
e1079   284 355
e1080   71  221
e1081   54  429
e1082   93  113
e1083   162 486
e1084   284 342
e1085   222 232
e1086   251 442
e1087   181 350
e1088   49  227
e1089   12  211
e1090   294 453
e1091   188 221
e1092   24  433
e1093   244 410
e1094   38  236
e1095   117 227
e1096   328 372
e1097   155 485
e1098   16  218
e1099   44  457
e1100   113 164
e1101   244 351
e1102   239 319
e1103   187 303
e1104   49  342
e1105   365 495
e1106   73  233
e1107   61  268
e1108   333 383
e1109   90  497
e1110   183 418
e1111   250 304
e1112   168 495
e1113   114 361
e1114   97  197
e1115   331 334
e1116   56  184
e1117   99  130
e1118   103 445
e1119   114 482
e1120   222 223
e1121   196 395
e1122   44  252
e1123   299 494
e1124   268 388
e1125   102 184
e1126   222 454
e1127   195 274
e1128   47  415
e1129   76  245
e1130   189 459
e1131   91  353
e1132   9   164
e1133   178 181
e1134   431 474
e1135   166 439
e1136   352 383
e1137   369 460
e1138   223 356
e1139   261 417
e1140   2   62
e1141   210 347
e1142   95  151
e1143   110 231
e1144   282 404
e1145   57  216
e1146   238 369
e1147   33  155
e1148   133 343
e1149   380 386
e1150   72  316
e1151   326 337
e1152   164 222
e1153   332 339
e1154   59  472
e1155   160 286
e1156   243 398
e1157   343 382
e1158   259 359
e1159   54  451
e1160   70  396
e1161   110 215
e1162   70  115
e1163   229 337
e1164   328 381
e1165   381 470
e1166   186 345
e1167   10  237
e1168   432 488
e1169   272 319
e1170   145 469
e1171   158 432
e1172   210 271
e1173   258 495
e1174   190 251
e1175   28  85
e1176   121 327
e1177   256 421
e1178   113 122
e1179   94  218
e1180   111 249
e1181   92  486
e1182   89  405
e1183   58  315
e1184   162 334
e1185   327 395
e1186   40  283
e1187   306 428
e1188   58  139
e1189   339 361
e1190   120 471
e1191   77  148
e1192   297 442
e1193   55  225
e1194   266 482
e1195   101 338
e1196   162 396
e1197   341 483
e1198   69  366
e1199   396 438
e1200   97  356
e1201   258 357
e1202   45  488
e1203   315 493
e1204   64  118
e1205   234 275
e1206   98  140
e1207   102 410
e1208   147 296
e1209   91  351
e1210   181 292
e1211   20  446
e1212   439 490
e1213   122 410
e1214   298 445
e1215   473 490
e1216   183 465
e1217   292 375
e1218   39  221
e1219   10  454
e1220   273 410
e1221   324 364
e1222   101 105
e1223   4   22
e1224   74  295
e1225   45  422
e1226   15  306
e1227   146 417
e1228   337 410
e1229   50  269
e1230   406 424
e1231   48  320
e1232   75  302
e1233   269 416
e1234   266 310
e1235   189 257
e1236   194 341
e1237   19  181
e1238   122 317
e1239   385 420
e1240   100 436
e1241   116 372
e1242   68  253
e1243   160 458
e1244   37  458
e1245   383 384
e1246   271 405
e1247   5   87
e1248   45  225
e1249   250 299
e1250   88  337
e1251   256 486
e1252   289 385
e1253   175 229
e1254   125 127
e1255   101 289
e1256   384 418
e1257   114 324
e1258   177 291
e1259   8   67
e1260   109 344
e1261   308 379
e1262   289 486
e1263   177 254
e1264   272 295
e1265   121 373
e1266   49  348
e1267   131 344
e1268   465 487
e1269   284 340
e1270   36  411
e1271   94  358
e1272   387 467
e1273   264 292
e1274   49  214
e1275   242 479
e1276   228 456
e1277   210 449
e1278   58  80
e1279   303 441
e1280   421 448
e1281   329 333
e1282   297 416
e1283   266 336
e1284   160 480
e1285   102 191
e1286   60  169
e1287   74  468
e1288   334 450
e1289   99  339
e1290   491 497
e1291   246 463
e1292   131 294
e1293   166 321
e1294   138 396
e1295   73  407
e1296   163 399
e1297   88  364
e1298   30  78
e1299   171 179
e1300   27  52
e1301   55  284
e1302   359 377
e1303   74  396
e1304   155 242
e1305   225 499
e1306   204 241
e1307   430 444
e1308   87  485
e1309   36  285
e1310   16  131
e1311   85  128
e1312   88  284
e1313   270 440
e1314   197 486
e1315   391 421
e1316   156 169
e1317   48  471
e1318   207 409
e1319   388 417
e1320   58  271
e1321   166 397
e1322   349 397
e1323   166 459
e1324   434 455
e1325   103 491
e1326   394 494
e1327   36  40
e1328   200 399
e1329   76  467
e1330   304 438
e1331   169 199
e1332   79  352
e1333   70  73
e1334   156 474
e1335   77  224
e1336   120 200
e1337   228 360
e1338   232 350
e1339   188 239
e1340   118 481
e1341   264 315
e1342   384 400
e1343   262 427
e1344   13  130
e1345   7   72
e1346   313 442
e1347   254 479
e1348   73  498
e1349   45  319
e1350   94  280
e1351   304 482
e1352   27  211
e1353   167 181
e1354   168 186
e1355   13  229
e1356   458 459
e1357   436 490
e1358   286 453
e1359   152 308
e1360   144 444
e1361   217 403
e1362   135 388
e1363   141 475
e1364   288 353
e1365   188 369
e1366   24  460
e1367   178 334
e1368   53  358
e1369   53  108
e1370   96  450
e1371   327 405
e1372   214 495
e1373   22  354
e1374   138 265
e1375   92  213
e1376   168 472
e1377   151 160
e1378   80  494
e1379   392 404
e1380   193 234
e1381   334 393
e1382   144 481
e1383   269 435
e1384   156 281
e1385   383 428
e1386   100 345
e1387   213 494
e1388   318 498
e1389   34  120
e1390   150 210
e1391   96  141
e1392   202 489
e1393   18  373
e1394   60  255
e1395   205 467
e1396   319 403
e1397   57  493
e1398   352 425
e1399   420 445
e1400   110 242
e1401   255 285
e1402   69  247
e1403   157 259
e1404   82  343
e1405   272 471
e1406   115 371
e1407   243 483
e1408   194 385
e1409   281 442
e1410   62  263
e1411   324 401
e1412   141 462
e1413   281 310
e1414   325 438
e1415   74  371
e1416   115 477
e1417   101 378
e1418   356 395
e1419   134 349
e1420   216 230
e1421   174 176
e1422   288 496
e1423   204 335
e1424   314 421
e1425   40  300
e1426   165 410
e1427   358 479
e1428   209 432
e1429   107 323
e1430   288 449
e1431   18  219
e1432   8   402
e1433   256 495
e1434   238 382
e1435   338 349
e1436   37  308
e1437   52  347
e1438   88  227
e1439   36  466
e1440   78  307
e1441   125 390
e1442   26  35
e1443   312 461
e1444   257 400
e1445   392 464
e1446   33  242
e1447   281 347
e1448   158 497
e1449   166 386
e1450   2   79
e1451   39  467
e1452   462 466
e1453   4   102
e1454   12  114
e1455   391 483
e1456   358 397
e1457   211 301
e1458   60  95
e1459   474 493
e1460   183 441
e1461   338 499
e1462   386 490
e1463   295 306
e1464   271 462
e1465   350 431
e1466   62  151
e1467   228 465
e1468   111 351
e1469   65  160
e1470   32  359
e1471   199 246
e1472   9   410
e1473   67  176
e1474   137 442
e1475   222 403
e1476   165 192
e1477   320 445
e1478   80  129
e1479   49  81
e1480   156 209
e1481   141 343
e1482   163 461
e1483   246 422
e1484   73  393
e1485   100 209
e1486   429 435
e1487   83  443
e1488   254 485
e1489   81  329
e1490   130 319
e1491   326 354
e1492   49  447
e1493   266 370
e1494   146 206
e1495   149 482
e1496   80  302
e1497   323 409
e1498   219 356
e1499   49  84
e1500   322 489
e1501   283 369
e1502   13  37
e1503   237 468
e1504   250 363
e1505   327 336
e1506   301 469
e1507   27  263
e1508   315 356
e1509   216 295
e1510   53  195
e1511   41  248
e1512   118 425
e1513   356 408
e1514   20  121
e1515   129 364
e1516   170 281
e1517   93  497
e1518   348 485
e1519   37  290
e1520   29  479
e1521   121 343
e1522   310 322
e1523   182 334
e1524   318 383
e1525   404 468
e1526   62  368
e1527   355 437
e1528   36  281
e1529   419 445
e1530   106 112
e1531   129 218
e1532   207 500
e1533   21  157
e1534   266 376
e1535   180 372
e1536   26  259
e1537   167 238
e1538   199 432
e1539   103 438
e1540   74  436
e1541   39  138
e1542   154 461
e1543   68  303
e1544   157 427
e1545   40  371
e1546   367 431
e1547   312 492
e1548   104 344
e1549   162 165
e1550   52  458
e1551   96  203
e1552   304 378
e1553   131 189
e1554   5   83
e1555   98  342
e1556   32  483
e1557   74  80
e1558   39  476
e1559   140 355
e1560   94  220
e1561   49  368
e1562   156 332
e1563   328 371
e1564   355 441
e1565   335 355
e1566   275 439
e1567   117 487
e1568   58  435
e1569   83  264
e1570   172 239
e1571   135 153
e1572   199 215
e1573   388 399
e1574   233 294
e1575   16  305
e1576   311 464
e1577   68  238
e1578   4   336
e1579   223 264
e1580   261 476
e1581   64  334
e1582   228 263
e1583   209 404
e1584   87  416
e1585   145 418
e1586   376 457
e1587   183 356
e1588   68  415
e1589   134 153
e1590   269 430
e1591   77  123
e1592   51  425
e1593   128 371
e1594   207 379
e1595   100 484
e1596   294 361
e1597   289 412
e1598   408 453
e1599   179 296
e1600   207 484
e1601   89  98
e1602   89  348
e1603   128 212
e1604   90  171
e1605   131 184
e1606   47  455
e1607   184 212
e1608   139 177
e1609   276 392
e1610   2   37
e1611   46  104
e1612   97  125
e1613   88  272
e1614   452 479
e1615   8   201
e1616   90  339
e1617   370 447
e1618   35  327
e1619   203 283
e1620   1   495
e1621   209 395
e1622   163 416
e1623   243 406
e1624   194 228
e1625   231 450
e1626   20  61
e1627   177 447
e1628   43  104
e1629   252 474
e1630   2   357
e1631   192 261
e1632   83  484
e1633   293 366
e1634   101 315
e1635   178 312
e1636   110 474
e1637   8   276
e1638   209 329
e1639   130 462
e1640   191 345
e1641   44  259
e1642   30  277
e1643   140 319
e1644   413 500
e1645   266 492
e1646   144 282
e1647   17  235
e1648   313 433
e1649   41  371
e1650   143 413
e1651   16  138
e1652   258 452
e1653   170 245
e1654   118 395
e1655   12  414
e1656   61  157
e1657   3   313
e1658   163 306
e1659   344 475
e1660   101 453
e1661   49  187
e1662   22  459
e1663   132 328
e1664   274 312
e1665   197 397
e1666   92  151
e1667   131 203
e1668   243 392
e1669   20  188
e1670   74  243
e1671   371 382
e1672   78  342
e1673   126 392
e1674   233 331
e1675   7   355
e1676   90  397
e1677   42  88
e1678   330 365
e1679   180 236
e1680   114 124
e1681   307 397
e1682   217 499
e1683   410 421
e1684   183 454
e1685   260 271
e1686   156 287
e1687   211 401
e1688   178 219
e1689   109 118
e1690   42  302
e1691   391 457
e1692   108 195
e1693   63  162
e1694   267 414
e1695   213 285
e1696   65  461
e1697   76  347
e1698   361 373
e1699   421 482
e1700   149 172
e1701   85  473
e1702   221 434
e1703   378 497
e1704   187 324
e1705   63  221
e1706   106 422
e1707   312 356
e1708   109 350
e1709   110 227
e1710   293 348
e1711   346 416
e1712   3   59
e1713   92  440
e1714   143 364
e1715   248 305
e1716   149 197
e1717   32  153
e1718   69  373
e1719   170 175
e1720   185 199
e1721   81  338
e1722   151 193
e1723   143 179
e1724   149 491
e1725   226 265
e1726   195 252
e1727   135 380
e1728   127 233
e1729   27  218
e1730   57  342
e1731   14  181
e1732   382 474
e1733   366 457
e1734   160 391
e1735   288 478
e1736   436 439
e1737   28  163
e1738   336 455
e1739   154 408
e1740   324 449
e1741   292 374
e1742   40  418
e1743   3   497
e1744   14  152
e1745   421 442
e1746   347 452
e1747   143 333
e1748   157 172
e1749   199 220
e1750   222 285
e1751   253 490
e1752   204 249
e1753   317 327
e1754   167 473
e1755   397 425
e1756   119 474
e1757   393 395
e1758   141 266
e1759   264 342
e1760   364 477
e1761   239 444
e1762   239 346
e1763   131 487
e1764   103 386
e1765   299 492
e1766   137 434
e1767   102 123
e1768   197 302
e1769   169 170
e1770   180 214
e1771   42  336
e1772   24  228
e1773   229 468
e1774   58  441
e1775   31  377
e1776   358 394
e1777   243 422
e1778   15  279
e1779   251 358
e1780   118 341
e1781   215 281
e1782   127 481
e1783   40  261
e1784   293 496
e1785   197 464
e1786   96  472
e1787   129 297
e1788   28  402
e1789   12  215
e1790   379 403
e1791   162 430
e1792   9   461
e1793   280 405
e1794   192 202
e1795   183 324
e1796   51  312
e1797   51  373
e1798   56  466
e1799   61  101
e1800   264 428
e1801   245 413
e1802   60  298
e1803   230 446
e1804   378 394
e1805   3   37
e1806   216 480
e1807   53  412
e1808   21  272
e1809   294 349
e1810   14  470
e1811   160 414
e1812   45  256
e1813   332 473
e1814   341 411
e1815   451 452
e1816   165 170
e1817   96  418
e1818   107 401
e1819   51  246
e1820   308 446
e1821   15  180
e1822   332 336
e1823   414 462
e1824   41  284
e1825   284 380
e1826   80  439
e1827   231 296
e1828   401 500
e1829   254 474
e1830   115 422
e1831   38  93
e1832   30  85
e1833   46  247
e1834   136 176
e1835   115 120
e1836   104 431
e1837   25  487
e1838   335 399
e1839   210 328
e1840   294 418
e1841   190 300
e1842   32  169
e1843   232 371
e1844   187 370
e1845   1   97
e1846   77  354
e1847   131 387
e1848   88  409
e1849   302 430
e1850   215 290
e1851   108 279
e1852   265 421
e1853   353 477
e1854   272 453
e1855   101 397
e1856   44  73
e1857   181 198
e1858   233 238
e1859   61  417
e1860   160 315
e1861   378 449
e1862   80  120
e1863   261 354
e1864   101 473
e1865   116 247
e1866   27  470
e1867   79  421
e1868   82  140
e1869   268 380
e1870   316 395
