V: 500
E: 62375
e193    179 327
e194    179 233
e195    9   233
e196    9   283
e197    283 476
e198    451 476
e199    97  451
e200    97  435
e201    195 435
e202    195 374
e203    310 374
e204    310 384
e205    384 421
e206    219 421
e207    34  219
e208    34  494
e209    5   494
e210    5   208
e211    122 208
e212    122 334
e213    198 334
e214    38  198
e215    38  361
e216    211 361
e217    129 211
e218    129 256
e219    256 363
e220    356 363
e221    356 481
e222    28  481
e223    28  267
e224    267 468
e225    210 468
e226    210 439
e227    99  439
e228    99  196
e229    196 323
e230    146 323
e231    146 291
e232    291 427
e233    353 427
e234    271 353
e235    271 294
e236    144 294
e237    144 362
e238    362 500
e239    438 500
e240    309 438
e241    204 309
e242    204 312
e243    312 359
e244    328 359
e245    328 329
e246    183 329
e247    156 183
e248    156 382
e249    56  382
e250    56  242
e251    242 418
e252    285 418
e253    225 285
e254    225 475
e255    261 475
e256    197 261
e257    75  197
e258    75  265
e259    265 417
e260    413 417
e261    322 413
e262    45  322
e263    45  486
e264    289 486
e265    60  289
e266    60  364
e267    364 434
e268    434 461
e269    189 461
e270    189 419
e271    247 419
e272    91  247
e273    91  365
e274    18  365
e275    18  218
e276    218 276
e277    160 276
e278    61  160
e279    61  169
e280    169 432
e281    432 473
e282    473 490
e283    354 490
e284    176 354
e285    174 176
e286    174 292
e287    273 292
e288    227 273
e289    110 227
e290    17  110
e291    17  42
e292    42  142
e293    142 456
e294    241 456
e295    241 499
e296    408 499
e297    272 408
e298    272 401
e299    401 441
e300    114 441
e301    114 412
e302    158 412
e303    125 158
e304    48  125
e305    48  85
e306    85  143
e307    143 320
e308    320 377
e309    41  377
e310    41  165
e311    165 492
e312    491 492
e313    26  491
e314    26  368
e315    59  368
e316    59  335
e317    335 463
e318    307 463
e319    248 307
e320    10  248
e321    10  192
e322    192 303
e323    73  303
e324    43  73
e325    43  82
e326    82  277
e327    277 352
e328    295 352
e329    205 295
e330    191 205
e331    71  191
e332    71  130
e333    130 470
e334    453 470
e335    425 453
e336    251 425
e337    243 251
e338    243 390
e339    286 390
e340    167 286
e341    162 167
e342    92  162
e343    92  488
e344    459 488
e345    459 474
e346    462 474
e347    65  462
e348    65  78
e349    78  376
e350    194 376
e351    6   194
e352    6   30
e353    14  30
e354    14  15
e355    15  440
e356    36  440
e357    36  234
e358    178 234
e359    178 454
e360    104 454
e361    104 296
e362    74  296
e363    74  308
e364    300 308
e365    214 300
e366    214 460
e367    391 460
e368    105 391
e369    105 360
e370    68  360
e371    68  263
e372    263 497
e373    246 497
e374    154 246
e375    13  154
e376    13  123
e377    123 472
e378    326 472
e379    53  326
e380    20  53
e381    20  223
e382    199 223
e383    109 199
e384    109 487
e385    445 487
e386    186 445
e387    161 186
e388    161 342
e389    116 342
e390    116 366
e391    141 366
e392    25  141
e393    25  182
e394    182 443
e395    148 443
e396    148 370
e397    128 370
e398    128 253
e399    21  253
e400    21  83
e401    83  200
e402    62  200
e403    62  340
e404    266 340
e405    58  266
e406    58  206
e407    121 206
e408    33  121
e409    33  484
e410    400 484
e411    230 400
e412    230 238
e413    238 245
e414    245 416
e415    278 416
e416    278 444
e417    117 444
e418    117 153
e419    153 215
e420    215 240
e421    240 452
e422    330 452
e423    231 330
e424    231 244
e425    136 244
e426    136 406
e427    324 406
e428    324 405
e429    274 405
e430    274 404
e431    338 404
e432    51  338
e433    51  172
e434    98  172
e435    98  269
e436    269 341
e437    341 496
e438    63  496
e439    7   63
e440    7   387
e441    311 387
e442    54  311
e443    54  344
e444    31  344
e445    31  428
e446    304 428
e447    180 304
e448    180 331
e449    331 457
e450    100 457
e451    100 127
e452    127 290
e453    290 375
e454    375 378
e455    378 498
e456    23  498
e457    23  115
e458    115 159
e459    159 257
e460    257 367
e461    102 367
e462    102 260
e463    260 313
e464    313 388
e465    151 388
e466    151 224
e467    224 455
e468    420 455
e469    29  420
e470    29  262
e471    152 262
e472    152 358
e473    358 450
e474    57  450
e475    57  414
e476    380 414
e477    336 380
e478    171 336
e479    171 321
e480    101 321
e481    101 280
e482    280 284
e483    52  284
e484    52  437
e485    96  437
e486    96  298
e487    298 410
e488    212 410
e489    212 348
e490    95  348
e491    95  495
e492    389 495
e493    305 389
e494    305 379
e495    379 485
e496    477 485
e497    184 477
e498    1   184
e499    1   392
e500    416 475
e501    293 301
e502    115 184
e503    431 498
e504    237 459
e505    166 218
e506    47  498
e507    2   261
e508    32  90
e509    131 267
e510    144 279
e511    352 463
e512    140 469
e513    390 391
e514    423 455
e515    14  452
e516    342 380
e517    40  197
e518    235 311
e519    18  422
e520    139 367
e521    134 259
e522    332 382
e523    20  366
e524    173 203
e525    172 304
e526    3   212
e527    7   138
e528    123 338
e529    147 153
e530    109 293
e531    314 477
e532    7   153
e533    118 377
e534    350 463
e535    297 451
e536    72  345
e537    5   265
e538    94  145
e539    81  309
e540    103 371
e541    218 252
e542    119 281
e543    303 339
e544    60  374
e545    418 473
e546    82  372
e547    130 259
e548    162 320
e549    230 252
e550    249 456
e551    171 211
e552    8   253
e553    100 367
e554    2   239
e555    29  493
e556    257 345
e557    44  422
e558    226 391
e559    195 227
e560    38  350
e561    245 291
e562    46  478
e563    201 216
e564    7   216
e565    326 344
e566    343 352
e567    354 355
e568    7   201
e569    112 499
e570    181 436
e571    101 372
e572    67  389
e573    217 237
e574    208 328
e575    368 436
e576    26  126
e577    380 418
e578    5   381
e579    166 276
e580    293 400
e581    152 233
e582    159 168
e583    187 406
e584    190 492
e585    222 385
e586    84  228
e587    47  415
e588    373 438
e589    157 224
e590    262 479
e591    9   374
e592    139 408
e593    200 318
e594    436 473
e595    321 350
e596    223 342
e597    282 320
e598    285 368
e599    213 400
e600    203 312
e601    138 246
e602    484 486
e603    42  209
e604    466 479
e605    132 480
e606    9   157
e607    15  315
e608    26  144
e609    94  252
e610    370 468
e611    57  434
e612    340 402
e613    6   43
e614    265 266
e615    70  130
e616    161 325
e617    450 455
e618    233 236
e619    23  156
e620    158 200
e621    7   339
e622    219 456
e623    164 333
e624    6   208
e625    142 256
e626    275 462
e627    333 432
e628    190 379
e629    85  298
e630    204 441
e631    214 278
e632    336 411
e633    333 472
e634    55  65
e635    82  291
e636    121 439
e637    53  310
e638    31  427
e639    101 122
e640    210 238
e641    259 298
e642    10  489
e643    200 296
e644    122 393
e645    44  72
e646    215 497
e647    125 381
e648    46  172
e649    247 332
e650    425 465
e651    21  337
e652    122 409
e653    303 452
e654    89  177
e655    231 348
e656    20  406
e657    204 347
e658    116 273
e659    433 441
e660    38  493
e661    184 354
e662    57  224
e663    406 430
e664    56  255
e665    376 407
e666    154 432
e667    46  335
e668    459 469
e669    271 291
e670    120 320
e671    262 456
e672    91  484
e673    91  361
e674    326 422
e675    431 475
e676    346 392
e677    112 337
e678    113 353
e679    193 397
e680    34  198
e681    302 442
e682    253 300
e683    159 185
e684    157 379
e685    170 482
e686    113 374
e687    82  92
e688    94  241
e689    69  467
e690    430 485
e691    126 401
e692    16  86
e693    4   448
e694    132 434
e695    347 439
e696    79  424
e697    150 461
e698    184 338
e699    177 263
e700    274 448
e701    222 493
e702    234 278
e703    20  306
e704    244 372
e705    124 386
e706    269 412
e707    401 408
e708    214 426
e709    238 249
e710    225 247
e711    44  311
e712    92  190
e713    160 451
e714    132 444
e715    57  129
e716    222 393
e717    352 483
e718    295 408
e719    227 353
e720    142 414
e721    388 475
e722    53  455
e723    15  60
e724    224 470
e725    90  440
e726    39  201
e727    450 464
e728    45  130
e729    147 327
e730    301 389
e731    258 316
e732    190 231
e733    56  287
e734    132 493
e735    23  362
e736    96  311
e737    336 360
e738    137 492
e739    177 297
e740    72  145
e741    87  221
e742    40  454
e743    184 282
e744    389 459
e745    165 309
e746    400 496
e747    26  88
e748    160 295
e749    225 324
e750    368 459
e751    67  92
e752    68  109
e753    228 344
e754    128 342
e755    458 493
e756    30  368
e757    3   317
e758    80  229
e759    219 277
e760    5   6
e761    35  168
e762    54  468
e763    100 123
e764    272 285
e765    177 197
e766    354 413
e767    186 430
e768    6   130
e769    472 479
e770    110 457
e771    261 441
e772    1   172
e773    371 441
e774    210 494
e775    8   432
e776    77  448
e777    318 363
e778    33  292
e779    55  124
e780    244 446
e781    70  443
e782    262 452
e783    14  81
e784    101 318
e785    312 451
e786    247 250
e787    50  167
e788    65  407
e789    34  296
e790    113 252
e791    76  107
e792    245 264
e793    120 465
e794    36  67
e795    394 473
e796    6   424
e797    27  367
e798    14  371
e799    240 310
e800    92  428
e801    177 270
e802    58  399
e803    182 330
e804    269 281
e805    298 385
e806    329 500
e807    194 443
e808    138 368
e809    207 306
e810    116 142
e811    35  478
e812    339 424
e813    326 446
e814    220 301
e815    36  195
e816    98  295
e817    186 205
e818    431 483
e819    177 207
e820    64  290
e821    185 268
e822    9   269
e823    177 474
e824    334 482
e825    147 229
e826    65  103
e827    98  476
e828    236 450
e829    60  253
e830    113 357
e831    111 480
e832    104 233
e833    206 288
e834    124 257
e835    207 212
e836    100 191
e837    144 352
e838    211 432
e839    266 415
e840    269 366
e841    345 387
e842    72  389
e843    130 496
e844    197 230
e845    237 247
e846    118 178
e847    95  208
e848    180 205
e849    35  165
e850    222 269
e851    54  225
e852    23  123
e853    457 466
e854    246 459
e855    44  239
e856    339 470
e857    195 344
e858    12  224
e859    344 409
e860    292 474
e861    9   395
e862    21  465
e863    29  74
e864    5   437
e865    173 228
e866    102 176
e867    98  193
e868    120 216
e869    50  265
e870    164 433
e871    38  452
e872    186 498
e873    278 340
e874    252 423
e875    196 457
e876    191 297
e877    191 431
e878    159 260
e879    158 204
e880    383 494
e881    22  462
e882    74  317
e883    64  369
e884    97  146
e885    129 393
e886    359 460
e887    310 412
e888    57  255
e889    24  210
e890    188 190
e891    151 254
e892    216 242
e893    432 485
e894    263 411
e895    57  338
e896    107 416
e897    50  56
e898    16  203
e899    369 378
e900    410 434
e901    195 327
e902    123 304
e903    438 497
e904    280 381
e905    176 204
e906    181 449
e907    305 471
e908    209 233
e909    281 358
e910    80  385
e911    384 458
e912    72  260
e913    354 477
e914    304 362
e915    108 240
e916    180 341
e917    90  279
e918    325 496
e919    131 439
e920    220 495
e921    30  205
e922    87  135
e923    108 235
e924    136 252
e925    318 495
e926    21  235
e927    355 484
e928    311 452
e929    51  67
e930    144 327
e931    135 418
e932    274 437
e933    24  109
e934    92  193
e935    310 408
e936    78  342
e937    139 391
e938    375 429
e939    125 297
e940    242 465
e941    53  219
e942    45  113
e943    5   160
e944    236 357
e945    185 327
e946    81  258
e947    77  112
e948    288 361
e949    150 257
e950    111 500
e951    144 443
e952    410 442
e953    393 418
e954    94  382
e955    24  480
e956    14  443
e957    86  87
e958    82  426
e959    161 373
e960    365 433
e961    252 356
e962    126 367
e963    151 497
e964    62  231
e965    31  88
e966    148 173
e967    15  465
e968    98  276
e969    111 136
e970    112 196
e971    264 278
e972    256 304
e973    171 316
e974    27  494
e975    152 279
e976    96  415
e977    217 246
e978    249 289
e979    77  317
e980    260 421
e981    163 320
e982    63  393
e983    351 367
e984    123 428
e985    150 488
e986    238 472
e987    322 466
e988    88  488
e989    63  101
e990    335 455
e991    4   205
e992    253 411
e993    77  173
e994    269 431
e995    216 310
e996    200 294
e997    275 377
e998    449 458
e999    202 363
e1000   304 453
e1001   372 388
e1002   2   39
e1003   178 307
e1004   130 396
e1005   159 262
e1006   14  188
e1007   362 425
e1008   418 459
e1009   311 410
e1010   221 275
e1011   160 437
e1012   179 407
e1013   178 451
e1014   191 361
e1015   131 373
e1016   238 287
e1017   110 152
e1018   133 447
e1019   166 409
e1020   446 496
e1021   35  447
e1022   110 455
e1023   122 186
e1024   433 452
e1025   358 491
e1026   49  391
e1027   143 179
e1028   229 368
e1029   360 465
e1030   52  129
e1031   317 440
e1032   23  29
e1033   211 405
e1034   285 479
e1035   1   293
e1036   226 366
e1037   328 402
e1038   50  453
e1039   57  265
e1040   246 409
e1041   333 383
e1042   83  396
e1043   96  432
e1044   219 285
e1045   168 307
e1046   317 358
e1047   8   179
e1048   13  82
e1049   172 479
e1050   222 281
e1051   74  474
e1052   48  198
e1053   26  418
e1054   352 466
e1055   12  179
e1056   287 304
e1057   384 408
e1058   107 141
e1059   81  447
e1060   356 474
e1061   260 427
e1062   118 487
e1063   49  144
e1064   47  320
e1065   390 469
e1066   386 475
e1067   25  485
e1068   260 436
e1069   35  185
e1070   179 370
e1071   80  319
e1072   41  156
e1073   3   71
e1074   271 434
e1075   373 401
e1076   136 399
e1077   308 317
e1078   214 296
e1079   212 456
e1080   405 478
e1081   32  371
e1082   77  210
e1083   38  418
e1084   303 360
e1085   348 473
e1086   412 456
e1087   178 211
e1088   108 394
e1089   220 462
e1090   73  484
e1091   115 277
e1092   18  420
e1093   76  333
e1094   70  177
e1095   222 229
e1096   304 474
e1097   131 393
e1098   48  308
e1099   243 331
e1100   86  119
e1101   75  268
e1102   53  299
e1103   225 417
e1104   139 189
e1105   188 415
e1106   228 332
e1107   95  363
e1108   60  113
e1109   378 463
e1110   127 349
e1111   131 251
e1112   45  483
e1113   282 318
e1114   346 370
e1115   366 390
e1116   41  306
e1117   367 478
e1118   101 109
e1119   388 431
e1120   42  262
e1121   228 309
e1122   246 299
e1123   31  214
e1124   184 436
e1125   157 454
e1126   142 238
e1127   48  445
e1128   9   435
e1129   371 444
e1130   69  270
e1131   106 322
e1132   152 330
e1133   27  322
e1134   117 247
e1135   269 459
e1136   75  418
e1137   89  365
e1138   24  236
e1139   237 483
e1140   156 288
e1141   183 411
e1142   187 437
e1143   162 164
e1144   97  430
e1145   166 358
e1146   17  166
e1147   161 194
e1148   122 221
e1149   157 416
e1150   209 273
e1151   98  189
e1152   185 225
e1153   82  320
e1154   277 357
e1155   25  274
e1156   198 461
e1157   83  115
e1158   139 159
e1159   170 466
e1160   169 363
e1161   188 226
e1162   293 390
e1163   58  104
e1164   172 257
e1165   368 402
e1166   79  322
e1167   80  210
e1168   59  223
e1169   252 459
e1170   106 342
e1171   240 388
e1172   85  406
e1173   205 468
e1174   47  435
e1175   36  82
e1176   192 453
e1177   248 411
e1178   410 483
e1179   300 432
e1180   24  82
e1181   63  106
e1182   123 489
e1183   195 377
e1184   56  437
e1185   181 418
e1186   327 361
e1187   476 486
e1188   282 306
e1189   326 399
e1190   124 210
e1191   137 286
e1192   388 449
e1193   74  299
e1194   98  149
e1195   27  423
e1196   82  171
e1197   279 282
e1198   252 284
e1199   91  390
e1200   432 454
e1201   100 492
e1202   36  402
e1203   332 421
e1204   436 497
e1205   129 494
e1206   107 184
e1207   354 400
e1208   203 470
e1209   174 307
e1210   303 453
e1211   406 408
e1212   14  155
e1213   248 279
e1214   49  194
e1215   235 498
e1216   235 416
e1217   193 446
e1218   38  219
e1219   385 414
e1220   57  154
e1221   101 364
e1222   20  430
e1223   420 487
e1224   182 426
e1225   49  312
e1226   84  111
e1227   1   288
e1228   26  85
e1229   86  247
e1230   53  289
e1231   242 373
e1232   131 263
e1233   79  373
e1234   208 238
e1235   135 433
e1236   260 318
e1237   150 251
e1238   89  306
e1239   85  388
e1240   235 261
e1241   98  123
e1242   186 382
e1243   333 388
e1244   445 447
e1245   135 168
e1246   139 452
e1247   4   126
e1248   123 282
e1249   339 390
e1250   48  351
e1251   249 475
e1252   291 380
e1253   232 351
e1254   139 333
e1255   221 412
e1256   2   197
e1257   12  28
e1258   250 456
e1259   77  360
e1260   243 246
e1261   294 426
e1262   1   41
e1263   180 482
e1264   135 247
e1265   368 467
e1266   467 498
e1267   188 234
e1268   12  123
e1269   3   332
e1270   38  455
e1271   308 500
e1272   34  448
e1273   438 450
e1274   98  127
e1275   33  49
e1276   262 264
e1277   105 147
e1278   122 456
e1279   291 434
e1280   52  399
e1281   87  217
e1282   271 446
e1283   199 254
e1284   269 325
e1285   16  333
e1286   358 418
e1287   123 206
e1288   118 247
e1289   94  261
e1290   32  63
e1291   37  54
e1292   199 336
e1293   204 205
e1294   129 352
e1295   56  66
e1296   42  190
e1297   104 403
e1298   322 414
e1299   38  88
e1300   194 239
e1301   181 302
e1302   82  216
e1303   115 406
e1304   140 441
e1305   4   359
e1306   196 341
e1307   229 367
e1308   180 499
e1309   389 436
e1310   49  243
e1311   140 348
e1312   260 461
e1313   144 377
e1314   221 254
e1315   333 385
e1316   81  173
e1317   324 400
e1318   252 352
e1319   455 483
e1320   222 298
e1321   66  411
e1322   62  271
e1323   349 361
e1324   238 313
e1325   142 404
e1326   26  103
e1327   146 346
e1328   42  392
e1329   42  122
e1330   73  239
e1331   153 419
e1332   26  57
e1333   24  423
e1334   406 441
e1335   16  248
e1336   225 406
e1337   214 445
e1338   437 483
e1339   198 370
e1340   100 295
e1341   16  65
e1342   243 318
e1343   308 479
e1344   255 328
e1345   311 432
e1346   210 333
e1347   146 148
e1348   245 355
e1349   139 338
e1350   408 409
e1351   156 223
e1352   120 417
e1353   389 401
e1354   163 456
e1355   172 345
e1356   22  279
e1357   137 175
e1358   101 314
e1359   219 445
e1360   187 196
e1361   206 474
e1362   38  393
e1363   232 496
e1364   300 336
e1365   83  125
e1366   59  263
e1367   157 387
e1368   162 294
e1369   188 326
e1370   91  427
e1371   92  477
e1372   139 366
e1373   132 312
e1374   9   309
e1375   41  47
e1376   26  195
e1377   142 222
e1378   18  435
e1379   25  119
e1380   102 328
e1381   47  373
e1382   259 286
e1383   18  393
e1384   344 440
e1385   32  489
e1386   270 354
e1387   95  497
e1388   67  173
e1389   81  364
e1390   292 423
e1391   43  289
e1392   100 365
e1393   122 165
e1394   223 277
e1395   43  302
e1396   63  434
e1397   92  104
e1398   53  81
e1399   240 292
e1400   108 166
e1401   53  495
e1402   341 372
e1403   127 438
e1404   447 451
e1405   261 444
e1406   236 311
e1407   40  331
e1408   421 448
e1409   138 228
e1410   67  295
e1411   187 397
e1412   421 469
e1413   331 446
e1414   394 476
e1415   29  93
e1416   125 131
e1417   126 182
e1418   105 490
e1419   24  251
e1420   38  286
e1421   97  326
e1422   303 358
e1423   15  199
e1424   225 273
e1425   144 160
e1426   12  415
e1427   99  497
e1428   211 366
e1429   26  421
e1430   296 427
e1431   45  476
e1432   355 416
e1433   105 137
e1434   185 358
e1435   341 343
e1436   388 398
e1437   10  191
e1438   242 300
e1439   167 330
e1440   222 431
e1441   107 121
e1442   332 433
e1443   113 114
e1444   28  134
e1445   125 471
e1446   80  104
e1447   242 324
e1448   241 351
e1449   243 443
e1450   95  167
e1451   330 368
e1452   301 433
e1453   28  262
e1454   322 487
e1455   358 411
e1456   37  360
e1457   199 496
e1458   190 425
e1459   145 422
e1460   24  302
e1461   158 471
e1462   217 387
e1463   264 295
e1464   64  449
e1465   269 392
e1466   58  387
e1467   128 500
e1468   101 240
e1469   31  188
e1470   87  172
e1471   147 291
e1472   61  171
e1473   89  221
e1474   328 405
e1475   52  317
e1476   207 321
e1477   142 143
e1478   124 173
e1479   217 481
e1480   38  468
e1481   373 464
e1482   219 466
e1483   150 353
e1484   71  360
e1485   396 451
e1486   114 237
e1487   215 251
e1488   233 324
e1489   327 487
e1490   43  128
e1491   236 390
e1492   398 452
e1493   186 237
e1494   246 358
e1495   5   429
e1496   260 472
e1497   204 493
e1498   123 419
e1499   205 429
e1500   208 440
e1501   334 362
e1502   101 433
e1503   81  93
e1504   71  427
e1505   301 410
e1506   154 186
e1507   89  495
e1508   78  228
e1509   267 476
e1510   117 281
e1511   3   405
e1512   67  468
e1513   192 265
e1514   47  121
e1515   93  315
e1516   283 395
e1517   120 189
e1518   57  182
e1519   297 304
e1520   93  372
e1521   166 320
e1522   205 448
e1523   106 243
e1524   384 498
e1525   127 395
e1526   163 444
e1527   92  424
e1528   36  359
e1529   267 466
e1530   317 410
e1531   25  472
e1532   96  334
e1533   404 406
e1534   34  401
e1535   22  314
e1536   179 425
e1537   189 395
e1538   86  451
e1539   56  363
e1540   87  225
e1541   124 382
e1542   198 421
e1543   233 372
e1544   29  360
e1545   154 324
e1546   290 338
e1547   56  388
e1548   121 142
e1549   352 486
e1550   299 340
e1551   72  484
e1552   106 185
e1553   265 470
e1554   236 268
e1555   142 450
e1556   304 404
e1557   241 323
e1558   349 436
e1559   174 225
e1560   6   45
e1561   247 491
e1562   88  232
e1563   292 340
e1564   68  309
e1565   100 204
e1566   65  386
e1567   15  399
e1568   315 439
e1569   107 228
e1570   204 388
e1571   20  386
e1572   65  97
e1573   120 273
e1574   37  349
e1575   126 128
e1576   66  296
e1577   195 237
e1578   375 383
e1579   428 474
e1580   169 333
e1581   100 351
e1582   340 356
e1583   38  309
e1584   290 411
e1585   118 409
e1586   209 421
e1587   44  119
e1588   346 471
e1589   227 491
e1590   220 295
e1591   251 272
e1592   77  439
e1593   91  449
e1594   162 244
e1595   345 441
e1596   37  134
e1597   55  456
e1598   354 420
e1599   47  242
e1600   83  256
e1601   248 363
e1602   10  441
e1603   375 417
e1604   193 448
e1605   29  224
e1606   247 393
e1607   208 374
e1608   61  100
e1609   24  402
e1610   265 361
e1611   167 376
e1612   64  350
e1613   172 485
e1614   64  466
e1615   51  191
e1616   250 300
e1617   138 471
e1618   25  433
e1619   68  311
e1620   22  216
e1621   2   470
e1622   21  412
e1623   387 453
e1624   82  330
e1625   255 494
e1626   146 397
e1627   396 477
e1628   196 208
e1629   378 399
e1630   26  246
e1631   384 410
e1632   3   173
e1633   144 230
e1634   71  277
e1635   37  441
e1636   289 457
e1637   50  380
e1638   359 407
e1639   147 438
e1640   98  111
e1641   343 384
e1642   70  436
e1643   154 155
e1644   75  273
e1645   238 430
e1646   127 434
e1647   42  277
e1648   118 307
e1649   348 467
e1650   182 310
e1651   111 259
e1652   142 458
e1653   441 466
e1654   266 428
e1655   38  302
e1656   50  461
e1657   267 428
e1658   67  314
e1659   19  76
e1660   202 371
e1661   142 204
e1662   356 410
e1663   103 415
e1664   242 243
e1665   300 440
e1666   256 302
e1667   85  488
e1668   113 242
e1669   215 471
e1670   345 389
e1671   38  129
e1672   166 188
e1673   115 167
e1674   281 374
e1675   304 400
e1676   107 329
e1677   410 439
e1678   117 438
e1679   48  111
e1680   26  164
e1681   185 296
e1682   251 362
e1683   206 466
e1684   319 440
e1685   202 285
e1686   97  304
e1687   27  188
e1688   13  164
e1689   16  245
e1690   189 300
e1691   230 463
e1692   40  438
e1693   150 471
e1694   79  364
e1695   304 468
e1696   65  361
e1697   189 226
e1698   160 243
e1699   268 438
e1700   202 461
e1701   55  176
e1702   102 496
e1703   26  304
e1704   413 419
e1705   104 246
e1706   304 422
e1707   227 422
e1708   223 434
e1709   322 358
e1710   57  281
e1711   102 362
e1712   352 481
e1713   138 237
e1714   116 463
e1715   367 422
e1716   79  246
e1717   285 488
e1718   125 175
e1719   336 467
e1720   237 445
e1721   232 452
e1722   333 364
e1723   262 383
e1724   440 463
e1725   292 438
e1726   385 446
e1727   157 405
e1728   100 314
e1729   16  204
e1730   68  465
e1731   411 456
e1732   46  324
e1733   343 358
e1734   19  434
e1735   103 259
e1736   22  256
e1737   85  336
e1738   151 325
e1739   29  488
e1740   99  377
e1741   153 298
e1742   172 429
e1743   38  301
e1744   381 423
e1745   311 388
e1746   452 471
e1747   170 372
e1748   35  276
e1749   10  406
e1750   6   40
e1751   6   243
e1752   33  361
e1753   182 363
e1754   322 361
e1755   80  450
e1756   217 286
e1757   89  417
e1758   258 270
e1759   118 285
e1760   58  287
e1761   139 421
e1762   47  292
e1763   288 305
e1764   151 416
e1765   50  301
e1766   20  246
e1767   60  482
e1768   134 292
e1769   139 293
e1770   176 247
e1771   102 440
e1772   302 439
e1773   25  255
e1774   35  283
e1775   278 400
e1776   289 492
e1777   223 449
e1778   104 119
e1779   69  460
e1780   245 378
e1781   212 446
e1782   21  30
e1783   204 267
e1784   235 358
e1785   455 479
e1786   146 466
e1787   112 371
e1788   119 320
e1789   108 338
e1790   34  267
e1791   270 368
e1792   16  24
e1793   59  458
e1794   34  297
e1795   31  441
e1796   224 333
e1797   370 395
e1798   464 494
e1799   81  272
e1800   235 259
e1801   21  177
e1802   329 422
e1803   313 346
e1804   112 418
e1805   300 330
e1806   267 352
e1807   212 302
e1808   109 344
e1809   247 472
e1810   202 470
e1811   418 425
e1812   146 242
e1813   2   252
e1814   126 148
e1815   66  239
e1816   9   373
e1817   14  94
e1818   40  94
e1819   211 214
e1820   40  186
e1821   142 205
e1822   265 482
e1823   184 422
e1824   120 261
e1825   63  84
e1826   301 489
e1827   290 320
e1828   260 405
e1829   72  277
e1830   94  417
e1831   205 464
e1832   61  201
e1833   294 479
e1834   16  199
e1835   305 338
e1836   259 287
e1837   207 285
e1838   276 498
e1839   161 165
e1840   69  320
e1841   28  241
e1842   63  156
e1843   266 385
e1844   195 220
e1845   135 334
e1846   140 318
e1847   120 124
e1848   222 500
e1849   64  81
e1850   3   128
e1851   246 485
e1852   226 316
e1853   42  297
e1854   5   283
e1855   322 484
e1856   113 245
e1857   26  252
e1858   177 436
e1859   143 405
e1860   95  435
e1861   4   75
e1862   170 182
e1863   20  148
e1864   84  140
e1865   64  498
e1866   97  196
e1867   162 192
e1868   84  495
e1869   213 337
e1870   225 360
