V: 300
E: 2243
e263    31  37
e264    37  72
e265    72  210
e266    207 210
e267    207 271
e268    230 271
e269    217 230
e270    17  217
e271    17  216
e272    167 216
e273    162 167
e274    48  162
e275    48  85
e276    85  254
e277    1   254
e278    1   291
e279    159 291
e280    159 177
e281    107 177
e282    107 131
e283    131 142
e284    142 212
e285    94  212
e286    94  187
e287    187 253
e288    213 253
e289    103 213
e290    83  103
e291    65  83
e292    65  181
e293    38  181
e294    38  152
e295    152 237
e296    237 290
e297    274 290
e298    34  274
e299    34  75
e300    172 199
e301    145 229
e302    253 289
e303    37  271
e304    40  130
e305    32  176
e306    173 185
e307    44  68
e308    145 288
e309    231 292
e310    8   93
e311    127 174
e312    121 208
e313    59  239
e314    114 270
e315    35  143
e316    99  286
e317    22  124
e318    213 249
e319    251 287
e320    247 280
e321    21  176
e322    30  235
e323    168 191
e324    45  171
e325    54  196
e326    19  187
e327    106 273
e328    103 299
e329    168 238
e330    15  278
e331    2   17
e332    197 298
e333    75  190
e334    164 220
e335    155 197
e336    2   42
e337    61  252
e338    153 217
e339    179 192
e340    71  230
e341    189 226
e342    60  247
e343    148 268
e344    126 216
e345    111 126
e346    11  119
e347    2   237
e348    160 245
e349    125 238
e350    117 140
e351    5   251
e352    157 190
e353    146 195
e354    67  212
e355    147 189
e356    59  212
e357    238 244
e358    77  90
e359    250 257
e360    150 223
e361    45  95
e362    183 186
e363    106 250
e364    58  117
e365    28  254
e366    40  114
e367    67  238
e368    36  204
e369    3   53
e370    202 214
e371    27  279
e372    200 253
e373    182 293
e374    169 213
e375    175 203
e376    89  218
e377    56  168
e378    146 157
e379    12  271
e380    41  118
e381    96  132
e382    119 258
e383    20  125
e384    153 178
e385    42  54
e386    148 198
e387    22  36
e388    116 222
e389    146 234
e390    2   113
e391    38  248
e392    154 156
e393    123 166
e394    11  246
e395    81  191
e396    41  233
e397    84  262
e398    118 196
e399    161 242
e400    57  233
e401    60  115
e402    128 149
e403    242 278
e404    133 196
e405    42  135
e406    1   38
e407    11  228
e408    80  148
e409    266 276
e410    92  198
e411    168 179
e412    73  151
e413    122 158
e414    186 238
e415    27  218
e416    204 256
e417    2   245
e418    278 298
e419    8   121
e420    176 225
e421    114 227
e422    39  176
e423    191 195
e424    30  34
e425    5   271
e426    195 220
e427    36  150
e428    178 248
e429    277 288
e430    27  120
e431    56  259
e432    109 216
e433    87  97
e434    37  66
e435    103 230
e436    27  269
e437    90  168
e438    66  271
e439    34  292
e440    227 261
e441    128 152
e442    233 247
e443    61  107
e444    54  266
e445    51  68
e446    145 290
e447    57  281
e448    169 268
e449    68  199
e450    94  252
e451    159 265
e452    105 202
e453    244 252
e454    105 283
e455    65  112
e456    254 256
e457    17  100
e458    205 293
e459    26  269
e460    2   27
e461    44  71
e462    180 299
e463    113 183
e464    34  289
e465    4   299
e466    168 224
e467    83  167
e468    69  164
e469    32  48
e470    4   156
e471    72  256
e472    202 256
e473    37  95
e474    129 181
e475    65  265
e476    231 242
e477    67  226
e478    51  89
e479    225 267
e480    61  90
e481    72  264
e482    61  284
e483    33  245
e484    150 172
e485    32  129
e486    158 295
e487    146 265
e488    71  272
e489    43  170
e490    77  85
e491    55  108
e492    35  270
e493    63  238
e494    157 158
e495    117 281
e496    123 198
e497    185 193
e498    88  141
e499    12  63
e500    165 279
e501    150 236
e502    107 247
e503    221 266
e504    79  156
e505    220 224
e506    13  141
e507    7   156
e508    102 250
e509    7   299
e510    15  176
e511    34  52
e512    35  232
e513    23  53
e514    186 254
e515    29  185
e516    23  32
e517    76  212
e518    35  258
e519    116 228
e520    237 273
e521    2   38
e522    61  274
e523    230 283
e524    37  236
e525    84  139
e526    5   142
e527    150 188
e528    99  246
e529    5   73
e530    195 244
e531    268 270
e532    118 193
e533    102 232
e534    22  184
e535    35  239
e536    14  296
e537    258 291
e538    53  123
e539    87  217
e540    47  103
e541    27  188
e542    62  136
e543    130 160
e544    30  156
e545    29  221
e546    32  270
e547    144 171
e548    82  165
e549    5   129
e550    17  139
e551    117 259
e552    249 271
e553    137 250
e554    47  108
e555    20  72
e556    51  158
e557    149 168
e558    4   167
e559    40  283
e560    39  102
e561    38  166
e562    6   263
e563    270 282
e564    121 153
e565    177 188
e566    82  295
e567    79  87
e568    229 230
e569    57  187
e570    181 226
e571    136 150
e572    172 219
e573    165 296
e574    168 215
e575    89  182
e576    100 204
e577    251 279
e578    265 296
e579    155 279
e580    97  288
e581    132 171
e582    76  77
e583    82  273
e584    75  219
e585    96  111
e586    115 221
e587    55  287
e588    31  114
e589    52  135
e590    118 158
e591    254 262
e592    6   207
e593    179 279
e594    108 279
e595    92  234
e596    71  209
e597    65  84
e598    4   113
e599    73  96
e600    84  246
e601    77  93
e602    86  105
e603    275 283
e604    113 225
e605    183 221
e606    130 228
e607    38  240
e608    35  209
e609    127 171
e610    198 294
e611    241 275
e612    19  141
e613    44  188
e614    138 223
e615    27  242
e616    39  42
e617    35  106
e618    82  161
e619    157 220
e620    196 233
e621    167 184
e622    52  58
e623    262 281
e624    33  145
e625    30  204
e626    178 202
e627    199 253
e628    110 136
e629    87  252
e630    198 231
e631    146 190
e632    195 283
e633    92  141
e634    4   122
e635    158 175
e636    53  207
e637    2   239
e638    91  128
e639    90  184
e640    57  208
e641    12  293
e642    39  194
e643    140 149
e644    141 154
e645    225 246
e646    2   23
e647    51  277
e648    164 202
e649    171 211
e650    30  160
e651    156 288
e652    152 272
e653    197 264
e654    19  125
e655    163 253
e656    30  291
e657    154 220
e658    244 297
e659    2   46
e660    252 269
e661    79  212
e662    266 282
e663    185 237
e664    151 252
e665    20  190
e666    179 187
e667    48  283
e668    6   38
e669    178 187
e670    177 244
e671    29  207
e672    47  294
e673    32  41
e674    83  198
e675    258 281
e676    118 210
e677    192 219
e678    76  251
e679    170 190
e680    27  88
e681    246 275
e682    129 233
e683    144 284
e684    238 243
e685    148 259
e686    58  169
e687    9   125
e688    172 240
e689    218 220
e690    153 242
e691    55  155
e692    171 233
e693    203 270
e694    157 268
e695    32  230
e696    18  149
e697    90  151
e698    55  299
e699    62  79
e700    63  197
e701    89  146
e702    22  50
e703    201 250
e704    85  211
e705    79  252
e706    158 271
e707    229 235
e708    173 191
e709    104 197
e710    15  31
e711    87  177
e712    206 219
e713    41  111
e714    79  275
e715    10  186
e716    94  157
e717    45  158
e718    9   65
e719    6   150
e720    33  253
e721    57  185
e722    206 254
e723    72  178
e724    89  155
e725    183 251
e726    2   20
e727    131 241
e728    160 211
e729    111 171
e730    66  202
e731    2   285
e732    113 184
e733    164 171
e734    186 255
e735    78  164
e736    121 131
e737    181 252
e738    147 233
e739    225 252
e740    203 297
e741    212 236
e742    110 126
e743    26  63
e744    69  175
e745    173 239
e746    74  82
e747    140 156
e748    71  269
e749    66  206
e750    115 285
e751    223 296
e752    19  254
e753    200 218
e754    122 289
e755    279 284
e756    209 247
e757    115 299
e758    73  131
e759    3   177
e760    108 159
e761    11  96
e762    17  292
e763    57  296
e764    42  266
e765    77  284
e766    46  168
e767    182 240
e768    240 280
e769    172 194
e770    126 193
e771    80  242
e772    191 261
e773    136 264
e774    157 260
e775    10  197
e776    63  194
e777    47  177
e778    19  213
e779    28  280
e780    161 258
e781    80  235
e782    6   208
e783    111 163
e784    7   233
e785    20  192
e786    6   180
e787    33  111
e788    17  166
e789    56  120
e790    28  161
e791    98  109
e792    33  87
e793    106 184
e794    64  299
e795    68  164
e796    167 260
e797    32  214
e798    163 192
e799    75  284
e800    102 150
e801    27  129
e802    119 137
e803    18  189
e804    15  252
e805    3   11
e806    93  225
e807    1   98
e808    64  126
e809    48  219
e810    6   24
e811    164 244
e812    70  253
e813    13  232
e814    79  92
e815    4   142
e816    137 242
e817    206 227
e818    32  71
e819    215 272
e820    70  295
e821    154 285
e822    53  162
e823    36  275
e824    116 166
e825    66  269
e826    115 156
e827    145 260
e828    185 258
e829    5   187
e830    97  174
e831    7   173
e832    61  257
e833    19  75
e834    67  293
e835    133 154
e836    30  150
e837    152 180
e838    192 208
e839    196 278
e840    147 276
e841    76  110
e842    86  190
e843    62  177
e844    146 289
e845    88  114
e846    28  66
e847    199 281
e848    46  112
e849    19  101
e850    18  92
e851    50  277
e852    212 283
e853    7   231
e854    59  293
e855    50  295
e856    208 291
e857    121 158
e858    64  97
e859    118 276
e860    81  258
e861    86  221
e862    67  180
e863    85  106
e864    131 172
e865    68  146
e866    108 260
e867    56  179
e868    134 226
e869    165 207
e870    79  246
e871    69  231
e872    64  152
e873    38  180
e874    78  208
e875    16  217
e876    126 228
e877    60  239
e878    7   130
e879    97  145
e880    178 223
e881    100 122
e882    149 292
e883    243 249
e884    103 112
e885    195 230
e886    211 233
e887    135 197
e888    156 189
e889    69  117
e890    68  188
e891    54  177
e892    52  255
e893    219 283
e894    22  120
e895    49  97
e896    20  37
e897    30  157
e898    146 248
e899    3   239
e900    122 232
e901    106 226
e902    183 288
e903    17  83
e904    104 230
e905    151 172
e906    61  281
e907    110 258
e908    167 240
e909    231 260
e910    228 293
e911    54  99
e912    193 213
e913    41  182
e914    242 289
e915    67  217
e916    256 296
e917    71  143
e918    171 268
e919    202 269
e920    54  218
e921    199 248
e922    36  57
e923    63  221
e924    100 110
e925    81  300
e926    72  162
e927    5   233
e928    53  84
e929    95  171
e930    136 190
e931    115 230
e932    235 295
e933    3   286
e934    267 276
e935    177 200
e936    30  271
e937    10  207
e938    45  156
e939    64  137
e940    151 261
e941    190 231
e942    162 218
e943    134 295
e944    210 251
e945    19  87
e946    99  174
e947    67  165
e948    19  103
e949    41  264
e950    60  72
e951    135 254
e952    181 223
e953    29  43
e954    255 296
e955    189 198
e956    21  259
e957    20  175
e958    226 259
e959    18  69
e960    152 300
e961    90  257
e962    27  172
e963    43  263
e964    27  207
e965    23  192
e966    65  91
e967    7   96
e968    267 281
e969    189 253
e970    180 256
e971    22  122
e972    67  215
e973    80  192
e974    178 206
e975    247 250
e976    42  220
e977    9   197
e978    134 179
e979    155 157
e980    80  213
e981    89  162
e982    6   298
e983    194 229
e984    164 169
e985    88  259
e986    48  129
e987    96  273
e988    36  135
e989    23  112
e990    72  93
e991    30  138
e992    77  246
e993    146 282
e994    83  111
e995    134 218
e996    32  127
e997    173 268
e998    160 168
e999    70  117
e1000   22  151
e1001   24  42
e1002   163 219
e1003   118 295
e1004   213 248
e1005   44  161
e1006   43  111
e1007   9   64
e1008   59  76
e1009   60  86
e1010   17  48
e1011   59  147
e1012   126 247
e1013   97  261
e1014   6   175
e1015   177 229
e1016   90  243
e1017   48  96
e1018   111 215
e1019   128 288
e1020   170 198
e1021   175 250
e1022   23  85
e1023   164 269
e1024   109 193
e1025   57  75
e1026   54  274
e1027   4   266
e1028   94  96
e1029   21  202
e1030   120 243
e1031   25  158
e1032   122 253
e1033   261 280
e1034   172 248
e1035   29  233
e1036   151 277
e1037   72  109
e1038   103 177
e1039   12  129
e1040   114 120
e1041   102 263
e1042   116 201
e1043   83  239
e1044   18  300
e1045   13  107
e1046   169 256
e1047   186 265
e1048   150 165
e1049   132 147
e1050   204 213
e1051   162 204
e1052   25  125
e1053   27  124
e1054   24  157
e1055   26  291
e1056   108 193
e1057   130 166
e1058   63  184
e1059   137 258
e1060   179 183
e1061   231 281
e1062   126 159
e1063   161 195
e1064   92  145
e1065   223 238
e1066   45  282
e1067   109 201
e1068   199 259
e1069   139 176
e1070   213 293
e1071   227 276
e1072   27  288
e1073   61  215
e1074   20  127
e1075   82  87
e1076   208 295
e1077   26  265
e1078   231 232
e1079   45  299
e1080   165 229
e1081   12  235
e1082   53  102
e1083   211 281
e1084   229 300
e1085   207 285
e1086   82  225
e1087   145 271
e1088   5   252
e1089   172 205
e1090   100 212
e1091   69  73
e1092   64  136
e1093   31  51
e1094   18  83
e1095   28  270
e1096   140 155
e1097   12  64
e1098   215 278
e1099   175 274
e1100   4   7
e1101   61  199
e1102   97  113
e1103   126 163
e1104   150 294
e1105   74  227
e1106   27  173
e1107   65  88
e1108   161 163
e1109   249 266
e1110   23  231
e1111   193 217
e1112   180 260
e1113   86  131
e1114   71  82
e1115   38  294
e1116   131 231
e1117   165 208
e1118   40  171
e1119   260 267
e1120   205 274
e1121   25  201
e1122   10  43
e1123   2   282
e1124   53  247
e1125   115 203
e1126   209 266
e1127   77  251
e1128   112 144
e1129   234 239
e1130   78  267
e1131   56  69
e1132   37  300
e1133   96  97
e1134   9   180
e1135   26  290
e1136   204 283
e1137   119 292
e1138   31  169
e1139   208 217
e1140   150 178
e1141   33  124
e1142   72  222
e1143   89  281
e1144   97  196
e1145   26  232
e1146   1   197
e1147   133 150
e1148   25  274
e1149   206 247
e1150   173 274
e1151   213 222
e1152   211 284
e1153   133 218
e1154   47  244
e1155   23  237
e1156   57  118
e1157   45  232
e1158   121 189
e1159   175 266
e1160   116 220
e1161   84  131
e1162   59  179
e1163   96  283
e1164   198 270
e1165   144 235
e1166   271 272
e1167   161 176
e1168   203 267
e1169   88  269
e1170   5   148
e1171   42  154
e1172   210 259
e1173   183 269
e1174   153 218
e1175   204 244
e1176   8   73
e1177   54  91
e1178   89  92
e1179   33  155
e1180   2   123
e1181   149 164
e1182   3   100
e1183   52  85
e1184   184 242
e1185   30  223
e1186   170 268
e1187   179 231
e1188   100 210
e1189   52  244
e1190   241 255
e1191   199 227
e1192   123 182
e1193   73  111
e1194   113 237
e1195   86  183
e1196   194 285
e1197   54  257
e1198   158 185
e1199   242 269
e1200   22  189
e1201   51  131
e1202   123 203
e1203   158 176
e1204   5   220
e1205   113 179
e1206   160 194
e1207   76  154
e1208   119 203
e1209   112 219
e1210   110 217
e1211   93  287
e1212   284 285
e1213   26  292
e1214   158 275
e1215   163 234
e1216   97  190
e1217   60  296
e1218   215 248
e1219   108 191
e1220   114 184
e1221   4   173
e1222   4   181
e1223   124 282
e1224   135 212
e1225   39  216
e1226   139 191
e1227   6   281
e1228   14  98
e1229   46  205
e1230   251 261
e1231   271 280
e1232   144 158
e1233   172 197
e1234   2   28
e1235   103 209
e1236   112 284
e1237   283 286
e1238   35  288
e1239   34  44
e1240   118 192
e1241   22  55
e1242   58  80
e1243   57  221
e1244   186 235
e1245   17  95
e1246   100 138
e1247   39  222
e1248   201 225
e1249   139 147
e1250   253 261
e1251   210 244
e1252   33  130
e1253   28  233
e1254   205 298
e1255   26  271
e1256   12  54
e1257   59  87
e1258   216 240
e1259   79  222
e1260   115 224
e1261   142 263
e1262   86  208
e1263   72  184
e1264   190 248
e1265   59  134
e1266   142 206
e1267   82  157
e1268   112 248
e1269   23  229
e1270   147 194
e1271   153 237
e1272   69  215
e1273   127 263
e1274   13  164
e1275   9   100
e1276   69  279
e1277   138 215
e1278   3   247
e1279   50  58
e1280   138 258
e1281   138 240
e1282   149 184
e1283   230 231
e1284   112 129
e1285   194 294
e1286   30  232
e1287   27  263
e1288   139 227
e1289   124 245
e1290   50  149
e1291   74  155
e1292   245 291
e1293   146 159
e1294   76  109
e1295   98  171
e1296   56  195
e1297   78  297
e1298   114 186
e1299   83  197
e1300   53  271
e1301   115 286
e1302   137 186
e1303   176 273
e1304   164 176
e1305   114 124
e1306   112 178
e1307   110 190
e1308   111 283
e1309   159 286
e1310   72  266
e1311   20  119
e1312   123 134
e1313   68  275
e1314   30  149
e1315   10  254
e1316   48  90
e1317   178 275
e1318   169 235
e1319   106 237
e1320   69  187
e1321   246 271
e1322   58  253
e1323   221 244
e1324   86  108
e1325   75  95
e1326   212 256
e1327   11  87
e1328   252 297
e1329   4   164
e1330   109 211
e1331   27  243
e1332   114 211
e1333   66  89
e1334   138 232
e1335   114 255
e1336   53  174
e1337   186 217
e1338   75  296
e1339   65  166
e1340   31  213
e1341   222 282
e1342   54  179
e1343   54  137
e1344   79  188
e1345   226 239
e1346   6   233
e1347   195 261
e1348   36  139
e1349   132 293
e1350   107 154
e1351   153 282
e1352   202 204
e1353   126 295
e1354   92  178
e1355   99  131
e1356   91  181
e1357   22  127
e1358   32  273
e1359   61  229
e1360   10  251
e1361   7   17
e1362   109 241
e1363   158 257
e1364   52  242
e1365   28  40
e1366   73  82
e1367   129 224
e1368   70  73
e1369   151 278
e1370   142 254
e1371   108 207
e1372   15  142
e1373   135 223
e1374   4   271
e1375   64  78
e1376   122 157
e1377   137 148
e1378   173 261
e1379   39  46
e1380   40  184
e1381   104 139
e1382   10  27
e1383   257 299
e1384   200 252
e1385   55  211
e1386   57  88
e1387   155 259
e1388   203 210
e1389   99  143
e1390   20  122
e1391   36  81
e1392   10  250
e1393   68  260
e1394   233 281
e1395   17  201
e1396   104 105
e1397   56  70
e1398   4   210
e1399   133 180
e1400   59  137
e1401   71  271
e1402   168 250
e1403   66  277
e1404   2   189
e1405   228 271
e1406   163 203
e1407   165 217
e1408   104 260
e1409   18  154
e1410   51  189
e1411   18  19
e1412   38  300
e1413   106 284
e1414   99  288
e1415   50  206
e1416   23  267
e1417   85  286
e1418   11  49
e1419   83  86
e1420   34  194
e1421   66  92
e1422   6   230
e1423   155 203
e1424   188 206
e1425   97  106
e1426   151 163
e1427   82  171
e1428   119 252
e1429   72  213
e1430   62  293
e1431   79  203
e1432   22  140
e1433   196 248
e1434   119 231
e1435   116 249
e1436   18  71
e1437   157 285
e1438   123 227
e1439   14  70
e1440   183 204
e1441   82  97
e1442   3   244
e1443   55  161
e1444   186 215
e1445   98  168
e1446   174 240
e1447   21  41
e1448   116 164
e1449   253 285
e1450   259 282
e1451   84  257
e1452   90  148
e1453   80  89
e1454   178 225
e1455   48  193
e1456   30  159
e1457   196 297
e1458   196 201
e1459   88  268
e1460   11  205
e1461   19  64
e1462   10  144
e1463   51  244
e1464   41  260
e1465   29  274
e1466   88  225
e1467   120 141
e1468   155 292
e1469   156 275
e1470   261 283
e1471   167 275
e1472   159 239
e1473   145 162
e1474   120 146
e1475   57  263
e1476   17  195
e1477   180 249
e1478   72  194
e1479   138 245
e1480   30  234
e1481   88  184
e1482   210 219
e1483   105 214
e1484   40  56
e1485   5   46
e1486   41  293
e1487   51  105
e1488   38  89
e1489   72  160
e1490   189 300
e1491   99  222
e1492   218 297
e1493   13  194
e1494   240 276
e1495   220 247
e1496   17  211
e1497   49  246
e1498   77  79
e1499   57  250
e1500   26  40
e1501   90  123
e1502   115 218
e1503   16  25
e1504   91  199
e1505   106 143
e1506   67  213
e1507   141 246
e1508   136 263
e1509   1   91
e1510   20  198
e1511   100 130
e1512   86  109
e1513   29  130
e1514   48  56
e1515   259 274
e1516   32  211
e1517   47  260
e1518   9   66
e1519   80  108
e1520   203 288
e1521   78  104
e1522   98  142
e1523   8   251
e1524   105 266
e1525   115 214
e1526   56  288
e1527   6   52
e1528   23  211
e1529   30  281
e1530   187 189
e1531   35  278
e1532   184 225
e1533   3   74
e1534   20  286
e1535   75  127
e1536   12  155
e1537   99  210
e1538   52  217
e1539   3   268
e1540   78  79
e1541   164 243
e1542   143 160
e1543   272 277
e1544   42  159
e1545   44  50
e1546   28  79
e1547   16  192
e1548   11  69
e1549   153 215
e1550   6   69
e1551   231 280
e1552   30  87
e1553   260 277
e1554   142 258
e1555   89  159
e1556   14  21
e1557   110 252
e1558   23  35
e1559   66  193
e1560   98  213
e1561   144 279
e1562   32  237
e1563   77  100
e1564   83  120
e1565   148 200
e1566   89  200
e1567   73  200
e1568   149 185
e1569   200 295
e1570   17  20
e1571   191 253
e1572   15  23
e1573   83  127
e1574   276 294
e1575   88  177
e1576   2   272
e1577   162 252
e1578   43  298
e1579   242 243
e1580   233 260
e1581   115 179
e1582   138 262
e1583   122 137
e1584   166 218
e1585   78  127
e1586   27  47
e1587   9   86
e1588   37  250
e1589   90  224
e1590   113 272
e1591   87  229
e1592   197 212
e1593   142 216
e1594   17  69
e1595   137 146
e1596   12  75
e1597   91  232
e1598   200 248
e1599   122 156
e1600   41  155
e1601   85  222
e1602   35  194
e1603   226 297
e1604   202 289
e1605   121 234
e1606   19  85
e1607   148 270
e1608   147 186
e1609   66  268
e1610   206 297
e1611   68  150
e1612   82  233
e1613   15  52
e1614   116 219
e1615   2   186
e1616   216 234
e1617   70  232
e1618   3   192
e1619   36  177
e1620   146 271
e1621   167 228
e1622   16  84
e1623   57  61
e1624   42  85
e1625   15  245
e1626   160 250
e1627   72  273
e1628   4   261
e1629   211 283
e1630   71  182
e1631   17  232
e1632   152 206
e1633   39  250
e1634   145 257
e1635   92  151
e1636   95  151
e1637   201 279
e1638   173 296
e1639   31  274
e1640   172 274
e1641   22  160
e1642   75  120
e1643   120 259
e1644   75  299
e1645   61  194
e1646   157 265
e1647   151 153
e1648   111 210
e1649   3   108
e1650   101 129
e1651   164 190
e1652   10  262
e1653   73  272
e1654   6   238
e1655   89  288
e1656   151 238
e1657   97  146
e1658   46  210
e1659   78  130
e1660   81  137
e1661   77  146
e1662   35  198
e1663   122 187
e1664   50  214
e1665   255 264
e1666   189 271
e1667   174 203
e1668   8   133
e1669   65  198
e1670   149 186
e1671   62  114
e1672   207 287
e1673   115 123
e1674   6   61
e1675   65  243
e1676   132 278
e1677   223 292
e1678   88  256
e1679   228 292
e1680   123 150
e1681   23  93
e1682   125 284
e1683   100 267
e1684   223 248
e1685   78  138
e1686   13  149
e1687   195 281
e1688   24  85
e1689   90  292
e1690   73  212
e1691   45  62
e1692   190 272
e1693   132 211
e1694   48  212
e1695   219 221
e1696   141 270
e1697   242 300
e1698   21  164
e1699   78  163
e1700   107 156
e1701   138 167
e1702   165 168
e1703   120 217
e1704   28  297
e1705   172 268
e1706   1   298
e1707   17  51
e1708   89  278
e1709   94  122
e1710   190 293
e1711   36  220
e1712   5   217
e1713   179 237
e1714   71  282
e1715   3   32
e1716   7   228
e1717   56  185
e1718   206 224
e1719   13  273
e1720   21  214
e1721   48  244
e1722   141 224
e1723   192 254
e1724   186 211
e1725   200 285
e1726   170 218
e1727   132 237
e1728   134 252
e1729   39  229
e1730   16  50
e1731   266 297
e1732   71  165
e1733   116 262
e1734   146 166
e1735   15  101
e1736   121 281
e1737   199 276
e1738   92  258
e1739   96  294
e1740   180 225
e1741   72  147
e1742   23  103
e1743   59  268
e1744   75  119
e1745   90  226
e1746   179 235
e1747   199 264
e1748   25  279
e1749   153 183
e1750   26  293
e1751   85  186
e1752   164 189
e1753   38  242
e1754   40  177
e1755   133 258
e1756   114 170
e1757   151 244
e1758   143 163
e1759   12  148
e1760   72  143
e1761   76  175
e1762   137 187
e1763   18  78
e1764   113 175
e1765   76  141
e1766   71  233
e1767   26  134
e1768   62  218
e1769   159 171
e1770   26  81
e1771   35  214
e1772   46  269
e1773   94  121
e1774   174 255
e1775   40  117
e1776   142 178
e1777   150 275
e1778   210 270
e1779   49  277
e1780   164 227
e1781   101 117
e1782   62  182
e1783   37  218
e1784   89  246
e1785   142 284
e1786   62  122
e1787   37  162
e1788   91  207
e1789   66  225
e1790   1   124
e1791   36  297
e1792   193 300
e1793   84  160
e1794   57  152
e1795   169 182
e1796   163 300
e1797   109 218
e1798   113 152
e1799   240 285
e1800   37  57
e1801   86  171
e1802   56  300
e1803   56  88
e1804   109 238
e1805   4   259
e1806   212 246
e1807   41  163
e1808   66  230
e1809   118 169
e1810   98  178
e1811   162 237
e1812   78  102
e1813   142 260
e1814   49  55
e1815   107 127
e1816   88  169
e1817   280 300
e1818   138 296
e1819   222 248
e1820   149 210
e1821   54  271
e1822   56  123
e1823   48  179
e1824   35  116
e1825   142 180
e1826   149 175
e1827   94  254
e1828   97  158
e1829   10  244
e1830   60  249
e1831   86  153
e1832   78  253
e1833   104 247
e1834   86  118
e1835   32  103
e1836   215 257
e1837   89  168
e1838   89  132
e1839   89  138
e1840   2   50
e1841   21  291
e1842   285 289
e1843   68  213
e1844   27  33
e1845   42  143
e1846   53  212
e1847   189 201
e1848   58  186
e1849   170 276
e1850   75  109
e1851   40  84
e1852   223 261
e1853   60  227
e1854   70  123
e1855   59  261
e1856   162 229
e1857   89  101
e1858   40  180
e1859   276 291
e1860   46  51
e1861   26  189
e1862   110 246
e1863   113 268
e1864   276 280
e1865   39  104
e1866   208 246
e1867   67  253
e1868   8   107
e1869   73  204
e1870   130 252
