V: 1000
E: 49950
Edge_Id Vi   Vj
e252    827  892
e253    876  892
e254    720  876
e255    479  720
e256    264  479
e257    264  912
e258    636  912
e259    42   636
e260    42   955
e261    810  955
e262    810  872
e263    154  872
e264    154  351
e265    99   351
e266    99   331
e267    331  356
e268    75   356
e269    75   311
e270    45   311
e271    45   924
e272    397  924
e273    397  897
e274    379  897
e275    379  837
e276    837  960
e277    659  960
e278    622  659
e279    622  812
e280    613  812
e281    425  613
e282    425  844
e283    276  844
e284    276  411
e285    411  477
e286    477  582
e287    582  639
e288    639  822
e289    822  985
e290    655  985
e291    655  859
e292    859  963
e293    420  963
e294    373  420
e295    373  710
e296    496  710
e297    496  829
e298    235  829
e299    203  235
e300    203  621
e301    541  621
e302    405  541
e303    405  616
e304    616  619
e305    619  633
e306    633  719
e307    649  719
e308    27   649
e309    27   96
e310    96   150
e311    149  150
e312    149  308
e313    308  1000
e314    25   1000
e315    25   157
e316    157  345
e317    129  345
e318    129  595
e319    107  595
e320    24   107
e321    24   590
e322    590  966
e323    415  966
e324    415  761
e325    419  761
e326    419  790
e327    608  790
e328    608  997
e329    643  997
e330    483  643
e331    483  531
e332    531  981
e333    905  981
e334    799  905
e335    265  799
e336    263  265
e337    263  858
e338    702  858
e339    36   702
e340    36   618
e341    618  700
e342    297  700
e343    297  634
e344    361  634
e345    320  361
e346    320  864
e347    172  864
e348    172  573
e349    573  729
e350    103  729
e351    103  760
e352    335  760
e353    333  335
e354    5    333
e355    5    751
e356    740  751
e357    134  740
e358    134  254
e359    254  745
e360    386  745
e361    386  976
e362    770  976
e363    406  770
e364    406  547
e365    87   547
e366    87   433
e367    37   433
e368    37   516
e369    516  575
e370    74   575
e371    74   325
e372    325  814
e373    457  814
e374    2    457
e375    2    780
e376    780  877
e377    877  909
e378    645  909
e379    338  645
e380    86   338
e381    86   272
e382    272  403
e383    403  663
e384    663  923
e385    923  951
e386    271  951
e387    63   271
e388    63   550
e389    257  550
e390    257  698
e391    215  698
e392    215  848
e393    848  987
e394    548  987
e395    548  887
e396    855  887
e397    350  855
e398    222  350
e399    222  630
e400    273  630
e401    273  706
e402    706  853
e403    277  853
e404    255  277
e405    13   255
e406    13   256
e407    256  979
e408    641  979
e409    98   641
e410    56   98
e411    56   395
e412    395  926
e413    815  926
e414    591  815
e415    591  791
e416    672  791
e417    250  672
e418    250  813
e419    813  823
e420    54   823
e421    54   65
e422    65   733
e423    206  733
e424    206  295
e425    295  906
e426    776  906
e427    776  830
e428    225  830
e429    225  511
e430    511  879
e431    863  879
e432    481  863
e433    9    481
e434    9    701
e435    486  701
e436    486  747
e437    689  747
e438    349  689
e439    349  556
e440    119  556
e441    119  449
e442    383  449
e443    383  586
e444    586  999
e445    784  999
e446    76   784
e447    76   715
e448    715  836
e449    661  836
e450    81   661
e451    81   131
e452    131  874
e453    518  874
e454    518  945
e455    336  945
e456    336  816
e457    788  816
e458    234  788
e459    21   234
e460    21   756
e461    756  794
e462    653  794
e463    513  653
e464    286  513
e465    286  401
e466    401  968
e467    355  968
e468    355  828
e469    763  828
e470    553  763
e471    553  787
e472    20   787
e473    20   307
e474    307  749
e475    279  749
e476    121  279
e477    38   121
e478    38   262
e479    43   262
e480    40   43
e481    40   153
e482    153  743
e483    741  743
e484    476  741
e485    476  694
e486    694  765
e487    765  943
e488    376  943
e489    376  793
e490    454  793
e491    58   454
e492    58   140
e493    140  707
e494    707  775
e495    188  775
e496    188  913
e497    79   913
e498    79   167
e499    11   167
e500    11   681
e501    432  681
e502    432  690
e503    683  690
e504    683  842
e505    387  842
e506    387  677
e507    344  677
e508    344  995
e509    337  995
e510    337  742
e511    742  857
e512    651  857
e513    241  651
e514    12   241
e515    12   772
e516    699  772
e517    450  699
e518    269  450
e519    258  269
e520    46   258
e521    46   285
e522    285  542
e523    155  542
e524    155  290
e525    116  290
e526    116  557
e527    310  557
e528    310  657
e529    515  657
e530    515  939
e531    839  939
e532    251  839
e533    251  993
e534    66   993
e535    66   895
e536    895  940
e537    455  940
e538    455  894
e539    128  894
e540    128  447
e541    266  447
e542    266  705
e543    705  708
e544    708  883
e545    514  883
e546    514  918
e547    463  918
e548    463  928
e549    501  928
e550    165  501
e551    165  736
e552    112  736
e553    112  664
e554    324  664
e555    324  458
e556    245  458
e557    105  245
e558    105  413
e559    260  413
e560    260  932
e561    100  932
e562    100  159
e563    159  372
e564    137  372
e565    137  673
e566    673  773
e567    773  807
e568    807  826
e569    759  826
e570    231  759
e571    231  326
e572    326  572
e573    572  862
e574    862  933
e575    508  933
e576    218  508
e577    218  809
e578    72   809
e579    72   133
e580    133  141
e581    141  507
e582    507  833
e583    833  922
e584    671  922
e585    343  671
e586    343  380
e587    380  648
e588    30   648
e589    30   849
e590    84   849
e591    84   958
e592    378  958
e593    378  603
e594    603  755
e595    357  755
e596    291  357
e597    291  611
e598    18   611
e599    18   233
e600    233  471
e601    471  994
e602    623  994
e603    623  832
e604    90   832
e605    60   90
e606    60   391
e607    44   391
e608    44   746
e609    746  834
e610    393  834
e611    393  638
e612    638  789
e613    484  789
e614    368  484
e615    204  368
e616    204  315
e617    52   315
e618    52   441
e619    441  783
e620    504  783
e621    191  504
e622    94   191
e623    94   525
e624    437  525
e625    437  942
e626    489  942
e627    23   489
e628    23   422
e629    422  487
e630    452  487
e631    452  545
e632    545  679
e633    679  869
e634    216  869
e635    161  216
e636    62   161
e637    62   873
e638    434  873
e639    194  434
e640    194  774
e641    226  774
e642    226  465
e643    465  580
e644    580  896
e645    301  896
e646    205  301
e647    205  660
e648    626  660
e649    626  674
e650    64   674
e651    64   80
e652    80   306
e653    71   306
e654    71   135
e655    135  980
e656    847  980
e657    718  847
e658    424  718
e659    424  576
e660    576  921
e661    132  921
e662    132  935
e663    491  935
e664    491  585
e665    210  585
e666    210  796
e667    334  796
e668    230  334
e669    230  574
e670    278  574
e671    176  278
e672    176  865
e673    195  865
e674    195  317
e675    317  901
e676    861  901
e677    59   861
e678    59   709
e679    248  709
e680    248  593
e681    593  978
e682    938  978
e683    282  938
e684    238  282
e685    238  275
e686    275  911
e687    911  915
e688    581  915
e689    427  581
e690    427  628
e691    570  628
e692    70   570
e693    70   363
e694    196  363
e695    196  506
e696    217  506
e697    184  217
e698    184  950
e699    530  950
e700    370  530
e701    370  893
e702    893  947
e703    768  947
e704    482  768
e705    89   482
e706    67   89
e707    67   366
e708    366  668
e709    197  668
e710    197  497
e711    453  497
e712    453  523
e713    523  558
e714    558  771
e715    164  771
e716    164  423
e717    407  423
e718    407  806
e719    737  806
e720    605  737
e721    605  675
e722    396  675
e723    396  688
e724    688  937
e725    646  937
e726    646  730
e727    147  730
e728    147  461
e729    115  461
e730    115  554
e731    348  554
e732    293  348
e733    293  312
e734    312  614
e735    614  899
e736    819  899
e737    468  819
e738    316  468
e739    283  316
e740    283  750
e741    466  750
e742    7    466
e743    7    207
e744    53   207
e745    53   236
e746    236  949
e747    51   949
e748    51   354
e749    354  946
e750    505  946
e751    505  930
e752    57   930
e753    57   78
e754    78   569
e755    342  569
e756    198  342
e757    198  802
e758    802  975
e759    684  975
e760    684  779
e761    97   779
e762    97   726
e763    726  925
e764    714  925
e765    714  798
e766    798  991
e767    841  991
e768    362  841
e769    362  867
e770    867  934
e771    444  934
e772    369  444
e773    369  967
e774    29   967
e775    29   367
e776    367  495
e777    288  495
e778    288  473
e779    473  529
e780    529  571
e781    571  599
e782    200  599
e783    200  229
e784    229  676
e785    162  676
e786    162  606
e787    606  992
e788    886  992
e789    168  886
e790    168  292
e791    292  941
e792    687  941
e793    687  803
e794    579  803
e795    227  579
e796    202  227
e797    114  202
e798    114  289
e799    85   289
e800    85   748
e801    416  748
e802    416  838
e803    713  838
e804    502  713
e805    352  502
e806    352  500
e807    500  919
e808    919  944
e809    658  944
e810    658  734
e811    212  734
e812    212  931
e813    615  931
e814    146  615
e815    146  304
e816    304  410
e817    41   410
e818    41   384
e819    384  800
e820    213  800
e821    213  917
e822    50   917
e823    50   319
e824    319  948
e825    480  948
e826    480  499
e827    499  785
e828    785  820
e829    820  908
e830    908  988
e831    388  988
e832    388  398
e833    398  758
e834    246  758
e835    246  607
e836    110  607
e837    110  435
e838    435  735
e839    735  920
e840    280  920
e841    280  440
e842    440  721
e843    697  721
e844    8    697
e845    8    716
e846    323  716
e847    224  323
e848    169  224
e849    169  824
e850    632  824
e851    583  632
e852    158  583
e853    158  929
e854    881  929
e855    93   881
e856    93   732
e857    732  769
e858    769  910
e859    821  910
e860    431  821
e861    431  952
e862    703  952
e863    296  703
e864    123  296
e865    123  647
e866    509  647
e867    509  532
e868    532  778
e869    346  778
e870    346  377
e871    125  377
e872    125  544
e873    91   544
e874    91   95
e875    95   284
e876    31   284
e877    31   328
e878    328  390
e879    34   390
e880    34   503
e881    478  503
e882    478  549
e883    549  852
e884    601  852
e885    601  875
e886    474  875
e887    474  543
e888    543  731
e889    537  731
e890    253  537
e891    17   253
e892    17   408
e893    171  408
e894    171  609
e895    339  609
e896    109  339
e897    109  340
e898    340  517
e899    517  831
e900    214  831
e901    214  781
e902    665  781
e903    247  665
e904    247  956
e905    392  956
e906    156  392
e907    156  610
e908    314  610
e909    88   314
e910    88   818
e911    498  818
e912    498  596
e913    126  596
e914    126  762
e915    762  850
e916    712  850
e917    494  712
e918    462  494
e919    6    462
e920    6    16
e921    16   211
e922    22   211
e923    22   625
e924    555  625
e925    555  629
e926    584  629
e927    584  854
e928    686  854
e929    417  686
e930    347  417
e931    347  382
e932    382  600
e933    600  962
e934    464  962
e935    421  464
e936    193  421
e937    193  252
e938    252  880
e939    725  880
e940    725  996
e941    488  996
e942    488  667
e943    359  667
e944    268  359
e945    268  890
e946    890  957
e947    394  957
e948    394  652
e949    652  846
e950    402  846
e951    199  402
e952    190  199
e953    177  190
e954    151  177
e955    69   151
e956    15   69
e957    15   986
e958    136  986
e959    136  617
e960    313  617
e961    313  695
e962    587  695
e963    587  885
e964    181  885
e965    181  568
e966    267  568
e967    10   267
e968    10   533
e969    533  666
e970    666  752
e971    152  752
e972    152  438
e973    438  801
e974    305  801
e975    305  717
e976    717  959
e977    635  959
e978    430  635
e979    430  456
e980    456  974
e981    510  974
e982    510  744
e983    650  744
e984    189  650
e985    189  208
e986    208  971
e987    682  971
e988    682  961
e989    565  961
e990    565  811
e991    594  811
e992    594  704
e993    49   704
e994    49   964
e995    68   964
e996    68   767
e997    767  777
e998    640  777
e999    242  640
e1000   97   152
e1001   151  866
e1002   138  830
e1003   294  460
e1004   838  979
e1005   859  909
e1006   158  665
e1007   82   280
e1008   303  754
e1009   233  311
e1010   341  631
e1011   233  371
e1012   574  822
e1013   627  895
e1014   211  384
e1015   488  732
e1016   22   332
e1017   94   593
e1018   220  300
e1019   273  879
e1020   79   702
e1021   145  262
e1022   722  868
e1023   97   339
e1024   88   729
e1025   130  294
e1026   165  881
e1027   676  812
e1028   496  864
e1029   316  578
e1030   203  400
e1031   76   769
e1032   177  351
e1033   137  528
e1034   489  571
e1035   60   454
e1036   39   425
e1037   531  553
e1038   79   88
e1039   503  852
e1040   288  726
e1041   656  808
e1042   82   194
e1043   451  568
e1044   283  346
e1045   724  729
e1046   563  722
e1047   70   303
e1048   3    494
e1049   692  795
e1050   195  960
e1051   599  769
e1052   669  676
e1053   127  869
e1054   124  351
e1055   733  776
e1056   727  994
e1057   591  915
e1058   421  593
e1059   157  687
e1060   77   610
e1061   289  792
e1062   337  760
e1063   732  863
e1064   228  969
e1065   550  586
e1066   294  811
e1067   657  766
e1068   209  520
e1069   407  987
e1070   326  441
e1071   101  222
e1072   550  954
e1073   731  996
e1074   155  972
e1075   583  711
e1076   638  807
e1077   82   119
e1078   169  481
e1079   333  839
e1080   7    944
e1081   123  158
e1082   148  575
e1083   183  483
e1084   71   825
e1085   384  396
e1086   281  434
e1087   169  832
e1088   570  977
e1089   739  807
e1090   607  737
e1091   814  891
e1092   518  967
e1093   657  779
e1094   538  729
e1095   40   598
e1096   371  655
e1097   319  463
e1098   284  978
e1099   403  647
e1100   471  548
e1101   148  926
e1102   327  760
e1103   149  527
e1104   806  914
e1105   143  599
e1106   32   742
e1107   207  727
e1108   116  345
e1109   605  608
e1110   369  826
e1111   455  533
e1112   228  356
e1113   14   780
e1114   513  818
e1115   886  999
e1116   336  924
e1117   59   336
e1118   744  812
e1119   54   191
e1120   253  819
e1121   816  851
e1122   396  1000
e1123   298  339
e1124   257  929
e1125   204  940
e1126   40   373
e1127   35   646
e1128   93   393
e1129   404  921
e1130   314  370
e1131   293  709
e1132   29   144
e1133   406  676
e1134   668  696
e1135   373  396
e1136   291  415
e1137   116  790
e1138   639  975
e1139   137  228
e1140   59   675
e1141   562  852
e1142   310  947
e1143   626  884
e1144   302  691
e1145   419  966
e1146   650  823
e1147   449  878
e1148   544  559
e1149   253  788
e1150   324  892
e1151   261  643
e1152   831  861
e1153   649  959
e1154   250  919
e1155   455  671
e1156   257  693
e1157   346  639
e1158   148  519
e1159   82   984
e1160   518  792
e1161   5    105
e1162   702  977
e1163   550  641
e1164   342  537
e1165   417  572
e1166   852  885
e1167   167  905
e1168   32   591
e1169   479  701
e1170   298  668
e1171   383  634
e1172   21   512
e1173   131  162
e1174   239  305
e1175   397  931
e1176   576  706
e1177   533  735
e1178   638  787
e1179   560  884
e1180   9    282
e1181   422  909
e1182   255  348
e1183   373  603
e1184   179  789
e1185   607  928
e1186   447  505
e1187   785  851
e1188   158  723
e1189   190  985
e1190   419  816
e1191   299  336
e1192   176  411
e1193   147  842
e1194   150  373
e1195   381  394
e1196   31   818
e1197   197  289
e1198   246  726
e1199   36   767
e1200   790  910
e1201   127  343
e1202   3    632
e1203   71   950
e1204   884  921
e1205   65   375
e1206   370  654
e1207   69   863
e1208   124  673
e1209   172  498
e1210   413  457
e1211   223  416
e1212   213  799
e1213   630  897
e1214   308  496
e1215   433  606
e1216   219  688
e1217   26   281
e1218   77   210
e1219   409  667
e1220   226  771
e1221   226  266
e1222   316  998
e1223   662  741
e1224   334  749
e1225   122  616
e1226   228  864
e1227   354  453
e1228   567  927
e1229   328  420
e1230   106  320
e1231   426  763
e1232   279  942
e1233   378  435
e1234   44   90
e1235   464  787
e1236   89   458
e1237   643  947
e1238   232  957
e1239   419  483
e1240   236  473
e1241   882  974
e1242   484  880
e1243   205  824
e1244   828  866
e1245   150  459
e1246   248  882
e1247   304  906
e1248   8    801
e1249   56   988
e1250   306  939
e1251   572  706
e1252   153  547
e1253   139  665
e1254   712  918
e1255   222  611
e1256   509  846
e1257   870  947
e1258   439  789
e1259   546  795
e1260   554  737
e1261   262  570
e1262   585  638
e1263   211  582
e1264   41   786
e1265   431  635
e1266   363  970
e1267   167  545
e1268   176  665
e1269   427  728
e1270   67   820
e1271   154  907
e1272   607  849
e1273   37   641
e1274   301  435
e1275   219  467
e1276   194  256
e1277   319  385
e1278   311  737
e1279   122  910
e1280   454  572
e1281   354  878
e1282   77   791
e1283   147  641
e1284   301  781
e1285   206  264
e1286   363  819
e1287   671  975
e1288   416  648
e1289   656  736
e1290   545  997
e1291   351  911
e1292   416  574
e1293   176  776
e1294   44   160
e1295   354  431
e1296   55   518
e1297   156  366
e1298   30   713
e1299   78   816
e1300   208  495
e1301   520  737
e1302   204  230
e1303   438  857
e1304   220  649
e1305   321  738
e1306   386  655
e1307   28   913
e1308   3    544
e1309   304  662
e1310   616  866
e1311   103  141
e1312   351  852
e1313   209  845
e1314   609  663
e1315   618  958
e1316   339  841
e1317   503  528
e1318   391  809
e1319   122  370
e1320   559  739
e1321   396  557
e1322   110  423
e1323   670  700
e1324   129  605
e1325   711  822
e1326   416  726
e1327   200  343
e1328   392  596
e1329   169  378
e1330   13   996
e1331   611  775
e1332   120  691
e1333   815  982
e1334   411  858
e1335   154  219
e1336   882  935
e1337   104  877
e1338   309  708
e1339   241  719
e1340   153  540
e1341   240  534
e1342   248  787
e1343   892  924
e1344   186  641
e1345   111  214
e1346   222  744
e1347   374  547
e1348   947  965
e1349   303  706
e1350   129  885
e1351   195  812
e1352   669  910
e1353   792  829
e1354   313  324
e1355   34   685
e1356   877  929
e1357   226  457
e1358   241  773
e1359   443  824
e1360   58   228
e1361   175  672
e1362   6    301
e1363   138  932
e1364   558  561
e1365   363  913
e1366   3    417
e1367   113  269
e1368   46   728
e1369   119  625
e1370   101  420
e1371   318  612
e1372   152  426
e1373   294  337
e1374   519  918
e1375   724  774
e1376   123  263
e1377   71   75
e1378   140  710
e1379   894  905
e1380   692  738
e1381   231  756
e1382   411  672
e1383   460  683
e1384   817  958
e1385   727  730
e1386   617  706
e1387   24   128
e1388   447  858
e1389   521  876
e1390   639  669
e1391   620  644
e1392   190  784
e1393   241  740
e1394   42   343
e1395   559  588
e1396   153  721
e1397   381  728
e1398   856  870
e1399   481  907
e1400   744  878
e1401   478  561
e1402   48   188
e1403   108  418
e1404   240  947
e1405   624  853
e1406   19   620
e1407   99   236
e1408   72   588
e1409   222  973
e1410   432  943
e1411   118  775
e1412   142  400
e1413   574  897
e1414   296  325
e1415   258  591
e1416   40   951
e1417   132  792
e1418   59   161
e1419   456  736
e1420   83   824
e1421   396  500
e1422   418  706
e1423   135  968
e1424   283  486
e1425   283  657
e1426   686  884
e1427   50   801
e1428   703  760
e1429   47   162
e1430   212  474
e1431   93   945
e1432   33   690
e1433   581  902
e1434   444  887
e1435   13   938
e1436   132  237
e1437   140  609
e1438   444  722
e1439   357  694
e1440   175  440
e1441   43   412
e1442   640  975
e1443   266  708
e1444   332  990
e1445   32   459
e1446   410  898
e1447   263  871
e1448   555  731
e1449   385  707
e1450   388  805
e1451   42   248
e1452   345  644
e1453   151  648
e1454   442  547
e1455   39   357
e1456   346  468
e1457   34   873
e1458   306  715
e1459   326  637
e1460   556  592
e1461   412  480
e1462   116  723
e1463   269  975
e1464   878  889
e1465   16   972
e1466   788  890
e1467   193  370
e1468   699  996
e1469   60   824
e1470   548  719
e1471   975  994
e1472   114  430
e1473   229  538
e1474   71   681
e1475   250  992
e1476   60   168
e1477   693  796
e1478   631  865
e1479   429  529
e1480   279  673
e1481   469  565
e1482   23   374
e1483   85   579
e1484   431  842
e1485   310  352
e1486   266  891
e1487   44   918
e1488   418  581
e1489   367  686
e1490   186  747
e1491   197  198
e1492   24   640
e1493   722  913
e1494   500  992
e1495   740  834
e1496   396  468
e1497   387  441
e1498   506  983
e1499   740  971
e1500   453  852
e1501   387  641
e1502   330  940
e1503   101  794
e1504   251  752
e1505   112  213
e1506   499  844
e1507   243  927
e1508   82   368
e1509   830  999
e1510   461  858
e1511   94   343
e1512   518  692
e1513   495  843
e1514   478  879
e1515   61   75
e1516   447  627
e1517   734  834
e1518   361  558
e1519   700  868
e1520   120  924
e1521   240  472
e1522   389  527
e1523   336  625
e1524   154  461
e1525   360  616
e1526   677  972
e1527   279  995
e1528   45   359
e1529   812  949
e1530   98   606
e1531   773  915
e1532   37   691
e1533   766  872
e1534   10   510
e1535   524  567
e1536   130  501
e1537   76   342
e1538   386  854
e1539   165  954
e1540   183  218
e1541   342  419
e1542   118  446
e1543   399  475
e1544   348  840
e1545   316  375
e1546   57   609
e1547   318  603
e1548   206  699
e1549   352  549
e1550   464  762
e1551   616  644
e1552   836  895
e1553   116  548
e1554   896  938
e1555   505  609
e1556   91   785
e1557   630  881
e1558   265  496
e1559   246  655
e1560   291  639
e1561   170  524
e1562   135  251
e1563   444  916
e1564   527  759
e1565   137  688
e1566   306  602
e1567   404  719
e1568   603  698
e1569   283  525
e1570   331  851
e1571   411  580
e1572   232  871
e1573   226  825
e1574   427  723
e1575   54   710
e1576   44   304
e1577   471  714
e1578   446  941
e1579   510  644
e1580   672  920
e1581   21   138
e1582   802  921
e1583   200  489
e1584   381  911
e1585   279  567
e1586   373  972
e1587   789  916
e1588   114  712
e1589   265  939
e1590   25   92
e1591   18   805
e1592   427  706
e1593   2    645
e1594   889  934
e1595   157  779
e1596   189  881
e1597   363  659
e1598   442  830
e1599   311  610
e1600   671  738
e1601   444  517
e1602   445  487
e1603   672  738
e1604   389  926
e1605   759  827
e1606   246  508
e1607   620  829
e1608   217  655
e1609   375  432
e1610   199  277
e1611   448  600
e1612   122  133
e1613   92   379
e1614   10   257
e1615   270  959
e1616   505  628
e1617   288  594
e1618   501  648
e1619   219  361
e1620   690  974
e1621   614  964
e1622   175  952
e1623   650  943
e1624   261  535
e1625   5    614
e1626   11   235
e1627   35   473
e1628   138  997
e1629   323  384
e1630   109  646
e1631   133  662
e1632   490  967
e1633   323  880
e1634   332  652
e1635   154  181
e1636   213  857
e1637   304  686
e1638   586  637
e1639   181  274
e1640   436  473
e1641   475  831
e1642   252  346
e1643   260  270
e1644   122  594
e1645   151  652
e1646   38   118
e1647   44   111
e1648   312  481
e1649   686  997
e1650   630  770
e1651   292  930
e1652   355  852
e1653   758  798
e1654   550  731
e1655   501  888
e1656   204  723
e1657   674  851
e1658   187  816
e1659   622  882
e1660   53   230
e1661   287  531
e1662   182  529
e1663   37   819
e1664   103  642
e1665   105  992
e1666   589  640
e1667   552  704
e1668   144  902
e1669   121  401
e1670   463  589
e1671   721  863
e1672   234  650
e1673   914  929
e1674   188  437
e1675   126  229
e1676   376  600
e1677   456  577
e1678   484  762
e1679   749  827
e1680   816  939
e1681   696  908
e1682   740  783
e1683   135  861
e1684   148  653
e1685   530  914
e1686   67   482
e1687   34   768
e1688   333  424
e1689   297  532
e1690   123  600
e1691   632  666
e1692   414  867
e1693   265  505
e1694   133  975
e1695   221  383
e1696   154  295
e1697   585  650
e1698   768  813
e1699   124  451
e1700   789  794
e1701   41   262
e1702   315  907
e1703   59   119
e1704   342  689
e1705   60   244
e1706   217  465
e1707   227  693
e1708   30   308
e1709   495  873
e1710   278  596
e1711   2    678
e1712   148  928
e1713   761  773
e1714   384  897
e1715   1    521
e1716   301  846
e1717   744  806
e1718   591  862
e1719   99   759
e1720   387  809
e1721   445  924
e1722   161  732
e1723   918  937
e1724   68   893
e1725   343  738
e1726   251  318
e1727   173  193
e1728   584  792
e1729   114  760
e1730   287  555
e1731   223  959
e1732   689  724
e1733   620  759
e1734   421  474
e1735   717  832
e1736   271  397
e1737   65   892
e1738   558  673
e1739   767  947
e1740   230  824
e1741   4    705
e1742   42   263
e1743   51   203
e1744   551  673
e1745   15   278
e1746   478  1000
e1747   522  545
e1748   165  965
e1749   8    757
e1750   299  403
e1751   464  648
e1752   62   626
e1753   468  922
e1754   187  282
e1755   235  520
e1756   348  638
e1757   530  731
e1758   219  583
e1759   426  917
e1760   522  708
e1761   923  947
e1762   407  554
e1763   239  271
e1764   543  852
e1765   708  728
e1766   802  939
e1767   364  932
e1768   57   361
e1769   416  943
e1770   281  795
e1771   391  865
e1772   31   780
e1773   131  640
e1774   470  814
e1775   940  946
e1776   49   331
e1777   486  695
e1778   352  542
e1779   242  508
e1780   197  387
e1781   70   644
e1782   555  812
e1783   434  699
e1784   599  985
e1785   371  526
e1786   277  502
e1787   242  632
e1788   557  844
e1789   627  892
e1790   109  915
e1791   39   802
e1792   604  782
e1793   472  660
e1794   453  669
e1795   581  819
e1796   435  815
e1797   29   599
e1798   211  221
e1799   220  837
e1800   347  942
e1801   147  872
e1802   414  444
e1803   548  670
e1804   245  700
e1805   796  851
e1806   616  650
e1807   279  594
e1808   32   396
e1809   40   773
e1810   153  963
e1811   246  316
e1812   18   552
e1813   711  842
e1814   33   473
e1815   31   623
e1816   673  720
e1817   281  973
e1818   930  963
e1819   190  595
e1820   209  773
e1821   786  818
e1822   170  200
e1823   751  842
e1824   179  204
e1825   65   181
e1826   68   385
e1827   696  831
e1828   855  892
e1829   703  828
e1830   75   667
e1831   215  229
e1832   77   978
e1833   335  621
e1834   316  466
e1835   437  851
e1836   40   660
e1837   38   190
e1838   233  499
e1839   383  512
e1840   1    722
e1841   830  852
e1842   443  655
e1843   606  896
e1844   132  278
e1845   76   704
e1846   286  487
e1847   38   106
e1848   590  994
e1849   192  710
e1850   221  865
e1851   436  738
e1852   331  743
e1853   28   406
e1854   195  658
e1855   333  622
e1856   192  510
e1857   354  828
e1858   363  837
e1859   422  786
e1860   373  440
e1861   184  344
e1862   390  734
e1863   364  374
e1864   2    84
e1865   45   909
e1866   191  523
e1867   647  780
