V: 600
E: 125790
e201    97  266
e202    97  213
e203    213 220
e204    220 474
e205    474 505
e206    67  505
e207    41  67
e208    41  324
e209    58  324
e210    58  264
e211    264 366
e212    296 366
e213    296 392
e214    306 392
e215    133 306
e216    133 464
e217    175 464
e218    175 279
e219    279 294
e220    217 294
e221    197 217
e222    120 197
e223    120 381
e224    328 381
e225    243 328
e226    90  243
e227    90  138
e228    138 186
e229    186 378
e230    339 378
e231    177 339
e232    177 407
e233    194 407
e234    194 517
e235    517 525
e236    525 552
e237    40  552
e238    40  372
e239    247 372
e240    247 581
e241    535 581
e242    299 535
e243    218 299
e244    218 461
e245    190 461
e246    190 335
e247    335 349
e248    317 349
e249    317 469
e250    159 469
e251    159 185
e252    185 276
e253    28  276
e254    28  449
e255    196 449
e256    196 212
e257    212 263
e258    263 277
e259    277 459
e260    274 459
e261    163 274
e262    163 494
e263    453 494
e264    400 453
e265    400 511
e266    308 511
e267    176 308
e268    176 249
e269    249 393
e270    73  393
e271    73  127
e272    127 565
e273    565 567
e274    440 567
e275    440 524
e276    376 524
e277    225 376
e278    225 503
e279    5   503
e280    5   319
e281    319 586
e282    501 586
e283    320 501
e284    320 553
e285    553 588
e286    269 588
e287    269 422
e288    114 422
e289    114 539
e290    467 539
e291    302 467
e292    130 302
e293    130 547
e294    222 547
e295    61  222
e296    61  79
e297    79  285
e298    285 559
e299    47  559
e300    47  202
e301    202 361
e302    361 543
e303    351 543
e304    10  351
e305    10  342
e306    77  342
e307    20  77
e308    20  147
e309    147 280
e310    280 512
e311    313 512
e312    290 313
e313    144 290
e314    144 257
e315    257 445
e316    415 445
e317    17  415
e318    17  72
e319    72  140
e320    140 568
e321    104 568
e322    104 406
e323    406 439
e324    193 439
e325    193 228
e326    82  228
e327    82  281
e328    151 281
e329    68  151
e330    68  442
e331    442 458
e332    458 489
e333    375 489
e334    39  375
e335    39  205
e336    115 205
e337    115 182
e338    182 358
e339    62  358
e340    62  401
e341    131 401
e342    1   131
e343    1   100
e344    100 169
e345    169 389
e346    252 389
e347    241 252
e348    215 241
e349    78  215
e350    78  195
e351    195 454
e352    64  454
e353    59  64
e354    59  455
e355    287 455
e356    287 531
e357    531 576
e358    289 576
e359    210 289
e360    210 416
e361    368 416
e362    368 385
e363    216 385
e364    216 441
e365    110 441
e366    110 199
e367    199 370
e368    98  370
e369    98  149
e370    149 481
e371    124 481
e372    124 156
e373    44  156
e374    44  153
e375    153 403
e376    403 498
e377    498 542
e378    49  542
e379    49  382
e380    318 382
e381    33  318
e382    33  275
e383    99  275
e384    99  188
e385    188 482
e386    482 598
e387    304 598
e388    105 304
e389    105 417
e390    417 537
e391    170 537
e392    170 575
e393    293 575
e394    168 293
e395    168 354
e396    354 500
e397    500 557
e398    11  557
e399    11  21
e400    21  311
e401    311 359
e402    152 359
e403    152 245
e404    245 265
e405    265 536
e406    476 536
e407    476 570
e408    433 570
e409    433 463
e410    355 463
e411    143 355
e412    143 571
e413    571 596
e414    204 596
e415    116 204
e416    116 391
e417    391 410
e418    410 600
e419    256 600
e420    75  256
e421    75  93
e422    91  93
e423    91  167
e424    167 478
e425    478 549
e426    94  549
e427    9   94
e428    9   63
e429    63  546
e430    260 546
e431    260 357
e432    344 357
e433    344 597
e434    23  597
e435    23  209
e436    209 460
e437    239 460
e438    139 239
e439    139 390
e440    390 529
e441    470 529
e442    409 470
e443    409 444
e444    300 444
e445    273 300
e446    148 273
e447    148 267
e448    267 268
e449    128 268
e450    128 284
e451    284 523
e452    523 548
e453    338 548
e454    244 338
e455    244 545
e456    353 545
e457    251 353
e458    178 251
e459    178 402
e460    402 564
e461    234 564
e462    122 234
e463    122 577
e464    379 577
e465    227 379
e466    227 322
e467    70  322
e468    70  427
e469    179 427
e470    52  179
e471    52  394
e472    36  394
e473    36  325
e474    211 325
e475    25  211
e476    13  25
e477    13  544
e478    6   544
e479    6   540
e480    253 540
e481    253 556
e482    421 556
e483    421 446
e484    46  446
e485    46  246
e486    246 590
e487    18  590
e488    18  214
e489    86  214
e490    86  232
e491    232 451
e492    451 509
e493    509 573
e494    331 573
e495    331 346
e496    346 425
e497    129 425
e498    129 348
e499    231 348
e500    103 231
e501    103 237
e502    50  237
e503    50  397
e504    397 583
e505    137 583
e506    137 343
e507    76  343
e508    76  362
e509    362 431
e510    203 431
e511    203 242
e512    207 242
e513    207 526
e514    352 526
e515    350 352
e516    350 499
e517    383 499
e518    365 383
e519    365 504
e520    504 561
e521    136 561
e522    136 438
e523    438 462
e524    117 462
e525    117 150
e526    150 426
e527    7   426
e528    7   12
e529    12  248
e530    248 283
e531    283 404
e532    371 404
e533    371 574
e534    27  574
e535    27  483
e536    51  483
e537    51  201
e538    201 250
e539    250 258
e540    258 599
e541    38  599
e542    38  430
e543    430 533
e544    468 533
e545    191 468
e546    43  191
e547    43  162
e548    162 497
e549    408 497
e550    189 408
e551    189 447
e552    132 447
e553    132 479
e554    125 479
e555    112 125
e556    112 592
e557    314 592
e558    314 384
e559    364 384
e560    65  364
e561    65  126
e562    126 418
e563    292 418
e564    42  292
e565    42  435
e566    8   435
e567    8   54
e568    54  579
e569    429 579
e570    336 429
e571    158 336
e572    158 235
e573    235 291
e574    291 555
e575    373 555
e576    172 373
e577    172 326
e578    15  326
e579    15  411
e580    224 411
e581    224 550
e582    71  550
e583    71  471
e584    471 538
e585    96  538
e586    96  221
e587    221 377
e588    206 377
e589    206 587
e590    332 587
e591    332 356
e592    119 356
e593    119 388
e594    16  388
e595    16  327
e596    327 337
e597    337 563
e598    307 563
e599    307 414
e600    18  569
e601    45  464
e602    374 567
e603    187 594
e604    171 224
e605    323 330
e606    108 535
e607    53  580
e608    196 293
e609    376 431
e610    447 551
e611    12  408
e612    428 524
e613    328 455
e614    430 496
e615    138 410
e616    253 511
e617    63  419
e618    232 442
e619    575 584
e620    102 305
e621    337 586
e622    376 536
e623    227 532
e624    71  299
e625    128 333
e626    19  453
e627    210 453
e628    389 593
e629    71  547
e630    333 443
e631    395 434
e632    514 570
e633    25  400
e634    134 162
e635    61  534
e636    448 473
e637    246 307
e638    66  275
e639    52  243
e640    229 592
e641    30  360
e642    164 282
e643    285 492
e644    43  567
e645    70  443
e646    496 514
e647    242 462
e648    307 503
e649    73  566
e650    132 352
e651    66  166
e652    10  399
e653    281 580
e654    373 504
e655    178 528
e656    146 495
e657    79  105
e658    35  414
e659    232 271
e660    133 286
e661    195 358
e662    64  219
e663    39  534
e664    232 385
e665    372 600
e666    277 593
e667    301 461
e668    163 464
e669    351 365
e670    2   306
e671    120 140
e672    143 389
e673    2   297
e674    137 435
e675    48  272
e676    233 442
e677    219 281
e678    375 471
e679    102 391
e680    347 360
e681    349 588
e682    406 504
e683    470 535
e684    194 219
e685    542 550
e686    285 506
e687    231 581
e688    14  218
e689    407 522
e690    38  522
e691    95  100
e692    329 337
e693    140 152
e694    82  597
e695    86  293
e696    362 560
e697    6   255
e698    132 557
e699    237 583
e700    208 428
e701    216 408
e702    98  196
e703    328 587
e704    212 301
e705    158 206
e706    64  181
e707    323 470
e708    248 255
e709    176 251
e710    267 383
e711    112 474
e712    133 249
e713    189 326
e714    501 576
e715    24  482
e716    424 582
e717    94  314
e718    230 484
e719    240 499
e720    342 412
e721    296 541
e722    477 529
e723    182 230
e724    90  283
e725    8   303
e726    62  481
e727    317 425
e728    296 555
e729    84  547
e730    262 510
e731    237 428
e732    277 324
e733    177 241
e734    376 468
e735    93  364
e736    12  356
e737    435 456
e738    178 443
e739    205 236
e740    8   20
e741    218 236
e742    322 568
e743    1   520
e744    108 489
e745    140 534
e746    401 553
e747    80  330
e748    305 585
e749    19  153
e750    353 589
e751    314 315
e752    191 245
e753    470 547
e754    227 461
e755    378 583
e756    61  479
e757    503 528
e758    26  211
e759    269 556
e760    257 323
e761    133 579
e762    159 237
e763    404 563
e764    282 355
e765    139 471
e766    83  159
e767    31  453
e768    294 522
e769    27  323
e770    132 375
e771    247 294
e772    363 507
e773    474 522
e774    26  428
e775    54  375
e776    36  64
e777    96  430
e778    336 457
e779    32  79
e780    144 282
e781    188 473
e782    445 591
e783    219 579
e784    27  497
e785    105 210
e786    184 547
e787    181 192
e788    487 563
e789    73  474
e790    42  286
e791    379 455
e792    97  302
e793    95  103
e794    253 357
e795    175 558
e796    444 595
e797    42  232
e798    422 544
e799    62  257
e800    144 496
e801    129 496
e802    219 550
e803    90  192
e804    239 483
e805    133 570
e806    205 264
e807    241 347
e808    334 366
e809    171 494
e810    124 342
e811    270 326
e812    252 322
e813    189 262
e814    505 550
e815    142 249
e816    11  230
e817    330 390
e818    146 250
e819    236 353
e820    13  506
e821    14  213
e822    205 224
e823    239 295
e824    249 402
e825    210 467
e826    251 363
e827    20  320
e828    170 226
e829    407 567
e830    3   288
e831    185 534
e832    591 592
e833    253 341
e834    475 557
e835    96  116
e836    99  419
e837    330 589
e838    312 512
e839    47  118
e840    23  557
e841    104 541
e842    39  84
e843    468 492
e844    291 310
e845    221 520
e846    270 443
e847    65  503
e848    280 428
e849    24  233
e850    42  465
e851    292 364
e852    307 351
e853    112 432
e854    375 591
e855    109 458
e856    180 290
e857    10  266
e858    63  82
e859    450 552
e860    100 473
e861    165 563
e862    176 337
e863    273 429
e864    86  355
e865    233 502
e866    289 415
e867    253 515
e868    249 259
e869    333 398
e870    60  528
e871    93  300
e872    202 363
e873    154 341
e874    260 400
e875    347 441
e876    72  430
e877    133 592
e878    80  199
e879    131 555
e880    79  283
e881    78  289
e882    90  476
e883    170 365
e884    38  95
e885    7   414
e886    117 284
e887    25  41
e888    263 381
e889    564 574
e890    120 436
e891    170 556
e892    155 246
e893    217 404
e894    261 283
e895    61  436
e896    267 295
e897    245 255
e898    405 583
e899    210 327
e900    194 576
e901    116 165
e902    27  394
e903    63  313
e904    47  93
e905    212 417
e906    236 581
e907    296 559
e908    114 122
e909    44  536
e910    73  553
e911    83  377
e912    17  120
e913    381 463
e914    58  577
e915    54  237
e916    381 460
e917    4   5
e918    163 220
e919    91  92
e920    170 191
e921    19  49
e922    314 425
e923    296 572
e924    131 462
e925    275 361
e926    241 255
e927    340 494
e928    46  507
e929    267 451
e930    35  236
e931    364 599
e932    201 437
e933    110 556
e934    424 560
e935    444 582
e936    383 493
e937    242 328
e938    122 407
e939    46  167
e940    197 250
e941    216 380
e942    141 583
e943    265 567
e944    100 315
e945    47  313
e946    241 504
e947    156 414
e948    255 426
e949    114 136
e950    22  341
e951    502 537
e952    274 431
e953    1   458
e954    12  265
e955    100 326
e956    1   285
e957    18  439
e958    21  585
e959    17  60
e960    291 471
e961    11  245
e962    111 398
e963    342 480
e964    338 515
e965    297 587
e966    294 511
e967    228 426
e968    279 295
e969    310 549
e970    283 566
e971    254 435
e972    214 590
e973    47  557
e974    317 487
e975    271 394
e976    54  409
e977    50  266
e978    12  257
e979    34  426
e980    532 579
e981    97  264
e982    30  279
e983    90  407
e984    390 459
e985    144 342
e986    36  308
e987    377 505
e988    38  176
e989    256 498
e990    352 385
e991    21  593
e992    122 316
e993    240 488
e994    245 377
e995    38  216
e996    453 516
e997    305 378
e998    157 302
e999    157 560
e1000   407 557
e1001   97  98
e1002   52  173
e1003   102 236
e1004   277 361
e1005   12  437
e1006   2   529
e1007   148 283
e1008   244 586
e1009   563 576
e1010   143 167
e1011   82  445
e1012   107 174
e1013   121 490
e1014   73  530
e1015   204 482
e1016   19  297
e1017   91  395
e1018   288 496
e1019   70  448
e1020   81  386
e1021   485 564
e1022   365 379
e1023   37  525
e1024   231 233
e1025   58  319
e1026   181 194
e1027   241 418
e1028   17  112
e1029   67  523
e1030   115 163
e1031   172 204
e1032   131 157
e1033   306 418
e1034   438 488
e1035   90  461
e1036   396 507
e1037   357 483
e1038   204 561
e1039   318 396
e1040   70  566
e1041   300 488
e1042   146 355
e1043   302 425
e1044   451 479
e1045   272 283
e1046   382 573
e1047   508 566
e1048   214 360
e1049   235 328
e1050   332 562
e1051   87  346
e1052   229 371
e1053   263 275
e1054   61  312
e1055   38  152
e1056   128 299
e1057   198 597
e1058   228 473
e1059   12  450
e1060   430 594
e1061   427 588
e1062   190 205
e1063   15  118
e1064   517 599
e1065   143 444
e1066   84  233
e1067   339 434
e1068   143 479
e1069   126 530
e1070   28  484
e1071   114 419
e1072   132 413
e1073   445 573
e1074   311 385
e1075   339 342
e1076   317 510
e1077   406 568
e1078   100 505
e1079   141 182
e1080   112 248
e1081   276 396
e1082   194 518
e1083   216 519
e1084   259 294
e1085   85  319
e1086   325 543
e1087   128 403
e1088   8   480
e1089   74  175
e1090   217 273
e1091   231 289
e1092   179 402
e1093   517 535
e1094   279 467
e1095   379 435
e1096   2   349
e1097   15  236
e1098   319 353
e1099   219 502
e1100   214 357
e1101   126 151
e1102   254 592
e1103   186 399
e1104   3   189
e1105   88  497
e1106   68  526
e1107   440 565
e1108   18  587
e1109   117 217
e1110   2   260
e1111   428 538
e1112   425 541
e1113   83  195
e1114   311 492
e1115   51  162
e1116   107 556
e1117   105 122
e1118   298 525
e1119   3   349
e1120   276 329
e1121   379 538
e1122   454 535
e1123   175 384
e1124   219 366
e1125   102 385
e1126   212 559
e1127   324 420
e1128   51  302
e1129   171 205
e1130   297 475
e1131   527 553
e1132   391 570
e1133   105 208
e1134   319 513
e1135   289 293
e1136   115 511
e1137   263 274
e1138   50  487
e1139   88  149
e1140   136 412
e1141   274 285
e1142   61  322
e1143   249 597
e1144   41  399
e1145   247 403
e1146   355 399
e1147   32  475
e1148   323 452
e1149   147 484
e1150   279 328
e1151   306 457
e1152   77  409
e1153   49  271
e1154   157 538
e1155   274 415
e1156   23  564
e1157   340 393
e1158   24  269
e1159   70  466
e1160   560 573
e1161   65  520
e1162   43  111
e1163   317 539
e1164   37  243
e1165   198 541
e1166   204 341
e1167   133 421
e1168   279 568
e1169   208 252
e1170   51  549
e1171   311 484
e1172   125 588
e1173   284 332
e1174   6   135
e1175   9   54
e1176   78  587
e1177   369 512
e1178   215 537
e1179   35  196
e1180   471 555
e1181   12  296
e1182   76  217
e1183   75  361
e1184   202 260
e1185   56  61
e1186   61  214
e1187   19  24
e1188   181 249
e1189   123 395
e1190   207 360
e1191   311 503
e1192   234 487
e1193   53  292
e1194   342 519
e1195   174 372
e1196   97  382
e1197   16  538
e1198   50  267
e1199   514 523
e1200   131 346
e1201   74  553
e1202   373 593
e1203   60  488
e1204   35  121
e1205   74  142
e1206   264 276
e1207   110 244
e1208   62  331
e1209   412 464
e1210   69  149
e1211   319 342
e1212   284 488
e1213   433 522
e1214   87  234
e1215   346 514
e1216   210 437
e1217   77  566
e1218   281 429
e1219   440 494
e1220   204 404
e1221   485 533
e1222   201 299
e1223   118 499
e1224   428 454
e1225   537 554
e1226   102 187
e1227   455 582
e1228   4   356
e1229   106 269
e1230   138 540
e1231   402 487
e1232   121 397
e1233   439 465
e1234   188 278
e1235   281 382
e1236   25  437
e1237   209 265
e1238   216 458
e1239   119 586
e1240   316 590
e1241   69  259
e1242   280 577
e1243   108 160
e1244   95  583
e1245   74  562
e1246   12  388
e1247   66  500
e1248   3   46
e1249   364 404
e1250   60  435
e1251   176 530
e1252   148 173
e1253   101 163
e1254   190 494
e1255   146 366
e1256   237 284
e1257   117 225
e1258   70  143
e1259   144 207
e1260   238 357
e1261   94  457
e1262   208 317
e1263   49  370
e1264   125 143
e1265   171 263
e1266   95  316
e1267   151 531
e1268   386 493
e1269   108 112
e1270   477 597
e1271   215 393
e1272   329 417
e1273   328 437
e1274   272 276
e1275   460 596
e1276   221 439
e1277   79  166
e1278   203 436
e1279   460 540
e1280   52  403
e1281   38  351
e1282   196 528
e1283   52  522
e1284   134 187
e1285   178 439
e1286   32  99
e1287   241 267
e1288   65  142
e1289   366 500
e1290   42  372
e1291   378 450
e1292   148 403
e1293   332 475
e1294   73  150
e1295   328 550
e1296   34  173
e1297   306 426
e1298   465 560
e1299   133 466
e1300   365 515
e1301   86  195
e1302   419 437
e1303   341 429
e1304   526 554
e1305   138 537
e1306   71  560
e1307   168 362
e1308   189 274
e1309   125 204
e1310   178 465
e1311   62  373
e1312   459 490
e1313   144 459
e1314   394 442
e1315   278 282
e1316   200 233
e1317   136 457
e1318   293 447
e1319   13  329
e1320   574 592
e1321   225 522
e1322   137 191
e1323   74  480
e1324   5   544
e1325   152 371
e1326   262 341
e1327   188 268
e1328   134 143
e1329   227 548
e1330   276 570
e1331   112 547
e1332   244 259
e1333   438 539
e1334   311 425
e1335   515 582
e1336   176 475
e1337   152 474
e1338   149 257
e1339   269 526
e1340   10  70
e1341   451 455
e1342   290 511
e1343   17  459
e1344   548 566
e1345   5   54
e1346   45  410
e1347   478 581
e1348   42  252
e1349   250 294
e1350   29  170
e1351   196 387
e1352   190 395
e1353   532 595
e1354   209 559
e1355   206 538
e1356   97  116
e1357   333 423
e1358   80  243
e1359   473 477
e1360   202 597
e1361   110 517
e1362   147 422
e1363   429 447
e1364   48  168
e1365   17  568
e1366   161 421
e1367   121 422
e1368   230 316
e1369   171 270
e1370   17  320
e1371   105 108
e1372   129 449
e1373   489 549
e1374   249 588
e1375   172 235
e1376   170 374
e1377   298 428
e1378   86  254
e1379   43  565
e1380   85  566
e1381   161 428
e1382   542 570
e1383   385 556
e1384   275 302
e1385   13  17
e1386   302 411
e1387   277 461
e1388   97  409
e1389   574 582
e1390   259 480
e1391   460 520
e1392   413 446
e1393   48  399
e1394   463 594
e1395   231 467
e1396   227 266
e1397   205 532
e1398   493 545
e1399   159 166
e1400   64  534
e1401   274 286
e1402   223 232
e1403   361 468
e1404   21  514
e1405   331 445
e1406   104 592
e1407   87  385
e1408   225 509
e1409   97  348
e1410   172 338
e1411   93  282
e1412   387 436
e1413   184 348
e1414   98  529
e1415   153 385
e1416   244 424
e1417   326 510
e1418   175 206
e1419   191 288
e1420   85  531
e1421   135 443
e1422   22  263
e1423   127 274
e1424   119 443
e1425   307 585
e1426   69  197
e1427   326 587
e1428   441 593
e1429   446 450
e1430   178 475
e1431   371 585
e1432   179 237
e1433   202 281
e1434   60  82
e1435   51  481
e1436   158 221
e1437   13  242
e1438   204 251
e1439   19  414
e1440   75  260
e1441   342 579
e1442   222 400
e1443   175 556
e1444   184 438
e1445   214 485
e1446   325 442
e1447   316 507
e1448   150 160
e1449   85  206
e1450   421 447
e1451   192 384
e1452   238 257
e1453   40  364
e1454   57  345
e1455   123 191
e1456   37  574
e1457   187 401
e1458   393 437
e1459   363 438
e1460   27  223
e1461   443 498
e1462   175 268
e1463   326 379
e1464   106 442
e1465   54  82
e1466   45  535
e1467   413 594
e1468   483 558
e1469   341 566
e1470   36  517
e1471   93  118
e1472   62  294
e1473   240 289
e1474   256 516
e1475   71  368
e1476   369 387
e1477   394 462
e1478   4   295
e1479   209 571
e1480   532 586
e1481   199 552
e1482   69  263
e1483   40  147
e1484   43  374
e1485   479 519
e1486   52  398
e1487   307 402
e1488   351 510
e1489   437 482
e1490   28  38
e1491   124 526
e1492   35  315
e1493   267 276
e1494   74  200
e1495   188 410
e1496   350 370
e1497   35  51
e1498   167 319
e1499   430 593
e1500   148 201
e1501   246 483
e1502   193 597
e1503   317 589
e1504   156 568
e1505   254 485
e1506   328 458
e1507   494 544
e1508   273 462
e1509   517 549
e1510   403 471
e1511   444 566
e1512   331 564
e1513   129 282
e1514   352 364
e1515   343 588
e1516   445 521
e1517   335 428
e1518   241 392
e1519   442 530
e1520   279 599
e1521   309 518
e1522   157 316
e1523   23  330
e1524   141 427
e1525   47  189
e1526   251 482
e1527   191 277
e1528   235 403
e1529   266 519
e1530   35  64
e1531   216 226
e1532   142 168
e1533   14  333
e1534   117 594
e1535   103 222
e1536   75  344
e1537   124 550
e1538   49  163
e1539   128 408
e1540   1   107
e1541   224 455
e1542   163 542
e1543   40  93
e1544   58  254
e1545   193 590
e1546   264 323
e1547   379 564
e1548   54  93
e1549   174 350
e1550   317 424
e1551   29  311
e1552   38  568
e1553   176 303
e1554   67  532
e1555   114 187
e1556   111 276
e1557   266 557
e1558   2   180
e1559   54  227
e1560   50  294
e1561   360 536
e1562   114 524
e1563   81  499
e1564   297 586
e1565   299 554
e1566   285 585
e1567   78  145
e1568   186 196
e1569   239 518
e1570   108 188
e1571   7   545
e1572   212 315
e1573   422 599
e1574   52  385
e1575   40  124
e1576   125 131
e1577   94  557
e1578   387 525
e1579   69  223
e1580   479 547
e1581   44  596
e1582   322 488
e1583   127 581
e1584   36  479
e1585   416 459
e1586   133 589
e1587   173 186
e1588   518 592
e1589   288 400
e1590   82  476
e1591   20  202
e1592   31  175
e1593   430 455
e1594   329 585
e1595   262 358
e1596   16  127
e1597   39  162
e1598   192 501
e1599   119 593
e1600   18  86
e1601   349 543
e1602   182 237
e1603   136 593
e1604   384 545
e1605   103 470
e1606   126 382
e1607   4   141
e1608   345 577
e1609   13  313
e1610   273 493
e1611   253 495
e1612   155 278
e1613   332 573
e1614   25  94
e1615   91  581
e1616   399 407
e1617   65  203
e1618   453 533
e1619   383 450
e1620   40  437
e1621   510 545
e1622   482 489
e1623   136 345
e1624   36  475
e1625   216 418
e1626   406 489
e1627   101 414
e1628   48  366
e1629   72  83
e1630   163 450
e1631   499 520
e1632   13  403
e1633   71  320
e1634   77  180
e1635   71  492
e1636   163 194
e1637   56  274
e1638   308 363
e1639   13  389
e1640   19  587
e1641   59  99
e1642   208 366
e1643   203 594
e1644   306 390
e1645   300 486
e1646   301 381
e1647   1   478
e1648   539 590
e1649   142 470
e1650   417 419
e1651   166 399
e1652   526 565
e1653   22  326
e1654   46  133
e1655   51  58
e1656   35  284
e1657   64  463
e1658   65  440
e1659   38  313
e1660   78  411
e1661   14  391
e1662   111 494
e1663   163 397
e1664   117 373
e1665   144 167
e1666   202 571
e1667   301 422
e1668   94  283
e1669   344 477
e1670   261 461
e1671   242 339
e1672   98  451
e1673   138 237
e1674   99  413
e1675   105 278
e1676   60  341
e1677   376 404
e1678   21  380
e1679   129 415
e1680   164 337
e1681   278 529
e1682   313 462
e1683   42  365
e1684   31  346
e1685   294 534
e1686   218 353
e1687   52  136
e1688   14  335
e1689   25  257
e1690   18  584
e1691   62  96
e1692   84  231
e1693   46  399
e1694   280 315
e1695   216 468
e1696   125 314
e1697   61  333
e1698   351 559
e1699   375 385
e1700   48  97
e1701   247 353
e1702   127 411
e1703   51  124
e1704   325 486
e1705   45  402
e1706   139 472
e1707   353 511
e1708   183 430
e1709   83  409
e1710   64  597
e1711   32  86
e1712   79  164
e1713   93  220
e1714   20  591
e1715   377 386
e1716   229 482
e1717   529 536
e1718   265 449
e1719   252 558
e1720   107 348
e1721   322 395
e1722   67  270
e1723   176 344
e1724   372 423
e1725   479 521
e1726   151 303
e1727   101 312
e1728   322 563
e1729   84  333
e1730   31  507
e1731   32  334
e1732   100 269
e1733   174 590
e1734   210 417
e1735   246 334
e1736   179 451
e1737   316 576
e1738   275 292
e1739   97  363
e1740   45  335
e1741   198 322
e1742   113 465
e1743   227 526
e1744   171 429
e1745   544 574
e1746   366 520
e1747   52  77
e1748   317 588
e1749   1   295
e1750   354 493
e1751   555 566
e1752   146 177
e1753   300 343
e1754   327 597
e1755   272 426
e1756   559 587
e1757   462 598
e1758   310 434
e1759   222 236
e1760   42  248
e1761   382 420
e1762   302 444
e1763   260 569
e1764   400 500
e1765   287 599
e1766   362 598
e1767   205 581
e1768   80  367
e1769   21  567
e1770   123 528
e1771   174 200
e1772   4   303
e1773   379 586
e1774   190 522
e1775   367 484
e1776   59  367
e1777   246 559
e1778   185 535
e1779   112 476
e1780   84  178
e1781   427 500
e1782   139 599
e1783   197 275
e1784   17  383
e1785   383 544
e1786   255 414
e1787   113 115
e1788   49  247
e1789   142 379
e1790   190 317
e1791   210 338
e1792   116 133
e1793   521 539
e1794   404 560
e1795   47  496
e1796   146 255
e1797   40  390
e1798   28  373
e1799   176 465
e1800   28  389
e1801   505 596
e1802   408 424
e1803   71  112
e1804   445 546
e1805   197 289
e1806   406 571
e1807   160 588
e1808   290 346
e1809   295 483
e1810   219 336
e1811   394 424
e1812   488 571
e1813   269 289
e1814   74  465
e1815   87  277
e1816   71  514
e1817   114 528
e1818   194 433
e1819   310 403
e1820   46  409
e1821   559 593
e1822   359 363
e1823   90  285
e1824   403 586
e1825   294 339
e1826   78  293
e1827   247 293
e1828   173 595
e1829   521 535
e1830   135 402
e1831   247 473
e1832   358 521
e1833   218 492
e1834   232 458
e1835   394 513
e1836   487 585
e1837   410 438
e1838   344 435
e1839   62  213
e1840   5   398
e1841   63  283
e1842   349 380
e1843   199 378
e1844   268 422
e1845   22  533
e1846   483 499
e1847   175 244
e1848   121 162
e1849   202 443
e1850   141 198
e1851   355 428
e1852   9   381
e1853   94  452
e1854   437 456
e1855   161 549
e1856   112 322
e1857   123 131
e1858   120 185
e1859   9   93
e1860   322 441
e1861   36  225
e1862   300 373
e1863   5   15
e1864   195 411
e1865   224 249
e1866   219 234
e1867   72  201
e1868   178 529
e1869   55  599
e1870   106 498
