V: 700
E: 24465
e766    166 689
e767    130 172
e768    135 550
e769    46  267
e770    264 482
e771    309 584
e772    12  321
e773    354 429
e774    21  274
e775    585 698
e776    134 186
e777    200 505
e778    283 484
e779    202 666
e780    196 582
e781    151 275
e782    6   480
e783    209 617
e784    133 547
e785    308 621
e786    99  562
e787    210 536
e788    116 627
e789    34  675
e790    265 327
e791    475 510
e792    204 681
e793    187 556
e794    362 630
e795    267 388
e796    66  169
e797    382 550
e798    158 207
e799    542 579
e800    503 512
e801    508 588
e802    277 353
e803    87  136
e804    624 669
e805    84  558
e806    309 633
e807    570 637
e808    73  501
e809    170 502
e810    293 353
e811    255 617
e812    354 445
e813    139 497
e814    250 528
e815    330 658
e816    49  133
e817    231 453
e818    519 622
e819    122 404
e820    68  101
e821    393 632
e822    531 547
e823    237 659
e824    129 680
e825    310 406
e826    77  689
e827    151 249
e828    257 592
e829    144 699
e830    139 339
e831    96  537
e832    126 340
e833    176 509
e834    185 403
e835    51  151
e836    379 466
e837    193 434
e838    422 563
e839    70  615
e840    396 603
e841    271 369
e842    219 624
e843    670 673
e844    81  584
e845    196 628
e846    124 479
e847    266 430
e848    264 536
e849    54  421
e850    22  483
e851    534 644
e852    159 629
e853    28  223
e854    57  343
e855    395 429
e856    229 522
e857    237 304
e858    267 671
e859    416 578
e860    157 537
e861    292 323
e862    123 690
e863    256 372
e864    5   201
e865    586 629
e866    350 509
e867    593 613
e868    70  425
e869    60  342
e870    447 597
e871    330 528
e872    352 501
e873    107 251
e874    29  520
e875    459 698
e876    338 659
e877    186 264
e878    192 211
e879    507 655
e880    472 488
e881    22  338
e882    128 544
e883    172 587
e884    336 392
e885    168 247
e886    518 626
e887    410 520
e888    207 465
e889    189 672
e890    16  122
e891    172 437
e892    247 632
e893    171 627
e894    86  408
e895    422 559
e896    471 536
e897    126 273
e898    426 692
e899    400 508
e900    615 635
e901    128 615
e902    212 562
e903    72  141
e904    519 554
e905    427 679
e906    240 466
e907    366 491
e908    36  550
e909    92  197
e910    416 618
e911    87  629
e912    309 671
e913    91  477
e914    246 395
e915    216 685
e916    66  165
e917    82  275
e918    208 309
e919    35  311
e920    486 560
e921    232 353
e922    429 695
e923    5   320
e924    45  607
e925    90  576
e926    203 601
e927    200 590
e928    549 686
e929    158 254
e930    436 682
e931    125 596
e932    464 570
e933    75  362
e934    192 410
e935    159 428
e936    57  240
e937    133 338
e938    63  555
e939    201 676
e940    472 690
e941    46  339
e942    110 305
e943    315 563
e944    75  275
e945    223 233
e946    57  151
e947    300 578
e948    229 590
e949    363 665
e950    245 334
e951    336 514
e952    363 448
e953    337 545
e954    458 566
e955    137 694
e956    183 485
e957    264 664
e958    257 637
e959    461 520
e960    150 499
e961    117 500
e962    177 637
e963    183 277
e964    457 460
e965    243 534
e966    193 237
e967    342 446
e968    410 659
e969    592 642
e970    471 473
e971    518 698
e972    239 639
e973    438 668
e974    336 494
e975    334 642
e976    410 603
e977    516 535
e978    397 445
e979    160 512
e980    87  154
e981    88  106
e982    216 303
e983    249 502
e984    519 541
e985    5   227
e986    366 578
e987    380 688
e988    502 683
e989    179 638
e990    200 309
e991    121 390
e992    519 609
e993    125 291
e994    421 508
e995    1   263
e996    80  251
e997    320 556
e998    383 592
e999    303 336
e1000   190 438
e1001   128 675
e1002   331 415
e1003   532 668
e1004   137 615
e1005   33  463
e1006   219 222
e1007   313 478
e1008   465 667
e1009   288 307
e1010   179 212
e1011   34  528
e1012   443 518
e1013   286 677
e1014   23  369
e1015   611 697
e1016   381 544
e1017   11  201
e1018   182 415
e1019   104 491
e1020   294 642
e1021   285 376
e1022   239 475
e1023   29  44
e1024   79  468
e1025   416 555
e1026   304 697
e1027   158 227
e1028   94  362
e1029   157 588
e1030   383 439
e1031   247 510
e1032   123 140
e1033   82  375
e1034   22  303
e1035   50  296
e1036   177 185
e1037   366 585
e1038   244 536
e1039   259 280
e1040   399 648
e1041   519 644
e1042   281 514
e1043   308 384
e1044   387 674
e1045   88  349
e1046   258 603
e1047   260 365
e1048   129 485
e1049   145 353
e1050   157 370
e1051   8   166
e1052   484 506
e1053   119 240
e1054   273 332
e1055   536 578
e1056   190 491
e1057   564 566
e1058   433 559
e1059   398 515
e1060   48  689
e1061   208 654
e1062   275 492
e1063   106 520
e1064   101 407
e1065   99  607
e1066   30  123
e1067   353 641
e1068   9   161
e1069   42  189
e1070   53  114
e1071   231 283
e1072   253 381
e1073   414 574
e1074   396 619
e1075   287 396
e1076   459 538
e1077   381 660
e1078   213 276
e1079   14  665
e1080   226 300
e1081   173 684
e1082   21  629
e1083   160 455
e1084   211 551
e1085   406 425
e1086   327 518
e1087   346 575
e1088   423 466
e1089   112 656
e1090   562 646
e1091   182 411
e1092   12  512
e1093   69  364
e1094   350 682
e1095   141 586
e1096   77  695
e1097   528 590
e1098   299 642
e1099   211 324
e1100   254 626
e1101   24  185
e1102   214 672
e1103   212 469
e1104   114 506
e1105   195 490
e1106   321 603
e1107   104 354
e1108   515 691
e1109   209 673
e1110   92  560
e1111   510 570
e1112   71  520
e1113   430 441
e1114   437 518
e1115   167 634
e1116   213 332
e1117   186 308
e1118   227 623
e1119   40  668
e1120   43  558
e1121   250 544
e1122   352 487
e1123   93  266
e1124   237 674
e1125   13  651
e1126   3   327
e1127   464 535
e1128   155 445
e1129   115 394
e1130   29  242
e1131   297 475
e1132   28  573
e1133   277 689
e1134   418 497
e1135   289 431
e1136   23  634
e1137   3   166
e1138   542 666
e1139   83  419
e1140   255 338
e1141   201 468
e1142   505 683
e1143   211 541
e1144   351 568
e1145   469 564
e1146   112 274
e1147   15  499
e1148   84  654
e1149   459 672
e1150   75  277
e1151   178 376
e1152   425 506
e1153   394 628
e1154   462 537
e1155   479 694
e1156   72  396
e1157   140 605
e1158   261 274
e1159   493 591
e1160   67  188
e1161   67  122
e1162   633 663
e1163   177 450
e1164   136 151
e1165   588 620
e1166   324 695
e1167   344 678
e1168   291 662
e1169   80  396
e1170   55  148
e1171   106 374
e1172   86  358
e1173   397 417
e1174   135 594
e1175   454 510
e1176   82  162
e1177   9   272
e1178   156 310
e1179   245 543
e1180   179 248
e1181   258 387
e1182   106 543
e1183   449 484
e1184   52  162
e1185   644 671
e1186   413 579
e1187   41  537
e1188   16  393
e1189   409 548
e1190   266 461
e1191   242 315
e1192   110 397
e1193   427 614
e1194   53  336
e1195   353 523
e1196   46  553
e1197   532 576
e1198   590 688
e1199   253 264
e1200   302 649
e1201   365 673
e1202   484 651
e1203   450 632
e1204   231 246
e1205   140 317
e1206   398 602
e1207   277 488
e1208   17  564
e1209   433 690
e1210   379 571
e1211   396 417
e1212   291 339
e1213   26  625
e1214   581 661
e1215   152 406
e1216   156 452
e1217   246 318
e1218   96  343
e1219   292 614
e1220   179 678
e1221   369 523
e1222   20  383
e1223   349 451
e1224   45  276
e1225   12  573
e1226   531 698
e1227   432 575
e1228   253 648
e1229   334 360
e1230   560 606
e1231   285 569
e1232   79  611
e1233   389 446
e1234   152 660
e1235   222 393
e1236   77  426
e1237   255 402
e1238   203 574
e1239   398 657
e1240   276 541
e1241   451 537
e1242   280 649
e1243   408 622
e1244   282 514
e1245   65  148
e1246   9   632
e1247   55  274
e1248   84  109
e1249   109 444
e1250   6   695
e1251   197 317
e1252   352 491
e1253   148 622
e1254   173 277
e1255   230 380
e1256   251 378
e1257   284 520
e1258   33  155
e1259   336 500
e1260   204 467
e1261   165 338
e1262   245 595
e1263   214 494
e1264   23  682
e1265   119 293
e1266   131 290
e1267   535 662
e1268   79  135
e1269   159 185
e1270   132 486
e1271   109 345
e1272   285 386
e1273   331 598
e1274   113 471
e1275   76  119
e1276   448 645
e1277   228 605
e1278   541 559
e1279   108 422
e1280   277 354
e1281   296 600
e1282   111 581
e1283   249 661
e1284   417 685
e1285   21  205
e1286   178 549
e1287   368 418
e1288   57  122
e1289   54  209
e1290   347 583
e1291   252 382
e1292   218 563
e1293   186 371
e1294   385 434
e1295   221 695
e1296   78  414
e1297   478 582
e1298   50  587
e1299   174 229
e1300   137 637
e1301   99  266
e1302   228 271
e1303   188 277
e1304   106 485
e1305   213 506
e1306   395 461
e1307   348 673
e1308   363 433
e1309   64  441
e1310   277 683
e1311   685 691
e1312   308 472
e1313   296 590
e1314   73  532
e1315   529 580
e1316   73  411
e1317   255 669
e1318   465 686
e1319   101 690
e1320   198 610
e1321   211 328
e1322   201 415
e1323   188 317
e1324   239 506
e1325   318 566
e1326   74  434
e1327   361 633
e1328   138 282
e1329   457 491
e1330   387 676
e1331   34  356
e1332   626 657
e1333   51  141
e1334   419 427
e1335   363 668
e1336   340 374
e1337   80  154
e1338   355 480
e1339   107 270
e1340   109 155
e1341   85  294
e1342   455 663
e1343   146 699
e1344   36  50
e1345   117 405
e1346   234 674
e1347   126 223
e1348   295 542
e1349   255 489
e1350   61  267
e1351   88  462
e1352   350 576
e1353   94  193
e1354   282 621
e1355   278 358
e1356   12  385
e1357   303 567
e1358   63  303
e1359   280 694
e1360   142 481
e1361   1   391
e1362   302 659
e1363   140 694
e1364   215 631
e1365   61  238
e1366   226 482
e1367   47  588
e1368   347 697
e1369   105 418
e1370   52  471
e1371   79  469
e1372   290 393
e1373   259 632
e1374   480 621
e1375   16  262
e1376   9   619
e1377   71  266
e1378   487 618
e1379   53  357
e1380   580 690
e1381   44  218
e1382   133 231
e1383   338 415
e1384   220 307
e1385   175 345
e1386   223 429
e1387   64  233
e1388   543 633
e1389   266 404
e1390   209 657
e1391   11  459
e1392   46  665
e1393   128 473
e1394   277 322
e1395   211 500
e1396   419 449
e1397   89  173
e1398   241 426
e1399   163 327
e1400   217 652
e1401   39  315
e1402   135 541
e1403   40  281
e1404   34  556
e1405   139 644
e1406   353 653
e1407   545 624
e1408   285 680
e1409   169 173
e1410   211 458
e1411   93  644
e1412   96  546
e1413   426 504
e1414   256 675
e1415   392 507
e1416   104 217
e1417   452 692
e1418   397 619
e1419   205 325
e1420   193 626
e1421   273 289
e1422   138 268
e1423   148 497
e1424   250 574
e1425   110 141
e1426   69  158
e1427   405 442
e1428   95  125
e1429   219 290
e1430   116 236
e1431   25  581
e1432   227 447
e1433   250 427
e1434   201 554
e1435   6   284
e1436   661 669
e1437   244 266
e1438   505 639
e1439   506 529
e1440   398 630
e1441   7   631
e1442   367 566
e1443   59  324
e1444   11  399
e1445   524 567
e1446   35  178
e1447   90  391
e1448   168 392
e1449   62  392
e1450   542 598
e1451   21  296
e1452   245 527
e1453   101 181
e1454   140 615
e1455   321 504
e1456   289 390
e1457   186 592
e1458   19  305
e1459   16  561
e1460   124 368
e1461   191 551
e1462   182 687
e1463   106 626
e1464   554 579
e1465   98  247
e1466   115 443
e1467   501 688
e1468   334 610
e1469   39  463
e1470   186 224
e1471   145 260
e1472   208 247
e1473   235 489
e1474   144 604
e1475   86  150
e1476   201 377
e1477   174 269
e1478   48  106
e1479   34  63
e1480   255 422
e1481   62  222
e1482   42  257
e1483   175 578
e1484   92  402
e1485   395 553
e1486   256 677
e1487   375 600
e1488   223 292
e1489   440 683
e1490   317 648
e1491   482 676
e1492   468 648
e1493   242 570
e1494   514 547
e1495   228 453
e1496   400 576
e1497   318 631
e1498   3   84
e1499   218 651
e1500   61  370
e1501   53  87
e1502   51  391
e1503   401 594
e1504   369 527
e1505   456 651
e1506   123 295
e1507   105 116
e1508   246 473
e1509   95  294
e1510   337 388
e1511   328 589
e1512   326 339
e1513   519 557
e1514   359 444
e1515   140 598
e1516   33  75
e1517   71  587
e1518   231 430
e1519   78  626
e1520   54  170
e1521   179 416
e1522   564 697
e1523   105 282
e1524   214 284
e1525   159 457
e1526   123 490
e1527   33  264
e1528   199 433
e1529   414 426
e1530   38  572
e1531   42  83
e1532   471 511
e1533   91  382
e1534   224 229
e1535   44  574
e1536   217 321
e1537   41  219
e1538   150 621
e1539   26  342
e1540   221 238
e1541   146 273
e1542   141 286
e1543   351 652
e1544   38  470
e1545   16  200
e1546   17  206
e1547   128 334
e1548   53  408
e1549   15  316
e1550   55  58
e1551   115 340
e1552   137 274
e1553   46  82
e1554   113 283
e1555   73  174
e1556   205 335
e1557   465 597
e1558   331 497
e1559   161 431
e1560   187 322
e1561   75  542
e1562   28  121
e1563   11  25
e1564   91  288
e1565   443 674
e1566   27  207
e1567   180 219
e1568   171 507
e1569   4   77
e1570   425 570
e1571   572 626
e1572   560 644
e1573   572 695
e1574   232 252
e1575   78  538
e1576   586 592
e1577   393 572
e1578   499 681
e1579   17  88
e1580   57  264
e1581   526 655
e1582   200 541
e1583   46  699
e1584   155 247
e1585   90  326
e1586   84  327
e1587   561 597
e1588   203 261
e1589   84  682
e1590   126 139
e1591   474 560
e1592   365 450
e1593   82  142
e1594   308 514
e1595   9   238
e1596   84  688
e1597   513 514
e1598   101 470
e1599   31  360
e1600   599 697
e1601   5   417
e1602   142 213
e1603   451 508
e1604   25  497
e1605   311 478
e1606   4   517
e1607   125 591
e1608   96  284
e1609   76  176
e1610   119 605
e1611   186 548
e1612   9   82
e1613   242 340
e1614   48  271
e1615   127 161
e1616   172 323
e1617   130 186
e1618   422 469
e1619   238 418
e1620   275 615
e1621   18  117
e1622   460 697
e1623   80  192
e1624   97  389
e1625   230 375
e1626   25  556
e1627   242 694
e1628   512 570
e1629   61  696
e1630   112 671
e1631   238 677
e1632   151 370
e1633   194 307
e1634   462 518
e1635   404 515
e1636   378 538
e1637   262 545
e1638   168 488
e1639   250 551
e1640   162 590
e1641   243 582
e1642   452 519
e1643   137 317
e1644   82  193
e1645   319 553
e1646   358 473
e1647   268 503
e1648   37  140
e1649   348 547
e1650   154 698
e1651   262 336
e1652   415 686
e1653   187 698
e1654   294 397
e1655   207 344
e1656   19  447
e1657   171 509
e1658   356 570
e1659   159 618
e1660   14  690
e1661   113 326
e1662   144 551
e1663   21  43
e1664   271 460
e1665   348 508
e1666   5   521
e1667   96  592
e1668   600 608
e1669   104 597
e1670   455 650
e1671   24  385
e1672   675 686
e1673   26  534
e1674   188 459
e1675   382 634
e1676   431 681
e1677   164 533
e1678   586 637
e1679   135 192
e1680   373 678
e1681   535 617
e1682   559 590
e1683   15  524
e1684   279 351
e1685   610 662
e1686   56  460
e1687   65  163
e1688   429 667
e1689   169 341
e1690   17  18
e1691   513 533
e1692   126 527
e1693   90  367
e1694   172 633
e1695   7   664
e1696   416 462
e1697   431 478
e1698   34  190
e1699   128 495
e1700   152 519
e1701   376 610
e1702   550 672
e1703   623 626
e1704   268 468
e1705   158 198
e1706   24  296
e1707   118 357
e1708   104 145
e1709   8   465
e1710   192 434
e1711   419 544
e1712   272 646
e1713   247 698
e1714   326 386
e1715   32  478
e1716   213 634
e1717   18  200
e1718   341 624
e1719   555 664
e1720   203 442
e1721   404 523
e1722   435 549
e1723   368 393
e1724   74  344
e1725   333 630
e1726   31  182
e1727   419 636
e1728   657 675
e1729   338 604
e1730   426 625
e1731   301 582
e1732   420 437
e1733   83  225
e1734   7   619
e1735   16  221
e1736   140 154
e1737   262 451
e1738   140 612
e1739   424 685
e1740   278 554
e1741   252 354
e1742   53  102
e1743   297 603
e1744   278 299
e1745   225 385
e1746   60  287
e1747   130 279
e1748   141 641
e1749   15  668
e1750   285 325
e1751   387 426
e1752   59  112
e1753   28  490
e1754   185 470
e1755   507 536
e1756   615 673
e1757   326 572
e1758   50  271
e1759   336 530
e1760   124 322
e1761   408 506
e1762   332 395
e1763   80  635
e1764   24  684
e1765   310 671
e1766   173 670
e1767   99  694
e1768   167 629
e1769   194 641
e1770   269 312
e1771   94  134
e1772   390 492
e1773   373 413
e1774   258 435
e1775   8   92
e1776   112 332
e1777   4   592
e1778   480 680
e1779   32  428
e1780   178 410
e1781   5   487
e1782   537 575
e1783   4   363
e1784   333 516
e1785   343 405
e1786   556 589
e1787   24  556
e1788   188 413
e1789   5   616
e1790   262 619
e1791   346 467
e1792   218 676
e1793   541 560
e1794   78  95
e1795   188 214
e1796   466 597
e1797   463 602
e1798   265 348
e1799   219 656
e1800   27  410
e1801   102 557
e1802   365 553
e1803   223 236
e1804   37  309
e1805   68  517
e1806   27  65
e1807   509 617
e1808   65  238
e1809   358 511
e1810   522 677
e1811   422 626
e1812   120 218
e1813   90  447
e1814   123 126
e1815   291 540
e1816   194 660
e1817   210 678
e1818   245 405
e1819   312 614
e1820   337 682
e1821   42  233
e1822   147 279
e1823   124 570
e1824   547 658
e1825   27  538
e1826   538 562
e1827   206 679
e1828   136 484
e1829   336 683
e1830   146 618
e1831   98  187
e1832   446 677
e1833   105 574
e1834   49  300
e1835   212 520
e1836   199 325
e1837   341 376
e1838   289 585
e1839   144 673
e1840   94  577
e1841   133 279
e1842   265 285
e1843   3   333
e1844   473 682
e1845   270 426
e1846   263 278
e1847   394 536
e1848   47  239
e1849   296 302
e1850   20  273
e1851   359 521
e1852   18  336
e1853   339 402
e1854   187 339
e1855   600 617
e1856   10  693
e1857   42  242
e1858   14  519
e1859   182 602
e1860   242 675
e1861   124 277
e1862   574 643
e1863   47  258
e1864   506 540
e1865   102 243
e1866   289 542
e1867   75  401
e1868   57  475
e1869   267 644
e1870   365 563
